;term;0;1;2;3;4;5;6
4038;revanche;0.0007264438566789954;0.0011079221885949505;0.004434293446944066;0.005032075352315927;0.0004622104893584615;0.004796344791762244;0.0009275531681020749
4039;reveil;0.0;0.0028619623071855413;0.0;2.4040611796901917e-05;0.0;0.0001994323285313183;0.0012340555027773464
4040;revenir;0.0006752745254392178;0.012550345443444874;0.0;0.0028869801399373017;0.0;0.003813386404534618;0.005504997461264097
4041;reviendrai;0.0008157400027254642;0.001180771839643041;0.0;0.0007472863489778609;0.0017808189487562756;0.003846420717622518;0.0006643308712895959
4042;reviendrais;0.004421603821894208;0.029862093732954783;0.0;0.0;0.0;0.013273102503565217;0.0
4043;reviens;0.0;0.0;0.0;0.004739291471121818;0.0;0.0;0.0
4044;revient;0.0;0.011414229307776533;0.0;0.0003819605108213738;0.0;0.00015930652038727495;0.001723150770369469
4045;revit;0.0016701365869095546;0.0;0.0;0.0040738237920155415;0.0;0.004550467852963534;0.0
4046;revitalisant;0.0;0.0;0.0;0.005065011911516319;0.0;0.0;0.0
4047;revivent;0.0;0.0;0.004140868752480679;0.0;0.0;0.0;0.0
4048;revivre;0.0014697182711459963;0.0;0.0;0.0004455442877226266;0.0;6.219919982714193e-05;2.3462261556164964e-05
4049;revlon;0.0;0.0015869374444572285;0.0;0.0007015184641215957;5.0578344024324545e-06;0.0005799082267678566;0.00207143553702214
4050;revoir;0.0;0.0001674906213701065;0.0056420091837109465;0.0013238755384156482;7.561048466794195e-05;0.0006956965429942394;5.974295858262288e-05
4051;revois;0.0;0.0001783569852652017;0.0;0.00041760470611479426;0.00020620560815473224;0.0006184885781368652;2.691793444102137e-05
4052;reçevoir;0.003160624224180782;0.0;0.0;7.945587815058403e-05;0.00024151970750689835;0.0;9.724929501444982e-05
4053;reçois;0.0;0.0002229803415917948;0.00013662056442356472;0.00023017845686340322;0.0004895253182826396;0.0002631113266831916;5.634093587257238e-07
4054;reçu;0.0;0.0;0.0;0.00012751517376403902;0.002103896349938058;0.00011025047980194931;0.0
4055;rhaaaa;0.0030420401650971037;0.0;0.0;0.0;0.011209399292834396;0.0;0.0
4056;riche;0.0;0.0;0.0015671811405999331;0.005026933901633404;5.454746711118951e-05;0.0002714196646974451;0.00139906973422883
4057;richesse;0.0;0.024172786551788963;0.0;0.0;0.0;0.0;0.014770441827456258
4058;riché;0.0;0.00015151738902250995;7.15160049281609e-05;0.00027950485834264417;0.0002590214923447933;0.0007215851544511759;0.0
4059;ricin;0.0;0.004439772888390086;0.00014065295438918593;0.0013504063030906107;0.0;0.00047102937303510615;0.0031776283638593585
4060;ride;0.0;0.0007245365148915081;0.0018499573192998398;0.015081307222671932;7.543224561716066e-05;0.006990527784055978;0.0
4061;rider;0.0;0.0;0.0;0.004045818461492721;0.0;0.00010333666221547659;0.0013681819827391498
4062;rides;0.000544678845346601;0.0017748880902489197;0.0011421572009717009;0.006344845895888344;0.00013930455342317866;0.0002600635238980219;0.002725154697109439
4063;ridicule;6.876489142777256e-06;1.5245100984700254e-05;4.467196469913727e-05;0.00015041900218663835;6.352055866305024e-05;0.0002093169586172732;9.934421399844867e-05
4064;ridules;0.0;0.003091099005577485;0.0;0.00897904703589066;0.00012143931613214648;0.0005819890787074834;0.0
4065;ries;0.0;5.050082951210262e-05;0.0;0.0003341774256242448;4.541410744571252e-06;0.0002089440100298955;0.0
4066;rigide;0.0009338542293157371;0.0001895670929673669;2.6544829736807408e-05;0.0005557330440359155;0.0001217028993001287;0.0005966390967838769;7.574410512735353e-05
4067;rigidité;1.143433162442821e-05;0.0;4.768401951225466e-06;2.5857383208210044e-05;2.6578378074840446e-05;1.327377346083848e-05;0.0
4068;rigueur;1.2144725977384237e-05;0.0004666331979676508;0.00018522591123748907;0.0008027492214821536;0.0001170895754348219;0.0005249891450585666;0.00011332137144624852
4069;rincage;0.0059874503982586015;0.0;0.008314676886646276;0.0;0.0;0.0;0.0
4070;rince;0.005834027610986091;0.0024072563511913793;0.003095858915825073;0.02602580776469093;0.0;0.0006679448169630465;0.0
4071;rincer;0.00042672933369141585;0.004791896848437171;0.007928803645328997;0.019934631423303123;0.0003280901464853238;0.003549152514201336;0.00031759001838476927
4072;rincez;0.0;0.0;0.0;0.0004441939874722738;5.306499289522823e-05;4.814781492242376e-05;1.2650387874396487e-05
4073;rinçage;0.002882053858103461;0.00014147867177791143;0.002166488419627832;0.01315080958540124;0.0008344534442696898;0.0014203017798943298;0.0006464333703955893
4074;risque;0.0012327035978961047;0.002895301834548562;0.0015776282115742388;0.0006097281989255734;4.4668339984307214e-05;0.0005227454430892445;0.0020585114247851566
4075;risquer;3.336645431263529e-05;0.00024022231631624574;7.647804643501505e-05;0.003058601784635171;0.00011750032168643894;0.0014284835211204683;0.000579636166015374
4076;risques;0.0;3.845406634558714e-05;0.0;0.00017742593510560272;0.00027701111285434877;0.00010092623097723162;5.212482521877259e-06
4077;robuste;0.0015918215252645421;0.00016661077594405205;0.0;6.701571407646992e-05;0.0;0.00015640987148286437;0.0
4078;roche;0.0;0.004588223208297842;0.00011240796033877614;0.00019558406731682828;0.0;0.0004501482242669309;0.0
4079;roll;0.0;0.00462050139807599;0.00207487939384947;0.001209934339690322;5.011820961892705e-05;6.397008336025011e-05;0.0
4080;roller;0.0;0.0;0.0;0.0006922468547110328;0.0;0.0002069116064491912;0.0037231552884405233
4081;rollup;0.0;4.282386502383275e-05;1.122495988501478e-05;7.979994069456199e-05;0.00016863264217808785;2.203690460486775e-05;1.4661888891871088e-05
4082;rose;0.0015761334594006841;0.0003031896189043215;0.0076740950370351065;0.013076159818819683;0.0007109752723055325;0.0018019516385261456;9.342355510002146e-07
4083;roser;0.0011388318904869662;0.010186260986805723;0.0;0.013171371848803426;0.0006165162518644977;0.0006101038455705857;0.0
4084;rosir;2.3693846290414983e-05;6.099873443021023e-05;1.0174458400608788e-06;0.00012512808311530228;0.0;3.1798596769168034e-05;2.18673038624861e-05
4085;rosissant;0.0;0.00013598988188177563;5.220882687144374e-07;0.0001752740110956126;7.891440094236732e-05;0.00014698487969507618;0.0
4086;rosé;0.0;0.0;0.0;0.002166860599893836;0.0;0.00013390962037986473;5.7230150582793135e-05
4087;rouge;0.005010059699147346;0.00691260004996678;0.00090358507624435;0.014782996011356055;0.0006007290107292924;0.005928177780705861;0.01266879157409763
4088;rougeur;0.0034396476419763958;0.00517845973091037;0.00038091828645171326;0.01191012682732477;0.0;0.0013260372442835669;0.003285595942071392
4089;rougir;0.0;0.0;0.0;0.0031241768556949435;0.0;0.00036344095048910407;0.0
4090;rousse;5.335011745836377e-05;9.948133986284082e-06;4.924489224656353e-05;0.0006034315629578305;0.0001549815634416637;0.000756329172506859;0.00026765313955808814
4091;roussir;3.725047755781934e-05;1.817778788828432e-05;0.0;0.0006168216601942318;5.359788563952031e-05;0.0007237412144871349;0.00023740834916986865
4092;route;2.8762677640685498e-05;8.244225855135161e-05;4.2668042275351174e-05;0.00033942502102597146;3.015802314976638e-05;0.00018798653066077583;4.790836673619279e-06
4093;routine;0.0;0.0;0.0;0.003444549456371925;0.0;0.004290858035752157;0.0
4094;rouvrir;9.712413670928796e-06;1.3677688791261733e-05;1.6635529923755897e-05;0.000495412964345768;4.7953329381420196e-05;4.7667248943694756e-05;4.898988176741008e-05
4095;roux;0.0022603456233259464;0.0005465926642801876;0.0;0.0079423391994535;0.000980541590419399;0.00559774197902313;0.003089817445881011
4096;royaume;2.9093276554020472e-05;0.00034356784697497727;0.00014510049027015475;0.00012289943772780194;0.0002162007832903403;0.00012652517437053334;0.0
4097;rudement;0.0011781824994516596;6.954753107232581e-05;1.8429558380133964e-07;8.464767991641332e-05;0.0009083712835807447;0.00013626133847356096;0.0001093976568857165
4098;ruiner;6.088613177554341e-06;0.00012952659832597872;2.8260795720220377e-05;9.987808623334315e-05;1.88372113179798e-05;0.00018919713992859199;1.0178100700713137e-05
4099;rupture;2.2386560333247845e-06;0.00017473107272866705;4.082046281883506e-05;0.00010311028281814777;5.697770359668303e-05;0.00014318508961490417;0.0
4100;ruptures;5.669671556911017e-06;3.828270975107334e-05;6.038423795522911e-05;0.00027774276051689863;4.3322338616194156e-05;0.0004989450634062067;0.00015983427248231482
4101;râler;0.0026568362519467873;0.0;0.0;0.0002963836009660815;0.0;3.652951005100498e-05;0.0
4102;règle;0.0;0.0026549819746743562;0.0;1.7764469688175893e-05;1.9592957579888848e-05;0.0;0.0
4103;ré;0.0;0.0;0.0;0.005044190822432446;0.0;0.0;0.0
4104;réactif;0.0013519345710533421;0.00010038771308851895;0.0;0.010559960067798954;0.00018490950041412954;0.0;0.0
4105;réaction;0.0;0.000957911067958678;0.0001405631508891393;0.004250705415530182;0.00012801535808968997;0.0007370234163599517;0.0
4106;réactive;0.0;0.0;0.0;0.0020992689823474756;4.221119357074616e-05;0.0;0.0
4107;réagi;0.0;0.0;0.0014512468952670202;0.00022291810021357307;0.0;4.090772878181336e-05;1.4062129946786574e-05
4108;réagir;0.0;0.00045365205308272216;0.0;0.0021365289452317444;7.543430358336833e-06;7.778566574771847e-05;0.0
4109;réaliser;0.00012928262221909354;0.0004397799760529054;0.0;0.0004975782483325377;6.860887720523291e-05;0.000478823291767557;3.9998927336322734e-05
4110;réaliste;0.0;0.0;0.002637103419055855;0.0049537869346902505;0.0;0.0;0.0
4111;réalité;0.0;3.9939934736143846e-05;0.0;0.0006728386304174443;8.30345838112457e-05;5.760250042656179e-05;1.1414988279488198e-05
4112;réapparait;0.0012004146312545633;0.0003147017850140329;6.2142360547360245e-06;0.0002508364290792255;0.0;0.00011959931988888805;0.0
4113;récalcitrant;9.065296529914413e-06;4.34418993233697e-05;7.21442699663999e-05;0.0003327593779160926;3.614757938372383e-05;0.0001392237610192762;0.0
4114;récemment;0.0;0.0;0.0;0.004325186214093298;0.0;0.0;0.0
4115;récent;1.4920721481487397e-05;8.748846327100248e-05;2.648925048885826e-06;6.31642457882944e-05;5.570972386895388e-05;8.033004313404455e-05;0.0
4116;réception;6.178807448762005e-05;0.00047806121526836764;0.0;0.0006862967603300636;0.0006104497214155652;0.0012108020753654571;8.685629832884565e-05
4117;réchauffer;5.287220493637869e-07;7.571121354574734e-05;1.622125478045993e-05;0.00044547503680838205;1.9621372088067887e-05;0.00020447847713874902;6.238023724930161e-05
4118;récipient;0.0;0.002765599323979277;5.18250469295078e-05;0.00024293500910968987;0.0;0.00029093978412442234;0.0
4119;réclamation;0.0;0.0010610965075319436;1.4900545684366223e-05;0.00017609570416242965;0.0006322853345244274;0.00018912197199965266;0.0
4120;réconforter;0.0;0.0;0.0;0.00907728875453481;0.0;0.0;0.0
4121;récupérer;0.0008237445038949959;0.0038724081794600444;0.0001643455127392314;0.0018830936729917012;0.0001249345322709486;0.0011904415874797937;0.0
4122;rédhibitoire;6.876489142777256e-06;1.5245100984700254e-05;4.467196469913727e-05;0.00015041900218663835;6.352055866305024e-05;0.0002093169586172732;9.934421399844867e-05
4123;réduc;5.462035463166748e-06;5.736598849504464e-05;1.5716252971706306e-06;7.050817548543426e-05;0.00010563522578212614;8.606771500900838e-05;0.0
4124;réduction;0.0;0.00022279831020622336;0.0;0.000978681852945494;0.0011618912486485266;0.0004517577278507917;8.242492341851128e-05
4125;réduire;6.1648348668474724e-06;0.0001643643555459504;0.0;0.0003811003247713083;3.760545040911174e-05;0.000317739233399761;6.71545784730376e-05
4126;réeclaircir;2.470103942724108e-06;5.4677854748102495e-05;0.0;0.00029682582858014847;0.0;0.0009822055449065844;1.66166667901364e-05
4127;réel;0.004460358703708133;0.0007385632320430196;0.0020677490244191137;0.004677166548589899;0.0;0.000461200788665219;0.0014402722634855429
4128;réellememt;1.0093753208248635e-05;0.0;0.0;7.85564933444879e-05;0.0;0.00010899321683513903;0.00035746883675376935
4129;réellement;0.0017745025030458641;0.00034678513422593344;0.0;0.007392884996534459;0.000510093290618299;0.0021647473839061563;0.00013568636373542382
4130;réessayer;0.0;6.723729989558496e-05;0.0;0.00031060544274205324;6.461557795646447e-05;0.0002246237287132995;1.3162816290988736e-05
4131;réflexion;2.033109300963312e-05;0.0;0.00012969507750776047;0.0001697836479129061;5.6418865764303125e-05;0.0004828443448842536;0.00029329406908976834
4132;réfléchir;0.0;0.0016607549572060889;5.93204855238688e-05;0.00030268275930100995;0.0;0.00022825212736610879;0.0
4133;réfrigérateur;0.0;0.0;4.938681441982823e-05;0.0005424800717164158;0.0;0.0004365058584800631;9.746294548450255e-05
4134;réfère;0.0;6.723729989558496e-05;0.0;0.00031060544274205324;6.461557795646447e-05;0.0002246237287132995;1.3162816290988736e-05
4135;référence;0.0;0.0;0.0;0.00278771573216505;0.0019457287510150996;0.00035703088176668987;2.0066690728376016e-05
4136;régal;0.0;0.0;0.0;0.00520264153286999;0.0001262348963725052;0.0;0.0
4137;régresser;6.9602465101014265e-06;4.8891468547343695e-05;0.0;0.0005112498021854203;0.0;0.0005082659268974459;1.2744691756036318e-06
4138;régule;0.0;0.0;5.7801171651503055e-08;6.021571214379076e-06;2.2199900425187365e-06;0.0;0.0
4139;régulier;0.0;0.0005061067608253103;0.0018703541378834734;0.005884995827976167;0.0002027826766763327;0.0006392794331733412;5.993708668958521e-05
4140;régulierement;5.669671556911017e-06;3.828270975107334e-05;6.038423795522911e-05;0.00027774276051689863;4.3322338616194156e-05;0.0004989450634062067;0.00015983427248231482
4141;régulièrement;0.0142149915752886;0.0220486435855682;0.00241839548834794;0.013187599845425335;0.0;0.02682513339556744;0.0003885275120265506
4142;régénère;0.0;8.657123164912952e-07;0.0;0.005513280704121184;0.0;0.0009158487898731812;0.00027969992132235836
4143;réhydrate;0.0;0.0;0.0;0.004847430333308759;0.0;0.00015201968723519508;0.0
4144;réinterprète;2.081707901846881e-06;1.0460560093461563e-05;6.078791013359832e-05;0.00030989045720533913;1.1537919942807691e-05;0.00025689736318794447;8.991489980015853e-05
4145;réitère;0.0026708708862298327;1.044503834030205e-05;0.0;0.00021537874005992896;0.0006575471880792238;4.177156472642008e-05;0.0
4146;réitéré;0.0;0.0;0.0;0.00020041575393658968;0.0;0.0069184047344592525;0.0
4147;réparateur;0.0030303130927064603;0.011144735843053229;0.003045704315377267;0.01671780240655809;0.0;0.002560295580914333;0.004993249015407269
4148;réparation;0.0;0.0;0.004072711304485767;0.0009183254925205792;4.485310356510439e-05;0.0009153843305038485;0.0003835101269198909
4149;répare;0.0018015333851153193;0.0;0.004222818427179899;0.007556666081632587;0.0006246898078537617;0.0027364451776423215;0.006686980524897304
4150;réparent;0.0035920830547042453;0.0;0.0;0.0004485348019141014;0.0;0.0;5.9420510412988485e-06
4151;réparer;0.002552874670632224;0.0;0.01067013596285585;0.026136655748729417;0.0;0.022676290252814587;0.0
4152;répartir;0.0;0.00012514498150540654;0.0008900530817211009;0.0016540602526092392;0.00015318336954652022;0.00027157189743611047;1.7138385287774576e-05
4153;répartissez;0.0;0.0;0.0;0.0004441939874722738;5.306499289522823e-05;4.814781492242376e-05;1.2650387874396487e-05
4154;répit;0.0002728056353610759;0.0;0.0;0.0010574219336265099;0.0;0.0;0.0006383242345512893
4155;répondant;0.0;5.172531564376737e-05;9.696024026874269e-06;2.6072887975613413e-05;0.000468406113583359;0.0;0.0
4156;répondre;0.0;0.0028427526207874007;0.0;0.000748999352841071;0.05963695710060287;0.0;0.0027382926272400245
4157;répondu;0.0009627695426553883;0.0;0.005011385448506411;0.0002122665459410718;0.0019426772745529447;0.0002802330986138352;0.0
4158;réponse;0.0;0.0001306021175867489;7.603085316902367e-05;0.0008824245129567506;0.0003159813955526538;0.0010628389234032317;0.0001873661353497409
4159;répoudre;0.0;7.113789559329553e-06;0.0008123537522217028;0.0011096437522917306;0.0;0.0;0.0
4160;réputer;0.0;0.0;4.4664706869904425e-05;0.0002650067532645873;1.5653445029481046e-07;0.0001476118252341766;0.00011152455796804544
4161;répéter;4.650324649510128e-05;0.0001161854950353243;0.0;0.00023879728087685624;8.705829227898536e-05;0.00029496042257809625;6.834365620910334e-05
4162;répétition;0.0011091893437245742;0.0003597762269350211;0.0;0.0007244235738972524;0.00014249070376095774;0.00046652033794633357;6.633587919518063e-05
4163;rés;0.004464567535694219;0.0;0.0;0.0;0.0;0.0;0.0
4164;réserver;0.005534309502277635;0.0004951293021711439;0.0;0.0009366903543685841;0.0;0.0008900275403596745;0.0034249323640781317
4165;réservoir;0.0;7.5645935165020205e-06;2.467012723042518e-05;0.0005567134095587167;6.615294890128573e-05;0.0001226852883540267;4.164331957390447e-05
4166;résider;4.415144636940638e-06;5.594333867819789e-05;0.0;0.00014452623961801525;1.3305606750200988e-05;8.167125514160931e-05;2.453647687741222e-06
4167;résidu;0.0;0.003258553055494725;0.0005578508477875955;0.004633865021326627;0.0002882934351970341;0.0018814184043069167;0.003419691390785603
4168;résidus;0.006227288443350028;0.003952631575449142;0.003217308123909526;0.006235511048687906;0.0;0.0;0.0
4169;résistant;0.0015632075342712094;0.0;0.0;0.004566216069465423;0.0036049732495741288;0.002106755027093713;0.0008088649867864709
4170;résiste;0.008192065501350543;0.00047269424114069895;7.745376529635213e-05;0.000550636835603066;0.0;0.0011475882860426322;0.0
4171;résister;0.0060145253394495255;0.010443987890026898;0.0;0.0;0.0;0.0;0.0
4172;résolu;2.709083306247439e-06;0.0;0.0;0.0008629030844984196;6.338608902014319e-05;0.00044761598310752904;0.00015381621517438212
4173;résultat;0.018448878106730324;0.034589352214125575;0.01940037063109995;0.09473388193345315;0.06555042095639899;0.09803361742891549;0.007081476680356082
4174;résultats;0.0011075872991027503;0.00017710806908128468;0.002612256700415443;9.484871611775269e-05;0.0;0.0001392134565965384;0.0
4175;résulter;0.0;0.0;3.07902678425202e-05;0.00023844227292645913;5.533581664700063e-07;3.705255555810013e-05;6.231683798702361e-05
4176;résumé;0.00027060240009814385;0.0;0.0;0.0;0.0;0.0;0.018854191931173766
4177;réticent;0.0;0.0;0.002778915065418189;0.002174114441848706;0.0;0.0;0.0
4178;réunion;0.0;0.004914082471968422;0.0;0.0;0.0003362255255747888;0.0004911754815975348;0.0
4179;réussi;0.0008570487897780223;0.001101747093352398;0.0;0.007182081432051972;0.0;0.001882375107646724;0.0023520993766543282
4180;réussite;0.0;0.007697449018706173;0.0;0.00021075684411750242;7.925388954788714e-05;0.00044146737128249896;0.0
4181;réutiliser;7.98030610340302e-06;5.774166552175592e-05;0.0;0.00025739148760649906;3.747242898095475e-05;0.00021136004620254617;8.704868259815702e-05
4182;réutiliserai;5.335555117676564e-06;7.498330959197235e-05;6.3227316133398676e-06;0.00011941572446643679;1.1903903645727747e-05;8.223279841197094e-05;1.8266183330079652e-06
4183;réveil;0.0;0.0;0.0;0.008088521107407345;0.0;0.0;0.0
4184;réveiller;0.0016891392183227497;0.0;0.0023671120032421537;0.0013341606211921145;0.0;0.0;0.0
4185;réveillon;0.0;0.00010058983832354925;1.8405478225340903e-05;0.0002135385519341733;4.559274607973426e-05;0.00019427903927746336;2.4351608494228693e-05
4186;révolution;0.0;0.0;9.904165272683626e-05;0.002146618636550898;6.419557621338773e-05;0.00010986995198574809;0.0
4187;révèle;0.0010678249323283582;0.0;0.0;0.0029313848489161388;5.03559944037189e-05;1.3888105690395166e-05;0.0
4188;révé;2.048695019695552e-05;0.0;0.0;3.0447531645381942e-05;0.0;0.0;1.2869701606272745e-05
4189;révélation;0.001055132885495552;0.0009031653517049033;0.0;0.0008024886116880072;4.533983677131723e-05;0.000626536985043514;0.0
4190;rééquilibre;0.0;0.0;0.0;0.005078010163834798;0.0;0.0;0.0
4191;rêche;0.0;0.00023320054698507754;0.0;0.0011888768781201716;3.382221459670554e-05;0.00048511857740980144;8.004473935101056e-05
4192;rêches;0.001979490736217835;0.0;0.0;0.0005637717870436128;0.0;0.00017592987357623293;0.00011213265042495686
4193;rêve;0.0;5.58314412483104e-05;1.2943023627799834e-06;0.0002843180212606282;0.00015240196636703057;0.00019670620223596753;0.0
4194;rêver;0.0;0.0;0.0;0.004845634582090962;0.0;0.0;0.0
4195;rôle;0.0;0.0;0.0;0.0022771549582731453;0.0;0.0009555339544166847;0.009136370920173997
4196;sac;0.000997019378718378;0.0007687010581912764;6.293394459466646e-05;0.000387176060563385;0.0;0.0003049355688725484;0.0
4197;sache;0.0;0.0;0.0002770807019897925;8.212759467878966e-05;0.0;0.0007262557402063086;0.00048536595869111117
4198;sachet;0.0;0.00034074263195432985;0.00028495466706105637;0.0005783950147113235;0.000610832651271232;0.0037054721635610003;0.0
4199;sachiez;4.714802102369165e-06;1.1220998860701407e-05;0.0;5.9308738886427813e-05;3.545718222452089e-05;4.9214904115933006e-05;0.0
4200;sacrer;1.2300499476813815e-05;0.00028648076015362536;0.0005172434961435886;0.0007841497952195906;0.0;0.00013699472849708079;0.0
4201;saigner;0.0009437240951589349;1.4014789290526522e-05;0.0;0.00016393578866866099;0.0;0.000182191680359359;2.528967047819797e-06
4202;sain;0.0;0.0;0.004865465946798879;0.006753031957323152;0.0;0.0;0.0022501324411957633
4203;saint;0.002508750601095839;0.0;0.0;0.0;0.0;0.0002707417799474005;0.0
4204;sais;0.0020118667697438817;0.0014444116241597144;0.0;0.01501330646220385;0.00030463041048417634;0.0014566060585779212;0.0038844257130914925
4205;saison;0.004857035889462165;0.0;0.00010997210910860705;0.0014036844916887174;0.0;0.005266115444729376;8.19641684706534e-06
4206;sale;0.0;4.78066971693432e-05;0.0013001826907417546;0.00047250572282112827;3.934203390040984e-05;0.0006028423874034317;0.0
4207;salir;2.5141255958542266e-05;1.7664875483210744e-05;1.4668974431917797e-05;7.411425014777907e-05;0.0;0.0002248691829641522;0.0
4208;salle;0.0;0.003949848897181422;9.064463608442011e-06;0.001977118639928407;0.0;0.0012151003228920859;0.0
4209;salon;0.009401430802811918;0.061333359215486126;0.006880328898081792;0.0064417136917888865;0.028102649010633547;0.015641290787193594;0.007808470966009824
4210;salutation;0.0;0.0;0.0;0.0;0.0;0.004505012179304889;0.0
4211;samedi;0.0;0.0;0.0;0.0;0.0005572840100194798;0.012108528245534956;0.0
4212;sampleo;1.5017658872830525e-05;0.0;1.9518124871719585e-05;7.869918295098905e-05;3.7716930131742014e-06;8.917199220273512e-05;3.088450714488199e-05
4213;sananas;0.0;0.0;0.0;0.001182628059565739;0.00010784581904930624;0.0005637496427972864;6.77656770609476e-05
4214;sans;6.03742820787091e-07;6.090212348081656e-05;0.0;6.891118298180746e-05;0.0;6.233087309969569e-05;0.00011136364949127617
4215;santé;0.0;1.775888637773622e-05;0.0;0.0022123708410386697;7.859021625017619e-06;0.0001946780867784406;3.988633775921317e-05
4216;sapplique;4.1513614683155653e-05;2.635671872138735e-05;0.0;0.0005374945618431622;2.9559131460378176e-05;7.160291962388393e-05;0.00011783319073169523
4217;satifaite;0.007916106536882319;0.0;0.0;0.0;0.0;0.0;0.0
4218;satine;0.0;0.0;0.0;0.001995447194782493;0.0;0.0;0.0
4219;satiner;0.0010397002032376667;0.0;0.0;0.003486736318605373;0.0;0.00011741323895170958;0.0
4220;satisafaite;8.670472039264137e-06;6.968341795863095e-05;0.0;0.0008514044489917954;0.0;6.17556488224364e-05;0.0
4221;satisfaction;0.0;0.000805433914861956;0.0014991330561867405;0.003156322664128344;0.00027317193680520974;0.0019355967527345914;0.0
4222;satisfaire;0.0;0.00034621960800384984;7.777724232509963e-05;0.0008557455073059145;0.00012505235114931853;0.0002712477856645875;0.0
4223;satisfaisant;0.001962404901819558;0.04697463507696491;0.005565878258091109;0.009609576525439735;0.0014345311339878117;0.00608589176797534;0.0
4224;satisfait;0.02828979245497747;0.04790097905949051;0.0028227191416703387;0.008650346960509366;0.012945645200466677;0.008086405422550071;0.0
4225;satisfaite;0.0;0.0;0.0;0.0;0.0;2.4179995803029586;0.0
4226;satisfate;0.0;0.0002102338865346266;0.0;4.5858072223113e-05;9.357771943893558e-06;8.728243729920872e-05;0.0
4227;satisfit;0.0011168172083765014;0.0020624911959017805;0.0;0.00020903265620093574;6.097537249613548e-05;7.090317230743614e-05;0.0
4228;satsfaite;0.0;0.0023519253998967914;6.806502511700562e-06;8.512131951147408e-05;2.727947330890801e-05;5.3250392772226656e-05;0.0
4229;saut;2.9687160768834443e-06;0.0;0.0;0.00047791508734138064;6.267523997616205e-06;0.0;6.153349149077109e-05
4230;sauté;1.1455820412439376e-05;0.00012529586157805552;4.4705362865075295e-05;0.00028182303500748324;0.00015224029911087462;0.0005034561991311804;7.187465677514801e-06
4231;sauvegarder;0.002738845980687862;0.0;0.0;0.00022133402910472105;0.0;0.0006663216398048024;1.1776945844226892e-05
4232;sav;0.0;0.0003259526555269685;3.2750312572205643e-05;0.00034482065293177686;0.0001515961289257262;0.0001832435602642017;0.0
4233;sava;0.0;0.0;0.003072532185346894;0.0;0.0;0.0;0.0
4234;savais;0.003275347649988401;0.0012943924537192593;0.0;0.00042243588392420133;0.0;0.0005018866089670538;0.0
4235;saveur;0.0;0.00013389802543793244;3.963243671099509e-05;0.00018185205991202936;0.0;0.0;2.5447692979330717e-05
4236;savoir;0.002288096703289026;0.0016281495694793308;0.005137474947353141;0.014877597526791856;0.007871855135605997;0.0044992245829505615;0.0007168210267703634
4237;savon;0.0;0.0;0.0;0.0;0.0;0.0;2.4419035484644963e-70
4238;sceptique;0.0;0.005365366608563856;4.2821374957170585e-06;0.0002673853554768547;0.002505110445626134;0.0;0.0
4239;schampoing;0.0;8.984074379007522e-05;0.002129252885923179;0.00032821630257167723;0.00010577369074055009;0.0005037387614065307;0.00011049491727055
4240;schampoîng;0.0;0.0;9.485074839820227e-06;8.436816136754955e-05;1.3490036258597691e-05;5.1071630195184976e-05;8.152616132922247e-06
4241;school;0.0;0.004337981095221645;0.00023645046991266846;0.0;0.0;0.0004953623930697371;0.0
4242;schwarzkopf;0.0;0.0;0.0;0.0005311803747899068;0.0;0.0006989513562465155;0.005683511102638186
4243;scientifique;0.0;8.54474568133421e-06;1.434382842593696e-05;0.0001566941304036855;0.0;0.00015780249745577166;6.20850221856232e-05
4244;scientifiquement;0.0;7.62788845740055e-05;6.174979887498459e-05;0.0012254935614517302;5.829377222719924e-05;0.00014127039137954502;0.0
4245;scintillante;0.0;3.3784210896300336e-05;5.028806947744344e-05;0.00048205838674469237;6.860511808548918e-05;0.0005577592220267541;0.00012500488585725925
4246;scotch;0.0;0.00014713538879194626;3.3316575235596673e-06;0.00047019920879731893;0.0007036015436344321;0.00022489234458059583;4.029713890708523e-05
4247;sculpte;0.0;0.0002302975291198448;0.0003701889124962294;0.0005297932990851938;0.0;0.0006104875892810695;3.2534050666324825e-05
4248;sculpter;9.362136044277516e-06;0.0021826089606844018;0.0015909871008642057;0.0010357228802803046;2.2329228980033308e-05;0.001305446520437534;0.0
4249;sculpture;4.585181042729186e-05;2.901948006990215e-05;0.0;9.511204026327916e-06;0.0;6.025715603832252e-06;0.0
4250;scéances;0.0;7.722313947078627e-05;1.8901376665289895e-05;0.001013698761526777;0.00021403897092728725;0.0007359880906439534;0.0001555482758144574
4251;sdb;0.0;0.0;1.1419451110735388e-05;0.0012218705217138539;0.0;0.0;0.0
4252;sebt;0.0;0.0;0.0;0.0;0.0;0.0;3.47015365557649e-84
4253;sec;0.03932044467320489;0.0;0.006958144061612482;0.2246622266891445;0.0;0.06888881956873105;0.057935317459913316
4254;seche;0.00922772575717732;0.0001800129988283175;0.0;0.018755251293328827;0.0;0.0007820098608471109;0.00012093221478753812
4255;sechent;0.0;0.0036589630919959034;0.0;0.0022696981318547456;0.0;0.0;0.0
4256;secher;0.0;0.00392418805255494;0.0;0.0028722933603762134;0.0;0.0003038630685680619;0.0
4257;second;0.0;3.909158477385432e-05;1.9253992620386305e-06;8.595516755864235e-05;0.00019862151321420562;0.0006261860607076395;0.00014502038792991057
