;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21
106;adoucir;0.0;0.0;0.0;0.0;0.0;0.007204374548192347;0.0;0.0;0.0;0.006074556386174415;0.007252691883318177;0.0;0.0;0.0;0.0;0.0;0.0;0.0007159591213025769;0.0;0.00756802217415526;0.0;0.0010344433339095098
107;adoucissent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006873389970662883;2.3925266695074185e-06;0.00014782149707040558;0.0;0.0;8.636111472435379e-05;0.0;0.00018951259273573034;0.0
108;adoucit;0.0;0.0;0.0;0.03530819426003672;0.0;0.0;0.0;0.0;0.0;0.0;0.015189782819442754;0.0;0.0;0.0;0.00902533273213098;0.0;0.0;0.0;0.0;0.0;0.0;0.0
109;adpater;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00016269133568916434;0.0;0.0;0.0;0.0;0.0017735674167871193;1.5904701770311356e-05;0.001219288148534916;0.0;0.0;0.0;0.00014617112209507578;0.0;0.0
110;adresse;0.0;0.0;0.0;0.0;0.0;0.006000997582151835;0.0;0.0;0.0;0.0;0.0;0.0;4.375563812980225e-05;7.005126068042742e-06;0.0;0.0;0.0;0.0003029563398984628;0.0;0.0;0.0;0.0
111;adresser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009298677818261526;0.0;0.0;0.0;0.0005695103698514909;0.0005874383810878961;0.0;0.0018159737702112986;0.0;0.0004902144007157958;0.0;0.0023532754681476436;0.0;0.0
112;adulte;0.001488763450519621;0.0;0.0;7.718164021894975e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0011709066544228438;0.0;0.0;0.0;0.0;0.0;0.0;0.0001978618957139035;0.0;0.0;0.008906499262747256;0.0
113;advers;0.0;0.0;0.0;0.0;0.0;0.0;2.176557318426175e-05;0.0;0.0;5.311206661963471e-05;6.55771050597274e-05;0.0;0.0;0.0;1.5645318305419942e-05;0.000141882216654055;0.0;0.00036760344291287314;0.0;0.0;0.00023049994897792657;0.00011323116756751775
114;adéquat;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5190307102517117e-06;0.0;0.0002739536212573459;0.00015685311506781558;0.0;0.0;0.0007570653957177827;0.0003640118262418163;0.0;0.0007748327200639503;0.0;0.0;0.0003131271520947258;0.0
115;affaire;0.0;0.0;0.0;0.016837623484797726;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00670826818210672;0.0;0.0;0.00025758340572397474;0.013031766937166208
116;affecter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00430832139029052;0.0;0.0;0.0;0.0;0.0;0.0;4.958993819040703e-05;0.0;0.0011447914355035777;0.0;0.0;0.0;0.0002971565335714914
117;affine;0.0;0.0;0.0;0.0;0.0;9.921524630288e-05;0.0;0.0;4.558804125789607e-05;1.0194012530587066e-05;0.0;0.0;0.0;4.626537023672684e-05;2.8671032388981464e-05;5.528859635001421e-05;0.0;0.00010866073748116352;0.0;4.846486216894503e-05;0.00020008618889783334;0.0
118;affiner;0.0;0.0;0.0;0.014991994089922512;0.0;0.0;0.0;0.004120009774707395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
119;affoler;0.0;0.003049211495651852;0.0;0.0;0.0;0.0;0.0019497504375656936;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000905428595668022;0.0002070014599658174;0.0;0.0012678508500457164;0.0
120;affreux;0.0;3.650986833616425e-05;0.00028137870687440145;0.0;0.0;0.0;0.0;0.0;0.0002358276100462858;0.0;0.00023150694239762164;0.0;0.0;0.0011345228412813727;0.0013538705709647458;0.0;0.00019021324514070548;4.6465944581056164e-05;0.0;0.0;0.0;0.00014468081719484085
121;affronter;0.0;0.0;0.0003562099978549327;0.0011741061991079357;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001282528650183585;0.0;0.0;0.0003062817979785915;0.0;0.00039821769068621674;0.0;0.0018029595642011535;0.0;0.0
122;africain;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006361517387589452;0.0;0.0;0.0001621343256534891;0.0;0.0;0.0;0.0;0.02847843217167657;0.0;0.0;0.0;0.013254158627659138;0.0
123;afro;0.0;0.0;0.0;0.000587071413224921;6.795316801735271e-05;0.0;0.0;0.0;0.0;8.29476319556564e-05;0.0003717367815760388;0.0;0.0;0.000154880113123895;5.155622737466443e-05;0.0005766851924155802;5.881108006245852e-06;0.00024417723010436985;0.0;0.0005391552387542371;0.00030490139512894595;0.0005189810846883056
124;after;0.0;0.0;0.0;0.0020517738915742934;0.0;0.0;0.0;0.0;5.704599820757108e-06;0.0;0.0;9.280931556245292e-06;0.001230795388274374;3.115531722434169e-05;0.0;0.0;0.0;0.0;0.0;0.0;1.3775637258643908e-05;0.0017692696209748084
125;aftershave;0.0;0.0;0.007376581406555931;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
126;age;0.0;0.0005855408624568244;7.664215758526779e-07;0.0027594868205111775;0.0;0.0;0.0;0.0;0.0012937086795787472;0.0;0.0002481966769360715;0.00017223602669184522;0.0007972176274539921;0.00268447493648031;0.0;0.0005277613755234435;0.000444729148369115;0.0023812877652404116;0.0;0.0017242958392692975;0.00016295683436985447;0.004252622396794173
127;agen;0.003496988381024018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.7135867831623406e-05;0.0002077147143215437;0.0;0.0012935757029516736;0.00021907402550911653;0.0;3.068072044568948e-05
128;agent;0.0;0.0;0.0;0.00038754758213204187;0.0;0.0;0.0;0.0;0.0;0.0;0.00033198261455491497;0.0;0.0;0.0016165357616391705;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011397740840844225
129;agglomérer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00561004207924593;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008883717478764945;0.0
130;agir;0.0;0.0007285332522774751;0.0;0.0;0.0;0.0;0.0;0.0;0.019383969671134905;0.0016418720407313547;0.010816161376623785;0.016298409492133674;0.0030084793356456112;0.03438667783315178;0.0;0.004768289663297292;0.0055325196489206824;0.0020291970209663783;0.002697062967182556;0.004402120549574708;0.004806957313747549;0.009499488324751535
131;agrable;0.0007686230184954517;0.0016605715107932235;0.001125710273465527;0.0;0.0;0.0;0.0;0.0;0.0;0.00216647951903845;0.0;0.0;0.0;0.0;0.0034292438007177753;0.0;0.0;0.001962686868047813;0.0;0.0;0.0;0.0
132;agrandir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011229524267147998;0.0;0.0;0.0;0.0;0.0;0.0;0.0
133;agraphe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.004324025894319e-05;0.0;0.0;0.0002511417496880631;0.0006961976991291946;0.0;0.0008586050930802277;0.0;0.0;6.120272745346131e-05;4.590365130134489e-06
134;agreabke;0.0;0.0;0.0014828982390759375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004699102005024794;0.0003777155411830495;0.0;0.0008922450119203036;0.0;0.0;0.0;0.0;0.0;0.0
135;agresse;0.0;0.0;0.0;0.005949142344749105;0.0;0.0;0.0;0.0;0.0009094192216230366;0.0009431546509121643;0.0009244086892147155;0.0;0.0;0.0;0.0;0.0;0.0;4.989914689808285e-06;0.0;0.0;0.0;0.0
136;agressent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001061465634918615;0.0009814973678166515;0.0010932326909049495;0.0;0.0;0.0;3.311601221774259e-05;0.0;0.0;0.00018024912549248522;0.0;0.0;0.0;0.0
137;agresser;0.0005061317126368398;0.010877369976337892;0.0;0.011100362796693589;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004945526537655353;0.0035635282663210605
138;agressif;0.0007560498394244953;0.0;0.0;0.0;0.0;0.0;0.0034750630272481087;0.0004894245675776666;0.0;0.001704099089142813;0.0;0.005202738066597187;0.0026578939387468404;0.008851452931020371;0.0;0.0022306176347844514;0.0;0.0;0.0;0.0;0.00032624623780392557;0.01509646335416116
139;agression;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00023204453231923217;0.0;0.0;8.718449583953807e-05;0.0009254958161377095;0.0;0.00017734978134207192;0.0;0.0;8.379094011357322e-05;0.002895541765230419;0.0004506000312887044
140;agressions;0.0;0.0;0.0;0.002559601824062302;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026540200426976245;0.0;0.0;0.0;0.0;0.0008173613060479032;0.0
141;agrèable;0.0;0.0;0.013648497537838228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
142;agréabe;0.0;0.0;0.0027451219142591186;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025878513414757647;0.0;0.0;0.0;0.0;0.0003371613332034065;0.0;0.0
143;agréablement;0.0;0.0;0.0;0.021856896551654657;0.0007482734953794927;0.0;0.0;0.008719724921233876;0.0;0.0;0.0;0.0;0.00021902589000695043;0.00884434385041174;0.015481682024801208;0.006570691985350455;0.0;0.0;0.0;0.0013170719081465156;0.011071242800060138;0.0
144;agréble;0.0;0.00550319193023294;0.0019722929886437594;0.0;0.0;0.0;0.0;0.0;0.003347026420627811;0.0;0.0;0.0;0.0;0.0;0.006169548632226953;0.0;0.0;9.340440283884036e-05;0.0;0.0;0.0;0.0
145;agéable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.982206920234497e-208
146;aide;0.0011272763269112203;0.0;0.0006604801955207931;0.004360434463711934;0.0;0.0;8.174289333263721e-05;0.0025854062567058733;0.0030491602924164916;0.0;0.02425533309548974;0.0;0.0;0.00528366324381121;0.003162730024879093;0.013345644943058748;0.0;0.0;0.010283701476100634;0.0;0.007621758174804874;0.0007230780312253125
147;aider;0.0;0.0;0.005227787631284276;0.0021894252797875938;0.003422683551930296;0.0;0.0;0.0035439600698344946;0.0;0.0;0.0009838308098986054;0.005178696571187651;0.0007999446534887793;0.009498606211384823;0.0005536458512801128;0.014162894724943743;0.008016980384990364;0.0031352262311196695;0.0;0.009384779116305357;0.0;0.0
148;ailes;0.0;0.0;0.0;0.0027840665149234663;0.0;0.0;0.0;0.0;0.0008142026763361685;0.0008712140334074834;0.0;0.0;0.0012008467963388451;0.0;0.0007432397377017674;0.003817208201784207;0.0;0.0;0.0;0.0;0.0;0.0
149;aimais;0.0;0.0;0.0;0.0018952579857160607;0.0;0.0;0.0;0.0011509850400575532;0.0020490003482755664;0.0;0.0035376187965044594;0.0;0.0;0.0;0.0026978259904488246;0.005861912434351735;0.0;0.0;0.0;0.0;0.0;0.0
150;aimanter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006054639328234747;0.0;0.0;0.012467811588365343;0.0;0.0;0.0;0.0;0.0;0.0
151;aiment;1.7400732667261686e-06;0.0;0.0;0.0;6.502854787590765e-05;0.0;0.0;1.2549155933279748e-05;0.00018560766991177887;0.0;2.7634081604934273e-05;3.346650652478807e-05;0.0;0.0009060565327778135;0.0;0.0;4.404256261108752e-05;3.916511785587503e-05;8.571562557988531e-06;0.00013753106947155;0.000335420381367156;0.0
152;aimerai;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0031610526994695584;0.0;0.0;0.0;0.0;0.0008799607769467378;0.0
153;aimerais;0.0;0.0;0.0;0.0;0.0007446967629500124;0.0;0.0;0.0;0.00014236127525735584;0.0;0.002012722014001234;0.0;0.0;0.0;0.0;0.0;0.0;0.0033378303174679117;0.0007322901221131276;0.0;0.001146024230788569;0.0
154;aimez;0.0;0.006021318074177919;0.0;0.0;0.0;0.0;0.0;0.0;0.0017222935035894316;0.0;0.0;0.0;0.0;0.00043021495898992897;0.0;0.004796619480577083;0.0;0.0;0.0;0.0;0.004517837369076073;0.0
155;aimons;0.0;0.0;0.0;0.00607827397492589;0.0;0.0;0.0;0.004830787491319165;0.007292241959781231;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000253365175797584;0.0;0.0
156;air;0.0;0.0;0.0;0.0;0.0;0.0;0.02848526617753145;0.0;0.0;0.0;0.0;0.0;0.0;0.00319358459361983;0.0;0.009785968484245967;0.003180710082841548;0.0017614119496282788;0.0;0.0;0.0;0.010600142464761951
157;aisance;0.0;0.0;0.0;0.004837729075337168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005667050558090524;0.0004167099218438117;0.0023224225621901505;0.0;0.0;0.0;0.0;0.002523353998583337
158;aisé;0.0003844131066986365;0.0;0.0021121257691533507;0.0;0.0;0.0;0.0;0.0;0.0013121041978457059;0.0;0.0;0.0021424144035720447;0.0;0.0003882939971651214;0.004974343935264324;0.0014446337397352694;0.0;0.0;0.0;0.0;0.0;0.0
159;aisément;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4464556682004384e-06;0.0;0.0;1.5499653722246452e-05;0.0;0.0;6.437012322559347e-05;0.0012830465723277825;0.0;0.0003723542676030783;0.0;2.780673967120971e-05;0.00030319944793207634;0.00023687478589893746
160;ajoutant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015095917783926159;0.0;0.0;0.0;0.0;0.0;0.0
161;ajoute;0.00026525287433522884;0.0;0.0;0.0051119880650967835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010689808258252252;0.0;0.004312468920617546;0.0006309192188902363;8.709378564466358e-05;0.0;0.0;0.0;0.003534873633537403
162;ajouter;0.0;0.0;0.0;0.0006875349773110672;0.021619312435371345;0.0;0.0;0.0;0.0015779903787507936;0.0;0.0;0.0;0.0;0.0;0.0;0.0018693046872811626;0.0008390234716319465;0.0;0.0;0.0004482962128937818;0.0017352239798985214;0.0010749290336462298
163;ajoutez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002185893124918426;0.0;0.0;0.0;0.0021626812070729513;0.0;0.0;0.0;0.0;0.008484644379664803;0.0;0.0
164;alarmer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.757709795003317e-05;0.000287368860982952;5.521430412061962e-07;0.0;0.0010568162525678478;4.0720063986404814e-05;0.00023773818293247167;0.0;0.0008227644090897085;0.000565294388902616;1.5671765056501515e-05;1.4994936269677714e-05
165;alcool;0.0;0.0019039472497407095;0.007569431778172926;0.0;0.0;0.0;0.0035311142115972386;0.0;0.0;0.0;0.0;0.0;0.015048198424320995;0.0;0.0;0.0004174421289217028;0.0;5.1896574748515395e-05;0.0;0.0;0.0;0.0
166;alcooliser;0.0;0.0;2.4542812795818816e-05;0.0;0.0;0.0;1.7502448141809756e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.6613961615399316e-05;0.0;0.0;1.1772795311020307e-06;0.00016393424223822462;0.0;0.0
167;alentour;0.0012609921159059594;0.0;0.001969024612926409;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0065298423713753325;0.0;0.0
168;alien;0.0;0.0;0.0;0.0;0.0;0.0;3.659117473513791e-05;0.0;0.0;5.995098972520711e-05;2.438691447434372e-06;0.0;3.299249377115072e-05;8.456876001133905e-05;0.00014004312977215232;0.0002784758818202376;4.533421076028759e-05;0.0004172144776764945;0.0001101683949409241;0.0;0.0;0.00016612939837942712
169;alimentation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011088344309042888;0.0;0.0;0.0;0.0;0.0;0.00011013042831803568;0.0;0.0;0.0;0.0006972625753898583;0.0019831246606776673;0.0
170;allais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005635682258269202;0.0;0.0;0.0006549503161512962;0.0
171;allemagne;0.0;0.005693843934564942;0.0;0.0;0.0;0.0;0.0;0.0;0.000370400684511653;0.0;0.0;0.0;0.0;0.0;0.0010560167407779547;0.0;0.0;0.0008425804751411399;0.0013290494320403795;0.0006198796782727279;0.0;0.0005086799313926888
172;allemand;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00367263026840255;5.0803151782478216e-05;0.0;2.728116415336186e-05;0.0009141333667616625;0.0;2.8258725826525964e-05;0.0008505661578970404;0.0;0.0;0.0017724834847922617;0.0
173;aller;0.00310553260212683;0.0070112439326683994;0.0005287157512442296;0.017377942223725285;0.0;0.0;0.0;0.0009270792421807175;0.00903744749414382;0.0;0.05637714052855038;0.0;0.0;0.008310726094259941;0.015461855984530646;0.037134291558900676;0.010914590213748005;0.012142113579424582;0.009748015088979217;0.01463789639383559;0.0225192584958197;0.007929068062820958
174;allergic;0.0;0.0;0.0;0.0;0.0;0.0;9.163331111329453e-06;0.0;0.0;2.903062717953916e-06;9.995728194680764e-07;0.0;0.0;0.0;0.0;2.175966566349984e-05;3.399872325248764e-05;3.9984882138860563e-05;0.0;1.0624640968997812e-05;7.087067863857474e-07;1.506184043458857e-05
175;allergie;0.0;0.0;0.0;0.0037744724215691508;0.0;0.0;0.0;0.0;0.0;0.00010137105293527704;0.0;0.0;0.0011256712019207286;8.188736397423951e-05;0.003845565055856139;0.01995290427498304;0.0027799659362454216;0.0008283878217557361;0.0007568735081924881;0.0;0.0006119991893382302;0.0
176;allergies;0.002015215283918264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010470249857705109;1.5929722778976433e-05;0.0013830113534162255;0.0;0.0;3.3651340651321564e-05;0.0;0.0;0.0;0.0;0.000154638328353857;0.0;0.0;0.0
177;allergique;0.0;0.0;0.0;0.0;0.0;0.006106451750873728;0.0;0.0;0.0;0.0;0.0;0.0;0.002528188602579119;0.0005425155174753632;0.0042854406858256365;0.009269608786770129;0.0;0.00414911076429167;0.0045471199750590574;0.0;0.0034040478988737774;0.013348213999919294
178;allergène;0.0;0.0;0.0023815176540077586;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
179;allergènes;0.0;0.0;0.0;0.0;0.0;0.0;5.681545884384238e-06;0.0;9.792425064713776e-06;0.00015123113586959047;0.0005748627921093473;0.00011960097258411686;0.0;0.00022165032764465752;0.00026118971695464555;0.0008650759361176887;0.00018941186701734256;5.0159202343627e-05;0.0004232575520740653;0.0009160812237837804;0.0005544521904961975;0.00019179019216677168
180;allez;0.0;0.006110180034561559;0.0004045722356266799;0.0;0.0;0.0;0.0;0.0;0.004269537253884405;0.0;0.002071468971635926;0.0;0.0;0.0;0.0;0.011655352087939386;0.0;0.00613453007771404;0.000840808958617075;0.0009726422758519409;0.0;0.003288577114040725
181;allier;0.0;0.0;0.0;0.004915996601111855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000827319698204263;0.0;0.0;0.0011636886408881825;0.0;0.0;0.0;0.0;0.00444681125785249;0.0011915241431853876
182;allonge;0.0017597051500472206;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012490845296084529;0.04953582575394863;0.008755284486060042;0.0021231186802808588;0.0004830322204925282;0.003281607393370017;0.0004154111895359808;0.0
183;allongeant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002487094990134045;0.0;0.00047705500440282245;0.0;0.0;0.004888777990925406;0.0001287248260733609;0.0015202783514744248;0.0023225014320886585;0.0006188492043306919;0.0025285138696815594;0.0
184;allongement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001725504812812186;0.005082171582900993;0.0;0.0;0.0002778613724984;0.0;0.0;0.0
185;allonger;0.0009608458591017978;0.006967636565178235;0.0;0.0;0.0;0.01816567728007106;0.0;0.0;0.0;0.0;2.8486784292928827e-05;0.0;0.0;0.0;0.0;0.07834785624953912;0.0;0.0;0.0007851172266924567;0.0;0.0001408488553938199;0.0
186;allongé;0.0;0.0;0.0;0.0;0.0;0.0;0.0007179811607124298;0.0;0.0;0.0;0.023910194889484798;0.0;0.0;0.0;0.0;0.005697149912111494;0.0;0.0;0.0;0.0;0.0;0.0
187;allourdit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0058234148057800085;0.0;0.0;0.0;0.0;0.0;0.012014102584359313;0.013590020041342894;0.0;0.0;0.0;0.0;0.0;0.0;0.0
188;allows;0.0;0.0;0.0;0.0;0.0;0.0;9.163331111329453e-06;0.0;0.0;2.903062717953916e-06;9.995728194680764e-07;0.0;0.0;0.0;0.0;2.175966566349984e-05;3.399872325248764e-05;3.9984882138860563e-05;0.0;1.0624640968997812e-05;7.087067863857474e-07;1.506184043458857e-05
189;allure;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006370354362407181;0.0;0.0;0.0;0.0;0.0;0.0;0.008145906055002582;0.007835474252674524;0.0;0.0;0.0;0.0;0.0
190;allures;0.0;0.0;0.0;3.3453325651004826e-05;0.0;0.0;0.0;0.0;8.895754670411229e-06;6.454136622438014e-06;4.691271447405043e-05;6.494110461378137e-05;0.0;0.00022334956782487855;0.0;0.00045553651043201955;0.00017877497284746107;0.0006484410393085999;0.0;0.0002002534068634454;1.636339147691855e-05;0.0
191;alléger;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012664294299563476;0.0;0.0;0.002308314267956995;0.0014641682687684791;2.301032905557294e-05;0.0;0.0;0.0;5.830115017341593e-05;0.0
192;allégique;0.0;0.000287396046779138;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00027025142936991934;0.0002406504708009342;0.0;0.0009535941427199497;5.7625873248054384e-05;0.0;3.231673504213244e-05;0.0;0.0014238446151775032;0.0
193;allérgies;0.0;0.0010715628140523065;0.0;0.0;0.0;0.0;0.0;0.0;0.001091512690706552;0.0;0.0;0.0;0.0;0.0;0.0012276371422065664;0.001205834668470554;0.002429457593952483;0.0;0.0;0.0;4.7761107817545675e-05;0.0
194;alourdi;0.0022129213466471308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013170658443124522;0.0;0.0;0.0;0.0;0.0017033444648097617;0.0;0.0;0.00019601615418666352;0.0013276040100228328;0.0;0.0;0.00041615398014854615;0.0001644590635448326
195;alourdir;0.0;0.002102747621143144;4.476701119638165e-05;0.0;0.00808128559401771;0.01758738367146895;0.011567412407235309;0.005734480752409343;0.006383217088176499;0.0021195110660777493;0.0;0.011382163449188415;0.0010664662262416791;0.04631482778289483;0.0;0.008619046671476468;0.029555273791384173;0.0;0.004985405395710533;0.0007744241762958579;0.00033943713375018524;0.02039932662643142
196;alourdis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01597559009921072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
197;alourdit;0.0;0.002290250862194699;0.0;0.0;0.0;0.0;0.0;0.006566282301743606;0.0;0.00030758787942300903;0.0004262616088111356;0.0;0.002964255837856345;0.0;0.0012085495901993024;0.012113496186678771;0.001530076480654857;0.0;0.0;0.0005036583086491529;0.0;0.016120888957671043
198;aloès;0.002610006505264594;0.0;0.0;0.007218883649223541;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
199;altere;0.0;0.0;0.0;0.0;0.0;0.005840996570025223;0.0;0.0;0.00031392522336683404;8.766177170677418e-05;0.0007006711204922543;0.0;0.0;0.0;0.0;0.0;0.0;0.0013364098239849354;0.0;0.001264924543717643;0.0;0.0
200;alternance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002728778592195285;0.004050894471166443;0.0;0.0;0.0;0.0059145510427923076;0.0;0.0;0.0;0.0;0.0;0.01578265359929218;0.0;0.02012562509269949
201;alternative;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015582564460348854;0.00014457509718365883;0.0001089586580659824;0.0;0.0;0.0;0.0006491230592430136;1.313251116352959e-05;0.0002686530400615146;3.231218843825459e-05;0.0;6.690465559821621e-07;0.00035444904533654675;0.0;0.00011239289980059057
202;alterne;0.0;0.005718909573344317;0.0;0.0029823449101684715;0.0;0.0;0.0;0.0019805376153772462;0.0;0.0;0.0;0.0;0.0;0.006280016310906621;0.0;0.0;0.0;0.007349615825923666;0.0;0.0;0.0;0.0002529108352207909
203;alterner;0.0;0.00435757796137565;0.0;0.0;0.0;0.0;0.003440517698746244;0.0;0.0;0.0;7.331871934329174e-05;0.00012636956773928927;0.0;0.002936369873303087;0.0;0.0;0.001273424428376604;0.002210347873642292;0.011593027240400799;0.0;0.0016932097100964556;0.0010631196437748264
204;altérer;0.0;0.0;0.0;0.0;0.0;0.0;0.0033026439039286364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6282591974616188e-06;0.0;0.0;0.0005255397965188082;0.0;4.093439578455568e-06;2.573788874455264e-05;0.0
205;amande;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8054786527355146e-05;0.0;0.0;0.0;5.37274753044091e-05;0.0;0.0;0.0017261971203041948;0.0;0.0054776000218098465;0.0;0.0;0.0;0.0;0.006370073895546272
206;amateur;0.0;0.0;0.003425343559727707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
207;amazing;0.0;0.0;0.0035938775928409062;0.0;0.0;0.0;0.0;0.005376041895277511;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010199331378900845;0.0
208;amazon;0.0;0.03677735628744307;0.0;0.0020866171123893025;0.0;0.0;0.0;0.0;0.01596323925898411;0.0;0.0006700739056565388;0.09503905452191395;0.0012459371684153263;0.00784992166706217;0.006767988523270395;0.004448990141920748;0.0048012270572386495;0.026146123986809554;0.03528050144822914;0.036856570275397404;0.008503142458605853;0.002838931849350265
209;amazone;0.0;0.0;0.0;0.0;0.0;0.006946425294138984;0.0;0.0;0.0;0.004098706118503827;0.0;0.004206824221620424;0.0;0.0;0.0;0.0;0.0;0.018659158827340303;0.0009071022477523995;0.012784710098216781;0.0;0.0
210;ambiant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004405532642302309;0.005934467260480251;0.0;0.0;0.0;0.0;0.0;0.0
211;amelioration;0.0020436648609500536;0.0;0.0;0.0;0.0;0.006726191056941651;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
