;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
4504;surement;0.0;0.0;0.0;0.0;0.0;0.00014472055076895948;0.0;0.0;0.0014856296752394002;0.0008430754418196967;0.0012895008586344243;0.00011391000602394461;0.0;0.00015085751563366124;2.5861901236357815e-05;0.0037756905064438417;0.0031306989251097595
4505;surface;0.0;0.02409993062874852;0.0;0.0;0.0;0.006225291308479466;0.0;0.011120831064344442;0.02379486122359419;0.006501384026623141;0.0;0.00042740938037253085;0.0;0.021267655240535716;0.014336542687685232;0.006416917487264962;0.02708762857314903
4506;surfaces;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002285543756054132;0.0;0.0;0.00022747707943684354;0.0;0.0;0.0;0.0;0.0005900791795118688
4507;surgras;0.0;0.0;0.0;0.03577739690525412;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4508;surligne;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003504745642676352;8.1373860569163e-06;0.00010363882654816127;0.0;0.000330745160140788;6.794952468943606e-05;0.00017294282523460272
4509;surpasser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.244955445860353e-05;0.0003074746162741276;0.0;4.365609722486182e-05;0.0013237954676342807;0.00021289827803827976;0.0
4510;surper;0.0;0.0002111142377964816;0.005755945269397487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4511;surplus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012334058346553944;0.0;0.0;0.002312130593217576;0.0;0.0006460671044031426
4512;surprenant;0.0;0.0;0.00956372237994304;0.006639891063762514;0.0;0.0;0.0;0.0006028313705468418;0.0;0.01978280965371396;0.006429809254800333;0.0008556856675285479;0.003346975171365129;0.0;0.002688985780330551;0.006833354385384998;0.0
4513;surprenante;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002650719552284486;0.0;0.0;0.003952166038013026;6.401953397496342e-05;0.0;0.0009107500319071823;0.0035274313342978933;0.0001734142863459817;0.0
4514;surprendre;0.0009511821884694769;0.0;0.0030999068452268164;0.00021938104579169196;0.0;0.0;0.0;0.0;0.0;0.0;0.008089358496253592;0.0;0.0;0.0;0.0018818761626281841;0.0;0.00643041014552018
4515;surprise;0.004546645075570926;0.01159954828107965;0.0;0.0;0.01107491629520736;0.0019299296522867486;0.0;0.007584503452951271;0.0;0.0;0.0264385891421758;0.008775973868322006;0.0025158047021787517;0.017887004526490172;0.0002008354637418226;0.0;0.021831186231757952
4516;surépaisseur;0.0;0.0;0.0;0.0;0.0;0.0001835618919380046;0.0;0.0;0.004524556465701689;0.0;0.0;0.00013210487294870702;0.0;0.001962539900930547;0.0014147306672795176;0.0;0.0
4517;svp;0.0006667571124695676;0.0013524191708835568;0.0009675771246541249;0.0;0.0;0.0;0.0;0.0;0.0;0.0020091047230493815;0.0;0.0;0.0;0.0;0.002719454686033154;0.0;0.0018196829242255676
4518;sympa;0.0;0.018987422275580052;0.017303924799477167;0.004639981677507369;0.0;0.0;0.0;0.0;0.0;0.0;0.018377045844078965;0.0;0.0;0.010160554934617054;0.011927076823264673;0.005919809940536668;0.008257809689396385
4519;sympas;0.0;0.0;0.004002263268795737;0.0075071908705750005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012950549873128988;0.0;0.007772078688023397;0.0;0.0
4520;sympathique;0.0;0.003138145307482086;0.0009236643351905529;0.004870534052695525;0.0;0.0;0.002314106073296718;0.0013058303044651903;0.00459873295765632;0.0;0.0017174945913485886;0.0;0.0;0.0014888606935370122;0.0;0.0;0.002017049551670027
4521;synonyme;0.0;0.0;1.896529154916569e-05;3.4392426006554684e-05;0.0;0.0;2.961704596209788e-05;0.0;2.3766788918508546e-06;7.884608518629347e-06;0.00011458161535013739;0.0;8.418411557474427e-06;0.000542644388287641;0.0;0.00017654732667542265;0.00015376563137423774
4522;synthèse;0.0;0.0;0.0015294494066495096;0.0;0.0;0.0;0.0;0.0;0.0;0.003674860657137166;0.0;5.538620088553426e-05;0.004814918287519029;0.0;0.0;0.00031360010434137254;0.0
4523;système;0.0;0.004984901722204854;0.0;0.0003965861713513497;0.0;0.00042992764524332386;0.003183338965674389;0.0010120716314052502;0.00043262744288718124;0.0;0.0;0.010432935180521519;0.0021414112407962416;0.000633009622303734;0.00867708452886557;0.00021897397124417313;0.005741705995514434
4524;syteme;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003099446858397749;0.0;0.0006105330873132896
4525;sèche;0.001859445179589044;0.0;0.00830458553437891;0.00719733561172624;0.0;0.0;0.0;0.0;0.008256000746425357;0.0;0.0048694520301836046;0.0;0.0010596382896585778;0.013439584236196109;0.0013852986190460049;0.01052941238072136;0.0
4526;sècheresse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5747893208501063e-05;0.0;0.0;0.00016806285202109817;0.00016627521840189964;4.775240493331889e-05;7.564780575652959e-05;0.0;0.0003550050724365085;5.2718492269969965e-05
4527;séance;0.0010527551949036154;0.004978329488800961;0.0;0.0;0.0;0.0;0.0;0.0;0.0005920733605621917;0.0;0.0008955766722926493;0.0;0.0;0.0;0.0;0.0;0.00593181824316989
4528;sébum;0.0;0.0;2.985092070645827e-05;0.001128760956402342;2.2027711202557486e-05;0.0;0.0;0.0;0.0;7.110078136199836e-05;0.0;1.4654296669496634e-05;6.21339541989021e-05;0.0;0.00017630625875763312;0.0009521249313446212;0.0017962754279709028
4529;séchage;0.0038806329398217445;0.0;0.0012447718498122102;0.0;0.0;0.0;0.0;0.008564562469263222;0.0;0.00420348020430863;0.004596772170009165;0.0;0.0;0.00874781443837144;0.0008424198850438489;0.003960494816914128;0.0002787886095204153
4530;séche;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00040914265577792234;0.0;0.0;0.0005644591009830008;3.0411308174316402e-05;0.003418295161249725;0.0006990446247170125
4531;sécher;0.0;0.0;0.0032887451525315595;0.005488800793261556;0.0;0.0;0.003188858086512063;0.0;0.0105729227638603;0.0;0.006611430131691156;0.0;0.004305128559905249;0.0027289128756860675;0.01016056495414503;0.0364742211747287;0.0038057520120694144
4532;sécheresse;0.0;0.0044351363813810475;0.0;0.0;0.0;0.0;0.0;0.00460914095235334;0.0;0.0;0.005923617442696755;0.0;0.0;0.0;0.0006497939894433137;0.0;0.0
4533;séches;0.0;0.004073211179652464;0.0;0.00047140301350483415;0.0;0.0;0.002816829363016419;0.0;0.0036045081188082096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008607604205801792
4534;séché;0.0006745394996343508;0.0008113610766700083;0.010318681307814312;0.0;0.0;0.0;0.0018511712592832199;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011439107841647882;0.0;0.0013637125821256131
4535;séchés;0.0;0.0;0.0;0.0;0.0;0.010924945221504546;0.0;0.007530472500085419;0.0;0.0;0.0;0.0;0.0;0.01042778716701487;0.0;0.016255883156505644;0.0
4536;sécurité;0.0;0.004866867017379682;0.0;0.011524602495383916;0.0;0.0;0.0038326400825508754;0.0;0.0;0.0;0.0;0.011312772670281709;0.0;0.0;0.004923477331261634;0.0;0.0
4537;séduction;0.0;0.0;1.3820275014505872e-05;3.2739317447807495e-05;2.3955220344113944e-05;0.0;0.0;0.0;0.002115408940351211;0.0;0.0;0.0;0.0;0.0009050668330312477;0.0;0.0;0.0
4538;séduire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005523991855113823;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4539;séduisant;0.0;0.0;0.0;0.0;0.0;0.0;0.0027674555934765455;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00023807261640863115;6.26066460106303e-05;0.0004110641495346151
4540;séduisante;0.0;0.0;0.0;0.0;0.0;0.0;1.0001937319908028e-06;0.0;0.0;0.0;0.0013141798876675195;0.0;8.765824844196459e-05;0.0;0.0007345525524023931;0.0;0.0
4541;séduite;0.0;0.0025684460595631975;0.0008787819243555694;0.0;0.005490734807367001;0.0;0.0007832970945696867;0.0;0.0;0.0;0.0005065688421050619;0.0;0.0;0.0;0.00011342743035655682;2.6404527599566293e-05;0.0007716448407395049
4542;sélectif;0.0;7.365018914168468e-05;0.0;0.0007412921174444933;0.0;0.0;0.0;0.0;0.004055045658990039;0.0;0.0002573819180814948;0.0;0.0;0.0;0.00027281423488922067;0.0;0.0
4543;sélectionner;0.0;0.0;0.0014741226780687561;0.0016299545758413382;0.000103220841226676;0.00010249343332734418;0.001877970918197697;0.0;0.0;0.0;0.0;1.6481932512726556e-05;0.0;0.0017392943752525345;0.0010255238642403533;0.0005264175805350486;0.0008884737643812861
4544;sélectionné;0.0;0.0;8.453186843891167e-05;0.0;0.0;0.0;0.0;0.0006984253771286018;0.0024291282984189974;0.0;0.0;0.0;0.0032460524605772544;0.0015601251298104004;0.0035073705457516285;0.0;6.250411821127788e-05
4545;séparer;0.0;0.0011829454869345254;0.0;0.0;0.0;0.00038126287638507854;0.0;0.0;0.0;0.0;0.004857101445264997;0.0;0.0;0.005631221856793262;0.021419504116374208;0.00532180770074787;0.00026898035597014295
4546;séparément;0.0;0.0;0.0;0.0;4.226534799994216e-05;0.0;0.0;0.0;0.0043904042136249065;0.0;0.0011129960094815449;0.0;0.0;0.0;0.0;0.0;0.00028743384087388785
4547;série;0.0017624055429778316;0.0;0.0002216631735180414;0.0;0.0;0.0;0.0051761464251533435;0.000489408526187364;0.0031631751272121547;0.0;0.0;0.0;0.0014672562512470849;0.011856297279835521;0.0;0.0;0.0
4548;sérier;0.0;8.959319761108966e-06;0.0;0.00013041587201655574;0.0;0.0;0.0;0.0;0.0003752132336779252;0.0;0.0;0.00023272455329997635;6.903298967142368e-05;0.00048196854417524473;9.172403368717029e-05;3.1573190016317037e-05;0.00043334346880358134
4549;sérieu;0.002585574077892641;0.0;0.0;0.0;0.009386300708317615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4550;sérieusement;0.0;0.0;0.0003317527933299599;0.0;0.0;0.0;0.0;0.0;0.0006941053005689172;0.00010618908193074677;0.00048563526048477177;0.0;0.0;0.0008711935759313783;0.0004427518614930926;6.35875328326626e-05;0.0006913068522348632
4551;sérieux;0.0019257704275042996;0.0019520556980105624;0.0;0.0;0.0019707271842555746;0.0;0.0016344957571461309;0.0;0.0;0.0032761814624935014;0.0018447053961482623;0.003781773759419104;0.0;0.0010489820165994661;0.0;0.0016037255295620362;0.008969966166396167
4552;sérum;0.0011530535389989893;0.0;0.0;0.0262294460633923;0.0;0.0;0.001338982241879201;0.00418545279501749;0.0;0.0;0.0;0.0;0.0;0.0057750090381786445;0.0158997751194885;0.002910062664491182;0.0
4553;sûr;0.0;0.0031655704024538315;0.0023151755009929026;0.0;0.005323213963257;0.009404056790123448;0.0;0.0;0.0011034377800457722;0.0;0.0;0.0;0.0;0.00021364552814382928;0.0;0.0;0.018822350927345664
4554;sûrement;0.0;0.002410675809397619;0.0;0.00017979498616095186;0.0;0.0;0.0;0.0;1.7965734215115072e-05;0.0;0.0005936728289983543;0.0;0.0;0.0;0.00026625973074851826;6.778561774629127e-05;0.00014008220541992963
4555;tabac;0.0;0.007100938653157056;0.0021735460498951515;0.0;0.0;0.0;0.0025040850899265862;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4556;table;0.0;0.0030866074636101957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.403678969041754e-05;0.0;0.0;0.0;0.0;0.0;0.0
4557;tablette;0.0;0.000763457800725561;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00023828301455700517;0.0006454215933137398;0.002852625565172378;0.0;0.0004654286873133187
4558;tache;0.0;0.0;0.001293769180897079;0.004865594073331321;0.0;0.0;0.0;0.0;0.0;0.0018696834794956687;0.0;0.008793149934810052;0.0;0.0;0.0019113346909642246;0.0;0.006712087236760483
4559;tacher;0.0;0.0;0.0;0.00799754514410812;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010664615742039023;0.00016476952444471906;0.004572331761949187;0.008106173334645169;0.004024555148407406
4560;taff;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012350138459732524;0.0;0.0005594351350353251;0.0;0.0;0.0;5.589877558384469e-05;0.00018780468360160018;0.0007088485473435487
4561;taies;0.0;0.0;0.0;0.0;0.0;5.728181130216489e-06;0.0;0.0;0.0;0.0;0.002291660177416199;0.0;0.0;0.0;0.0;0.0;0.0
4562;taille;0.0024604267702072993;0.0098127251190424;0.0;0.0;0.0;0.0;0.0;0.0010776272824529985;0.0;0.0;0.0;0.0;0.011050684416654279;0.007567031888893372;0.0031859143164934614;0.00018241675797101833;0.00208008456241984
4563;tailler;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005593400553559505;0.0;0.0;0.0014583981549168676;0.012993959472903022;0.0;0.0
4564;talon;0.007224916913671012;0.0;0.0036636706060882798;0.0011577069891119784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0032205341602788325;0.0;0.0;0.0
4565;tamis;0.0;0.0;0.0;0.0;0.0;0.0;0.014190371896758858;0.0;0.0;0.0;0.0;0.0;0.0002304566966499394;0.000550878351675767;0.000600457107449683;0.0;0.0002548100372181391
4566;tanpis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010615399893445846;0.0;0.0;0.0;0.0;0.0;0.012668319587772611
4567;tante;0.0026176580025928796;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00029095341825683394;0.0011261786453947017;4.3309920680017076e-05;0.002371843027684719
4568;taper;0.0;0.0;0.0;0.0;0.0;3.209342205405009e-05;1.1366809320955535e-05;0.0;0.00016767293014531733;8.640478806896154e-05;0.0005318808565712235;8.026782558078116e-05;0.0;0.0006192581857332792;8.451086960877288e-05;0.0;4.256554558716832e-05
4569;tapotant;0.0;0.0;0.0004485637784084607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003260127511712265;7.936472017853128e-05;0.0;0.00037686965037974816;0.0014837582328570272;0.00015285123668962053;0.00015695861499262164
4570;tard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012574315482643524;0.0002313465690651206;0.0;0.00499462700980474;0.0;0.002596186641672216;0.0009914207672827699;0.0;0.0019353620726429458
4571;tardif;2.842896958549857e-06;1.1313259493348301e-05;0.0;4.200421029037557e-05;0.0;0.0;0.0;1.0223268792699744e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4572;tarif;0.0;0.0034091144257186404;0.0039445540266022025;0.0;0.0;0.0;0.0;0.0;0.0006900003191445237;0.0;0.0;0.000316838194124181;0.0;0.0;0.0;0.0006911993223146032;0.0023283430739181477
4573;tartine;0.0;0.0;0.0;0.0005228034245057954;0.0;0.0;0.0;0.0;0.0;0.0;0.0001022095188505647;3.03520592018078e-05;0.0;0.00015665856178700486;0.000638763355558905;2.2818115272104732e-05;0.0001499162702463633
4574;tartiner;0.0;8.625633566192956e-06;0.0;6.412678253546633e-05;0.0;0.0;0.0;0.0;2.262516615336202e-05;6.354237867274231e-06;0.0;3.587338136031376e-05;0.00015384329396689756;3.53408912163249e-05;0.0002428994511348376;0.0;0.0003043687352675655
4575;tas;0.0002266342046490403;0.0;0.0;0.0;0.0;0.0;0.0;0.00071752992484552;0.001071783832767924;0.0;5.213809304748586e-05;0.0;0.0;0.002860542837864291;0.0001320815504328048;0.0005839007022208657;0.002372681021335317
4576;tati;0.0;0.00010485711058171038;0.0;0.0;0.0;7.563427648699911e-05;0.0;0.0;1.0628760165163782e-05;0.0;0.0005324813972420929;9.696167866030856e-05;0.0003158986155288307;0.0002312059487146398;0.0002820967897738867;0.0;0.0014209360461117477
4577;tbien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.32735765303376e-237
4578;technique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008271381491882134;0.0;0.0;0.0;0.010466572364670001;0.0;0.0
4579;tecni;0.0;0.0;4.9595599016374774e-05;0.0;0.0;0.0;0.0;0.0;0.00010829064951188748;3.160521625334534e-05;0.0006815663460477494;0.0;0.0;0.0;0.0002907360509482536;0.0;0.00024567153453786985
4580;teindre;0.002664083893746864;0.0;0.0;0.02851243952230484;0.0;0.0;0.0;0.0;0.0038560569351468506;0.0;0.009331651661290227;0.0;0.00847849416163388;0.0;0.008773028321645056;0.0;0.0023509115510097736
4581;teins;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001660879324587964;0.001186092486389108;0.0;9.662054379481364e-05;0.0030897121979596986;1.8707766754137557e-05;0.0004153805667095099
4582;teint;0.019870636632073033;0.004701759237120152;0.0;0.31573454162253156;0.0;0.0;0.0;0.0;0.008521448955661698;0.0;0.15292826990111388;0.0;0.0;0.0185207558599905;0.19436217562203212;0.0;0.00348813966352529
4583;teintante;0.0;0.0;5.778095982727047e-05;0.00034459177266260246;0.0;6.397385884413418e-05;0.0;0.0;0.0;0.0;0.00036833684603474127;0.0;0.0;0.0;0.00028747253264978375;3.112373509102743e-05;0.00019333905503679524
4584;teinte;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005492247256241533;0.0;0.0006243401575196243;0.0;0.001800701073394416;0.0;0.0
4585;teinter;0.0;0.0;0.0;0.008879178599536684;0.0;0.004304511711410733;0.0;0.0;0.0;0.0;0.0005736506337258168;0.0;0.0025903917148297493;0.0;0.005219904118745564;0.0036904795873799108;0.00047016116347593854
4586;teinture;0.0;0.0;0.001663448971395088;0.0;0.0;0.0;0.0;0.0;0.00036182029955514355;0.008926901258882248;0.02017250644774321;0.0;0.0;0.0012691795788128065;0.0;0.0;0.0
4587;teintures;0.0023693873556665554;0.0;0.0;0.0;0.0;0.00791471501263033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00063849831093026;0.00019928217412268196;0.0;0.0007100124166322041
4588;teinté;0.000982667821485162;0.00037321496098011896;0.0013962736927422407;0.006562582102145779;0.0;0.0;0.0;0.0;0.0009828514843653916;0.0;0.0014023830553008627;0.0;0.0;0.0012214516585111017;0.011218025776139083;0.0005361285673216469;0.0
4589;telement;0.0;4.405690343104028e-05;0.0;0.0;7.449339849252838e-05;0.00048124704116692146;0.0;0.0;0.0;0.0;0.000948370781105313;1.8629525679364216e-06;0.0;0.0;0.0003261334521644757;0.0002548017362042403;0.000332374112046302
4590;telescopic;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010336164139259649
4591;telque;0.0005455922262152123;0.0;1.552284079371997e-05;0.0;0.0;0.0;0.0;0.0;1.7973837519699442e-05;7.4446391148570526e-06;0.0;1.7981027203731607e-05;0.0001926048615496729;0.00041092641820838366;6.374195866399392e-05;0.0;0.0007053297215540477
4592;tempe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0038206815857171833;0.0007366618170943238;0.0016421486286668173;0.00011057242730590729;0.00012208462007454898;0.00023872687715106484;0.0005923068692042958;0.0001997387549717537;0.0010412038667779494
4593;temperature;0.0;0.0;0.0;0.0;0.0;0.00019461697846495562;0.0;0.0;0.0005369330868489505;0.0;5.7909003033368516e-05;0.0;0.0;0.0023348209266382354;0.0;0.0;0.0
4594;tempes;0.001099453192692417;0.0001288515962757791;0.0;0.0;0.0;0.0;0.0;0.0;0.00018685820242535933;1.535073052449647e-06;0.0;0.0;0.0;0.00022991759282578166;0.0009559278347010122;0.0;0.0008560902361961828
4595;temporise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.32735765303376e-237
4596;temps;0.003232880054177916;0.0;0.0;0.0;0.0;0.008171842012839948;0.0;0.0018235750425850312;0.04776299597176844;0.03685686033210558;0.012512368917865425;0.09964492572531405;0.06524968268924977;0.053875672718636934;0.023840060275762354;0.03161518848945996;0.3315557042094065
4597;tenace;0.0;0.019959193936186524;0.0;0.02400016057539169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4598;tenais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006842765360659806;0.0;0.0034113282930908944;0.0
4599;tenait;0.0;0.0;0.0;0.0;0.0;3.2376632039993215e-05;0.0;0.0;0.0005098562581703105;3.9734892269214965e-05;0.0;9.655833721557889e-05;0.0007877285534772159;1.282975511962962e-05;0.0008006416267498201;0.0;0.002575037417950263
4600;tendance;0.0;0.0;0.0;0.03454026400783745;0.0;0.0;0.0036529337710531113;0.0;0.012024441328970651;0.0;0.03135387597334343;0.00014658328909459596;0.003278399142226926;0.03176623154648157;0.00013736072781982904;0.0333467697768513;0.0046446244268888446
4601;tende;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003068703993836095;0.0004584581889349816;0.0004678420956744626
4602;tendre;0.0;0.0;0.0;0.0;0.0050156351710166506;0.0;0.0;0.0;0.0;0.0;7.633153355052158e-05;0.0;0.0;0.0;0.0;0.0;0.007599062682732788
4603;tendu;0.0;0.0;0.0;0.0026175441608219372;0.0;0.0;0.0;0.0;0.0;0.0;0.0004917344791150135;0.0;0.0;0.0;0.00016427103261483606;0.0017403838407479021;0.00029679877959749526
4604;teneur;0.0;0.0;0.0;0.0;0.0;0.0001254339525316889;0.0;0.0;0.0;0.0;0.0008668894254357;0.0;0.0;9.693801799384448e-05;0.0009588910631714224;0.0002725265084127447;0.0
4605;tenseur;0.0;0.0;0.0;0.007557510241761591;0.0;0.0;0.0;0.0016225991891142297;0.00014625497100797198;0.0;0.0;0.0;0.0;0.0014841256690303465;0.0;0.0;0.0
4606;tensioactif;0.0;0.0;0.0;2.6966638860026942e-05;0.0;5.936436715581343e-06;3.86731100014351e-06;4.013801084627699e-07;0.0;0.0;2.354772423580313e-06;0.0;0.0;2.6946781469662933e-05;2.012446430392417e-05;3.557447017415864e-05;5.1252761217812725e-05
4607;tension;0.0;0.0;0.0;0.010257609493541093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001717483239239441;0.0;0.0;0.0019633648323333463
4608;tenso;0.0;0.0;0.0;0.0;0.0035541405899956278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01432601830515379
4609;tentatives;0.0;0.0;0.0;0.0;0.0;1.8780154067907842e-05;0.0;0.0;0.0;0.0;0.0;0.0011134288066782078;0.0;0.0;0.004740849257212025;0.0004839143055873064;0.0
4610;tentent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.32735765303376e-237
4611;tenter;0.0;0.0;0.0;0.0;0.0;0.002840085630587535;0.0;0.0;0.010416863860247112;0.00018982745201023422;0.00027072151359573183;0.0;0.0;0.0065240555470881135;0.0015709484670011083;0.000988432907122594;0.005683045055903984
4612;tenté;0.0;0.0;0.0;0.0;5.067074419048493e-05;0.0006639386932356739;0.0;0.0;0.0;0.0;9.797361320939719e-05;0.00038074230010789795;0.0;1.2613989430802083e-05;0.0018898233591224049;0.0004713101082283916;0.0011351169387190546
4613;tenu;0.009051560491827343;0.01363047036067995;0.0;0.03483570588239322;0.0;0.0;0.0;0.0;0.0;0.0;0.21511974932164635;3.5284176069199235e-05;0.08254638672713403;0.0;0.02833206857721213;0.0;0.0
4614;tenue;0.0019790343222262164;0.012568118578559056;0.005971823518453101;0.0011039888320982848;0.0;0.0;0.006050599520531594;0.0038155480033495413;6.493613249433513e-05;0.0;0.017170017804830757;0.004806475522288;0.0;0.0;0.02152707467076016;0.0;0.011569388724580599
4615;terible;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.32735765303376e-237
4616;terme;0.0;0.004121676222888221;0.012696767868879471;0.00037119534497833203;0.0015412786332813554;0.0;0.0;0.0;0.0;0.02094344554480379;0.004719725728407152;0.001310022108136669;0.0428839132707914;0.022656273279384517;0.019140678396429522;0.001210001048253681;0.005189908054525161
4617;terminer;0.0020432473623995567;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00034400719045069977;0.0;0.0;0.0;0.0;0.0;0.0;0.013726140650308982
4618;terne;0.00858119506314006;0.0;0.0;0.012079949512305626;0.0;0.0;0.0;0.0;0.0006492804009094249;0.002519009342158718;0.01590287804065189;0.0;0.0;0.012740237416982532;0.0;0.039767321759409106;0.0
4619;ternes;0.0;0.0;0.0;3.2717365629469805e-06;0.0;0.0;0.0;0.0;0.0021090424605130767;0.0;0.0;3.157889968462749e-05;2.5082734285403424e-05;9.61654351518656e-05;0.0;0.00017216601354969348;0.0007505839739926297
4620;ternir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003552479326788764;0.00021134771822790512;0.004050876672015561;0.00038206972940736287;0.0;0.0006612407505588112;0.0;0.0;0.0015223682392721373
4621;terrain;0.0;0.0;0.0;1.4750534551653317e-05;0.00023185818447629013;3.3144876072245516e-05;0.0;0.0;0.00015330667432565572;0.0;0.00013186301719023946;0.0;0.0;0.0;0.000748401468569587;0.0;0.00010602318128854853
4622;terrible;0.0;0.00048628734593103356;0.01707116299904322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003969942492814608;0.0
4623;terrien;0.0;0.0;0.0;6.855091684152719e-05;0.0;0.0;0.0;0.0;6.299560036803883e-05;1.9182505448870854e-06;0.00031706424359866726;0.00014316983335073977;0.00010355665790870639;0.0;0.0;0.00016252131509145434;0.0018904107794827604
4624;test;0.0;0.0;0.0;0.01020403601999822;0.001189381252578582;0.0;0.0;0.0;0.0;0.0032486868118657;0.0009607921259238148;0.0;0.0;0.0002445113802433455;0.007779122124878723;0.0;0.004650436358934629
4625;teste;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010410464146194572;0.0;0.0015478153715995351;0.0;2.0065758532367806e-05;0.010735343723761274;1.4164035937813218e-05;0.0;0.0017341974068206135
4626;tester;0.009367271428594585;0.0;0.00366103158245924;0.0;0.0;0.010730367827966339;0.0019576863668293223;0.0004616338030631209;0.013072907383732181;0.006461498852852008;0.006084830883664559;0.0;0.012678901338520001;0.10695249973092795;0.02058053598155727;0.008275145787505602;0.03133422819826273
4627;testerais;0.0;0.0;0.0;0.0;7.5608276956086955e-06;3.4153383866351625e-05;4.716188218994248e-05;0.0;0.0011715648709774624;0.0;0.0;0.0;0.00018531413369477862;6.442276550451765e-05;0.0002643600608096935;0.0;0.0004086518576547857
4628;testeur;0.0;0.0;0.0;0.0;0.0001952833446980687;0.0;0.0;0.0;0.0;0.0;0.012045657719961413;0.0;0.0;0.00047737415298680435;0.0;0.0;0.00039127535295102286
4629;testé;0.00561532903014364;0.014038482414568775;0.0;0.005595217549508478;0.0;0.0;0.005452549532795254;0.0038269099476803997;0.0;0.01851300075445597;0.014284442320359487;0.0;0.012661601779538147;0.028942432238795387;0.013104209956115203;0.014978720914141196;0.012127651631573668
