;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
4663;tjrs;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005826481002800379;0.0;0.0;0.00039424267206970945;0.0001331583562620481;0.0005010157390084859;0.0;0.00034442590555059435;0.0;0.0012651179490270335;0.002802349144688263;0.0;0.0;0.0;0.0;0.0
4664;toilette;0.0;0.0;0.0;0.0;0.0;0.006070773215306001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004326536159079652;0.0;0.0003926380152769272;0.0;0.042429712424321746;0.020193749252939507;0.0;0.0;0.018816803919255103
4665;toiletter;0.0;0.0029687349024639363;0.0;0.0;0.0006378011676851808;0.0;0.01928824216909507;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0019526640326636053;0.0;0.0;0.0;2.9605342338788877e-05;0.0;0.0;0.0;0.07010325371370346
4666;tolérance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.2518706905232716e-05;0.0025044599080648092;0.0;0.0;0.0;0.00384975037903688;0.0;0.0;0.0;0.004475833893252253
4667;tolérer;0.0;0.0;0.0;0.006257728476739414;2.7306138674225246e-05;0.0;0.0;0.0;0.0005129694517943457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002135551837750484;0.0;0.0;0.0;0.0
4668;toléré;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.3430564091400186e-05;0.0;0.0;0.0008941719365467493;0.00013160348210674262;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006139415213844226
4669;tombant;0.0015154408596601543;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005572719952356333;0.0;0.0;0.00016913569779241307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.127421238734002e-05
4670;tombe;0.004460658124998208;0.0;0.001622019425740741;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001345270157811872;0.0;0.0;0.0;0.006654915028699274;0.0;0.0;0.00012808823774497429;0.004758733357261417
4671;tombent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001421521337118344;0.0;0.0017251121309642262;0.0;0.0;0.0;0.0;0.011619778977114829;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001732454817178256
4672;tomber;4.542467734378836e-07;0.0;0.015540082556278492;0.0;0.0;0.0;0.0027945444426402486;8.68272717030183e-05;0.0;0.0;0.0029703820743045496;0.0;0.00981875382478833;0.0;0.0;0.015553354188950236;0.0;0.003892858046994724;0.025049240991787663;0.0;0.0;0.011156384004575859;0.0;0.0
4673;tombé;0.0003920696764590512;0.0033916621431426363;0.006175749611462345;0.0;0.0;0.0;0.0009341332227417099;0.0;0.0023493025178077972;0.0;0.0;0.0;0.0;0.0;0.00311910822335443;0.006820716189382377;0.0;9.063612813297114e-06;0.0;0.0;0.0;0.0;0.0;0.00017035095684901993
4674;tone;0.00104400207817106;0.0;0.0;0.0;0.0;9.466491086192081e-05;0.0;0.0;0.00018862739006660192;0.00018907780997117407;0.002151062445546602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009582918906860664;0.0003358872549482079;0.0;0.0;0.0007714214581036182;0.0
4675;toner;0.0;0.0;0.0;0.0;0.0;8.588125531560548e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026141066899858403;0.0;0.0;0.0;0.0;1.556270888349096e-05;0.0;0.015450837011961127;0.0
4676;tonifier;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018433158857390926;0.0;0.0;0.0;0.0;0.0;0.0;0.0007094580459027365;0.0;0.0;4.317389647933851e-05;0.0;0.0069424032854089966
4677;tonique;0.0;0.010104157559596108;0.0;0.0;0.0;0.0;0.006355964382431389;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4678;tonne;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002350808347563733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000795011101156103;0.0;0.009241012740991728;0.01133150688415582;0.0;0.0;0.002494290139910672;0.0;0.0026227332230304495
4679;tonnerre;0.0;0.0;0.0;0.0;0.0;0.0;0.004681243162899817;0.0;0.0;0.0;0.0;0.006404709946574935;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4680;tons;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001988750456347216;0.0;0.002717475809983219;3.697330666646269e-05;0.0;0.0;0.0030402169029037514;0.003991160671049887;0.0;0.0007292958363006934;0.0;0.0;0.0;0.0;0.0050113916004996244;0.0026696024905484956
4681;tonus;0.0;0.0;0.0;0.0070606440347855065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010207673471281195;0.0;0.0;0.00038386556261099983;0.0;0.0;0.010229052114452674;0.0;0.0;0.0;0.0;0.0
4682;too;0.0;0.00397627474563437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.580593500326966e-05;0.0;0.0002718837625436661;0.0009494044237965054;0.0002836466869826972;0.0009050737631092741;3.833567481950148e-05;0.0;0.0003655290523876651;1.7908489555176188e-05;0.0005913706751146622
4683;topissime;0.0;0.0;0.0;0.0;0.007079661638595812;0.006528700780869226;0.0;0.0;0.00011857762276718008;0.00012153617645244277;0.0017002134885035845;0.0;0.0;0.00012549680797820193;0.0;0.0;0.0;0.0;0.0003934842547658149;0.0;0.0;0.0;0.0;0.0
4684;toppissime;0.0;0.0008175097989092777;0.0;0.0;0.0;0.0;0.0;0.0;0.0010238809416423008;0.0;0.0;0.0;0.0;0.0;0.0013434953467219026;0.0018202042203043364;0.0023779550055979103;0.0;0.0;0.0;0.0;0.0;0.0;0.0005897008760244975
4685;tot;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007510805424502101;0.0;0.0;0.00311139445134969;2.253782558331875e-05;0.0009710280537287878;0.0;0.0;0.0
4686;total;0.0;0.0;0.0;0.001045141469762612;0.0;0.0;0.0;0.0;0.002590042355667238;0.0;0.0;0.0;0.0;0.0;0.0;0.007438979469199764;0.008371954273632657;0.0;0.0;0.0;0.0;0.0;0.0017875484453199774;0.009400223624493787
4687;totalement;0.00186920965540564;0.007145745780366566;0.0;0.011083897333541462;0.0;0.0;0.0;0.0;0.021037054239670654;0.0;0.02475562263399789;0.0005631854743324262;0.0;0.0;0.0;0.008985442322301978;0.0;0.002897920639392334;0.0026610597703085642;0.011072915855751049;0.0;0.001049880598950287;0.014087268184021218;0.002822674432660405
4688;totalité;0.0;0.0;0.0;0.006196178480286833;0.0;0.0;0.0;0.0;0.0;0.0;0.00487338359586356;0.0;0.0;0.0;0.0021225573036368446;0.0;0.0;0.0;0.00039416921927118133;0.0;0.0;0.00583986208590607;0.0;0.0
4689;touche;0.0;0.0;0.0;0.012064835454110629;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01781394314689872;0.01391980581407126;0.0;0.0;0.0;0.01117803848105091;0.0;0.0;0.0
4690;toucher;0.00033938948990092245;0.0;0.015827503018353648;0.0;0.0;0.0;0.0;0.03760411963255667;0.0;0.0;0.007800009055559621;0.0;0.0;0.004888448239716384;0.003593850825890247;0.01077715435048868;0.006716339808439969;0.0;0.010657422679475458;0.0;0.0;0.00300968070804824;0.0;0.0
4691;touchez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021900997453306666;4.838985814850731e-05;0.0;0.0;0.0018380998569506746;0.001892984912630764;0.0;0.00016011224063481976;0.0;0.0;0.0;2.966898344540961e-06;0.0;0.0
4692;touché;0.0005998612559063422;0.0;0.0034114616735289277;0.0;0.0;0.0;0.0;0.0021827556131560947;7.512220542290405e-05;0.0;0.0003366506765859821;0.0;0.00038954219819551246;0.0021895549087317607;0.0;0.0;0.0;0.00021414906238548037;0.004470140602466528;0.0010036749928089206;0.0;0.0;0.0;1.491831693812969e-05
4693;toujour;0.0;0.0;0.0;0.0;0.00010802592665366065;0.0005959972398596113;0.00016560103503652926;0.0;0.0;0.0;0.0;2.0993913254365713e-05;0.0;0.0;0.0;8.694260462361065e-05;0.0;0.00026682889352417765;0.0003542244195415176;0.0005153904110020694;2.049035990726954e-05;0.00011263924906316039;0.002069747229691954;0.0
4694;tour;0.0036340313297255713;0.0;0.0;0.00046288025391804;0.0;0.0;0.001523145459488595;0.0;0.0013690761456028866;0.0;0.0023395167111212646;0.0;0.0;0.003690668466759789;0.0;0.0035933098869363714;0.0;0.0;0.0;0.0009552586228483014;0.0;0.0;0.0;0.0
4695;touristique;0.0;0.0031756409941099684;0.0;0.0;0.0;0.0;0.001948003259223699;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000830457216781981;0.00012966766415128253;0.0;0.0013942718400815235;0.0;0.00019344106558762884;0.0
4696;tourne;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005515941019929293;0.00903709689790262;4.925382471615153e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.00011123825192468978;0.0;0.0;0.0;0.0;0.0007914202796859356
4697;tourner;0.002946670015929342;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007707690026485934;0.005842949581472042;3.0130702061708195e-05;0.0009999835239043566;0.0;0.0;0.0;0.0;0.0
4698;tourné;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003330577011404754;0.0;0.0;0.0;0.0;0.0;2.943534268553733e-05;0.0;0.0
4699;toxique;0.0;0.0;0.0;2.3630702837567807e-05;0.0;5.054781044545626e-06;1.895953215867214e-06;4.984502321894829e-07;0.0;0.0;0.0;0.0;0.0;2.3584704242045068e-05;5.993175804376159e-06;5.989048011820335e-05;2.636158068982217e-05;3.6370404382614734e-05;1.525273227510348e-05;1.2513147801476507e-05;0.0;0.0;1.0939681066547261e-05;4.552347503517615e-05
4700;tracas;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002869877054872431;0.0;0.0;0.0;0.007588916669694902;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4701;trace;0.0;0.0027035071513651777;0.0;0.0;0.0;0.0;0.0;0.0;0.004166621019547151;0.0;0.0;0.0;0.0;0.0;0.0006271787117940289;0.0;0.0;0.003358320648534055;0.005248730795900442;0.013349919822473145;0.0;0.0002146067416893849;0.0;0.028833999266291148
4702;tracer;0.00375047137704166;0.015013098560285576;0.0;0.0023825777262907015;0.0;0.0;0.0;0.0;0.004113041861044413;0.006845042559918528;0.007495921712949246;0.0;0.0;0.0;0.027809503945014472;0.01067217768558896;0.0;0.003174439283492823;0.0;0.0035161492343433578;0.0003521429029417807;0.0018494483127455203;0.005044707592821845;0.04228680396815535
4703;traditionnel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.773784750139659e-05;0.0;0.0;0.0;0.0;0.0002818473505291306;0.0;0.0010029521979884846;0.00010201922338171533;4.3315972657779e-05;1.8639092397738686e-06;0.0;0.0;0.0;1.2630026997788576e-05;0.0006660839975022938
4704;traire;0.005422434461093572;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005598921426850689;0.0;0.00021831453057530016;0.0;0.0;8.480465405135042e-05;0.0;0.003112096694823232;0.0003796197961291517;0.0005980413250945656;0.0;0.0014835391959566388;0.0066161904537616585;0.0004158816604906046;0.0;0.010062398488260887
4705;trais;0.00151657065558334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005165914357750022;0.0;0.0;0.0;0.002669323599093165;0.0;0.0;0.0009505286701966222;0.0;0.0006779978055032502
4706;trait;0.002016720246566474;0.0;0.0;0.0;0.0;0.0077635788027682565;0.0;0.0;0.0;0.0;0.00022701835990413655;0.0;0.0;0.0;0.017164273246466282;0.013244964803140257;0.0;0.0;0.0;0.008174609769308108;0.0;0.0;0.0;0.029565628997443617
4707;traite;0.0;0.0;0.0;0.0005444598707889473;0.0;0.0;0.0;0.0;0.0;0.0;0.0005348975915322047;0.0;0.0;0.0008530651445451369;0.0;7.112964693304526e-05;8.138970145455017e-05;0.0002958875894499975;0.001164492570434864;0.0007280041099170563;0.0;0.0;0.0;0.00011567814376263049
4708;traitement;0.0;0.0026516941889681697;0.0;0.0;0.0;0.0;0.0037092716812023264;0.0;0.0032274529807821395;0.011335778207621739;0.0;0.0;0.0;0.0;0.005660802767490613;0.012679162627521688;0.0;0.0010222411666705239;0.0798204563474529;0.012297708810360847;0.0;0.0;0.008062255780370448;0.0
4709;traiter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.134334144416772e-05;0.0;0.0;0.0;0.00016687620611606456;0.0;0.0;0.00022957187737688846;0.008665693478659767;0.00011749297836714119;0.0;0.0;0.00010949871269899078;0.0;0.0
4710;tranche;0.0;0.0;0.0;0.0;0.0;0.009945913837286983;0.0;0.0;0.008606673270465486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4711;transaction;0.0;0.020345384463330587;0.0;0.0;0.0;0.0;0.012794503279697831;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4712;transfert;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00034361630831144044;0.0;0.0;0.00965175142580988;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014386923969143612
4713;transformer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.589665236715204e-05;0.0018418651467651758;0.0;0.0;0.0;0.0;0.004895900051019895;0.0;0.0;0.0;0.0;0.012789509414503597;0.0;0.0;0.0
4714;transparence;0.0;0.0;0.0;0.007540592688428751;0.0;0.0;0.0;0.0;0.0019231442767255486;0.0;0.0012272660636024877;0.0;0.0;9.798670569876371e-05;0.0;0.0019925299810264;0.0;0.0;0.0011482822140606872;0.0;0.0001957304697309525;0.0015729525628600087;0.0;0.003378820627523534
4715;transparent;0.0;0.0;0.0;0.0058449135874992595;0.0;0.004106450954482835;0.0;0.0;0.0;0.0;0.00850430642695825;0.0;0.011019634648124282;0.0;0.0033885290556984896;0.0;0.0010644397988509085;0.01474413206137266;0.0;0.0;0.0;0.0009869263919234953;0.0;0.004148937256315134
4716;transpiration;0.0;0.0;0.009112594832779167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4717;transpire;0.0;0.0;0.009471127215728788;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4718;transport;0.0;0.0;0.005891643987059322;0.0;0.0;0.0;0.002562909511882181;0.0;0.0;0.0;0.0;0.00016027161773226042;0.0;0.0;0.0;0.0;0.0;0.006548653246079051;1.4863523816193654e-05;0.0;0.0067632293205958415;0.0;0.0;0.0
4719;transporter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007517577543475842;0.0;0.0;0.0009167783096503873;0.0;0.015472125999024193;0.0;0.0;0.0
4720;transvaser;0.0;0.00217785790150668;0.000994888499447046;0.0;0.0;0.0;0.0;0.0;0.0015060980911743105;0.0;0.002047872427277889;0.0;0.0;0.0;0.003167455470053468;0.010966991475042848;0.0;0.0;0.0;0.0;0.00798563638049159;0.0;0.0;0.0
4721;transvaserais;0.0;0.001971124522001363;0.0016428109545673004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0047038929973800695;0.0;0.0003357830254876915;0.0;0.0;0.005306093406521608;0.0;0.0;0.0
4722;transvide;0.0;0.0014069600673612456;0.0;0.0;0.0;0.0;0.0;0.0;0.0025563524274672643;0.0;0.0;9.191294181921283e-07;0.0;0.0;0.0;0.008491659911343607;0.0;0.0;0.0;0.0;0.001767031707517529;0.0;0.0;0.0
4723;trasse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00042604616167864803;0.0;0.0;0.0;0.0;0.0005734058998139921;0.007851411824794766;0.0;0.0;0.0;0.0;0.0;0.0;0.0009894632669194573
4724;travail;0.0;0.0001418060759390713;0.008427472049123681;0.0009266262625752971;0.026970558938700172;0.0;0.0009000489489612615;0.00624729866227485;0.0008871007811271133;0.020430074953466427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018744588880221583;0.0;0.0;0.0;0.01182978953203258
4725;travaille;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017733623931592481;0.0;0.00043329402987440474;0.0005977012850515838;0.0;0.0;0.0003417227994538344;0.0018004474400377388;0.0;0.0;1.0596232863264885e-05;0.0
4726;travailler;0.0;0.0;0.0;0.0049502017414121986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011849255714167605;0.0;0.017492098395984798;0.009766592545560662;0.0071945609450469895;0.0028732291538466513;0.004677222968302017;0.00225502015315307;0.0;0.0;0.0;0.0031801384387434906
4727;travers;0.0025957399534067313;0.0;0.0;0.0;0.0;0.0;1.4282573972604613e-05;0.0;0.00010531473202466354;0.0;4.507784148870421e-05;0.0;0.0;0.0;0.0002526661674545975;0.0;0.0;0.0001502790284612827;0.0;9.040903453153867e-05;0.0;0.0;0.0;0.000214149561315125
4728;tre;0.0014257314223698133;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004801756976133407;0.0;0.000150445867885956;0.0;0.0;0.0;0.0;0.0012467341997407216;0.0;0.0;0.0008613026413266122;0.00986758250497497;0.0006430809382484066
4729;tresor;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.873243593526987e-129
4730;tresse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028342446624580964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4731;tresses;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0074807510239854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01438396253265551;0.0;0.01529432053916215;0.0;0.0;0.0
4732;trew;0.0;0.0;0.0027104107822012386;0.0;0.0;0.0;0.0;0.0;0.00504203627374843;0.0;0.0;0.0;0.0;0.0;0.0;0.00017409022666838643;0.0;0.0;0.0;0.0;2.7464840576188387e-05;0.0;0.0;0.0
4733;trimestre;0.0023129662330983007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006359411282023338;0.0;0.0;0.0;0.0;0.0;0.005683106299327348;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4734;trio;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010751719841196553;0.0;0.00016143391275907825;0.0;0.0;0.0;0.0;0.0018710964673681646;0.0;0.0;8.285282569803948e-05;0.0;0.0;3.8226167211958326e-05;0.0;0.0002517748665737685
4735;triple;0.0;0.0019641027654116157;0.0036403330194172594;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004674449797360095;0.0;0.00752352411835338;0.0;0.0;0.0;0.005591728905605989;0.0;0.0
4736;triste;0.002749987639343423;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010384779862835718;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014029659775333665
4737;trnd;5.139612331039017e-05;0.0;0.0;0.0;0.0;0.01329858438808972;0.0;0.0019986903451126533;0.0011313181556445583;0.0018791259505844553;0.0;0.0;0.0026610920391985427;0.005416042750374863;0.004530615689317628;0.009257269502100521;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4738;tro;0.0029054734532679583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.434707673974696e-05;0.0;0.0001068563942907579;0.0;0.0;0.0012554643357616379;0.0001226078681571936;0.0;0.0;0.00015738670837208595;0.0012584282834404122
4739;trompe;0.0;0.0;0.0;0.004784034326346146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004272940748083034;0.0006792176786840305;0.00012921042399663933;0.0;2.6105442899357534e-05;0.00019627111741132378;0.0;3.0085659333525918e-05;0.0;0.0;0.0
4740;tromper;0.0004183751879955554;0.0009339918313623813;0.0;0.0;0.0;0.0;0.0004232028634113701;0.0;0.0;0.0;0.0007218705200679534;0.0;0.0;0.0;0.0;0.015507591560843853;0.0047014862985391296;0.0017966222529365564;0.00014335078293280606;0.0;0.0;0.0;0.0;0.001986530062815437
4741;trompeur;0.0;0.004972292525737804;0.00178799927377037;0.0;2.8189906588980313e-05;0.0;0.0;0.0;0.006737264527467955;0.0;0.00010378601473960869;0.0;0.0;0.0;0.0;0.0;0.0005227158345155821;4.311353828568091e-06;0.0;0.0;0.001997372479375117;0.0;0.0;0.0001419744161802694
4742;trompez;0.0;0.0;0.0;0.0;0.0;0.0;1.2789264949033112e-06;0.0;0.0003842298424958315;0.0;0.0;0.0;0.0;0.0;0.0;0.0009443837308589903;0.0;0.0;0.0;0.0;0.0;0.0012048528671758276;0.0;0.0001627367698242743
4743;trou;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010337205826976984;0.0;5.7433785753980846e-05;1.5011676571999238e-05;0.0;0.0;0.00019075809062689685;0.002004142039044687;0.0;0.0006459823664297255;0.00014016243001494297;0.0;2.8962695656359694e-05;7.398129328641899e-05;0.0;0.0007297673371642406
4744;trourner;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017575509088146861;0.0;0.0;0.0;0.0;0.0;0.0;0.006528435502751526;0.0;0.0;0.0;0.0;2.9237927081940694e-05;0.0;0.0;0.0
4745;trousse;0.0;0.0;0.0;0.0;0.0;0.0;0.0001296446673997052;0.0;0.0003625387779527352;0.0;0.0;0.0;0.0;0.0;0.0;0.0017326480478792384;0.0;0.0025481887586740327;0.001052167695092534;8.273840097343396e-05;0.009545511823003837;0.0;2.4085186068030982e-05;0.012280572472576913
4746;trouvaille;0.0003171251021977633;0.0;0.0;0.0028590380601593458;0.0;0.0;0.0;0.0;0.0;0.0;0.004019150764337354;0.0;0.0;0.0;0.0;0.0036966852702255593;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4747;trouvais;9.900658801357271e-05;0.0;0.006753127522349016;0.0;0.0;0.0;0.0;0.0;0.0;0.013030090717131442;0.0;0.0;0.0;0.0026715124029377535;0.0;0.0;0.01985562309135575;0.0;0.0;0.0;0.00010878127659013774;0.0;0.0;0.0
4748;trouve;0.0;0.026371544516360573;0.007975870310079309;0.0;0.0;0.0;0.0;0.0010807272071980943;0.018956560323153366;0.03168790103119071;0.037549683777154674;0.0;0.0022211910312557835;0.019286050994613887;0.0;0.02450776907113969;0.01949273223341172;0.0;0.03850548201033679;0.09843340719423184;0.03349940621437514;0.07171122101595578;0.0;0.02371200231257761
4749;trouver;0.0019257483143957253;0.03245978579834484;0.0;0.03912949973435889;0.0;0.01351909696367988;0.0040918839475858945;0.0;0.0;0.010380518536817783;0.0;0.0;0.0;0.0;0.0013289833707368492;0.4238872565695991;0.04644379001330844;0.0;0.0;0.04689442958724671;0.0;0.02842531309295335;0.15346928149501732;0.02305234754395822
4750;trouverez;0.0;0.006589854792743115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021498587955999084;7.356999180729703e-05;0.0009851088727878777;0.0;0.0;0.00011347079594738473;0.0;0.0;0.0
4751;trouves;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022539161820363425;0.0;0.0;0.0;3.974584359812152e-05;0.011136824812774573;0.0
4752;trouvons;0.0;0.0;0.0;7.390050765438227e-06;0.0003199431811009294;2.102650411830031e-05;9.050055000870711e-05;0.0;0.0002462523925059818;0.0;3.61584198734093e-05;0.00012823545440208826;0.0;0.0;0.0003257506257354597;2.0218091434248833e-05;0.00010276601271911302;0.0;0.0;0.0;0.00032450008087570834;0.0;1.0702844816622491e-05;0.0003128962739685671
4753;trouvé;0.0;0.0;0.001602035805927604;0.0;0.0;0.0;0.0;0.0;0.006244405818469694;0.0;0.0;0.0;0.0;0.0;0.0018138575924756238;0.009554281850132849;0.0;0.0007092395780649497;0.0018012703544656396;0.0;0.0;0.0;0.0;0.0
4754;trova;0.0;0.0;0.0;1.190326885113297e-05;0.0;0.0;0.0;0.0;0.0;0.0;5.904749578033435e-05;0.0;0.0;1.2454009148975044e-06;5.656519135957042e-06;9.815885006456113e-06;0.0;0.0;3.0508967929953917e-05;0.0;0.0;0.0;0.0;0.0
4755;trucs;0.0;0.0;0.000537001145504826;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002244559021766983;0.002608408902857749;0.00044602486053289104;0.005507380890730229;0.0;0.0002726054635682082;0.0;0.0;0.0;0.0;0.0;0.0
4756;true;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013114416152079696;0.0;0.0014390760222027766;0.0;0.0;0.0009297288731101143;0.0;0.01302480742774411;0.0;0.0;0.0;0.0;0.0;0.0
4757;trzs;0.0;0.0;0.0034304272668541514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011862244968901117;0.0;0.0
4758;trésor;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4412653180108302e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.967351703602365e-05;0.0;0.0;0.0;0.0;0.0
4759;trône;0.0;0.0032324526008625266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011731640379720146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.51269320597918e-05;0.0;0.0;0.0;0.0
4760;tt;0.001238480215536243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012193186917474546;0.0002862891049578138;0.0;0.002238994042030397;0.00013849285219019373;0.0;0.0;0.0;0.0;0.0;0.0002419473180059602;0.0
4761;tte;0.0029356824055920038;0.0;0.0;0.0;0.0;0.0;0.007726181542642685;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00043343177878928335;0.00012937533974777577;0.0;0.0;9.826008018889248e-05;0.0;9.959195353146222e-05
4762;ttes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.873243593526987e-129
4763;ttjs;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00520077194762099;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014090795015450374;0.0;0.0;0.0;0.0;0.0;0.008005702126459147
