;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
6055;"""parfait sur mes cheveux longs colorés""";0.00025910300838932743;0.0;0.0;0.0;0.0;0.0007295511419377784;0.0;0.00033750714392809125;0.0;0.0;0.0;0.0026643496578929128;0.0009243792361393978;0.00773950238366002;0.0019299304153278932;0.041010789724591115;0.0;0.0;0.0
6056;"""Démêle bien mes cheveux, bon produit.""";0.0007875610117380422;0.0005478723605771675;0.0013952704497936699;0.0;0.0;0.0;0.0;0.009481751616880354;0.0;0.0033948242057428826;0.0;0.0;0.0;0.011838691071712969;0.01050221878591843;0.003789877027388895;0.001467723921256981;0.0;0.0
6057;Très bien, conforme à mes attentes,;0.0003349415622699913;0.0;0.0;0.0;0.3332100968017044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6058;"""Bon produit. Bon maintien tout en gardant le volume. Dommage qu'il tende à éclaircir le cheveux si mal appliqué.""";0.0007670984289172992;0.00042654688052495225;0.000342759709060662;0.0;0.0;0.0;0.00019076081640354443;0.0;0.0006231790537748812;0.0;0.0026945694140457616;0.0;0.0006217447343195896;0.0;0.042792669344356694;0.014048500294820424;0.007172077465079033;0.0013015741844808603;0.021511378150370367
6059;"""parfait,beaucoup volume !""";0.0007643882721913085;0.0003369332435332213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.034071345797844314;0.0005578688677522156;0.0;0.0
6060;Contrairement à ce qui est indiqué je n'utilise qu'une pression sur pointes et longueurs humides car j'ai les cheveux très fins et qui régressent vite : cheveux brillants après;2.8900059116197524e-05;0.0;0.0;0.0;0.0;0.0008578699538888052;0.0;0.0034742871645778058;0.0;0.002510905370788435;0.0;0.0;0.0;0.005115304840619967;0.0;0.06263417850034853;0.011223925087754511;0.0;0.0
6061;C'est ce que je voulais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6062;Étiquette pas en Français, c'est embêtant;0.0;0.0;0.0;0.0001635983003838478;0.0;0.0;1.8647887289552886e-05;0.0;0.00023695041813619433;0.0;0.0008599577558982848;0.0;6.53130035571097e-05;0.0;0.001324933151125978;0.0002181741367337694;0.0;0.0007632634083227681;0.0023094472218837697
6063;Cheveux brillants et souples;0.00013994880732611772;0.0;0.0;0.0;0.0;0.0;0.0;0.018124336566136386;0.0034299264518889306;0.0016862010393415;0.0;0.0;0.0;0.02296229268698117;0.004726453491675244;0.016100840677502375;0.0009616203873400079;0.0;0.0
6064;Très bon produit que je réutilise volontiers pour chacun de mes tie & Dye. À noter toutefois: sur des cheveux naturels bruns, le rendu est plutôt cuivré que tirant sur le blond. Prévoir une deuxième application pour arriver au blond :);0.000520378079784717;0.0;6.95009999624315e-05;0.0016347571795448464;0.0;0.0012194970031239065;9.724289422414445e-05;0.00037248536926997135;0.005118366450152304;0.0037832056818038473;0.025990106570831808;0.003333331000609231;0.0;0.004598683324616121;0.01285306351148619;0.00591788292293501;0.0;0.003926484214292037;8.69230504873226e-05
6065;"""Je me la suis faite toute seule, le peigne est super pratique, j'ai laissé 30 min de pause et ça suffit largement, je recommande""";0.06371506421041273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007144604001825144;0.0;0.0;0.0;0.004659764365831313;0.0;0.0;0.0;0.0;0.14805434961477637
6066;"""Coloration au top. Second achat toujour pas déçu.""";0.00013050740354696166;0.0007752549535382939;0.00046152671401340794;0.0;0.0024014797808514605;0.0059898563397491585;0.0018846853068611668;0.0010159632128065902;3.060683923012628e-05;0.0007225411305664714;0.0011197286638290663;0.0010173579845928079;0.0;0.0;0.0;0.009543018840522739;0.00036652291703858714;0.007325645726766866;0.0005164225369555528
6067;"""Coloration parfaite pour un bel ombré prend trés bien""";9.714953501780297e-05;0.0;0.0;0.0;0.0;0.0;0.0012101200521123195;0.0;0.0003992633815923131;0.000525803258721821;0.0008797267597179812;0.0;0.0;0.0;7.816657962282577e-05;0.005525133808201122;0.0;0.000802999558280113;0.00014316891911389556
6068;"""Facile d'utilisation et résultat naturel.""";0.0;0.0;0.0;0.0;0.0010767569479205985;0.0;0.0;0.0010361757868335548;0.0;0.0003060647787906422;0.0;0.00017405812229215984;0.0;0.0;0.3457948155758934;0.06216064780049952;0.0;0.0;0.005251547503596607
6069;"""Trés jolir rendu pour un ombré""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009480884765879091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6070;Démêle, rend les cheveux doux et brillant, grand format, bon rapport qualité prix.;0.0011085587009931337;0.09483650653526265;0.0;0.0;0.0;0.0;0.0008760553331043683;0.12152114042471378;0.0;0.0028287473372596256;0.0;0.0008842329683387769;0.0008952059813842329;0.0027061926192664407;0.00033316665721728496;0.01407773547152133;0.004195483848770836;0.0;0.024008347766651037
6071;"""Très efficace, produit professionnel qui fait son travail.""";0.00029760004057143106;0.0;0.0004920103021422079;0.0;0.002070995164762332;0.000706119609421292;0.004059505442156601;0.001267057077341296;0.0039580577357764;0.19257275210810426;0.0;0.0;0.0;0.006200756463383353;0.0;0.0;0.0;0.00033564711142829796;0.0
6072;"""bon après shampoing. Pas besoin d'en mettre beaucoup. les cheveux sont doux, souple et se démelent facilement""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10915133829025439;0.0005235442856338944;0.0;0.0;0.0;0.0028939481494570283;0.008034563066332346;0.00796394606587394;0.042614752289865616;0.003418903236148138;0.0;0.00019466419011927177
6073;Bon produit capillaire sans surprise;0.0008358326846068155;0.000261072631972116;0.0;0.0;0.0008461808283010947;0.0;0.0;0.0005046520616185887;0.0;0.0;0.003204415014292036;0.0008664326122322331;0.0;0.0045833869764460725;0.0;0.00405144719565605;0.0009864293831491594;0.0009558460031795393;0.00033733961783750466
6074;"""Très bien je me sert que de celui là je le recommande""";0.1081048976358434;0.00021887632179772438;0.0;0.0;0.0;0.0;0.002144619844753464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013374992311800948;0.020258418802375937;0.0;0.0;0.0
6075;"""un vrai après schampoing""";0.0;0.0;0.0001212548420805938;0.0;0.0;0.0;0.0001790523732516422;0.0;0.0;0.0011314237087603632;0.0015708586516851363;0.0;0.0;0.0012351412984537046;0.0027412102320274272;0.003810488746502001;0.0007487643457499244;0.001565012672798398;0.0
6076;"""Fait le job ! Démêle bien les cheveux, sent bon et n'alourdit pas""";0.0004054360527642537;0.0005785851194960399;0.0006277336924608001;0.0;0.0;0.002007708424285339;7.016173719450165e-05;0.005343666032311285;0.0;0.002005226916023839;0.0;0.0;8.090908074886957e-05;0.005722550545943197;0.00555862570142199;0.005414556378701976;0.0007231773717749045;0.0;0.002345961058725867
6077;"""comme le shampoing ,bien bonne odeur agrèable""";0.0;0.0;0.14318993471148378;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6078;"""Très bon produit mais ce serait bien de pouvoir acheter un système pour le transformer en flacon pompe""";0.0;0.00014663674019333895;0.0010104815935683313;0.0;0.0;0.0;0.0;0.00028725728961366656;0.002148160946388343;0.00019907257871072597;0.0;0.0013869316210058154;0.0;0.0;0.0;0.014555921683997185;0.0;0.0026296092255088366;0.11015334977355168
6079;"""très bon produit également""";0.0;0.0011307501809580069;0.001900331568160524;0.0;0.00011540832251437178;0.0008278790761076891;0.0;0.0;0.0025689909299167714;0.000913614279391424;0.0003931579620856684;0.00045862360120461036;0.0;0.0013948407641116588;0.0;0.010079268228052858;0.0;0.0;0.0
6080;Pratique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42258843230637017
6081;une couleur déjà faite : résultat très satisfaisant;0.0;0.00018440468970115794;0.0;0.0;0.0006215289701403108;0.0;0.0;0.0;0.008569687280328109;0.0;0.17327957842586145;0.00015028095997186828;0.0;0.0;0.0;0.07311797890655422;0.0;0.0;0.0
6082;Pas encore essayé mais envoi rapide et soigné.;0.00013592466651898632;0.0;0.0;0.0;0.0;8.53731636007845e-05;2.8530652167024733e-05;0.0;0.0;0.00045142023176956904;0.0;0.15282872846845155;0.0;2.677460209798082e-05;0.0011629440808989158;0.0;0.0011068248325859368;0.0;0.0
6083;"""teinte bien, mais pas du tout pratique a appliquer!""";0.0;0.0;0.0;0.012176734751774219;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09040898364245639;0.032705794429769564;0.0;0.0;0.25552917333772224
6084;Bon produit, grande contenance, très pratique avec la pompe et sent très bon.;0.0;0.0009840433976740137;0.0;0.0;0.0;0.0;1.486791773127092e-05;0.00017006556978094986;7.407717568035282e-05;0.001076125456851483;0.0;0.00019382062012408287;0.0;0.0;0.0;0.009360051074753394;0.0;0.0;0.2940967017020861
6085;"""Très pratique et bon produit""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42258843230637017
6086;"""je suis satisfaite car avec des cheveux long c'est dur de trouver un bon produit""";0.0;0.00048593566593821354;0.0012151728412666935;0.0;0.0;0.1429624498347723;0.0;0.0;0.0;0.0027612196039138353;0.0;0.0;0.0;0.0032765267005142214;0.0;0.07030311094989787;0.0007795386182486356;0.0;0.0
6087;"""je l'utilise quand je dois me faire les plaques pour ne pas que mes cheveux sèchent trop""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13938861190542648;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002444214211509425;0.0;0.0
6088;"""Efficace, ne passe plus 1h a demeler les cheveux qui sont plus doux""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12560038358499206;0.0;0.15879431141073036;0.0;0.0;0.0;0.0;0.0;0.005089051709473585;0.0;0.0;0.0008020502675756123
6089;très joli, mais pour adulte;0.0006407607451802527;0.0;0.002290897166684111;0.0018651175131670589;0.0;0.0;0.0017012807766302266;0.0;0.0;0.0;0.010153637611996716;0.0;0.0;0.0;0.0;0.0;0.0;0.005117661192463407;0.053377725480611156
6090;"""très joli""";0.0010174046946188045;0.0;0.0043562543736104286;0.0035358904980846238;0.0;0.0;0.003225178756714166;0.0;0.0;0.0;0.018868205037137317;0.0;0.0;0.0;0.0;0.0;0.0;0.009594008326498312;0.09766108893193721
6091;Exactement ce que j'attendais de ce produit;0.0;0.0;0.001075669569378402;0.0;0.005238245528394232;0.0;0.0;0.00019863823575331257;0.0;0.0008972428882483524;0.006011147102800395;0.0;0.0004710832989392148;0.0027288579327405266;0.0;0.003624478201441352;0.0;0.0;0.0
6092;"""TRES BIEN !""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6093;"""Bon rapport qualité / prix.""";0.0;0.17194444330084832;0.0;0.0;0.0;0.0;0.1812381207132246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6094;"""tres bon produit, efficace sur cheveux sec, ou meché je le recommande""";0.08576725765632286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16329759949920977;0.0;0.0;0.0;0.0;0.0;0.0;0.18461191589423348;0.0;0.0
6095;excellent. c'est ma deuxième commande;0.0008690832261989492;0.00013268389386627283;0.0010092138298551467;0.0;0.005842037227713113;0.0008454785735615082;0.0;0.0013725465930485175;0.0;0.0;0.0;0.00505461795176402;0.0;0.0;0.0034069959765210835;0.0;0.0;0.0468611117391211;0.0001437273362033739
6096;Bon produit que j'utilise depuis 1 an;0.0;0.0;0.0;0.0;0.0;0.0031239591443258954;0.0;0.0;0.019518791235422002;0.0;0.0;0.0;0.0;0.0;0.0;0.15124012668695072;0.0;0.0;0.0
6097;"""Tester depuis peu mais commence déjà a montrer des effet positif.""";0.0002471338181347349;0.0001880892390619631;0.0;0.0;0.0006334723588121062;0.00109745090220733;0.00033588701874581815;0.0;0.011988855000659502;0.0;0.0023959133374762045;0.0;0.0025184370371571234;0.004939412199553462;0.0;0.019299040360121117;0.0;0.0025566127660400033;0.0
6098;"""un produit très pratique pour chute de cheveux , depuis que je l'utilise j'ai moins de cheveux sur ma brosse après un brossage donc je recommande fortement .""";0.0670030832960291;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10519027917746306;0.0003827208520347549;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14887528914146075
6099;"""recommandent vivement pour cheveux qui tombe, très bon pour cheveux fragile, j'adore se produit et pourtant j'ai des crépu""";0.0661837592701107;0.0;0.0;0.001654493287416423;0.0;0.0;0.0;0.0003361743781592462;0.0007020205006928413;0.0;0.0;0.0001514265520811746;0.002855314762324131;0.00022432545163495653;4.564717636508612e-06;0.007500780991229523;0.0;0.00022594118230623877;0.0006502338902736572
6100;"""Beaucoup moins cher qu'en grande surface""";0.0;0.00108593314185842;0.0;0.0;0.0;0.0;0.00036467462085424133;0.0017685225922312378;0.0;0.0008456791462077727;0.0;0.0;0.0;0.0;0.0;0.038241521215995555;0.0;0.0;0.02436177051692905
6101;"""bon parfum texture agreable""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45311177140789505;0.0;0.0;0.0;0.0;0.0;0.0
6102;"""Moyen à voir sur du long terme""";0.0;0.0;0.0002419549355356637;0.0;0.0;0.0;0.0;0.0;0.0;0.0012284348084079944;0.0;0.0013932444821417814;0.013728548247456732;0.003073599637302362;0.0;0.06977851552029063;0.0;0.0;0.0
6103;"""Très bons résultats.Plus de cheveux sur la brosse!""";0.0;0.0;0.0;0.0;0.0003410613237420397;0.0;0.0;0.0;0.0;0.0;0.0;0.002646709105675261;0.0;0.0;0.00473964982560904;0.10532931432858746;0.0;0.0;0.0
6104;"""Bien et pas cher""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6105;"""facile d'application""";0.0;0.0;0.0005919257605573087;0.0;0.0;0.0;0.0003434511429108829;0.0;0.0;0.0;0.0;0.00166747471297006;0.0;0.0;0.3207106915200383;0.0;0.0;0.0;0.0
6106;"""Peigne tres bien""";0.00025895914610962934;0.0;0.0;0.0;0.0;0.0;0.000922604109457333;0.0;2.392270904728804e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0008944117778624624;0.0;0.0;0.007472310740684133
6107;Super pour démêler les cheveux boucles après un après champoing;0.00035175549532512866;0.00039218321191948527;0.0006122126981395346;0.0;0.0;0.0012462368607948653;8.812726015593178e-05;0.007032655206721857;0.0;0.0019651404626959434;0.0;0.0;0.0;0.006754487717766827;0.0048226713909913285;0.006651751325720925;0.003684990920293499;0.0;0.0009777411820148093
6108;"""accessoire très sympa""";0.0;0.00042731361231067186;0.0012365162884321018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001005617244270126;0.0;0.0;0.0;0.0;0.004263244685754251;8.376587187406018e-05;0.0;0.002361879723315803
6109;Très joli ! pour une somme modique.;0.0005929003154209316;0.0;0.0017516761121368245;0.001422249624119398;0.0;0.0;0.0013015787704780501;0.0;0.0;0.0;0.007712518243809633;0.0;0.0013637300138604033;0.0;0.0;0.0;0.0;0.0038910465075461314;0.040937095020695265
6110;je ne suis pas decue c'est ce que j'attendais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6111;"""Pinces a cheveux bien pratiques et jolies""";0.0001791676588173963;0.0;0.00017819071474827893;0.0007807764213246114;0.0;0.0;0.0007546007615728523;0.0;0.0;0.0;0.00527925215960032;0.0;0.0;0.0;0.0;0.0;0.0;9.098977913627346e-05;0.24515169809837342
6112;Mais le contenu est TRÈS PEU aussi;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008764191355084875;0.0;0.0015569598481512585;0.0015603702683966861
6113;"""très jolis élastiques , belle couleurs , n'arrachent pas les cheveux de tailles différentes , je recommande , ma fille adore!""";0.06538126549259327;0.00025990546288801324;0.0;0.00040126260294466267;0.001690531186350785;0.00012384830914900124;0.0004957587004247844;3.4694497595315175e-05;0.0017932209965781582;0.0;0.00023702141476873823;0.0005073066874177342;0.0006492528508668811;0.0;0.001718911787540559;0.003413160108698038;0.00028255365432198034;0.0;0.0022101527064444346
6114;"""de qualité et très jolis""";5.440302954372896e-05;0.0;0.0;0.0;0.0;0.0;0.1404785512713819;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6115;Pas terrible;0.0;1.962589281840969e-05;0.002282036602694023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.260913587018111e-05;0.0006484245283421376;0.0;0.0
6116;"""Attention la couleur est beaucoup plus foncée""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19892236054479798;0.0;0.0;0.0;0.003325267880611165;0.0;0.0;0.0;0.0
6117;R.A.S;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6118;"""Couleur de postiche très naturelle""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17733300012879244;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6119;"""Rendu très jolie, achetée en solde""";0.00040019012103764093;0.0;0.00171119853896487;0.001395728597516227;0.0;0.0;0.0012714544627579385;0.0;0.0;0.0;0.007618928868541092;4.744163393850821e-06;0.0;0.0;0.0;0.0;0.0;0.003830604383326906;0.040133432173611344
6120;Efficace mais odeur pas assez agréable à mon goût;0.0;0.0;0.15318294926807832;0.0;0.0;0.0;0.0;0.0;0.0;0.2086102871689149;0.0005654203164348965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6121;"""Le meilleur shampoing sec pour ma part, ne laisse pas de résidus, n'etouffe pas à la pose et parfum léger qui n'opresse pas, j'adore""";7.430605336846886e-07;0.0003741657604620971;0.0021436897673592515;0.0014086017424996876;0.0;0.00016645626041202373;0.0;0.0;0.0013333223847599416;0.00028217955909507164;0.0;0.0;0.0;0.005258244402002603;6.358873609383854e-05;0.01459550948316376;0.1160498905638008;0.0;0.0
6122;"""bon produit pour donner un coup de fraicheur entre deux shampoing!""";0.0;0.0;0.0;0.0033484726937634325;0.0;0.0;0.0;0.00043424673008099566;0.0;0.0;0.0024489837822718125;0.0;0.0;0.00018446452162394826;0.00030765571435751416;0.026396320981080936;0.0006697549728249709;0.004173856824673017;0.0
6123;trop petite;0.0;0.012844949542365348;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00040168443293115677;0.0014162937935751048;0.0;0.06874157195434252;0.0;0.0;0.03064599330978607
6124;Très bon shampooing, application facile ne laisse pas trop de résidu.;0.0;0.0;0.0003809962541203562;0.0;0.0;0.0;0.0004213784341104551;0.0;0.0;0.0;0.0;0.001084403255734602;0.0;0.0;0.2162097078770327;0.0;0.0;0.0;0.0
6125;"""J'ai les cheveux ""mixte"" et avec ce produit que j'utilise entre deux shampooing les racines sont moins grasses. L'odeur n'est pas désagréable.""";0.0;0.0;0.10280523616818917;0.008325100811882166;0.0;0.00146935393598306;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08714261959151866;0.0;0.0;0.0
6126;"""efficace et facile à utiliser""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21163348572850663;0.2482295176664153;0.0;0.0;0.0;0.0;0.22918112844753774;0.0;0.0;0.0;0.0
6127;satisfaisant;0.0;0.0017514549747416235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009107566640516677;0.0;0.0;0.0;0.0;0.015409270110770732;0.0;0.0;0.0
6128;"""Cela fait plus fois que je le commande je suis toujours aussi contente. Entre deux shampooing, il purifie vraiment. J'ai les cheveux gras et en utilisant ce produit les cheveux sont purifiés. Je le recommande vivement""";0.06292178175517837;0.0;0.0038819785754605567;0.007933303737534156;0.0;0.0;0.0;0.0012632496395084015;0.09529823539690223;0.0;0.0;0.0;0.0014395226632183033;0.0;0.0;0.01258680835743989;0.0;0.06311992900322685;0.0
6129;"""Très bon produit pour espacer les shampooing""";8.053372284876408e-05;0.0;0.0;0.0;0.0;0.0;0.0005251120613557309;0.0006201594866390306;0.0;0.0;0.0004463383671183018;0.002653757659852408;0.0;0.0;0.0;0.0013541504549095618;0.0;0.0;0.0
6130;"""nikel très pratique quand on est préssé""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17575976243884628
6131;"""Pour moi qui ai les racines qui graissent très vite, il m'est indispensable, produit efficace qui me fait gagner un temps fou.""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10191692556513433;0.0;0.004195408758465426;0.0024868393767504314;0.0032513999222870253;0.0;0.013658750953999843;0.009888389688676696;0.015210073053586154;0.00041207260161683814
6132;"""Très bon produits""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6133;"""Conditionnement un peu grand pas idéal pour voyager mais le contenu est de qualite""";0.00018665613736570797;0.0037082035560157688;0.00017517431124842506;0.0008568415408601477;0.00040360221058507247;0.0;0.0003429355437370558;0.0010690861238663908;0.0;0.00019928937083864097;0.0;0.0;0.0;0.0;0.0006944301099189149;0.017463661105476383;0.0002646347218474279;0.0;0.015412696217864896
6134;"""Très efficace""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4183076207047472;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6135;"""Connais je vs le recommande""";0.09003961759273135;0.0;0.0;0.0;0.0006103869635019233;0.0005405103962923872;0.0;0.0;0.0009453590108200226;0.0;0.0;0.0;0.0014129211106101598;0.0003778632405932362;0.0;0.00934918451141947;0.0;0.0;0.0005606415971006251
6136;"""Super produit !""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6137;"""Le grand format avec la pompe est idéal""";0.0001726825002326204;0.000988110783218079;0.0;0.001033153220784755;0.0;0.0;0.0010998005917949188;0.0015199131709231787;0.0017629735358515657;0.0016805789065105266;0.0;0.000617726214086685;0.0014237924893768926;0.0;0.0;0.023917376277982686;0.0;0.0;0.1016477655729548
6138;"""Rien que pour la quantité : 1L l'odeur et le prix, oh que oui je le recommande !""";0.09157216584722891;0.06949899518895519;0.13181181963641742;0.0;0.0;0.00011332649717204429;0.0;0.0007694264244405405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00795457277875336
6139;"""Posé en ce moment sur ma tête, parfum doux, toucher soyeux, renforce mes cheveux abîmés par des décolorations successives.""";0.0007169066590938575;0.0003863211131585985;0.0007771970208503211;0.0;0.0;0.002012147419967421;0.000190455754763349;0.08474341604111565;0.003841866390780682;0.002300343552319292;0.003633354157621019;0.0012176306121716612;0.0;0.009253340399659511;0.0;0.0053353888937011824;0.011233573151072257;6.616769241419208e-05;0.0
6140;très très bien je trouve;0.0;0.0005753743904517462;0.0007803093966551213;0.0;0.0;0.0;0.0;0.0;0.0009602164336090642;0.004552140196967315;0.0029572445662160423;0.0;0.0;0.0009962125175591691;0.0;0.025741073444639266;0.0023173956018899887;0.0;0.002957511540059411
6141;Très bien pour cheveux secs;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46473136700616746;0.0;0.0
6142;"""Très bon shampooing""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6143;"""Doux ,nettoyé en douceur.""";9.663512409396327e-05;0.0;0.0010688386309461255;0.007288258279263534;0.0;0.0;0.0;0.14435023917169557;0.0018817355526580053;0.0;0.000799180958233463;0.0;0.000407026226434174;0.0001797622398396418;0.0;0.0;0.000519363619546183;0.0;0.0
6144;"""tres agreable niveau odeur, j adore pour la quantité""";0.0;0.0039888670040135405;0.15899251125713307;0.0;0.0;0.0;0.0;0.001086226143546018;0.00029453185407826395;0.0;0.0;0.0004324356314725915;0.005895887382950491;0.0;0.001193689382307589;0.008429563837170095;0.003192303239549122;0.0;0.012260495302428346
6145;"""J aime bien""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6146;"""Bons élastiques qui ne cassent pas le cheveux. Vous verrez cependant des petits fils d'élastiques blancs s'échapper de leur bande en coton noir...""";0.00026276461233710146;0.002486703070333368;0.0;0.0;6.652074552502636e-05;0.0;0.0008590399803976304;0.0;0.003321970123670011;0.0017801544821257184;0.011674488837295681;0.0;0.0;0.0;0.005740434442103216;0.019608665947778537;0.0005324388410162707;0.002029710886882851;0.008326256288405448
6147;"""Ma fille en est ravi pour ses cheveux épais. Démêle bien et ses cheveux ne sont plus électrique.""";0.00042277422167695235;0.00011305435637662097;0.0004853133076499344;0.0;0.0;0.0;0.0;0.003967840916206921;0.0;0.0026539920273785395;0.004576532044225069;8.042712419189792e-05;0.00639171558665405;0.005277032232862339;0.0039142698669689295;0.007545743662750093;0.002756842063692104;0.0;0.0
6148;"""bon produit tres belle brosse""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009206776855831481;0.0;0.0;0.001363597046095494;0.0;0.0;0.0061106390499884545;0.021904347475064458;0.0;0.0;0.0060021783529241104
6149;"""produit correspondant a ma recherche""";0.0;0.00035446708463152316;0.0014025377142581617;0.0;0.012359555363825511;0.0;0.0;0.00027849422018084573;0.0;0.0;0.018214233417594542;0.0;0.0;0.0;0.0;0.009140270290520827;0.0;0.0009159292084943653;0.0
6150;"""le masque est parfait""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4204628415784394;0.0;0.0;0.0;0.0;0.0
6151;"""extra le masque""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24522307544809713;0.0;0.0;0.0;0.0;0.0
6152;"""le produit est très pratique et efficace! je m'en sert a chaque fois avant de lisser mes cheveux et les protège bien de la chaleur .""";0.0;0.0;0.0;0.0;5.858010807467742e-05;0.0;0.0;0.0;0.0;0.11468353314200383;0.0;0.0;0.0;0.0;0.0;0.0;0.0034557193656105296;0.0;0.1344388767933623
6153;"""idéal pour le lissage mais l'odeur je ne suis pas fan mais c un avis perso!!!""";0.00026154409186507013;0.0;0.10246139935780967;0.0011035294177316592;0.0;0.0;5.7281487709068446e-05;0.001195370572610245;0.003428093318592386;0.0;6.463765195074877e-05;0.0;0.0;0.0006149193928418478;0.0;0.00683146392174549;0.0028033103963670267;0.008579518509650065;0.0
6154;"""Petit détail qui a son importance : le texte sur le produit n'est pas en Français.""";0.0;0.003377444558803728;0.0;0.0;0.0;0.0;6.015244937440323e-06;0.0;0.0;0.0;0.0;0.0;0.0001413271709414394;0.00026751600142654316;0.0;0.019204385146983347;0.0;0.0;0.01034592292523884
