;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
4373;solution;0.005207437278488367;0.0;0.0;0.0;0.0;0.013940919960364628;0.0;0.0;0.0;0.0;0.0036281109244923828;0.0;0.0;0.004350653803034585;0.0;0.0005782284931852074;0.0;0.0;0.0
4374;sommaire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00734323019764514;0.0
4375;somme;0.00363313958327331;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010025065818665146;0.0;0.0;0.0;0.01327696873438311;0.0;0.0;0.001992618389254286;0.0;0.0;0.0035794853269439184
4376;somment;0.0024295637254643635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012603852530310574;0.0;0.012997650988269938;0.0
4377;sophistiqué;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004317026974376881;0.0;0.0;0.0008284991373313305;0.0012774572002103508;0.0;0.0;0.0003770352505286281
4378;sophistiquée;0.0;0.0;0.0014142302718630991;0.0;0.0;0.0;3.607135088655439e-06;0.0020732792314811775;0.0;0.0;0.0;0.0;0.0;0.0009433282395097857;0.0;0.0007103538296971489;0.00011557021220847;0.0;0.0
4379;sort;0.0;0.0;0.0;0.0008561537305988185;0.0;0.0;0.00029885482338788585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01020455098789715;0.006126561059567613;0.0;0.0;0.0
4380;sortais;0.0;0.0;0.008146030903624141;0.0;0.0;0.0002895052730490702;0.0;0.0002743190835139753;0.0;0.0;0.0;0.00048200312368703837;0.0;0.0014242052383029386;0.0;0.004409031951117267;0.0;0.0023339190615425773;0.0
4381;sortait;0.0;0.0;0.0;0.0;0.0;0.0013176815054551127;0.0;0.0009384726035875543;2.033848548703536e-05;0.0;0.0003239583230810071;0.0;0.0;0.00013713911609688413;0.0;0.001009591345200053;0.0;0.0;0.0
4382;sortant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.323165640520395e-05;0.0;0.00015268494543902632;0.0;0.0;0.0;0.0;0.001441552776898932;0.0;0.00023988463385203203;0.0
4383;sorte;0.0003508359462995385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017039761353643075;0.0010669026429364955;0.0;0.0;0.0006840184975095492;0.0;0.0027958366223062667;0.00041572557348624534;0.00039820789969548703;0.0
4384;sortes;0.00038441855308348334;0.0;0.0;0.0028074367780702852;0.0;0.0;0.0;0.0;0.0;0.0;0.003747938870523885;0.0;0.0;0.0;0.0;0.0002920701932837912;0.0;0.0;0.0
4385;sorti;0.0011450310898438636;0.002214804364050546;0.0;0.007788906599994694;0.0;0.0;0.0;0.0;0.004440667407925097;0.0;0.0;0.0;0.0;0.0;0.0;0.0013093257736350326;0.0066541917668990185;0.0002033129284809386;0.0
4386;sortie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.021297859808711128;0.0;0.0;0.0;6.340043754278668e-05;0.0;0.006971247918858232;0.020193715737929642;0.0029680537502281786;0.0;0.0
4387;sortir;0.0;0.0017632298168018155;0.0012130010825556624;0.003330010741568514;0.0;0.0;0.0;0.001004978995925521;0.006361410919119628;0.001747835229050018;0.0;0.0;0.0017895471685224406;0.005175474513786251;0.0036007138866264434;0.018996932093270292;0.0;0.0003270599769978548;0.002310354969681538
4388;souci;0.0003411135241323462;0.0;0.007818777434866322;0.0015682709402226192;0.01829447087253182;0.0;0.0;0.0;0.0254070463315031;0.0;0.001454276731283891;0.007900889626686692;0.0;0.0;0.0007568919670960079;0.015914158105363587;0.0;0.009163598205961783;0.004601655626622718
4389;soucieux;0.0;0.0;0.0;4.480066251809975e-05;0.0;0.0;0.0;0.0;0.0;1.9408659194312164e-05;0.0;0.0;0.0;0.0007506858740197966;0.0;0.001186851092853396;0.00022338576605900328;8.79775925054215e-06;0.00023719415152771275
4390;soucis;0.010544856708068;0.0024491333023747017;0.0;0.0;0.0;0.0;0.0005055201216838346;0.0;0.0;0.0;0.014292916549280303;0.0;0.006908698412262955;0.0;0.0;0.012893981903973749;0.0;0.0031835663518380965;0.00013657561187682628
4391;soudain;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013009099382006414;0.0;0.0;0.00207621840795675;5.223910102434329e-05;0.0;0.0;0.0
4392;souffraient;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018843654488102956;0.0;0.0;0.0;0.007098754569786217;0.00022536406578797317;0.0028178452611916727;0.0;0.0;0.0
4393;souhait;0.0;0.0;0.0033829089600270292;0.0;0.0;0.0;0.00669932396414954;0.0;0.0;0.0;0.0017917708902213093;0.0;0.0;0.0023873329389339634;0.0;0.0020520866617013307;0.00033181071755694305;0.0;0.0
4394;souhaitais;0.0;0.0;0.0;0.0;0.0;0.006876484283428936;0.0;0.004802010215395634;0.006436458226352755;0.0;0.0;0.0;0.0;0.0;0.0;0.001198528762251391;0.0;0.0022176688889109304;0.0
4395;souhaite;0.0016153234628506407;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0044700097762637005;0.0;0.0;0.0;0.0;0.0;0.008423844646078274;0.00339687574501396;0.0;0.0;0.0003077380419356218
4396;souhaitent;0.0;0.0;0.0003273668408436484;0.001042223619663751;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011764663692838174;0.0;0.0;0.001372007253394382;0.0;0.00023915868745399236;0.0
4397;souhaiter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005100710781366222;0.0;0.0;0.0;0.0;0.010991338890653455;0.0;0.0;0.0
4398;souhaitez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004071794907343722;0.0;0.0;0.0;0.0;0.0;0.0009954062701538955;0.0010007307313260527;0.010471607207224216;0.0;0.0;0.0
4399;soulage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7288042228102214e-05;0.00017256375476740386;0.0;0.00045228084745384977;0.0013219751064011617;0.0;0.0;0.0
4400;soulagé;0.0014396422054048696;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005885160065120141;0.0;0.0017783002411537736;0.0;0.0;0.0
4401;soules;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011100965718731658;0.0;0.0;0.0;0.0;0.0;0.0;0.014931777437617465;0.0;0.0;0.0;0.0
4402;soulève;0.0;0.0;0.0006028901621028477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012377279521353426;0.0022682814180349266;0.0026039326910181422;0.0005016854693342551;0.0008959305366692068;0.0;0.00041206880187023316;0.0
4403;soumettre;0.001566500409138222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018246677146817545;0.0;3.4844268399080414e-05;9.007284945042961e-05;0.0;0.0002113622836875042;0.00023158913952006963;0.0;0.0
4404;souple;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07643666974168074;0.023274143348616307;0.019304647122356168;0.005360615517668851;0.0;0.0;0.11572231583237214;0.0;0.044899311640610985;0.015585327349561771;0.0;0.0
4405;souples;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2308780211157004e-05;0.0;0.0;0.001083356177267499;0.0;0.0;0.0;0.0;0.0;0.011835772936665528;0.0;0.011773540910179807
4406;souplesse;0.0;0.0;0.003159109955935157;0.0;0.0;0.0;0.0;0.0;0.0013811117452989998;0.007743150768906168;0.014053966389100152;0.0;0.0;0.001607735650321167;0.0;0.014837921042075505;0.0142792615750613;0.0;0.01521149792660716
4407;soupçons;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0063521803857765815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.694589687667918e-05
4408;source;0.0;0.0;0.0;0.0;0.0;0.0;9.808748480969463e-06;0.0;0.0;0.0;9.146172091725256e-07;0.0;0.0;0.0;1.7167913752691472e-05;0.0002500975323041512;0.0;0.0;0.0
4409;sourcils;0.005268347041348336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4410;soutien;0.0;0.0;0.0;0.0;0.0;0.0;2.2631052117626557e-05;0.0;0.0;0.0;0.00019111016974049995;0.0;0.0;0.0007285436741681599;0.0;0.0008395536225505355;0.00019132695039738906;0.0004416778480911621;0.0
4411;soyeux;0.014320053654827148;0.0;0.010552771872316801;0.0;0.0;0.028951975608738113;0.009720417441393297;0.20515205761889682;0.003184256215131332;0.0;0.004181071071384985;0.03523977286110356;0.0014558727242222995;0.04221309174162404;0.023470471475086182;0.0;0.019555631425375863;0.0;0.0
4412;spas;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002116143712457374;0.0;7.995496949703119e-05;0.0;0.0033162106340483954;0.0;0.00031287556867972457;0.0;0.0007040661632694314;0.0
4413;spay;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8424171215365194e-109
4414;specialement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006667328178446828;0.006571561754376649;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4415;spectacle;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013920172572051576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4416;spectaculaire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027568453675753135;0.0;0.0;0.0;0.0;0.0;0.004894057203081087;0.0;0.008154973262940773;0.005106329195384545;0.0;0.0
4417;spectateur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005893598047368126;0.0;0.0;0.0
4418;spf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7970984350013086e-05;0.0;0.0;0.0007697616718166607;0.000574877807819372;0.0;0.0;0.0
4419;splendide;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01295854893802909;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4420;sport;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013005864706785187;0.0005696145577318821;0.0;0.0011606143576663999
4421;sportif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010760929578553199;0.0;0.0;0.0;0.0;0.0;0.0008282712555755315;0.0;0.0;0.0016491840784237984
4422;spray;0.0;0.0;0.0026441607141845344;0.0;0.0;0.0;0.0012601819198890315;0.0;0.0014774572145486978;0.02500898717398077;0.0;0.00047536242931849076;0.0;0.007495164497783168;0.009517305575758212;0.025496200205043583;0.0016955821563727077;0.0005286311037282536;0.004498508206418995
4423;spécial;0.0;0.0;0.00906027148995262;0.006329036616516788;0.0;0.0;0.0;0.0;0.0;0.02002658262845482;0.00189145313099588;0.0;0.009416544660158857;0.0;0.0;0.0;0.0;0.0;0.0
4424;spécialiser;0.001817909648597295;0.0;0.0;0.0;0.0001232275858598371;0.0;0.0;0.0012812570692606687;0.0;0.0;0.0018544180524752395;0.0;0.0;0.00020925949440320153;0.0;0.0049013299880927355;0.0;0.004977261168116152;0.0
4425;spécialisé;0.0;0.002231470123167763;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016486761978152195;0.0;0.0010603044453748206;0.0
4426;spécifique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006035209121511165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4427;st;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015600508509248452;0.0;0.0;0.0
4428;stabiliser;0.002267573767733027;0.0;0.0;0.0;0.0;0.0;0.0;0.0037560799170415693;0.007073638562657686;0.0;0.006159617073662086;0.0;0.0;0.0;0.006822987274739956;0.0;0.0;0.0;3.645090614352546e-05
4429;stallone;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00025037751581580953;3.555118591969292e-05;0.0;0.0;0.0;0.0;0.0;0.0020493452666604027;0.0;2.4741268150193245e-05;0.0
4430;stand;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015652344123466604;0.0;0.0;0.0;0.0;0.001619282709976818;0.0;0.0;8.460369361441832e-05
4431;standards;0.0;0.0;0.0;0.0;5.302451647800755e-05;0.0;0.0;0.006535608267660835;0.008948303353876485;0.0;0.0006996276204618642;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4432;star;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006651238843908549;0.0;0.005057291648323457;0.0;0.0;0.0;0.0;0.0;0.0
4433;stars;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022036138025312625;0.0;0.0;0.0
4434;steampod;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00020521642368212032;0.0;0.0;0.002129496140454632;0.0002615439682306567;0.003397081317396226;0.0018540605619829437
4435;stick;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010268185798142787;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006783485919412237
4436;still;0.0;0.0;0.0;0.0;0.0;2.8688403308418965e-06;0.0;0.0;7.1486852457039416e-06;0.0;1.2273474019153142e-05;4.076737703696674e-05;0.0;0.0;0.0;0.0;0.0;0.00012556707279597664;1.6254119327684958e-05
4437;stimuler;0.0;0.0;8.411121561867151e-06;0.0;0.0;0.0;0.0;0.0;7.619125006935685e-05;0.0001075215487426637;0.0;0.0;0.0;0.0;0.0003607510335052878;0.00010216588770970141;0.0;0.0;0.0
4438;stock;0.0;0.0029661044854106255;0.0;0.0;7.899066286087046e-05;0.0;0.0;0.0;0.0017018735627106734;0.0010871563864513697;0.0;0.0;0.0;0.0;0.0;0.004884585615597525;0.007145563986855056;0.0021086651400569214;0.005346034410875981
4439;stoppé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015429897578322698;0.0;0.0;0.0;0.0
4440;stress;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007488704036437656;0.0;0.0;0.0;0.0;0.00017898497862808857;0.0009570245608558167;0.0;4.5685164754073666e-05;0.0011543477601893108
4441;stresse;0.0;0.0;0.0;0.0;0.0;0.0;1.8671168005354618e-05;0.0;0.0;4.699129246801103e-05;4.690066716052172e-05;0.0;1.492416577852059e-06;0.0;0.0;0.00021920503655432918;0.0;0.00027747556819943505;0.00017264893557716152
4442;strict;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006181704339109975;0.0;0.005647995235971459;0.0;0.0;0.0
4443;structure;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0045094786690467875;0.0;0.0;0.0
4444;structurer;0.0;0.0027010234846992533;0.0;0.0;0.001308071513751073;0.00316154301121777;0.002247643813402922;0.0;0.0;0.0;0.0006639391825850608;0.003183678627094168;0.0;0.0;0.0;0.007865943621507566;0.0;0.0;0.0
4445;stuff;0.0;0.0;0.0;0.0;0.0;0.0;8.12854265258759e-06;0.0;0.0;1.3988132283688936e-06;0.0;0.0;0.0;0.0;0.0;4.1217323781044384e-05;2.904026762702946e-05;2.8543898116404727e-05;0.0
4446;stupendo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.011426936830363e-104
4447;style;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018212710255489691;0.0;0.0;0.0;0.0;0.00013232794971895705;0.027421386387680872;0.00022416334231454557;0.0016705978910991058
4448;su;9.71596635230156e-05;0.0;0.0;0.0016707373882941022;0.0;0.0;0.0006862497925284151;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00035184881083434117;0.0015428523643716105;0.0;0.004839543634764389;0.0
4449;subit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4506360260272978e-05;0.0;0.0;0.0;0.0;0.0;0.0001801175581168754;0.0;0.0012076080246799276;5.861854650017639e-05;0.002869146883177213;0.0
4450;subjectivement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003968923719621971;0.0;8.86700341916252e-05;0.005216399084900237;0.0;0.0;0.00021739516818278183;0.0;0.0;0.0
4451;sublime;0.0012145401284456578;0.0;0.05594582907054463;0.018555124755992466;0.0;0.0027103587369851144;0.0;0.0;0.0;0.0;0.006182903341492299;0.0;0.004847667170125237;0.0005446790716305444;0.0060420819423217635;0.011691159836050194;0.002010283296725703;0.0;0.0
4452;sublimer;0.0;0.007614650619847786;0.0;0.0027760289389327955;0.0;0.0;0.0;0.0;0.00012427682433791955;0.0;0.0;0.0;0.0037397644692007776;0.000512672934427339;0.0;0.0013449135857850124;0.0;0.0;0.0
4453;sublimera;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004020329061869156;0.0;0.0;0.0;0.0;0.0010348641936970913;0.0;0.0;0.0
4454;sublimissime;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8424171215365194e-109
4455;sublimé;0.0;0.001393944037059991;0.0;0.0030736457461397475;0.0;0.0;0.0;0.0;0.0;0.0;0.0019041664506526913;0.0;0.0046996773078635925;0.0;0.0;0.0027566984385441334;0.0;0.0;0.000397498234509881
4456;submit;0.0;0.0;0.00032062511232688304;0.0;0.0;0.0;0.0;0.0007687740645798998;0.0;0.0;0.0;0.0;0.0013064032176357094;0.0016038800538259667;0.0;0.0004146852326273455;0.0;0.0;0.0
4457;substance;0.0;0.0;0.001813514294817962;0.0029241134734912973;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009642145475890308;0.00284747805442089;0.0001764628465477651;0.0;0.00078668451460118
4458;substantiel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004429849567586308;0.0;0.0;0.0;0.003961715578302701;0.0;0.0;0.0
4459;substituer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00561933438888637;0.0;0.0;0.0015727515211702
4460;substitution;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.193951601239646e-05;0.0015266196999618883;0.0;0.0;0.0;0.0;0.00042407278168887997;0.0005723744057411357;0.0003881772228992994;0.0027915348406416986;0.0;6.671792526043551e-06
4461;subtil;0.0;0.009659372444600424;0.007065237046700145;0.009000326838034917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006438263865971434;0.0;0.0;0.0
4462;subtilement;0.0;0.0;0.0;0.005383823204556092;0.0;0.0;0.0;0.0;3.506500834199684e-05;0.0;0.0;3.605742569349566e-05;0.0;0.0005236894567584559;0.00013362744179611736;0.0;0.0;0.0;0.0
4463;successif;0.0;0.0;0.0;0.0;0.0;5.0055040658666566e-05;0.0;0.004759370218837389;8.95007993517347e-05;0.0;0.00016040189347861684;0.0;0.0;0.00027361026477387473;0.0;0.0;0.000561055922677328;0.0;0.0
4464;succès;0.00010009052645168141;0.0;0.0;0.0;0.0;0.0;0.0;0.0006024325195501782;0.0013109580800993994;0.0;0.0;0.0;0.0;0.0016738912110565662;0.0;0.004378775338243329;0.0;0.00037160901255141007;0.0
4465;sucrer;0.0;0.0;0.0843300223324233;0.012406932055935377;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4466;sucré;0.0;0.0;0.007847894506113158;0.0;0.005173613205111782;0.0;0.0;0.004110020061480709;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003182428603064822
4467;suer;0.0;0.0;0.0;0.002431573411719976;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.694982881005556e-05;0.0013282319823146088;0.0;0.0010109189757134924;0.0
4468;suffi;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01051228308294136;0.0;0.0;3.936594340538282e-05;0.0
4469;suffire;0.0007565060003174991;0.009508282089738907;0.0060689457193337385;0.0;0.0;0.0;0.0;0.0;0.0237770972127923;0.0;0.0006867757720446487;0.0;0.0;0.004349512505752041;0.01821124557868728;0.04134817925999514;0.0;0.0;0.002509755552263843
4470;suffis;0.0;0.0;0.00015846009622673236;0.00010947327559949195;0.0;3.3894085639036524e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012425514084089706;0.0;0.0;3.951266762090032e-05
4471;suffisament;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003986150230785546;0.0;0.0;0.0;0.0;0.003555615675712665;0.0;0.0;0.0
4472;suffisamment;0.0;0.0;0.001957944610841521;0.0;0.0;0.0010235588876759392;0.0;0.0;0.0;0.0;0.0;0.0058082982047788926;0.0;0.006303672090143684;0.00752068850962944;0.013105842740565697;0.0;0.0;0.0
4473;suffisent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010496118689882704;0.007308918208841577;0.0;0.0;0.0;0.0;0.0026683366924621812;0.01178318391983849;0.011591745826209202;0.0;0.0
4474;suistrès;0.003206464668634579;0.0;0.0;0.0;0.007566587716332746;0.01175831448761507;0.0;0.008102623934298158;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4475;suite;0.0;0.0;0.0020143681919223733;0.0;0.0;0.0;0.0;7.858656357714655e-05;0.0046971576299730455;0.0;0.025118356760885596;0.0030591779997350475;0.008140841624032702;0.003186463387524842;0.009894189770842755;0.03690993840456412;0.0;0.01518174564469261;0.0
4476;suivi;0.0;0.0;0.0;0.0;0.0;0.00811796786046695;0.0;0.0;0.00035817686714303016;0.0;0.0;0.00012158892283425471;0.0;0.0;0.0;0.0;0.0;0.0018870826508481696;1.6607119759462488e-05
4477;sujette;0.0;0.0;0.0;0.0;0.0;4.3612147720128917e-05;0.0;0.0;0.00018791103579853018;2.8704752161416062e-05;0.0;0.0;0.0;0.0001277347111099208;0.0028611709344700882;1.3658669227400979e-05;0.0;1.221357605362137e-05;0.00024896493113624776
4478;sulfater;0.0;0.0;0.0;0.0;0.007194125685156509;0.006753761257716997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.503685714569924e-05;0.0;0.0;0.0;0.0;0.0
4479;sumer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8424171215365194e-109
4480;sunsilk;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005987676985381838;0.0;0.0;0.0003390014669172427;0.00019795893540196618;0.000258374458935886;0.0;0.001421111729519075;0.0;0.0008008183865651137;0.0
4481;supe;0.0;0.0;0.0;0.0;0.0018328843262523035;0.004884055887122913;0.0;0.0;0.0;7.086412194385453e-05;0.00025391778260620764;0.0;0.000281381665431371;0.0;0.0;0.0020329180627478897;0.0;0.001194793634848825;0.0
4482;superbe;0.004634624825152489;0.0;0.04569175367691631;0.0;0.0;0.0;0.011360775424709216;0.0093716331648095;0.013781929613910603;0.0;0.10017008832158607;0.0;0.016859106021279793;0.0;0.0;0.0;0.009070574758704123;0.001921907239232615;0.0
4483;superbement;0.004629815796511568;0.0;0.0;0.013246780245289486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4484;superflu;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005254085690382854;0.0;0.0049761639285296234;0.0;0.0;0.0;0.0
4485;superieur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.473276156623599e-05;0.004946979993039656;0.0;0.0002750693672058247;0.0;0.001071099237205295;0.0
4486;supermarché;0.0;0.016223680339598246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033402134161392965;0.008807926998654887;0.0;0.005924613154663428;0.00014346240900688496
4487;supermarchés;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.821957033456489e-05;0.0;0.0;0.0;0.0009430741544920795;0.0;0.0;0.0
4488;supers;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008388331055091883;0.0009840424489907264;0.0;0.0;0.0;0.0;8.186900210333884e-05;0.0002796468679839071;0.0014268303877071522;2.410707217286753e-05;0.00028692121110379724;0.0
4489;supplémentaire;0.0;0.0;0.0;0.0;1.6590865419431537e-05;1.3467442355912562e-05;0.0;0.0;0.0019059519689646064;0.0;0.0;2.7428118803466653e-06;0.0;0.0;0.0;0.00098834022872335;0.0;5.993207471513619e-05;0.0
4490;suppo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009142621319561871;0.0;0.0;0.011265002573512628
4491;support;0.0;0.0;0.0018395076412468122;0.0;0.0;0.0;0.0;0.0;0.0032536251034954223;0.0;0.0;0.0;0.0;0.0;0.008178989689289018;0.0;0.0;0.0;0.0
4492;supportable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002327050473759374;0.0;0.0;0.0;0.0033573199478465917;0.0;0.003568252412744286;0.0008194849588126728;0.0;2.166393480782462e-05;0.0
4493;supporte;0.0032995980768905173;0.0;0.0016338435426915432;0.0036296594797475324;0.0;0.0;0.0;0.0029359123610364487;0.0;0.0;4.335406834961757e-05;0.0;0.005757097717511695;0.0;0.0;0.0;0.0;0.0;0.0
4494;supporter;0.0;0.0;6.981518551975046e-05;0.010163821764024913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0036019878294206234;0.0;0.0;0.009696351848368355;0.004155351416303025;0.0;0.0012600000598694872
4495;supprime;0.002015622344933672;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013043049824884792;3.0194231853205305e-05;0.00124451341119534;0.0;0.0;4.148168492590804e-05;0.0;0.0;0.0;0.0;0.0
4496;supprimer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3237797640422874e-05;0.0;0.005735615375874383;0.0;0.0;0.0;0.0;0.003730355393014098;0.0;0.0;0.0
4497;suprise;0.0;0.0;0.0;0.007115436244184398;0.0;0.0;0.0;0.0;0.0;0.0;0.00017591799322088712;0.0;0.0;0.0;0.0;0.004538056244131096;0.0;0.0;0.0
4498;supérieur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011003264481058476;0.0;0.0;3.645073849137414e-05
4499;sur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.08941460482083e-05;0.0;0.0;0.0003926022969300878;0.0;0.0;6.507091399855655e-05;0.0;0.0022964479389010017;0.00011366244998605184;0.0;0.0
