;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
93;adooooooooore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01890116048981038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0042922059209759165;0.0;0.0;0.0;0.0;0.0
94;adooooooore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.591362664949576e-89
95;adooore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.054028170922451e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.262348952490389e-06;0.0
96;adoore;0.0;0.0;0.0;0.0;0.0;2.6423809125706106e-06;0.0;0.0;0.0;0.007256148360929386;0.0;0.0;0.0;0.0;0.0;0.0;0.0004181394126238825;0.0;0.0;0.0;0.00014428213631615368;0.00121576280664856;0.0009585237356542494;0.0005678323386735378;0.0;0.00022782253306089767
97;adopte;0.0;0.0;0.0;0.0;0.0;0.016696231965780725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008411843073496157;0.0
98;adopter;0.0022942875896000653;0.0;0.0;0.00773151368902454;0.0;0.0;0.0;0.0017007975175976642;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006557072880479844;0.0;0.0;0.0;0.0;0.0;0.0012675057297085607;0.0012766641816999308;0.010212041273924027;0.0
99;adopté;0.0;0.0071955360599042515;0.0;0.01205737101233413;0.0;0.0;0.0030490069618117227;0.0;0.00024208167272263178;0.0023852859043317224;0.0;0.0;0.0;0.0;0.0009924462108048815;0.0;0.0;0.0;0.0003194961952238447;0.0;0.0;0.00866679822297229;0.012937229252146147;0.0;0.008546156679501385;0.00018178466179347757
100;adoreeeeeee;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.52602206023683e-06;1.7559846058862007e-05;5.4661188109229735e-05;0.0;0.00011713384182827352;1.2886927750434141e-05;7.538237196087659e-05;0.0;0.0;0.0;0.0;7.633948188752339e-05;0.0;3.485957185284931e-05;0.0;0.0;0.0;0.00014000818222521713;7.348629848487051e-05
101;adorent;0.0;0.0;0.0;0.010032519759304423;0.0;0.0;0.0;0.01337434035295551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004280800540593684;0.002032738401360666;0.0;0.006610540803436995;0.00026884657077820784;0.0;0.0;0.0;0.0
102;adorrrrrrrreeee;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.591362664949576e-89
103;adoré;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017968029739123998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.551603651908497e-05;0.0;0.0
104;ados;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010881509505462752;0.0;0.0;0.0;0.0;0.0;0.004970889617566298;0.0;0.0;8.838043258493077e-05
105;adouci;0.0;0.0;0.008746095885065716;0.014203625369219364;0.0;0.0;0.0;0.0;0.0;0.0;0.004174819387366061;0.0;0.0;0.0;0.0;0.0;0.025216487338112773;0.0;0.0;0.002923448794862407;0.0;0.0;0.0;0.0;0.0;0.0
106;adoucir;0.0;0.0;0.0;0.0;0.0;0.007196207627602556;0.0;0.0;0.0;0.006131326355090812;0.00808103664013374;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009347852026474819;0.0;0.0006939205068786218;0.0;0.0;0.0019949655244424387;0.0
107;adoucissent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007428997387709163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.122157477142309e-05;0.0;0.0016333305124019766;0.0
108;adoucit;0.0;0.0;0.0;0.035945754679626574;0.0;0.0;0.0;0.0;0.0;0.0;0.017225102475948398;0.0;0.0;0.0;0.009955465615639385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
109;adpater;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014276887419595275;0.0;0.0;0.0;0.0;0.003181101915360462;0.0;0.0;0.0;0.00012511777505018273;0.0;0.000139957954901349;0.0
110;adresse;0.0;0.0;0.0;0.0;0.0;0.005966531294966649;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.832328121480647e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0014464498877170488;0.0
111;adresser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000595198517118633;0.0;0.0;0.0;0.00039023504161969647;0.0;0.0;0.0;0.0;0.0;0.003576963252560766;0.0027675051711758937;0.0;0.0;0.0001507289173527948;0.0;0.0008719474410468133;0.0
112;adulte;0.0015084115124901418;0.0;0.0;1.2574625662723984e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0014476879595538394;0.0;0.0;0.0;0.0;0.0;0.0;0.000983716922819087;0.0;0.0;0.00958493681282351;0.0;0.0;0.0;0.0;0.0
113;advers;0.0;0.0;0.0;0.0;0.0;0.0;1.3758084993961568e-05;0.0;0.0;4.4120650641938524e-05;6.635966547519594e-05;0.0;0.0;0.0;0.0;0.00048405854119582854;0.0;0.0003689315211525983;0.00010018867920634214;0.0;0.00014988293641597647;8.251424132533822e-05;0.0;0.0;0.0001563272479188931;0.0
114;adéquat;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00023216496051682974;0.00013171272270229206;0.0;0.0;0.000730036425793634;0.0010468226174426244;0.0;0.0007717417945910714;0.0006029879805772057;0.0;0.00011218481518248489;0.0;0.0;0.0;0.00011264834144374532;0.0
115;affaire;0.0;0.0;0.0;0.01704128938627914;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004421189758951701;0.0;0.007480323502890039;0.0;0.0;0.0;0.012282084947705878;0.0;0.0;0.0019934924517941875;0.0
116;affecter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004303761143660974;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013622646646986214;0.00011374164494376989;0.0;0.0;0.00035331449064310354;6.224858927795495e-05;4.509134974929854e-06;0.0;0.0
117;affine;0.0;0.0;0.0;0.0;0.0;0.00010087933712188377;0.0;0.0;4.524168260935529e-05;1.2096465549704482e-05;1.4598707804923882e-06;0.0;0.0;6.103019404490744e-05;3.576024757394094e-05;0.000227073823991801;0.0;0.0001265062187440833;0.0;5.861876114716035e-05;0.00017506368438778292;0.0;1.867289553981271e-05;0.0;0.0;0.0
118;affiner;0.0;0.0;0.0;0.015345090814536866;0.0;0.0;0.0;0.004076728728763839;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
119;affoler;0.0;0.003194984787593076;0.0;0.0;0.0;0.0;0.0019523338766802697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009522118435373071;9.515841756633378e-05;0.0;0.0014135322517349253;0.0;0.0;0.0;0.0003884828089351623;0.00018282070791889323
120;affreux;0.0;0.0;0.0002760168561221897;0.0;1.0531119803665088e-05;0.0;0.0;0.0;0.00014878769164216763;0.0;0.00020725285299910668;0.0;0.0;0.001104590130496586;0.0011492735762708474;0.0;0.00016205469201540257;0.0;0.0007682394683472142;0.0;4.2726991898452805e-06;0.00013820566060300057;0.0;0.0;0.00040123572680099336;0.0
121;affronter;0.0;0.0;0.00036045916643400166;0.0012621679845069812;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013396745561285288;0.0;0.0;0.00010908300904982128;0.0;0.0005258921146224362;0.0;0.002176289725643919;0.0;0.0;0.0;5.5354548215682484e-05;2.4214865644992565e-05;0.0
122;africain;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005599453869856817;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028528303099340856;0.0;0.013239062588934427;0.0;0.014394064231051803;0.0;0.0;0.0;0.0;0.0
123;afro;0.0;0.0;0.0;0.0004312927644295389;0.0;0.0;0.0;0.0;0.0;9.087175895338717e-05;0.0003606731591373079;0.0;0.0;8.057859723323422e-05;0.0;0.004467395156171713;0.0;0.00020893164463547581;0.0;0.0004477643915892359;0.0;0.0004702843232567745;0.0;0.0007277736652317202;0.0;0.0
124;after;0.0;0.0;0.0;0.0021108953327273416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.4930465705537955e-06;0.001260325200109953;0.0;0.0;0.0;0.0;0.0;0.00014224007742121358;0.0;9.04089744348234e-06;0.0016941032070181988;0.0;0.0;0.0001057344935315102;0.0
125;aftershave;0.0;0.0;0.0073811748896792885;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
126;age;0.0;0.0005313382171278861;0.0;0.0030032913355377386;0.0;0.0;0.0;0.0;0.0009293091994915938;0.0;0.0;6.766023928952175e-05;0.0007631539649574186;0.002006298042526779;0.0;0.0;0.0002068744583230057;0.002037631797047639;0.004239957343862548;0.0014933731044461766;0.0;0.0036431170529723925;0.0;0.0;0.0012804485559812868;0.0
127;agen;0.0034434547006066975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023904098624930297;0.0008472214008362536
128;agent;0.0;0.0;0.0;0.0003868117328373833;0.0;0.0;0.0;0.0;0.0;0.0;0.00041092953490316596;0.0;0.0;0.0018336569802966027;0.0;0.0;0.0;0.0;0.0;0.0;2.2994234948368734e-05;0.00012689797573243786;0.0;0.0;0.0;0.0
129;agglomérer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005692957206922253;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009991966248831845;0.0;0.0;0.0;0.0;0.0
130;agir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01581842085310234;0.0002376849386195606;0.009421351426228824;0.014495404380518793;0.0019095780503166693;0.03301374467565968;0.0;0.008232189976537295;0.003543574705007579;0.0;0.02860053507201615;0.0;0.001336240138272544;0.005413851018412123;0.0;0.0;0.02451622625493998;0.0
131;agrable;0.0007757214818539262;0.0017495474623315504;0.001123242737559104;0.0;0.0;0.0;0.0;0.0;0.0;0.002201787489351531;0.0;0.0;0.0;0.0;0.0038878587015030645;0.0;0.0;0.002346097777098801;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
132;agrandir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012202673497492704;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
133;agraphe;0.0;0.0;0.0;0.0;0.0;0.0;2.3380284891636402e-07;0.0;0.0;0.0;0.0;8.52940940357437e-05;0.0;2.6702648190304924e-05;0.0003093269491590872;0.0002210067006466592;0.0;0.0010081760025944858;5.197053231914982e-05;0.0;8.479704440593365e-05;3.376827458812026e-05;0.00041161461280127726;0.00011743829886833264;2.9111388459114108e-05;0.0
134;agreabke;0.0;0.0;0.0014886083194787967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004834519395764918;0.0002094752531355933;0.0;0.0008805661051488146;0.0;0.0;0.0008953596496478483;0.0;0.0;0.0;0.0;0.0;0.0;0.0
135;agresse;0.0;0.0;0.0;0.006090753725716609;0.0;0.0;0.0;0.0;0.000869123123311174;0.0009320052783057923;0.0009521178268580246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002575042796235306;0.0;0.0;0.0;0.0;0.0;0.0;0.0
136;agressent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010127463885721104;0.0009603704240207421;0.0011748663543895822;0.0;0.0;0.0;0.0;0.0;0.0;0.00013424198420243632;0.0005748381297048339;0.0;0.0;0.0;0.0;0.0;0.0;0.0
137;agresser;0.000511146462822953;0.011355600352774291;0.0;0.011359804334095655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007271098307206164;0.0035662206460262357;0.0;0.0;0.0;0.0
138;agressif;0.00076940711110356;0.0;0.0;0.0;0.0;0.0;0.0034840816066090082;0.0004911432627424042;0.0;0.0017689366049117392;0.0;0.0053683951373988984;0.002895159140490185;0.00959714674826844;0.0;0.00013818052215822845;0.0;0.0;0.0;0.0;0.0005488182765673596;0.014654884316927703;0.0012424654305554055;0.0;0.001783020509312627;0.0
139;agression;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00027370545476076047;7.428118602921544e-06;0.0;0.00021123075630721412;0.0011303372698709875;0.0;0.00023829815974915812;5.854507064801669e-06;0.0;0.00023229313686428087;0.003049074088319259;0.00044999185585697764;0.0;1.0989233687036373e-06;0.0;3.3198647108089134e-06
140;agressions;0.0;0.0;0.0;0.0026822460531511815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0038763571040389003;0.0;0.0;0.0;0.0;0.000526186493775631;0.0;0.0014679577812112005;0.0;0.0;0.0
141;agrèable;0.0;0.0;0.013658383998368719;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
142;agréabe;0.0;0.0;0.002738160015432728;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026339399894185116;0.0;0.0;0.0;0.0008616508888843439;0.0002681224688242805;0.0;0.0;0.0;0.0;0.0;0.0
143;agréablement;0.0;0.0;0.0;0.022162290567709436;0.0;0.0;0.0;0.008867047384050888;0.0;0.0;0.0;0.0;4.030257277978961e-05;0.008802300275208792;0.013865860758973815;0.0;0.0;0.0;0.0;0.001027441022191418;0.01218179776439175;0.0;0.009525017260537567;0.0036071184925259743;0.0073613297380522745;0.0
144;agréble;0.0;0.005836950661881708;0.001982573117683392;0.0;0.0;0.0;0.0;0.0;0.0035151782518010053;0.0;0.0;0.0;0.0;0.0;0.0065143756462401545;0.0;0.0;0.0004189633916500151;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
145;agéable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.591362664949576e-89
146;aide;0.0011233841302434981;0.0;0.000605690654454886;0.0050970937571145495;0.0;0.0;0.0;0.002306441710371073;0.00234500423489847;0.0;0.027662473329693304;0.0;0.0;0.00448637156310916;0.0044440866855681195;0.015540862766042694;0.0;0.0;0.0;0.0;0.007476524273887948;0.0;0.005096803033356507;0.0;0.008430084481758946;0.012794500001673053
147;aider;0.0;0.0;0.005271645980499003;0.0030725579354986005;0.00523201032985719;0.0;0.0;0.0033030735519113765;0.0;0.0;0.002350155544790171;0.005249485767882612;0.0007812991564645366;0.009701760280987324;0.0026402191326736746;0.016001838036232594;0.008224091963027707;0.0033434962348286973;0.00015043030574633584;0.011753587578491487;0.0;0.0;0.0034662545838647463;0.0;0.0008875842690492655;0.0
148;ailes;0.0;0.0;0.0;0.0029750372786593714;0.0;0.0;0.0;0.0;0.0007950049589270921;0.0008965501868598598;0.0;0.0;0.0012589295746069447;0.0;0.0011682806068817396;0.004995507803619564;0.0;0.0;0.0;0.0;0.0;0.0;0.001602628812135143;0.0;0.0;0.0
149;aimais;0.0;0.0;0.0;0.0023550269667352492;0.0;0.0;0.0;0.00101982859442744;0.0017355190236719572;0.0;0.004282491325108286;0.0;0.0;0.0;0.003678545458886863;0.001575396893989594;0.0;0.0;0.0;0.0;0.0;0.0;0.002704741603669629;0.0;0.0026983897527054234;3.604470099317236e-05
150;aimanter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0062697768101759935;0.0;0.0;0.011385366735870796;0.0;0.0;0.0;0.0;0.0;0.0;0.011400298328468726;0.0;0.0;0.0
151;aiment;0.0;0.0;0.0;0.0;0.00013103644169731215;0.0;0.0;9.692667558317431e-06;0.00015069488428580362;0.0;1.9334659004455543e-05;8.775810932203313e-06;0.0;0.000900769987583038;0.0;0.0;2.247941776109925e-05;0.0;1.906237996876686e-05;0.00010104108421030354;0.00037433688126855766;0.0;1.7757794957497707e-05;0.0;0.000393362013147957;0.0
152;aimerai;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.392659757723881e-05;0.0;0.0;3.436046029284328e-05;0.0;0.0010202251087521872;0.0;0.0031736693914055296;0.0;0.0;0.0
153;aimerais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.952154661060003e-05;0.0;0.0011445799642249145;0.0;0.0;0.0;0.0;0.0;0.0;0.0038985745316413695;0.0;0.0;0.0008834027450557836;0.0;0.0;0.008649291869675002;0.0007958581458420791;0.0
154;aimez;0.0;0.0064929385414386;0.0;0.0;0.0;0.0;0.0;0.0;0.0016659733675202448;0.0;0.0;0.0;0.0;0.0004835025465792821;0.0;0.0;0.0;0.0;0.0019731772758358143;0.0;0.005091306133118796;0.0;0.0036761200927931453;0.0;0.00048551642516403036;0.0
155;aimons;0.0;0.0;0.0;0.006275534662731031;0.0;0.0;0.0;0.0047616994133369344;0.007384132128746686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004457220377326502;0.0;0.0;3.584658549339308e-05;0.0;0.0;0.0
156;air;0.0;0.0;0.0;0.0;0.0;0.0;0.029083129066226978;0.0;0.0;0.0;0.0;0.0;0.0;0.003500866809744665;0.0;0.0019422518531544532;0.0034386241100178173;0.0019981381064889695;0.005411936337691091;0.0;0.0;0.010472382020946996;0.0038823253815089744;0.0;0.0;0.0
157;aisance;0.0;0.0;0.0;0.00500604059746064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005874832044295196;0.0;0.002390334841716519;0.0;0.0004980516580499641;0.0;0.0;0.0024326461605994063;0.00014618471861869227;0.0;0.0;0.0
158;aisé;0.00040468523092258;0.0;0.002129071904279565;0.0;0.0;0.0;0.0;0.0;0.0012545667528119635;0.0;0.0;0.002196190118911527;0.0;0.00024312509479391408;0.0050894253278630066;0.0001742388630324262;0.0;0.0;0.0025708633590816043;0.0;0.0;0.0;3.200766165218648e-05;0.0;0.0;0.0
159;aisément;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.220581166162853e-07;0.0;0.0;3.405853048113041e-05;0.0;0.0;0.0001711359594816201;0.0012967687127297168;0.0;0.0004659449624694824;0.0;7.459412591912694e-05;0.00017362003067220827;0.00026332697552099957;0.0008074194363831478;0.0;0.0001117883100919438;0.0
160;ajoutant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.655636232714582e-05;0.0;0.0010734810996736164;0.0;0.0;0.0;0.014213647007026842;0.0;0.0;0.0
161;ajoute;0.0003386098311376345;0.0;0.0;0.005656867131581476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.776589326183256e-05;0.0;0.0012558731697072379;0.0;0.0019282463761691245;0.0007174366695787322;0.00019016887728550764;4.489438113204085e-05;0.0;0.0;0.003626594398395107;0.0014729770888450271;0.0;0.0;0.00016302177662918214
162;ajouter;0.0;0.0;0.0;0.0008193364605747923;0.029716488641494187;0.0;0.0;0.0;0.001298908799274418;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007503555280533201;0.0;0.0006219115741749548;0.0003370211490877121;0.0014754440265797532;0.0009567532639471967;0.0007598823911712672;0.0;0.002128239927848697;0.0
163;ajoutez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025250085574979124;0.0;0.0;0.0;0.0021086116275974794;0.0;0.0;3.7179858746409205e-05;0.00019488545103016238;0.010210183993303923;0.0005468726854056966;0.0;0.0;0.0;0.0;0.0
164;alarmer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013617200902955248;0.0;0.0;0.0;0.0;0.0;0.0;0.0
165;alcool;0.0;0.0017493782454509547;0.007527621269451451;0.0;0.0;0.0;0.0035665408854260315;0.0;0.0;0.0;0.0;0.0;0.01524416985091323;0.0;0.0;0.0;0.0;0.0;0.003916528092663971;0.0;0.0;0.0;0.0;0.0;0.0007037031859344998;0.0
166;alcooliser;0.0;0.0;1.8612924799567804e-05;0.0;0.0;0.0;1.4325217155955499e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00041019051601285067;0.00014117377474314477;0.0;0.0;0.0;0.0;0.0;0.0
167;alentour;0.001256676336238528;0.0;0.0019391559471232563;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017254237917878172;0.0;0.0;0.0;0.007459879459766412;0.0;0.0;0.0;3.388529627645982e-05;0.0004989531257552514;0.0
168;alien;0.0;0.0;0.0;0.0;0.0;0.0;2.8209354136738564e-05;0.0;0.0;5.4290578864411974e-05;5.631755826603392e-07;0.0;3.1441343319964776e-05;5.8475270666411184e-05;0.00013988466149144886;0.00024201171663684748;3.38406335684407e-05;0.00040003464787191737;5.2556041683117315e-05;0.0;0.0;0.00015447262337228555;6.906667108555217e-05;0.0;0.00029174831393406243;0.00012599280034118212
169;alimentation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001097764585930681;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007097543916212203;0.0021195941941795915;0.0;0.0;0.0;0.000504196668761441;0.0
170;allais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014329383637111658;0.0;0.006684317981152536;0.0;0.0;0.0006250472611814482;0.0;0.0;0.0;0.0;0.0
171;allemagne;0.0;0.004770227534060001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006151604244178323;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007620572355230308;0.0
172;allemand;0.0;0.0;0.0;0.0;5.782993462008121e-05;0.0;0.0;0.0;0.0;0.0;0.00413191159748503;5.987879737560262e-05;0.0;7.514589808530347e-05;0.0008323452771962076;0.00033231948566893175;6.573112359785334e-05;0.0008385435463124269;0.0;0.0;0.0016394094609697657;0.0;0.0;0.0;0.0004126142352717631;0.0
173;aller;0.0024466694292878083;0.0010421076459050428;0.0007823428626043894;0.02205335537351146;0.0;0.0;0.0;0.0;0.0019612726296560665;0.0;0.05855503865234592;0.0;0.0;0.0;0.013620379108949846;0.008403563684389725;0.0055657396562644275;0.0009992666498506255;0.0499277795910946;0.005244495270953601;0.01495583005868586;0.0014951961014947675;0.005701602193454351;0.0;0.06339241102163823;0.00446624854274441
174;allergic;0.0;0.0;0.0;0.0;0.0;0.0;8.125397515609169e-06;0.0;0.0;2.5501522612884597e-06;5.468606809729928e-07;0.0;0.0;0.0;0.0;0.00010658504277108536;3.21628572436421e-05;4.1968922005113576e-05;0.0;8.259249309828089e-06;0.0;1.284977516007143e-05;0.0;0.0;1.0173309696505163e-05;0.0
175;allergie;0.0;0.0;0.0;0.004324535452677273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009655181534628284;0.0;0.003720305823935898;0.0;0.001973550286135462;0.0;0.0;0.0;0.0;0.0;0.019217263196641743;0.0;0.010173071529668141;0.0
176;allergies;0.0020059985316015928;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.951156573428757e-06;0.0;0.001373227651589257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00036036041631548285;0.0;0.0;0.0;0.0;0.0;0.0004385610032934161;7.967528507922386e-05
177;allergique;0.0;0.0;0.0;0.0;0.0;0.0058577359640115375;0.0;0.0;0.0;0.0;0.0;0.0;0.0020883251979849893;0.0;0.003817800182565525;0.01950831292800939;0.0;0.003113707041902698;0.004543103030121787;0.0;0.0005580016708815779;0.012440575885492477;0.004641656383022884;0.0;0.0035910942723631103;0.005152916839087635
178;allergène;0.0;0.0;0.00238317037972851;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
179;allergènes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018043571413970264;0.0;0.0;0.0;0.0;0.00030009834074394825;0.0;0.0;0.006187345011240461;0.00035507546193196777;0.00017144953100119376;0.0;7.025114724484983e-05;0.0;0.00010124853682411168;0.0
180;allez;0.0;0.0052574478758544724;0.0003806127521198261;0.0;0.0;0.0;0.0;0.0;0.003342237592374316;0.0;0.0014162743166339293;0.0;0.0;0.0;0.0;0.0;0.0;0.006397150665404898;0.0;0.0;0.0;0.002432257994444903;0.01111750220353922;0.0;0.010731704439908148;0.0
181;allier;0.0;0.0;0.0;0.005192827062576276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009197315765430143;0.0;0.0;0.0011389882499366385;0.0;0.0;0.0;0.0;0.005015723591563349;0.001196758694165484;0.00018631284284103392;0.0;0.0;6.743732922720169e-06
182;allonge;0.002005814356613894;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012198344068782573;0.0596502875585142;0.00752578361080524;0.0017231323846986827;0.018715778292490933;0.0034237541709124363;0.0;0.0;0.023998549600211014;7.694579712900078e-05;0.00035819405884857764;0.0
183;allongeant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015253138493330937;0.0;1.6253545213479794e-06;0.0;0.0;0.0;0.0;0.0;0.004455298274574047;0.0;0.001969221199108523;0.0;0.0007935181587918874;0.0;0.008107500363874717;0.0006112081806795935
184;allongement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007010147692449843;0.0;0.0;0.0;0.003560749979666743;0.0;0.0;0.0
185;allonger;0.0011867297728749373;0.00834454718297617;0.0;0.0;0.0;0.01820483011476787;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022245521425318373;0.0;0.0;0.03978785703304718;0.0;0.0010756173905508099;0.0;0.053884420590259746;0.0;0.001692844891025677;0.00012049952372432502
186;allongé;0.0;0.0;0.0;0.0;0.0;0.0;0.0007649916955539599;0.0;0.0;0.0;0.027337401693962947;0.0;0.0;0.0;0.0;0.0016152295269070127;0.0;0.0;0.004088599108288304;0.0;0.0;0.0;0.0010507500168612475;0.0;0.0;0.0
