;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
119;affin;0.0;0.0;0.0;7.470040911779953e-06;0.0;0.0;0.0;0.00010149240128584541;0.0;0.0;4.872826969488303e-05;8.079267300796576e-05;0.0;0.0;5.209629653841968e-06;0.0;0.0;0.0;0.0;3.221520457631736e-05;0.00015503408665246406
120;affiner;0.0;0.0;0.0;0.0;0.0;0.00542509010169635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01443097628009334;0.0;0.0;0.0;0.0;0.0
121;affoler;0.0;0.0;0.0019856179576110875;0.0;0.0;0.0;0.0;0.0;0.0022881133673676797;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018952675490846761;0.0;0.0;0.0;0.0
122;affreux;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005395510595163789;0.0;0.0;0.0;0.00027975495372604086;0.0;0.0;0.0;7.359795468826278e-05;0.0;0.0010028018727971336;0.000892450244249151
123;affronter;0.0;0.0008723532119218109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005829469349310641;0.0;0.0;0.0;0.0;0.0;0.0012964929225171885;0.0006450249651490107;0.0;0.0;0.0;0.000630482969126661
124;africain;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0118374830664502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003121720294085611;0.00013874843344319855;0.006914321640244633
125;afro;0.0;0.0;0.0;0.0;4.838870318270399e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012812178314530618;0.0007758729832724406;0.00013582198963470852;0.0003349856175503929;0.0;0.0;0.000814703582385986
126;after;0.0;1.2193214644327006e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.192488555219826e-05;0.0;5.072631513579249e-05;0.0;0.0025558064116462872;0.0;0.0;7.31311991298616e-07;0.0;0.0003327924114238277
127;aftershave;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011174350843366128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
128;age;0.0;0.00024908073530818673;0.00014364043762476049;0.0;0.0;0.0;0.0;0.0;0.0;8.837426223431107e-05;0.000887771851667231;0.0;0.0;0.0;0.0;0.0034055516046282326;0.0011014090745553894;0.0;0.0;0.0;0.005347669347811092
129;agen;0.004239018376965135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006999074149246595
130;agent;0.0;3.174423966580283e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00039324168152007666;0.0;0.00020189153965489227;0.0;0.0;0.000406823537788561
131;agglomérer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009163697603695722;0.0;0.0;7.31962906309975e-05;0.0;0.0;0.0;0.0;9.479535106255709e-05;0.00010869061718999718;0.0002453164179684377
132;agir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020177239149618945;0.0;0.0;0.0;0.0;0.0;0.014146166331530777;0.005276620659795349;0.014474325780430095;0.0;0.037065713887015045
133;agrable;0.0004674843971191154;0.0;0.0009641635457731375;0.0;0.0;0.0;0.0;0.0;0.0;0.001470384316626268;0.0;0.0;0.0;0.0;0.0030493608762044806;0.0;0.0033681432443641943;0.0;0.0;0.0028838604759414107;0.0
134;agrandir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010566702893092654;0.0
135;agraphe;0.0;0.0;0.0;0.0;3.495892542960097e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011410270759590652;0.00029785921500448284;0.0004114457466955937
136;agreabke;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003298758534785201;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002588243638987897;0.0010276083112826123
137;agreable;0.006200362942724662;0.0;0.0;0.0;0.0;0.0;0.029941073607307543;0.0;0.0;0.15570691810099963;0.09418024923598886;0.00026530007913608576;0.0;0.004653327812259129;0.0;0.07185742652306334;0.0;0.00437839478355346;0.0;0.0021738939459551815;0.0
138;agresse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012453517137840245;0.0;0.0;0.0;0.001404031809610105;0.00572228303114451;0.0;0.0005758212495450249;0.0;0.0;0.0
139;agressent;0.0;0.0;0.0;0.0002444293409743173;0.0;0.0;0.0;0.0;0.0;0.0;0.0015074194347026563;0.0;0.0;0.0;0.0014756581568091882;0.0;0.0;0.000868739489367824;0.0;0.0;0.00015997290502759524
140;agresser;0.0004839767950677825;0.0;0.007228469118473475;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01153143786773443;0.0012031612468321675;0.0;0.0;0.0;0.0
141;agressif;0.0;0.0;0.0;0.0;0.0;0.0009997232907838144;0.004847782725740526;0.0;0.0032028981680452184;0.0;0.0;0.0;0.0;0.0;0.0020639101877739214;0.0;0.00978368190655208;0.0;0.004594160384657329;0.0;0.005557306461965826
142;agression;0.0;0.0;0.0;0.0;0.0;8.417562186792405e-06;0.0;0.0;3.38992726982553e-05;0.00012170390866085227;0.0;0.0;0.0;4.074574538549197e-05;0.0;0.0;0.0;0.0003725986853667823;1.1301813997642449e-05;0.0013707198252073353;0.0002867029519285347
143;agressions;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028511689971054753;0.0;7.611810725552986e-06;0.0;1.5534524769976396e-05;0.0006720133995272908
144;agrèable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020584016739297314;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
145;agréabe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004083458501020796;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002198266135966201;0.000287055897163597
146;agréable;0.0;4.4550297733743465;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0036456191758795563;0.0;0.0;0.0;0.0;0.0;0.0
147;agréablement;0.0;0.0;0.0;0.0;0.0007031338252663747;0.01216413277690572;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011450304024841082;0.0;0.020985413176165285;0.0;0.0;0.0;0.014978883090725122;0.005106631965499305
148;agréble;0.0;0.002521847797808314;0.0035294038909392785;0.0;0.0;0.0;0.0;0.0;0.0;0.0022385129804728134;0.00517418526857775;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005256138071883568;0.0
149;agéable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5678958739391172e-85
150;aide;0.0016000089640069398;0.0;0.0;0.0006122774121385013;0.0;0.003251265786350228;0.0005413191665893746;0.0;0.000156502415248756;0.0017546586942855545;0.003793182191813445;0.0;0.0;0.0;0.0;0.005220507143538449;0.0;0.02363475654460106;0.0;0.005549835770323493;0.008003302739721272
151;aider;0.0;0.0;0.0;0.00435907265930493;0.0029068465956106366;0.004097379262278648;0.0;0.0;0.0;0.008073967164461368;0.0;0.002162832490351623;0.0;0.0;0.0;0.003794994209275586;0.0;0.0019354460603934753;0.004573290166202313;0.0020152753531953514;0.014061659640573829
152;ailes;0.0;0.0;0.0;0.0005010620933956469;0.0;0.0;0.0;0.0;0.0;0.0;0.0013562500883099818;0.0;0.0;0.0;0.0013870514153727404;0.003424662164070759;0.0;0.00023669895373629304;0.0;0.0014792427414527622;1.770144107960242e-05
153;aimais;0.0;0.0;0.0;0.0;0.0;0.0013243329263206449;0.0;0.0;0.0;0.0;0.0030484348643321393;0.0;0.0;0.002596106446734131;0.0;0.0024628447324114727;0.0;0.003720945919232902;0.0;0.003412950497916682;0.0
154;aimanter;0.0;0.005629180653230711;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005149460340588138;0.0;1.5083006841701079e-05;0.0;0.0;0.0;0.001699572525873825;0.0;0.0;0.0010296893516548433
155;aime;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.548564399774432;0.0;0.0;0.0;0.0;0.0;0.0;0.0
156;aiment;0.0;0.0;0.0;0.0;4.306485478349231e-05;2.143635136043529e-05;2.7640086676211516e-05;0.0;0.0;0.0;0.00011878767312349691;0.0;3.1504734329300616e-05;2.1670379586892145e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0007281332149341956
157;aimer;0.0039769536435790625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04085247492120271;0.0;0.0;0.0;0.0;0.0022839998614954437;0.006061350783421525;0.0;0.0;0.0;0.0018284008082261104;0.036326447204799
158;aimerai;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3500356472734252e-08;0.0;0.0;0.0;0.0007620864332668946;0.0;0.00012475646687499413;0.0004276116686475351
159;aimerais;0.0;0.0;0.0;0.0;0.0009623672845399659;0.0;0.001296144234353813;0.0;0.0;0.0;0.00010456569045747135;2.32481879769217e-05;0.0;0.0;0.0;0.0;5.3205166505818576e-05;0.001821466099110349;0.0;0.0;0.0013365150668381536
160;aimez;0.0;0.0;0.003413661093808608;0.0;0.0;0.0;0.009577981045831392;0.0;0.0;0.0;0.002031796812546668;0.0;0.0;0.002115097527645958;0.0;0.0;0.0;0.0;0.0;0.00019322072288680174;0.0023770483898164782
161;aimons;0.0;0.0;0.0;0.0;0.0;0.0063275095261808;0.0;0.0;0.0;0.0;0.011496557878791384;0.0;0.0;0.00027236514153242537;0.0;0.005805358358321284;0.0;0.0;0.0;0.0;0.0
162;air;0.0;0.0;0.0;0.011247805971482689;0.0;0.0;0.0;0.0;0.03519933313961998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006616276770576375
163;aisance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005568692871536326;0.0;0.0;0.0;0.0004913247188419197;0.0011335143920673423
164;aisé;0.00021144091865208615;0.0025506207478601575;0.0;0.0005224445927244995;0.0;0.0;0.0;0.0;0.0;0.002359319978610815;0.0009773314000153719;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017232768234231735;0.003369931224909395;0.0031278531487071606
165;aisément;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.748683071266172e-05;0.0;0.0;0.0;0.0;0.0;0.0;4.324873631219894e-05;0.0002605023749524871;0.0005833907089196164
166;ajoutant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016840197194544382;0.0;0.0;0.0029289556883219697
167;ajoute;0.00046084301926727723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006641894865374076;0.00016381739818518564;0.0003772243444028918;2.1458774181141785e-05;0.0;0.001384464850144477
168;ajouter;0.0;0.002607575454277932;0.0;0.0;0.020861162931778112;0.0;0.0;0.0;0.0;0.0;0.0015457548030804377;0.0;0.0;0.00014513641763192454;0.0;0.0006200021373545706;0.0016607604349671043;0.0;0.0;0.0;0.002312838304164157
169;ajoutez;0.0;0.0;0.0;0.0030086742096859793;0.0;0.0;0.0;0.0;0.0;0.0;0.0002743922788709938;0.0;0.0;0.0;8.929749013902683e-06;0.0;0.0;0.002125068361203579;0.0;0.0017789362205604014;0.0013868253746850414
170;alarmer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0038737701258731655
171;alcool;0.0;0.0;0.0010654673946329527;0.0;0.0;0.0;0.0;0.0;0.004240891362781352;0.014943598926799986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027054036534358036
172;alcooliser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0789431226547994e-05;4.522794667766393e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011222725357885379
173;alentour;0.0014261822915171906;0.0027388510925418744;0.0;0.0022350464055109023;0.0;0.0;0.0;0.00016943492271663622;0.0;0.002182414068496077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013366088084158093
174;alien;0.0;0.0;0.0;0.0;0.0;4.1854144397172275e-05;3.312510689623912e-05;0.0;2.1458787083452237e-05;4.796620919201428e-05;0.0;1.4971835020991488e-05;2.7509428916785373e-05;4.979906680862234e-05;5.2394487445923896e-05;0.0;0.0;0.0;0.0;4.7172400865363387e-05;0.0003985096293142976
175;alimentation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016909952379624926;0.0;0.0;0.0;0.0;1.1322220493719235e-05;0.000648249574342229
176;allais;0.0;0.0;5.546033406327825e-05;0.0;7.275285353310884e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1601604744553e-05;0.0;0.0;0.0001351121225011512;0.0;0.00014832150779344803;0.0;0.0006255388455256119
177;allemagne;0.0;0.0;0.0039033788789520868;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015894873313875105;0.0;0.0;0.000843165548065475;0.0010883109020309303
178;allemand;0.0;0.0;0.0;0.004133054694863442;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2878877105710802e-05;0.0;0.0;0.004636220493527432;0.0028100721399473404;0.0;0.0004570040369668055;0.0
179;aller;0.002522521162696576;0.0;0.00217821785037874;0.0;0.0;0.0;0.0;0.0;0.0;0.00035499513313990436;0.00196482082580332;0.000632115649019442;0.0;0.0;0.0;0.01801334967539354;0.0;0.04708725817225111;0.0;0.013850927724340434;0.06052875986559309
180;allergic;0.0;0.0;0.0;2.0766443680205306e-06;0.0;0.0;0.0;0.0;1.1338271368893479e-05;0.0;0.0;0.0;0.0;0.0;2.518482204573533e-06;0.0;0.0;0.0;0.0;0.0;4.416858750149148e-05
181;allergie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.2909807507830335e-05;0.0;0.005344222828686586;0.00457239001012247;0.001282794256770767;0.0;0.0036611306031794043;0.005220308319878806
182;allergies;0.0022115107054499817;0.0;0.0;0.0033694382690929487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.450410187060207e-06;0.0;0.0;0.000682381755053208;0.0;0.0;0.0
183;allergique;0.0;0.0;0.0;0.0038117200671828892;0.0;0.0;0.0;0.005288467518354934;0.0;0.0;0.0;0.005891044743555287;0.0;0.0;0.0;0.0026605286527064003;0.0022676344016698585;0.0;0.0;0.0035597775611363185;0.009227841306076744
184;allergène;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0035959313391832133;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
185;allergènes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017334939814243494;0.0002522459316869302;0.0;0.0;0.0017052468041538463
186;allez;0.0;0.0;0.0037420869693543216;0.002141407452242321;0.0;0.0;0.0;0.0;0.0;0.0006326142533056592;0.004882521418089376;0.0017024578776910575;0.0;0.0016846807073904262;0.0;0.0;0.0014774166032265465;0.0022545088188568652;0.0;0.0;0.006259045191086046
187;allier;0.0;0.0;0.0;0.0015539783228564928;0.0;0.0;0.0;0.0;1.7067203703556035e-05;0.0;0.0;6.846023383234086e-06;0.0;0.00010081285082978748;0.0;0.0054303020540468405;0.0;0.0;0.0;0.0003193565168413979;0.0
188;allonge;6.744439093219914e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0059870401452488025;0.05214897837173925
189;allongeant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009670636821745031
190;allongement;0.0;0.0;0.0;0.006195930971611216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016832913385206776
191;allonger;0.0;0.0;0.0028968281476955352;0.0;0.0;0.0;0.0038840136212876797;0.014589303954293868;0.0;0.0;0.0;0.0014023222987457533;0.0035641722461649226;0.0;0.0;0.0;0.0;0.0035614681911693463;0.0;0.0;0.04699589403408227
192;allongé;0.0;0.0;0.0;0.015439184223274588;0.0;0.0;0.003922410128086795;0.0;0.0;0.0;0.0;0.0047153830944062875;0.0023854453287642423;0.0007981816973775339;0.0;0.0;0.0;0.011213975949934347;0.0;0.0;0.0046756925702428455
193;allourdit;0.0;0.0;0.0;0.0;0.0;0.008664489935616217;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01299710309187476;0.0009428385053858071
194;allows;0.0;0.0;0.0;2.0766443680205306e-06;0.0;0.0;0.0;0.0;1.1338271368893479e-05;0.0;0.0;0.0;0.0;0.0;2.518482204573533e-06;0.0;0.0;0.0;0.0;0.0;4.416858750149148e-05
195;allure;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010108415360214966;0.0;0.0;0.0;0.0;0.0;0.0;0.0002624009078788508;0.0;0.0;0.004311228683358779
196;allures;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5748947459250895e-05;0.0;0.001092124022501956
197;alléger;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00192024772248129;0.0012935091161342665
198;allégique;0.0;0.0;0.00017028791389430163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013211239349579876
199;allérgies;0.0;0.0011673278634974375;0.0005754679415079454;0.0;0.0;0.0;0.001314137885499166;0.0;0.0;0.0;0.001402454204778543;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009206780348894819;0.001627759332321609
200;alourdi;0.002095689867009147;0.0;0.0;0.0032617802578342263;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0032299146524203052
201;alourdir;0.0;0.003635353901180595;0.0;0.0;0.007357564188501749;0.007867269986428988;0.009223248590511204;0.013853878325152792;0.01432379985926414;0.0;0.0066247226232560505;0.0;0.006727784313686625;0.0;0.0012118112193717115;0.0;0.0009209705474706268;0.0;0.009461548288274783;0.0;0.04438673228689136
202;alourdis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005061564376733859
203;alourdit;0.0;0.0;0.0014029154828788888;0.0006235805945356953;0.0;0.008715999827853248;0.0;0.0;0.0;0.0;0.0;3.323585866204133e-05;0.0;0.0;0.0;0.001928808705057299;0.00031099209918431295;0.00125444645591718;0.0;0.0021329566126126725;0.00843658387588349
204;aloès;0.00313581489874018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006928369450837709;0.0;0.0;0.0;0.0;0.0
205;altere;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0051349517070215425;0.0;0.0;3.797490791741159e-05;5.183166410679371e-05;3.195183139175724e-05;0.0;3.918121183322155e-06;0.0;0.0029720460501024416;0.00033367749911326694;0.0;0.0;0.00022619634793688928
206;alternance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0057687442286638415;0.0;0.0;0.0;0.00712697638609283;0.0008766738744309749;0.0;0.0;0.0;0.0;0.00691075988970029
207;alternative;0.0;0.0;0.0;0.0;0.0;0.00019702075077463453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.105075841910994e-06;8.720221124857935e-05;0.0;0.0;0.0;0.0;0.0;0.000936268080175051
208;alterne;0.0;0.0;0.003730622654309426;0.0;0.0;0.0028323491789508347;0.0034408263332995235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002769791677819567;0.0;0.0;0.0;0.0;0.0031662194823758325
209;alterner;0.0;0.0;0.0022370502180464645;0.0;0.0;0.0;0.0;0.0;0.003466262524915573;0.0;0.0;0.0;0.019696933569997136;0.0;0.0;0.0;0.002722890765610018;0.0;0.0;0.0;0.003580193780453674
210;altérer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004101677569440633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.880191278195959e-05
211;amande;0.0;0.0;0.0;0.0;0.0;0.0003683017808204044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010147607310437557;0.0;0.0;4.1139969182419636e-05;0.0018172405491632265;0.00146394582787774
212;amateur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005164912583578467;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
213;amazing;0.0;0.005403342004543355;0.0;0.0;0.0;0.0064932586208942215;0.0;0.0;0.0;0.004146979361122459;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
214;amazon;0.0;0.0;0.019857603826784368;0.0073354212636555;0.0;0.0;0.0;0.0;0.0;0.0;0.01664833332480429;0.0009022592880178297;0.04015732902884737;0.0;0.0;0.0;0.012004914842939049;0.0;0.08352071538307147;0.0031711819775224544;0.0477118123094051
215;amazone;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004863940161421235;0.0;0.0;0.0;0.0;0.0;0.0;0.00558387854726569;0.0;0.013762995950448935;0.0;0.004943162985273382;0.0;0.006175752541629694
216;ambiant;0.0;0.004285339465234519;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004277982044968215;0.0005564486469643311
217;amelioration;0.0024787081659356554;0.0;0.0;0.0;0.0;0.0;0.0;0.006614901000405912;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
218;ameliore;0.0010754785820977137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007923744751925482;0.0;0.0;0.0;0.0;0.0;0.0;0.018526132145692074;0.0;0.0;0.0;0.0;0.0
219;amener;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011589036133839922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00045844014499380744;0.0034930598718357565
220;american;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000365639859393878;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008704625924841474
221;ami;0.013639306332132773;0.0;0.0;0.0014201711201662932;0.0015011082426654302;0.0;0.0;0.0;0.01766651087015788;0.0;0.0;0.007535547899711004;0.00901139012185676;0.02212236567075114;0.0;0.0;0.0;0.0;0.0034129790890207548;0.0;0.008510972847571123
222;amoindrie;0.0;0.0;0.0;0.0;0.0;0.0016401863321530855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004546062847585348;0.0;0.0;0.0;0.0;0.0005200769343696865
223;amoureux;0.0;0.0;0.0;0.00033342440833811096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022894573252344817;0.0;0.0;0.0;0.0;0.0041495548798925605
224;amplement;0.004497837848954601;0.0;0.008857397187900776;0.005963087781171691;0.0;0.0;0.0;0.0;0.011443686116747688;0.0;0.0035463508991677517;0.014379519923218233;0.0;0.0;0.0;0.0;0.0;0.0;0.00773332726329526;0.0;0.0009468564830947002
225;amplifier;0.0;0.0;0.0;0.00031359081647961985;6.649660180210002e-05;0.0;0.0;0.0;0.0;0.0;0.0006377836380185021;0.0;0.0;0.0;0.0010235163799019987;0.0012690685495714948;0.0;0.0;0.0;0.0;0.004773413784097376
226;ampoule;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017244239473467324;0.0;0.0;0.0008809980009365796;0.0017360987061249735
227;ampoules;0.0006618737055164238;0.0;0.001076869119876653;0.0;0.0;0.0;0.0;0.0039295275724983755;0.0;0.0;0.0045878474453221385;0.0;0.0035405874728005253;0.0;0.014836095833506485;0.0;0.0037125481384614645;0.0;0.0;0.019905565886822553;0.001575989273844913
228;amuse;0.0;0.0;0.0;0.0;2.4852743155351044e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.448627407283888e-05;0.0;0.0;0.0;0.0;0.0002836349034630289;0.0;0.001146898165484253
229;amusement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004244123103863076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.9463576096691324e-05;0.0;0.0;0.0
230;amuser;0.0;0.0;0.0;0.0;1.4172003465689012e-05;0.0;0.005234868145954134;0.0;0.0;0.0;0.0001772206548823061;0.0;0.0;1.3578266056022475e-05;0.0;0.0002035117623530431;0.0;0.0;0.0;0.0001949034182095391;0.0
231;amélioration;0.0025977017461104937;0.0;0.0;0.0;0.0;0.0017802600499386761;0.0;0.0;0.008595840026913666;0.0;0.0016781320911431327;0.0;0.0;0.0;0.0;0.016260027248689784;0.0;0.0;0.0;0.018327475328526955;0.01013872727583228
232;améliore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010926294565654183;0.0;0.0;0.0;0.0;0.013941273816283063;0.0;0.0014278483921385638;0.0;0.0;0.0005574291707822889
233;améliorer;0.0;0.0;0.0;0.0026220656452684383;0.0;0.0;0.0;0.0;0.0;0.002605911017231154;0.0;0.0;0.0;0.0;0.0;0.001495576237029892;0.0;0.0012670489933191273;0.0;0.0008050418344218042;0.0
234;américain;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003197010649463162;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008444778418511087;0.0;0.0;0.00302222833563589
235;an;0.0;0.016473831229709666;5.6132880510181244e-05;0.0;0.007295726109750773;0.0;0.0038432531162865785;0.0;0.01872972411144373;0.0;0.3585762924473045;0.0;0.0;0.0;0.0;0.021696583659843692;0.02571962888419352;0.0006033713339696865;0.0;0.0;0.08783732882265362
236;analyser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.282708610576042e-05;0.0;0.0008714533978037643
