;term;0;1;2;3;4;5;6;7
4445;stallone;0.0;5.013474948040068e-05;0.0;4.103559159741778e-05;0.0;4.094310521790254e-05;0.0;0.0005498689967002794
4446;stand;0.0;0.0;0.0;0.0077253942740206265;0.0;0.0;0.0;0.0
4447;standards;0.0;0.0;0.0;0.0;1.4632611423804446e-05;0.005065117884454786;0.0;0.0011449201797409329
4448;star;0.0;0.000612831736347911;0.0;0.00013262905177173256;0.0;5.3517024131313324e-05;0.0;0.0
4449;stars;0.0;0.0;0.0;0.0;0.0;0.0;0.00349027203856078;9.515088240700164e-05
4450;steampod;0.0;9.547240658594465e-05;0.0;0.0;9.679214793976984e-05;0.0;0.0;0.0016783849322651058
4451;stick;0.0;0.00012331190190995845;1.392768168938584e-05;5.9714361846541674e-05;0.0;0.0;0.0;0.00024241048764622546
4452;still;2.4937223478391426e-06;0.0;0.0;0.0;5.932003061007934e-06;0.0;0.0;1.8934682524859925e-05
4453;stimuler;0.0;6.037966383421682e-05;0.0;0.0;0.0;0.0;0.0;0.00012442303340953295
4454;stock;0.0;0.0;0.002376065673302185;0.0;0.0003252324107417392;0.0;0.0;0.004470479552425658
4455;stoppé;0.0;0.00014869788871906567;0.0;0.0;0.0;0.0006752236088521863;0.0;0.0018891402170251915
4456;stress;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001183753654519239
4457;stresse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015424139039490806
4458;strict;0.0;4.270230230618892e-05;0.0;5.630908968120944e-05;0.0;0.0006763980277870153;4.411781915624359e-05;0.0011425395390525389
4459;structure;0.0;8.974643022574436e-05;0.00014778957746829842;0.00021989635457490096;6.564817428540767e-05;0.0;0.0;0.0004055544662368047
4460;structurer;0.0;0.0;0.0028349730120564003;0.010166441586526336;0.001507636202854094;0.0;0.0;0.0017652578671244745
4461;stuff;0.0;0.0;3.783198966231744e-06;7.0546434450632786e-06;0.0;0.0;0.0;1.253433135962494e-05
4462;stupendo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4660705377132604e-125
4463;style;0.0;0.0;0.0;0.0004564541748696363;0.0;0.00043920085907501923;0.004533616531518225;0.003563382493610623
4464;su;0.00022805160772168927;0.0;0.00017549055562604836;0.0;0.0001708560109553346;0.0008290713634304491;1.3380439382389285e-05;0.0009851511741025892
4465;subit;0.0;0.0;1.0813881188055336e-05;0.00014494153863961037;3.063474497613621e-05;2.7432193087366538e-05;0.002195454436247298;0.0006114238967744226
4466;subjectivement;0.0;0.0008412791069565943;0.0;0.0;0.0;0.0001700717731993773;0.0;0.0008224417928755846
4467;sublime;0.0;0.03608843631681888;0.0;0.031867985482955934;0.0;0.004239153148608272;0.008134519677886191;0.0067773109454506925
4468;sublimer;0.0;6.773510779134601e-05;0.003764857601612958;0.0;0.0;0.001644340924363971;0.0;0.0
4469;sublimera;0.0;8.976867902481976e-05;1.9185416382332412e-05;0.00023811773895133183;0.0;7.35977729582909e-05;0.0;0.0004460766082272411
4470;sublimissime;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.602993570462486e-131
4471;sublimé;0.0;0.0002320613983149139;0.000746587195388978;0.0014277027285145274;0.0;0.001541493598427541;0.0;0.0011223043936583962
4472;submit;0.0;0.0010666180330627588;0.0;0.0;0.0;0.0007793727625129505;0.0;0.00018463493130921847
4473;substance;0.0;0.001593054193343912;0.0;0.0;0.0;0.0011846602517697742;0.0;0.002172974384103478
4474;substantiel;0.0;0.0;0.00013015752479757296;0.00024512410537052024;0.00021367496160972302;0.0;0.0;0.0007663748433898777
4475;substituer;0.0;2.9588701904427327e-05;0.0003565370029918362;0.00010627653774066249;0.0;8.630297706742785e-05;0.0;0.0007824630252646669
4476;substitution;0.0;0.0;0.0;0.0;0.0;0.000190094087730915;0.0;0.0017702212686016483
4477;subtil;0.0;0.006814641320206209;0.003948885002024314;0.0;0.0;0.0020563835768732837;0.022549322844515135;0.0
4478;subtilement;0.0;0.0;0.0;0.0;0.0;0.0023998381834237207;0.0;0.0
4479;successif;0.0;0.0;0.0;0.0;0.0;0.003829904051298143;0.0;0.0
4480;succès;0.00013788998687498688;0.0;0.0;0.0;0.0;0.0006293338027156698;0.0;0.0023248428599596115
4481;sucrer;0.0;0.06897970714797834;0.0;0.0;0.0;0.0;0.018388113157511033;0.0
4482;sucré;0.0;0.003992709427479433;0.0;0.0;0.004871176627416901;0.0029545217982721904;0.0098018698933204;0.0001829602893183871
4483;suer;0.0;0.0;0.0;0.0;2.4356053258400523e-05;0.0012497492102117565;0.0;0.00029874983121739164
4484;suffi;0.0;0.0;0.0;0.0;1.9480237952620884e-05;0.00047499353912205114;0.0;0.0016218708079641484
4485;suffire;0.001049972732572424;0.010629094820922927;0.005045054809170686;0.008064323487286869;0.0;0.003063659235064563;0.0;0.025149809707932142
4486;suffis;0.0;0.00035000989556291915;0.0;6.0251494185298263e-05;4.563473546318829e-06;0.000199508286019759;1.8421646404153134e-05;3.9680922124586e-05
4487;suffisament;0.0;0.00020417778651792495;6.2079449489940375e-06;1.7274817847284085e-05;0.0;5.164177640939648e-06;5.5943464387195015e-05;0.000285003411795121
4488;suffisamment;0.0;0.005716406143409733;0.0;3.319782317023999e-05;0.0;0.0005303846782814132;0.0;0.0071607562381142305
4489;suffisent;0.0;0.0;0.0;0.00430651722057739;0.0;0.0008918797696259034;0.0;0.005209498581593396
4490;suistrès;0.003142101127574555;0.0;0.0;0.00519052530153046;0.006731731950637334;0.004844166679292498;0.0;0.0018963399794948643
4491;suite;0.0;0.010061799087331664;0.00037096833644446317;0.005120358069980481;0.0;0.004423933512684428;0.0;0.0223276338920537
4492;suivi;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0037818352568950737
4493;sujette;0.0;0.0;0.0;0.0;9.977092344282055e-06;0.0002643935657217651;0.0;0.0007176640129222183
4494;sulfater;0.0;0.0;0.0;0.0;0.00652555386422999;0.0;0.0;0.002364221787490829
4495;sumer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.602993570462486e-131
4496;sunsilk;0.0;0.0;3.116799418382021e-05;0.0;0.0;0.0;0.0;0.002156562654095967
4497;supe;0.0;0.0;0.0;0.0;0.0018420577467586075;0.0;0.0;0.0029389749041599297
4498;superbe;0.006868594146768403;0.04660824251701111;0.0046649950994158;0.0;0.00020577312298306112;0.008945824346248405;0.0;0.01775539225166618
4499;superbement;0.005496111928527547;0.0;0.0;0.0;0.0;0.005358061945566213;0.0;0.0
4500;superflu;0.0;0.0008293675254683314;0.0;2.2589871203755164e-05;0.0;0.00018807724997687563;0.0;0.0004641907817678096
4501;superieur;0.0;0.0;4.106952188635594e-05;0.0;2.627937603199343e-05;5.452195879481131e-05;0.0;0.0005333625940988812
4502;supermarché;0.0;0.0;0.008224186110932355;0.0;0.0;0.00024136494753678822;0.0;0.004853312289047575
4503;supermarchés;0.0;2.586587015403654e-06;5.244593541261129e-05;9.62012517200116e-05;6.129299272510744e-06;0.0;0.0;0.00015608052051489538
4504;supers;0.0;0.0;0.0;0.0;0.0;0.0007042747354967183;0.0;0.0011673403032766165
4505;supplémentaire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023003654882760324
4506;suppo;0.0;0.00012214842222371837;3.894700066770713e-05;3.844655034144797e-05;0.0;4.101352738335971e-05;1.6535758143917852e-06;0.0006063452177612884
4507;support;0.0;0.0037570724376592792;0.0;0.0;0.0;0.0;0.0;0.001363238673918126
4508;supportable;0.0;0.0005615933440837911;0.0;0.00019527717024891468;0.0;0.00044462556361455035;0.0;0.001084923686151493
4509;supporte;0.003959746965514905;0.0019159125856539046;0.0;0.0;0.0;0.004696044122160464;0.0;0.0
4510;supporter;0.0;0.0026178845294494235;0.0;4.809315207328414e-05;0.0;0.005267077560594902;0.0;0.0033419199170290595
4511;supprime;0.0020231766323061855;0.0;0.0;0.003170153466375756;0.0;0.0;0.0;0.0
4512;supprimer;0.0;0.0;0.0;7.314703807403145e-05;0.0;0.0;0.0;0.0012487008453883428
4513;suprise;0.0;0.0;0.0;0.0003642511926084894;0.0;0.0035182356331040204;0.0;0.0002179539403338693
4514;supérieur;0.0;5.837871838277785e-05;1.5291274322976193e-05;0.003360169577939556;0.0;6.685461281344371e-05;0.0;0.0014978408889161517
4515;sur;0.0;0.0;0.0;9.473736294252851e-05;0.0;0.00047527306475018185;0.0;0.000859825805079405
4516;surcharge;0.0;0.0;0.0;0.0026382330793341094;0.00017971303005170832;0.0;0.0;0.0007581147169355702
4517;surcharger;0.0;0.0002957419138622954;0.0;0.00029862767431808253;0.0;0.00019500615965996682;6.459101047033103e-05;0.0008279940632691588
4518;surcroît;0.0;2.90339779611344e-05;2.3107913512251084e-05;0.00015560968219073738;0.0;0.0;0.0;0.0004945510034013944
4519;sure;0.0;2.4648966797561427e-05;0.0;0.0;0.0;0.0;3.502811637285657e-05;0.001944404699826248
4520;surement;0.0;0.00021307044068145185;8.139316624904456e-05;0.0003534004347045987;8.639289924409513e-05;0.00028656181587700637;0.0;0.002083872855258975
4521;surface;0.0;0.0012026578642100006;0.011805888320277071;0.0;0.0;0.009967199069910703;0.0;0.03221134762568422
4522;surfaces;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015681977445304402
4523;surgras;0.0;0.0;0.0;0.0;0.0;0.014819980551167632;0.009031496816848162;0.0
4524;surligne;0.0;6.129656256353648e-05;0.0;1.387781734893144e-05;0.0;0.0;0.0;0.0003191809042294336
4525;surpasser;0.0;0.0;0.0;0.0;4.574736609759359e-05;0.0;0.0;0.0005335191578407052
4526;surper;0.0;0.004434055064581159;6.982825542109504e-05;0.0;0.0;0.0;0.0;0.0
4527;surplus;0.0;5.155351756323595e-05;0.0;2.859760346379612e-05;1.7918837562349846e-05;3.279354640600617e-05;0.0;0.0006670998311236873
4528;surprenant;0.0;0.009032080091979875;0.0;0.0;0.0;0.005886613304107825;0.0;0.006732290463608709
4529;surprenante;0.0;0.0;0.0;0.0;3.6380430925427334e-05;0.0024800125289441547;0.0;0.0012692330561437943
4530;surprendre;0.0011251656057505188;0.0025370987245670667;0.0;0.00032440161059413736;5.299207234010189e-06;0.0;0.0;0.0038499481251037695
4531;surprise;0.004514121123152789;0.0011991564979088084;0.007724533584478836;0.0005854043330331927;0.013380000142653347;0.007092649712333124;0.00045099356366828355;0.022708325960310045
4532;surépaisseur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002110851965494516
4533;svp;0.0;0.0;0.0;0.0;0.0;0.0;0.010462061757730753;0.008030422871973676
4534;sympa;0.0;0.01661013732497463;0.009085667431973563;0.0;0.0;0.0032702479414053447;0.0;0.011751528405835071
4535;sympas;0.0;0.011866741552517386;0.0;0.0;0.0;0.0032759490561237946;0.0;0.0
4536;sympathique;0.0;0.002192138010883472;0.0029532683865381463;0.0;0.0;0.004149688575064353;0.0;0.0012512211719065164
4537;synonyme;0.0;5.2506263513886996e-05;1.8046464388721057e-05;0.0;0.0;6.172517434727156e-05;0.0;0.00016300494600492678
4538;synthèse;0.0;0.0025206996090140813;0.0;0.0;0.0;0.0;0.0;0.0007134253719905418
4539;système;0.0;1.8089387992882613e-05;0.0045126601889879;0.003348017641121838;0.0001186486508507942;0.0023681537407348355;0.0;0.004330495970322328
4540;syteme;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00241382615241771
4541;sèche;0.0023465425473340987;0.012755123395864201;0.0;0.006151762830236936;0.0;0.004155786714784393;0.0;0.005925023503739595
4542;sècheresse;0.0;1.4160926277948357e-05;2.29580022980295e-06;2.3886815978771023e-05;0.0;3.081883454229441e-05;3.218229944252006e-06;5.906896060560655e-05
4543;séance;0.0012098887464408502;0.0;0.0022680515875989093;0.002293866280850121;0.0;0.0;0.0;0.0008613022687082853
4544;sébum;0.0;0.00010038384608832397;8.711396151784166e-05;0.0;0.0001553660529265761;0.0006441368788567668;0.0;0.0015747902074212828
4545;séchage;0.0042847159400181715;0.0005554648824068372;0.0;0.0019488725154101468;0.0;0.0072843711853164805;0.0016852748405990997;0.005236993758224309
4546;séche;0.0;0.0;5.449795172536206e-06;3.0722890543823216e-05;0.0;0.00026372942137703985;0.0;0.000644099008331992
4547;sécher;0.0;0.009184134878491733;0.0019953861002069534;0.0009935189529814241;0.0;0.005443066635223168;0.0;0.01013682499191844
4548;sécheresse;0.0;0.0;0.0022419142094788898;0.0;0.0;0.003901495094872923;0.0;4.95076668197076e-05
4549;séches;0.0;0.0017948458811668732;0.003552984481824444;0.0;0.0;0.0;0.0;1.1093210980499734e-05
4550;séché;0.0005650567775889847;0.015478403737809997;0.0008946500157805152;0.0;0.0;0.0;0.0;0.0015490282605229969
4551;séchés;0.0;0.0;0.0;0.0;0.0;0.006878908508316071;0.0;0.004982672600013854
4552;sécurité;0.0;0.0;0.004586035096449687;0.003039220445391334;0.00018137370812846906;0.005267559984305994;0.0;0.0011212218767377503
4553;séduction;0.0;0.0002269975404792764;7.363076447995353e-06;0.0;0.0;0.0;0.0;0.0014249710580049142
4554;séduire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010172002540352796
4555;séduisant;0.0;1.7043466966644104e-05;0.0010017254172257981;0.0;1.360064248127855e-06;0.0;1.6534984152521638e-05;7.535675467274846e-05
4556;séduisante;0.0;0.00012331190190995845;1.392768168938584e-05;5.9714361846541674e-05;0.0;0.0;0.0;0.00024241048764622546
4557;séduite;0.0;0.0007216148851412298;0.001848044477301564;0.0;0.005545019557503471;0.0;8.080041874495536e-05;0.0
4558;sélectif;0.0;0.0;3.52089195314667e-05;0.00021161622272937696;0.0;0.00024624880259364786;0.0;0.0010257989027816373
4559;sélectionner;0.0;0.0026613532377836053;0.0006073783111198157;0.0;0.00010481901459429592;0.0004296794314727485;0.0;0.0015709124646390068
4560;sélectionné;0.0;0.0023748934929797897;0.0;0.0;0.0;0.0008973552076540472;0.0;0.0013952309003023586
4561;séparer;0.0;0.0;0.0012407908105882884;0.0014575026492242944;0.0;0.0;0.004212020005931181;0.008026923931709463
4562;séparément;0.0;0.0;0.0;0.0;2.752085344463966e-05;0.0;0.0;0.0016980183168978588
4563;série;0.001774426524692831;0.001325010972898091;0.0013541534805317865;0.0;0.0;0.0012723356600428835;0.0;0.003774921896870799
4564;sérier;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003995658360064184
4565;sérieu;0.0029711767790229124;0.0;0.0;0.0;0.009231381953411172;0.0;0.0;0.0
4566;sérieusement;0.0;0.0003490676619033978;9.56278791729226e-05;4.6667247636828245e-05;0.0;0.0;0.0;0.0009169908201443976
4567;sérieux;0.0020590460930738673;0.0007386016763381275;0.0021109221477130205;0.003863494684414613;0.002464244154767899;0.0;0.0019262707696887393;0.004646130857819137
4568;sérum;0.0012902152383969633;0.006000442756268446;0.00038367178495152173;0.005264808606638418;0.0;0.020394602425240976;0.0;0.001740161742925041
4569;sûr;0.0;0.0013755329041005384;0.0019602401780767563;0.0;0.0065755984181955504;0.0;0.0;0.007191618106675095
4570;sûrement;0.0;0.0;0.0011694054058271855;4.155502194427194e-05;0.0;8.739001904091126e-05;0.0;0.00011564881569189452
4571;tabac;0.0;0.0014818246967881776;0.005059894204122926;0.0;0.0;0.0;0.0;0.0
4572;table;0.0;0.0;0.0013445239993653084;0.0;0.0;0.0;0.003116617326699786;0.0
4573;tablette;0.0;0.0002077657737430698;0.00042912355213373327;0.00010516506713322778;0.0;0.0;0.0;0.0006481835754473312
4574;tache;0.0;0.0006171791439836114;0.0;0.0021353948645587875;0.0004933014285418533;0.0020012122205973377;0.002573511772574451;0.003211558986237085
4575;tacher;0.0;0.0011081188385475042;0.0;0.0;0.0;0.005256839832664901;0.0;0.004937204983245272
4576;taff;0.0;0.0;0.0;0.0;5.162637967989633e-05;0.0;0.0;0.0003961443897551201
4577;taies;2.7639413844358883e-06;4.8506376860220804e-05;0.0;4.951258640193067e-06;0.0;0.0;6.254509905798003e-05;0.00022238917730943287
4578;taille;0.001887449987686848;0.0;0.0043422353923249606;0.0;0.0;0.001528812880754743;0.005798788075509722;0.005618500767306362
4579;tailler;0.0;0.0004939741556180266;0.0;0.0006379443198388749;0.0;0.0002950737761280986;0.00010795823725868916;0.0030555167786997122
4580;talon;0.00865758317098805;0.0031358845383630887;0.0;0.0;0.0;0.0;0.0;0.0
4581;tamis;0.0;0.0;0.0052886950480426085;0.0;0.0;0.0;0.0;0.0
4582;tanpis;0.0;5.339377276491215e-05;0.0;0.00031356298797989275;0.00043872455230513287;0.0;0.0;0.001301440657917921
4583;tante;0.003138824628329381;0.0;0.0;0.0;0.0;0.0;0.0;0.0005425113844222567
4584;taper;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001646883811907665
4585;tapotant;0.0;0.0009449990361236193;0.0;5.160081898880532e-05;0.0;0.0;0.0;0.0004147068416545368
4586;tard;0.0;0.0;1.0601042338309357e-05;0.00011372034079057235;0.0001712805211585147;0.0;0.0;0.002029027983257934
4587;tardif;0.0;0.0;6.370740200485194e-05;0.0;0.0;9.851279220297933e-05;0.0;0.0003018248605533508
4588;tarif;0.0;0.004486262900826589;0.0023133533318232644;0.0005760708639734892;0.0;0.0;0.0;0.0012689986027908588
4589;tartine;0.0;0.0;0.0;0.0;0.0;0.00027495305071554687;0.0;0.0003640918236375236
4590;tartiner;0.0;1.7588825528657066e-05;1.848626415657139e-05;6.149952927780718e-06;0.0;9.631823967246777e-05;0.0;0.00016005300151730812
4591;tas;0.00013054138197059304;0.0;0.0;0.0;0.0;0.0007014791737832023;0.0;0.0022656245273251874
4592;tati;0.0;9.77615061645931e-05;9.499503039427223e-05;1.7222088748780957e-05;6.675596048911751e-05;0.0;5.1470634639936307e-05;0.0006237227257570569
4593;tbien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.602993570462486e-131
4594;technique;0.0;0.0003403718149436955;0.0;0.00015841030227705703;0.0;0.00020771212061142174;0.0;0.0018050872247846314
4595;tecni;0.0;0.0018390090761644707;0.0;1.1255893539050529e-05;0.0;0.0;0.0;2.878644713026735e-05
4596;teindre;0.0033579492479521166;0.00554531345752774;0.0;0.011356706301454276;0.0;0.015293556778964454;0.0;0.001369318456473722
4597;teins;0.0;0.0;0.0;0.00012440880595065057;2.5341676189771114e-05;0.0002538088026164168;0.0;0.001530769164034827
4598;teint;0.02475981643007425;0.025359475448665618;0.0014520622031030013;0.12341803296974718;0.0;0.14526984700040624;0.002864385373287058;0.06549937684207585
4599;teintante;0.0;0.00018203174767774882;0.0;1.3378965515867106e-05;0.0;0.00016025145869935948;8.716781626519316e-06;0.00017796536202278256
4600;teinte;0.0;0.0;0.0;0.011209687768845485;0.0;0.0;0.0;0.0
4601;teinter;0.0;0.001145687005870714;0.0;0.0013492579447481117;0.0;0.004500637262754826;0.0;0.0028865291535718376
4602;teinture;0.0;0.0040748464549235225;0.0;0.0;0.0;0.0;0.0;0.007228598924821356
4603;teintures;0.0025421870869101874;0.0;0.0;0.0;0.0;0.0;0.0;0.0033014100224118396
4604;teinté;0.0013451053123296592;0.006596674000589316;9.095380703026886e-05;0.0007744911431126704;0.0;0.00271137131034557;0.0006292682470470585;0.001882485098570604
4605;telement;0.0;0.0;0.0;0.004432122101144272;1.4777086106389232e-05;0.0;0.0;0.0
4606;telescopic;0.0;0.0;0.0;8.835507738506754e-05;0.00032327666021013835;0.0;7.303158554389387e-06;0.00061529068329896
4607;telque;0.000663756430337967;8.251866639799889e-05;1.1468627398230344e-05;0.0;0.0;0.0;0.0;0.00016838431521677382
4608;tempe;0.0;0.0;0.0;0.004185848407805943;0.0;0.0;0.0;0.0022581030898467017
4609;temperature;0.0;0.0;0.0;0.0;0.0;0.0;0.003879828929448717;0.0006176006633733963
4610;tempes;0.0013668642992624525;2.5836407343536632e-06;9.563607282264336e-05;0.0;0.0;3.271462869083219e-05;0.0;0.0003477653375941336
4611;temporise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.602993570462486e-131
4612;temps;0.009475635924796147;0.016511013904790893;0.0033177818670672874;0.027493493128751607;0.02785462141517864;0.020272312016776938;0.009996590414129966;0.11906696813389965
4613;tenace;0.0;0.0;0.009267971034876591;0.0;0.0;0.010106190928542928;0.0;0.0
4614;tenais;0.0;0.0;2.211376376355585e-05;0.00013734459807537193;0.0;0.00022637834261102322;4.0126763427044775e-05;0.0007900855788367456
4615;tenait;0.0;2.062664458352604e-06;5.2924506214919785e-05;0.0;0.0;0.0;0.0;0.001241113054063914
4616;tendance;0.0;0.0;0.0018069975182603;0.007743158784250922;0.0;0.021066568809555753;0.0;0.02155025059290623
4617;tende;0.0;0.00018566952451348398;3.6450028239547065e-05;6.499824115159949e-05;1.8995283452264703e-06;1.202645513224622e-05;1.409990190006658e-06;0.0005011733025749428
4618;tendre;0.0;7.500013479523583e-05;0.0;0.0;0.005867079550870497;0.0;1.6173953431543794e-05;0.0004119572726662227
4619;tendu;0.0;0.0;0.0;0.0008901075111047456;0.0;0.0011693325015548646;0.0;0.00027693752751986286
4620;teneur;0.0;0.005771955193616471;0.0;0.0;0.0;0.0;0.0;0.0
4621;tenseur;0.0;0.001514341874266258;0.0;0.0;0.0;0.005610477921332652;0.0;0.0
4622;tensioactif;0.0;0.0;0.0;0.0;0.0;2.4946632891366117e-05;0.0;3.275842053737639e-05
4623;tension;0.0;0.0020312711459090156;0.0;0.0;3.336701930887801e-05;0.004262175572220708;0.0;0.0
4624;tenso;0.0;0.0;0.0;0.0;0.0049437256349757425;0.0;0.0;0.001522079718880033
4625;tentatives;0.0;0.0;0.0;0.0;0.00017649951987064904;0.0;0.0;0.0017678464868902059
4626;tentent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.602993570462486e-131
4627;tenter;0.0;0.0;0.00019355135428255433;0.0002630134078694292;0.0;0.0;0.0;0.007650040235379221
4628;tenté;0.0;0.0;0.0;0.0;0.0002357349465376377;0.0;0.0;0.0013971900430487447
4629;tenu;0.011318195171776768;0.024600689493869923;0.012168427789141494;0.08175230004288826;0.0;0.02022811716142689;0.01874445763540863;0.020739693560508088
4630;tenue;0.003249272384209627;0.01088189101455418;0.011652741629174923;0.00048642860934875056;0.0;0.006393858779108564;0.0;0.008339996811326269
4631;terible;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.602993570462486e-131
4632;terme;0.0;0.03991722835280635;0.0027541219695234247;0.0;0.0015747818730457044;9.40344586572452e-05;0.0;0.018977165573828513
4633;terminer;0.0023907488062590286;0.0;2.8022990871326173e-05;0.0;0.00030960600463772134;0.0;0.0;0.0024479079470358356
4634;terne;0.009641685568732739;0.0;0.0;0.01499014418572622;0.0;0.00864714957990343;0.0;0.008709114331855132
4635;ternes;0.0;0.0;0.0;5.897429587150176e-06;0.0;2.8408578251782384e-05;0.0;0.0009880762944224103
4636;ternir;0.0;0.0;0.0;0.0036711762762984728;0.0;0.0;0.0;0.0020697016392314214
4637;terrain;0.0;0.0;0.0;0.0;0.0001777305063876964;0.0;0.0;0.001012249697534021
4638;terrible;0.0;0.013385561286380333;0.0002483260902285929;0.0;0.0;0.0;0.0;0.0
4639;terrien;0.0;0.0;0.0;0.0;6.49922288541102e-05;1.500074887508983e-06;0.002189339490646098;0.00046295312582040205
4640;test;0.0;0.0;0.0;0.0;0.0014876851224447782;0.00475611922602239;0.0;0.0069069182821101935
4641;teste;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005151569156995128
4642;tester;0.010012604620943773;0.01832220168502368;0.0013670705613474078;0.0025630528382651636;0.0011461134608396575;0.008746696573304555;0.0;0.05290011505183018
4643;testerais;0.0;6.865792035960477e-05;0.0;0.0;2.042607963174437e-05;0.0;0.0;0.0006575305571521375
4644;testeur;0.0;0.0002301825838330538;0.0;0.00013222189542949929;0.0005013118590648675;0.0;0.0;0.0018603590100714053
4645;testé;0.0055394100540080106;0.003718104362887359;0.012094843684385565;0.00034166918120457675;0.0;0.012666356524555908;0.0007275893050134152;0.02525876618208018
4646;tete;0.0;0.0;0.0;5.461738678429166e-06;0.0;0.00012902299660181806;0.0;0.0017034072921636653
4647;texte;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003346023656394106
4648;texture;0.013266238602541749;0.6541012242939261;0.0;0.03725463480087391;0.0;0.08664940954976076;0.0;0.0186936748001943
4649;texturer;0.0;0.051288275397517374;0.0031307846349741724;0.0;0.0;0.001749695440434749;0.0;0.007516003054852876
4650;textures;0.0;0.004073514349980137;0.0;0.0;0.0;0.004139797703442843;0.0;0.0
4651;tf;0.0;1.9312844795882585e-05;5.300437983269376e-05;0.00021883207498605832;0.0;0.0;5.468948509695283e-05;0.0008802689491408617
4652;tgrèsd;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002524034146509439
4653;thalasso;0.0;0.0;4.6403173889628895e-05;0.00377619931042254;0.0;0.0;0.0;0.00042010563473662653
4654;than;0.0;0.0;0.000155078295221352;0.0001885640409875579;0.0;0.0;0.0020194255609299735;0.0014434803465508913
4655;therme;0.0;0.0;0.0;4.2079429706684475e-05;0.0;2.204717403235525e-05;0.0;0.0003684283442199599
4656;thermo;0.0;0.0;0.0;8.78455975853343e-06;0.0;6.084446867172405e-06;0.0;0.0016323170933526898
4657;this;0.0;0.0010666180330627588;0.0;0.0;0.0;0.0007793727625129505;0.0;0.00018463493130921847
4658;tie;0.0;0.0;0.0;0.00018376620316050472;2.0308179550465698e-05;0.0004155354514062307;0.0;0.0015052725384534498
4659;tienl;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.602993570462486e-131
4660;tiennent;0.0;0.002637928569597747;0.0015484572074327585;0.000220170633209673;0.0;3.587574061285414e-05;0.0;0.0023241913709295173
4661;tiennet;0.0;0.00023817788218368838;0.0;0.0002486958387500289;0.0;0.0003888505059510863;7.959755631785241e-05;0.0012842997772927807
4662;tient;0.03132193421643058;0.03945907255719804;0.006228103370413353;0.016170941246467466;0.0;0.007239384077866051;0.03313934236979688;0.07578402713806003
4663;tiers;0.0;2.8999407768671532e-05;0.0;1.916903944673957e-05;0.0;9.836353040259992e-06;0.0;0.00014434511199728936
4664;tige;0.0;8.11438785825027e-05;8.6635249805995e-05;9.150127923447173e-05;0.0;5.797498288045777e-05;0.0;0.000638965826114358
4665;tigi;0.0;4.419714132471042e-05;0.0;0.0001236374053263831;0.0;0.00018075806777862377;0.0;0.0026462639500642172
4666;tignasse;0.0;0.0;0.0;8.678190762519028e-05;0.0;0.00016259460867795302;0.0;0.0016278027141274035
4667;time;0.0;0.0;1.3876917194576047e-05;5.080796005994418e-05;0.0;0.0;0.0;4.683315788234206e-05
4668;tinture;0.0;0.0;0.0;4.289904263061421e-06;0.0;0.0;0.0;0.0021135231576997343
4669;tiraille;0.0;0.0021798359962574643;0.0;0.0;0.0;0.008266947822060217;0.0;0.004668361531799212
4670;tiraillement;0.0;0.0004581744088532381;0.0;0.0;8.108294897081174e-05;0.004502564526469531;0.0;0.00026649744375633813
4671;tiraillements;0.0;0.0;0.0;0.0001009453442350911;2.3863866050667658e-05;5.7071544330713454e-05;0.0;0.0005899486258407763
4672;tirailler;0.002584952373401344;0.0;0.0;0.0003271908726679449;0.0;0.0026364221259850937;0.0;0.0
4673;tirer;0.0011588832397205094;0.0014693144452687988;0.0;0.0023505126871460813;0.0;0.008662346468801645;0.0;0.00504581470983018
4674;tiré;0.0;0.0009814672431294525;0.0;0.0;0.0;0.0005421750108494168;0.0;0.0003855392000856288
4675;tissu;0.0;6.196156389876506e-05;0.00016523761940774085;0.00011009195223433735;0.0;2.4854076717464154e-05;0.0;0.0002048102580982066
4676;tit;0.0;0.0017463864294917691;0.0;1.5830929712977048e-05;9.637693488091261e-05;0.0;0.0;0.00017490101357712064
4677;titre;0.006676181693328138;0.0;0.0017683394214023287;0.0;0.0;0.0;0.0;0.009207529657244955
