;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
4131;réflexion;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0034306764017221895;0.00024336796250559967;0.0;0.0;0.0;0.0;0.0017528926214423553;0.0;0.0
4132;réfléchir;0.0;0.0016074079574068278;0.0;0.0;0.0;0.0;0.0;0.0;0.0018685823966706463;0.0;0.0023190468637204094;0.0;0.0;0.0;0.0017616337954734715;0.0;0.0;6.792554471303233e-06
4133;réfrigérateur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007996709498304215;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4134;réfère;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015049245448920765;0.0;0.0;4.318751485407924e-06;0.0;0.0;0.00033290426069874007;0.0010998069727063263;0.0;0.0
4135;référence;0.0;0.0;0.0;0.005290372297946951;0.0007995091511673933;0.0;0.0;0.0;0.0030003953133695446;0.0;0.0003878902446085378;0.0;0.0;0.0;0.0;0.0;0.0;0.011037435592832018
4136;régal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006228123443414097;0.0;0.0;0.0;0.0;0.0;0.0;0.0035864519473713793;0.0026469296169691664;0.0;0.0
4137;régresser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.399402669860704e-05;0.0;0.0040273630940110645;0.0004704306452710613;0.0
4138;régule;0.0;0.0;0.0;1.854127218206384e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.118401114239542e-05;0.0;3.00745692600221e-05
4139;régulier;0.0;0.0;0.001108084507042648;0.0004885655994343132;0.0;0.0;0.0;0.0027507376065250824;0.0037197639619532597;4.17750541654484e-05;0.0;0.0;0.0006667265903342321;0.013222387067102274;0.0019170811211603827;0.004495323305665337;0.0005149177937211073;7.566451009400695e-05
4140;régulierement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002031861340825002;0.0018641135309180295;0.0;0.0;0.0;0.0;0.0;0.0017684914797468038;0.0;0.0
4141;régulièrement;0.008229109097389635;0.007499997728374661;0.0;0.0;0.0;0.011449284766356871;0.0;0.0;0.03494851887183665;0.0;0.0035820397875363174;0.022174137145808643;0.0;0.017448343581633878;0.0;0.08088132441234233;0.0;0.0
4142;régénère;0.0;0.0;0.0;0.0065059043753290784;0.0;0.0;0.0;0.0;0.016552504995381728;0.0;0.0;0.0;0.0;0.01157903727321123;0.0;0.0;0.011101499804144929;0.0
4143;réhydrate;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0064744338745940525;0.00855465959358223;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4144;réinterprète;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002983248703103584;0.0;0.00014612535878243127;0.0;0.0;0.0;0.0;0.00041908933286758857;0.0;0.00015331613299494722
4145;réitère;0.0023273816533838964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00044772973695093936;0.0;0.0;0.0;0.01794906636912073
4146;réitéré;0.0;0.0;0.0;0.0;0.0;0.008521489348491151;0.0;0.0003334351178643396;0.0016412259271291797;0.0;0.0;0.0;5.986188136763152e-05;0.00047846410358922016;0.0;0.00028966089725764195;0.0002620841333113822;0.0029561972636461954
4147;réparateur;0.003173595565857562;0.01306305683893042;0.0035284677573639593;2.8090189883380335e-05;0.0;0.0036277324006011528;0.006345956076829644;0.021080848752389063;0.0023771882282143508;0.0;0.0;0.0;0.0;0.0037035829337710956;0.0;0.0;0.006892533295745373;0.0
4148;réparation;0.0;0.0;0.0033313693972190873;0.0;0.0;0.0;0.0;0.0;0.0;0.0039053111391669114;0.0;0.0;0.0;0.01420390075517102;0.0;0.0;0.007079350093840744;0.0019889509478370586
4149;répare;0.0;0.0;0.0021266763355524457;0.0;0.0;0.0;0.0038649988248821206;0.0032602443991526136;0.0;0.014294693915062296;0.0;0.0;0.0;0.0;0.0;0.007763109190924279;0.056000274995628395;0.01104876497046333
4150;réparent;0.0032398492057111867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013449725068962236;0.0;0.0;0.0;0.004121150864939797
4151;réparer;0.0;0.0;0.006244904552911078;0.0;0.0;0.021305871309594923;0.0;0.02139962511790567;0.017065202007905303;0.0;0.0;0.0;0.008277792689371016;0.047970789605190675;0.0017729492611746342;0.029547462870690995;0.005458670997372137;0.0
4152;répartir;0.0;0.0;0.0005737231918051729;0.0;2.0532826378078555e-05;0.0;0.0;0.0009333992593208566;0.0;0.0003680907309211599;0.0;0.0;0.0;0.005925589506706463;0.0;0.002882955115205583;0.00022943754217782968;0.0
4153;répartissez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.077270599644397e-05;0.0;0.0;8.396758736142556e-05;0.002798868468848996;0.0;0.0;0.0
4154;répit;0.00020676401062494712;0.0;0.0;0.001959405544423827;0.0;0.0;0.0007589837919882238;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011813542032043953;0.0012911562373824734;0.0;0.0
4155;répondant;0.0;0.0;0.0;0.0;0.0004615553726196601;0.0;0.0;0.0;0.0;0.0;9.268561408946282e-06;5.791612079248684e-06;0.0;0.0;0.0;0.0003400900134353377;0.0;0.0
4156;répondre;0.0;0.00037887984905251177;0.0;0.0;0.06089768732239795;0.0;0.0032480972479760483;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016213730688245827;0.0;0.008274971735600503
4157;répondu;0.0005133011782927919;0.0;0.004713211635672052;0.0;0.0011287433150959617;0.0;0.0;0.0;0.0013046497375928015;0.0;0.0;0.003092774351286931;0.0;0.0;0.011178232243362216;0.00010422180360891578;0.0;0.0
4158;réponse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01582689175648303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005110926541206597
4159;répoudre;0.0;0.0;0.0006400598299023303;0.0016177720664544272;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0019463413203031036;0.0;0.0023409232073000703;0.0;0.0
4160;réputer;0.0;0.0;3.7190270785819723e-06;0.0;0.0;8.410083962116145e-05;6.597273210310954e-05;0.00022045512432603004;0.0;0.0;0.0;7.255463464342653e-06;0.0;0.00040334905028965103;0.0;0.0004305687376073628;0.0008590085493327547;0.0
4161;répéter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021726197918957454;0.0;0.0010559415200391085;0.00038702735516617617;0.0;0.00012489209521146183;0.0;0.001917375497685049;0.0;8.000594360948205e-05
4162;répétition;0.000758751910703151;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004101111095918996;0.0;0.004275861927608987;0.0002361900572546615;0.0
4163;rés;0.004550358217253067;0.0;2.584013532162273e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4164;réserver;0.004472935971261632;0.0;0.0;0.0;0.0;0.0;0.0033924006610164064;0.0;0.0;0.0;0.0011789157123214713;0.0;0.0;0.0;0.0;0.018587158251510923;0.0;0.0
4165;réservoir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006068359923444725;0.00035388709161491194;0.0;0.0
4166;résider;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.260007174646109e-05;0.0;0.0;0.0;0.001236951738466625;0.0;1.550298257777926e-05
4167;résidu;0.0;0.0;0.0;0.0;0.0;0.0;0.002686906019174358;0.0;0.004824284914343637;0.0;0.0;0.0;0.0;0.0;0.020592686123860577;0.017237271720237327;0.003919453508627424;0.0
4168;résidus;0.005417007350946731;0.002800640831494827;0.0014680375726152702;0.0;0.0;0.0;0.0;0.003438972808352793;0.0;0.0;0.002255242438135716;0.0;0.006481107266697938;0.0;0.005462733614691769;0.008265784245336562;0.007374059684003757;0.0
4169;résistant;4.235526692948271e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0024031117438026413;0.0;0.008752780183062818;0.0;0.0;0.0;0.0;0.0;0.0071753491892243264;0.0;0.05671574998586101
4170;résiste;0.006483836872164284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02456810423942165;0.0;0.007030246150813223
4171;résister;0.006155983437306434;0.012356967634825123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021426410704369534;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4172;résolu;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003479392096758387;0.0;0.0;0.0;0.0;0.0;0.0031875304412168097;0.0;0.0057626128516161165;0.0
4173;résultat;0.0;0.0;0.0;0.0;0.025282257605405076;0.0;0.0;0.0;0.00673106108424592;0.012365356547155083;0.0;0.03533384536836051;0.0;0.0;0.04090307489576297;0.7145589242185661;0.0;0.0
4174;résultats;0.0008732661581493047;0.0;0.00241287525442342;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024429008756865545;0.0030488009185334454;0.0;0.0
4175;résulter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.831287515421288e-05;0.0;0.0;0.0;0.0020019640009124513;0.00012316726611396193;0.0;0.0
4176;résumé;5.6163697071114166e-05;0.0;0.0;0.0;0.0;0.0;0.023549431238013365;0.0;0.0;0.0;0.0022134455980887947;0.0;0.0;0.0;0.0;0.0035043522662803837;0.0;0.0
4177;réticent;0.0;0.0;0.0029402898071217046;0.0062098859746459656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4178;réunion;0.0;0.004449211208205545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004192313127702484;0.007982753115994386;0.0;0.0;0.0;0.001300312540504909;0.0;0.0
4179;réussi;0.0;0.0;0.0;0.0;0.0;0.0;0.0016534458921214365;0.0033109179490250222;0.005021716132275167;0.0;0.0;0.0;0.003938321590824535;0.003070151538312404;0.0;0.021020524645582232;0.0006751005597053364;0.0
4180;réussite;0.0;0.007229052418941075;0.0;0.0;0.0;0.0;0.0;0.0;0.0007778080117208766;0.0;0.0;0.0;0.0;0.0;0.0;0.0071504323072632625;0.0;0.0
4181;réutiliser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001086521903446739;6.869791353545287e-05;0.0014146966586988119;0.00013740852570096333;0.0;0.00022014869573671643;0.000440335579761133;0.000345596235252315;0.0;0.00016932086897304729
4182;réutiliserai;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00037499584594742424;8.231082762577198e-05;0.0;0.0;0.0;0.0001657331621125268;3.301914442844437e-05;0.0005545036403423996;0.0;0.0004900873641673066
4183;réveil;0.0;0.0;0.0;0.017807925935944796;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011901883048019743;0.0
4184;réveiller;0.0013228456138013505;0.0;0.002067154905805743;0.0006631119632800341;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008522315015001355;0.0019114222964941787;0.005131738294886935;0.0;0.0
4185;réveillon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022233262754897797;0.0;0.0;0.0;0.0;0.0;0.0;0.0011261713723806238;0.0;0.0
4186;révolution;0.0;0.0;0.0;0.003239764831779953;2.6481702501908858e-05;0.00015789213155804403;0.0;0.0;0.0;0.0;3.924553088655867e-05;0.0;0.0050882132890072655;0.0;0.0011864049626601077;0.0;0.0;1.7878458946167125e-05
4187;révèle;0.0008870877586633876;0.0;0.0;0.006699475336123166;0.0;0.0;0.0;0.0;0.0001865832245678998;0.0;0.00043899017864930775;0.003328362055036138;0.0;0.0;0.0;0.0;0.0;0.0
4188;révé;1.639103298672938e-05;0.0;0.0;7.758585839770355e-05;0.0;0.0;1.860515025226928e-06;0.0;0.0;9.50340172826184e-05;0.0;0.0;0.0;4.120660221853979e-05;0.0;0.0;0.0;0.0
4189;révélation;0.0005687373203926964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0031817374550793115;0.0;0.006934739657324169;0.0;0.0
4190;rééquilibre;0.0;0.0;0.0;0.011923660487491758;0.0;0.0;0.0;0.0;0.0;3.676566480503938e-06;0.0;0.0;0.0;0.00019073636110468624;0.0;0.0;0.0;0.0
4191;rêche;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003959362870700799;0.0;0.0;0.0009664712204403036;0.0005263058377185499;0.005199960656647976;0.0;0.0
4192;rêches;0.0018341547695130522;0.0;0.0;0.0;0.0;0.0;0.0;1.7832281557938976e-06;0.00018988441361825653;0.00024765336692819163;0.002224926202397384;0.0;0.0;0.0009226758188794479;0.0;0.001117405688872919;0.0006038566993443535;0.0
4193;rêve;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4839503531996033e-05;0.00011450546257948869;1.1896006374605316e-05;0.0;0.0;0.0014517151558132962;0.0;0.001475293501622666
4194;rêver;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005795018127574131;0.0;0.0;0.0;0.0;0.0;0.0;0.006833857928261396;0.0;0.0;0.0
4195;rôle;0.0;0.0;0.0;0.0;0.0;0.0;0.009663318390014716;0.0;0.011620858428451479;0.0;0.0;0.0;0.0;0.025067486675220636;0.0;0.0009409273236205085;0.0;0.0
4196;sac;0.0006948653887069439;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005208190344046818;0.0;0.0006368418604445477
4197;sache;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008219451139300194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4198;sachet;0.0;0.0;0.0;0.0;0.0;0.0034380820861914284;0.0;0.0;0.0;0.0;0.0;0.0;0.004042241824411055;0.0;0.0;0.0050385982414514535;0.0;0.011871697662989818
4199;sachiez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013463481027836444;0.0;0.0;0.0;0.0;0.000585645276636173;9.323303433201561e-07;6.507721094214506e-05
4200;sacrer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002515383047602941;0.0;0.004769119439626359;0.000424876469370692;0.0;0.0031520449856094214;0.0;0.0
4201;saigner;0.0008660131408532571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023940840112269338;0.0;0.0009672496138939616;0.0;1.9815275597222258e-05;0.0;0.0;0.0;0.0;0.0002495909452797519
4202;sain;0.0;0.0;0.0049404852361920725;0.015486690290282072;0.0;0.0;0.002501073440865606;0.0;0.0;0.0003365927461623458;0.0;0.0;0.0;0.0036777807766385077;0.0;0.0004046496031471454;0.0029581640316590357;0.0
4203;saint;0.002544848141155743;0.0;0.0;0.0;0.0;0.0003873772386978747;0.0;0.0;0.0;0.0;0.0;2.4388199493369778e-06;0.0;0.0;0.0;9.958386751184263e-05;0.0;0.00035364426018499884
4204;sais;0.0006549274913005276;0.0;0.0;0.018920006846755315;0.0;0.0;0.003005132751185197;0.0;0.020348159350193865;0.00012191899159026044;0.0;0.0;0.0;0.0;0.0;0.00511136002996116;0.024880110420574298;0.013652093468080818
4205;saison;0.0043029203712178265;0.0;0.0;0.0;0.0;0.005223868944085382;0.0;0.0;0.0;0.0;0.005445467928280299;0.0;0.0;0.0;0.008116384211753069;0.006016774907195773;0.0;0.0
4206;sale;0.0;0.0;0.001089572001323044;0.0;0.0;0.0;0.0;0.0;0.0018130194885295399;0.0;0.0;0.0;0.0;0.0;0.0;0.002455266203396711;0.0035067473657572484;0.00015140224149664115
4207;salir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002672471994217749;0.0;0.0;0.0;0.0;0.002727397633171743;0.0;0.0
4208;salle;0.0;0.0020712397259189603;0.0;0.0;0.0;0.0;0.0;0.0;0.0017969722017297798;0.0;0.0;0.0;0.0;0.009419910698393295;0.0015150853085759365;0.007833270825935603;0.006068568209011305;0.0
4209;salon;0.0073378980901176475;0.06333892962267247;0.0048099326329810455;0.0;0.02684504579953252;0.012063693499586754;0.008587066724847821;0.0015280768963053454;0.018342338144572295;0.0;0.0;0.0005713610966661309;0.0;0.0028955903111812097;0.011637258309123358;0.03738306991272706;0.0;0.0044795650430809715
4210;salutation;0.0;0.0;0.0;0.0;0.0;0.00589506660919263;0.0;0.0;0.0;0.0;0.0;0.0;2.4870081037173703e-05;0.0;0.0;0.0;0.0;0.0001871210527374611
4211;samedi;0.0;0.0;0.0;0.0;0.0;0.013670068806187728;0.0;0.0;0.0;0.0;0.0;0.005290499257007362;0.0;0.0;0.0;0.006964912447553119;0.0;0.010683079593351368
4212;sampleo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009871316924406238;0.0;0.0003530193058668086;0.0;0.0
4213;sananas;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008671469746377107;0.0;0.0;0.0;0.0;0.0;0.0037941330168620216;0.0;0.0;0.0
4214;sans;0.0;0.0;0.0;0.0;0.0;0.0;7.541745575674815e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001114870574908234;0.0;0.0
4215;santé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002357582361002392;0.0;0.0;0.0;0.0;0.0;0.00023001145989168863;0.0;0.0029751198663862857;0.002565348766859214;0.0
4216;sapplique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011603067417431522;0.0;0.0;0.0;0.0020196576710746427;0.0;0.0012550758129999929;0.0009473566485788205;4.908202524981806e-06
4217;satifaite;0.008079912228287857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4218;satine;0.0;0.0;0.0;0.003210092137728574;0.0;0.0;0.0;0.0;0.0;0.0;0.003347162419442799;0.0;0.0;0.0;0.0;0.0026594614122677196;0.0;0.0
4219;satiner;0.0004853983546020285;0.0;0.0;0.004461680159245226;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016155930565540828;0.008614417558119893;0.0;0.0
4220;satisafaite;0.0;0.0;0.0;0.0004015082874019614;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004702290370577981;0.0;0.0
4221;satisfaction;0.0;0.0;0.00041432945890699943;0.0;0.0;0.0;0.0;0.0014889991652963497;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017891965572012995;0.0;0.0005714376521063633
4222;satisfaire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.741488873342786e-05;0.0013516691084837617;0.0;0.0;0.004946106097025694;0.0;0.0007587457065647753
4223;satisfaisant;0.0;0.03772094688679986;0.00013788786617131163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.055663119964889686;0.0;0.0;0.0;0.0;0.08002818180592929;0.0;0.0
4224;satisfait;0.021396067333286705;0.032651503801631974;0.0;0.00027029757610065505;0.003950423939748637;0.0;0.0;0.0;0.03338351141342145;0.0;0.0;0.03875605295549155;0.0;0.0;0.0;0.08233786913136523;0.0;0.013551144507377558
4225;satisfaite;0.0;0.0;0.0;0.0;0.0;3.168438888259618;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4226;satisfate;0.0;2.5958322272478043e-05;0.0;0.0;0.0;0.0;0.0;0.0;5.033562047242897e-05;0.0;0.0;5.244505915957652e-06;0.0;0.0003027722061989438;0.0;0.000493610309239635;0.0;0.0008352644077771022
4227;satisfit;0.0009832452742445585;0.001888239489534141;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6445459467254126e-05;0.0;0.00031292999096913996;0.0;0.0023335823937782004;5.320788662713214e-05;0.0005285079270974396
4228;satsfaite;0.0;0.0022988178362161743;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016526031053605004;0.0;0.00120993251744384
4229;saut;0.0;0.0;0.0;0.00027230257787934435;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024687302778672133;0.0;0.0
4230;sauté;0.0;0.0;0.0;0.0;1.4609099205312068e-05;2.1309586418984195e-05;0.0;0.0;0.0008435705985337758;0.0;0.0;0.0;0.00017696659392112403;0.0;0.0;0.002507851033359878;0.0;6.389219809881423e-05
4231;sauvegarder;0.0025405983191258905;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00043422684967161823;0.0;0.009996324900526286;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4232;sav;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002488434806313126;0.0;0.0;0.0;0.0008533535076965824;0.001266064343738524;0.0;1.987375224995314e-05
4233;sava;0.0;0.0;0.0031384398448329885;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006234197658434181;0.0;0.0008938851866397403;0.0;0.0
4234;savais;0.00289458435962889;0.00015056020604153067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006500529035957235;0.0007468714109923485;0.0005031173774816145
4235;saveur;0.0;0.0;0.0;0.0;0.0;0.0;1.613555211472447e-05;3.4253011910745806e-05;0.0;0.0;0.00018571702342541526;0.0;0.0;0.0;0.00010331042646608288;0.000854587274261058;0.0;0.0
4236;savoir;0.0;0.0;0.0017043019544703015;0.008772741381347926;0.0033086436172712684;0.0;0.0;0.0;0.024519043164131702;0.0;0.006568241994085805;0.0;0.0;0.012202547884715713;0.0;0.034652320285313246;0.00028342111314783513;0.029900562953460302
4237;savon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.118985439437742e-102
4238;sceptique;0.0;0.0055126195436903174;0.0;0.0;0.002432658538709644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004268842761117093;0.0;0.0003447592350000093
4239;schampoing;0.0;0.0;0.0019273982599403024;0.0;0.0;0.0;0.0;0.0;0.00017251030795371522;0.0;0.00043065366078812476;0.0004025615927528597;0.0;0.0011776092946260538;0.0;0.002849606419470353;0.0005037249059366798;0.0015918344213066932
4240;schampoîng;0.0;0.0;0.0;0.0;0.0;3.7696213974106893e-06;0.0;0.0;0.0;6.330216115002257e-06;0.0;4.817492966425718e-05;0.00011180768328090716;0.00031682565808110644;3.2208086172226195e-05;0.00011887852213487837;0.00012331202280111477;0.00014291024993499658
4241;school;0.0;0.004818076415259703;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009122933603622879;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4242;schwarzkopf;0.0;0.0;0.0;0.0;0.0;0.0;0.0063750156107153875;0.0;0.0;0.0;0.010064756309761305;0.0;0.0;0.0;0.0;0.0047051881978380635;0.0;0.0
4243;scientifique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026378346702396775;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4244;scientifiquement;0.0;0.0;0.0;0.0012206365034246776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017580710748258087;0.0;0.0009800557517386636;0.0019363783964087226;0.0;0.0
4245;scintillante;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028848772353939206;0.0;0.007720379032279785;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4246;scotch;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006659581605705402;0.0;0.018482899612374957
4247;sculpte;0.0;0.0;9.744889245482672e-05;0.0;0.0;0.0;0.0;0.0;0.006302074673175553;0.0;0.0;0.0;0.0;0.0;0.0;0.0015272383031902175;0.0;0.0
4248;sculpter;0.0;0.0;0.00043619236742276876;0.0;0.0;0.0;0.0;0.0;0.002947823426300858;0.0;0.0;0.0;0.0;0.0;0.0;0.015804156601310907;0.0;0.0
4249;sculpture;2.577200538457912e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018435226006141892;0.0;8.03476855561775e-05;0.0;0.0;0.00017477686330023379;0.0;1.4379009396046872e-05
4250;scéances;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008992572804055262;0.0;0.0;0.0;0.00038522114372892654;0.0046233269256549196;0.0;0.0
4251;sdb;0.0;0.0;0.0;0.002298056193293312;0.0;0.0;0.0;0.0;7.669519316552352e-06;0.0;0.0;4.061177833428398e-06;0.001232568711579788;4.339935170223235e-05;0.0;0.00035801991914377384;0.0;0.0
4252;sebt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.761749460443964e-129
4253;sec;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.229146487826842;0.0
4254;seche;0.00858468067323439;0.0;0.0;0.03405815911653874;0.0;0.0;0.0;0.0;0.011836191542214266;0.006017983446902571;0.004433615961141527;0.0;0.0;0.0025365408733699223;0.001219241451656631;0.003095988972628517;0.0;0.0
4255;sechent;0.0;0.004048191898785233;0.0;0.0;0.0;0.0;0.0;0.002114983054759614;0.0030140718444890266;0.0;0.0;0.0;0.0;3.722034209827894e-05;0.004009913829796919;0.0;0.0;0.0
4256;secher;0.0;0.002681036000945762;0.0;0.0;0.0;0.0;0.0;0.001528777228392149;0.0019199735219841622;0.0;0.0005098033182865409;0.0;0.0;0.0;0.002798999522942156;0.009050516316084044;0.0;0.0
4257;second;0.0;0.0;0.0;0.0;0.00010735667777803776;0.0006406425911565339;0.00013177818125790957;3.9252370132870565e-06;0.0;0.0;0.0;7.555626027986593e-06;0.0;0.0;0.0;0.0008410039446049997;0.0;0.0007499770986333436
4258;seconde;0.0;0.0;0.004881554271821538;0.025156422418488034;0.0;0.0;0.0031758470131724057;0.0;0.0005270716764089947;0.0;0.0;0.0008600013436022278;0.0;0.015983648087287215;0.0009218545325938417;0.01390629824767917;0.0;0.006240122244834832
4259;secouer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023877512139284167;0.0017187001715243367;0.0;0.0
4260;secs;0.000399264021262623;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01195742389403872;0.012288545536559543;0.0;0.0;0.0;0.025357882763332014;0.0;0.0021142393963124464;0.005390574011764275;0.0016497997738727079
4261;sel;0.0;0.0;0.0;0.0;0.0;0.0;8.29573924622676e-06;0.0;0.0;0.0;1.0703302473906038e-06;0.0;0.0;0.0;1.4634287734586987e-05;0.00025137782727779797;0.0;0.0
4262;selfies;0.0;0.0;0.0;0.0;0.0;4.361440160993319e-06;0.0;0.0;0.0015083043067508396;0.0;4.44383937858558e-06;0.0;4.514069339939511e-05;0.0;0.0;0.0015440391796247112;0.0;0.0009996185401989286
