;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
71;J'avoue qu'avant d'essayer le produit je n'étais pas convaincu ... D'autant que cela n'étais pas évident puisque la notice donne quelques contre indications... dont une qui me concerne ...les cheve;0.0;0.0;0.0;0.0020550845345266144;0.0;0.00033558044714688526;0.00031804258235506997;0.0;0.0;0.0;0.0017703357408947811;3.948887916028843e-05;0.0;0.0015896095227886597;0.0;0.00118403150266896;0.002034413594226866;0.005116066737524575;0.0216757426406188;0.0007236933370299737;0.0;8.066274018929687e-05;0.0
72;il avait arreté la vente au supermarché et il était les mieux placé niveau prix, bon il on repris en supermarché et là par contre ce n'est plus avantageux de le prendre en ligne;0.00013977954364677544;0.02796549008508171;4.980552562650962e-06;0.0;0.0;0.00028361784648502016;0.00043669269255127026;2.8804001637999765e-05;0.000720607788681913;0.0;0.0003543747614977306;0.00042893574464612517;0.001490963689194665;0.00084230630932687;0.0;0.00240128825053597;0.0014142804856305362;0.0002906603172333558;0.018160693869005266;0.0;0.0;0.0;0.0012177640263079683
73;rien à dire sur la qualité prouvé de ce produit pour se faire des yeux de biche;0.00010261622517816829;0.0;0.0;0.0;0.0;0.0;0.10019797067484132;0.0;0.0;0.0;0.0010498801405499506;0.0;0.0;0.0;0.0017082776218398054;0.00807863958101286;0.0;0.0;0.0;0.0011256252299629826;0.0;0.0;0.0
74;ce produit et tous a fait se que j'attendais,  ayant pris le meme produit au coiffeur est l'ayant payé plus cher , je recommande le produit.;8.468664265088462e-05;0.0017024086300298452;0.00020861984316954916;0.00031632560683088;0.0022614563733112897;0.0006151455928329;0.0006385009707737488;0.0;0.0;0.0;0.003985648190755241;0.0013575267895004795;0.0;0.0016691320947498486;0.0022145755373851254;0.0;0.0;0.0004896056626782311;0.03401238161553647;0.0023267107641976163;0.0017529906463423378;0.0014556927175576237;0.0015457271595010267
75;le seul petit  b-mol c'est que ce shampooing a tendance à bleuir légèrement les mains lorsqu'on l'utilise mais ça part rapidement sinon y a pas mieux pour déjaunir! parole de coiffeuse!;0.00030682360308370744;0.0029017462644591557;0.0006041617008700686;0.0014196400611460513;6.434247550683843e-05;0.0;0.0;0.0;0.003001853319147031;0.00044674156666876975;0.0;0.0;0.002442745041095171;0.006589400884231496;0.0;0.007115294018890651;0.0038734882282214765;0.025585945532062115;0.007428752235463896;0.09583901065817556;0.012936486054692562;0.006975993422282903;0.00033574454911616407
76;Acheté en une si généreuse quantité , calculez à combien ce produit vous revient s'il est acheté chez un coiffeur ( introuvable ailleurs en petite quantité ) , vous aurez vite compris que chez AMAZON , il n'y a pas mieux rapport qualité/prix ,avec envoi rapide et soigné.;0.0;0.047227655980654176;0.0029571692452990818;0.0;0.0;0.0;0.04512928213824519;0.001133948851895374;0.0016460687940839426;0.0;0.0;0.07158478815410213;0.0;0.0030987818400435197;0.0;0.0028568259205591666;0.005816808488062858;3.414105708922766e-05;0.035833796807944567;0.0016480553418644927;0.018142923449146406;0.004111263362026819;0.004987218928547919
77;Livré rapidement et tout à fait conforme au produit acheté précédemment en salon.;0.0;0.0015405269626822377;2.612658091253001e-06;0.0011390655235837097;0.09433333196268995;0.00029278508203984605;0.0;0.0006320983551580425;0.0011214498247552837;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004146605073707816;0.041614484021047164;0.018268567759358433;0.0006447146980424367;0.004828497837026914;0.0021272769087129512;0.00390425285169734
78;L'hydratation et la nutrition font de se produit un best-seller à avoir absolument pour reconstruire parfaitement les fibres capillaires.;0.0002927531664575548;5.397324331019057e-05;0.001034341286903408;0.0017098558963811834;0.0004843452560248318;0.0;0.0;0.0;0.0;0.0;0.0038074452061311907;0.0004207985097678955;0.0011675059113362778;0.0011635828808521725;0.0;0.0022180169150723726;0.0015996010429421208;0.0;0.0028087089278555073;0.0036524016421747322;0.0031351200491268136;0.0003651942449211408;0.0006160460738554452
79;Je recommande fortement.;0.13425869965609602;8.49353074372399e-05;0.0;0.0;0.0;0.0;0.0009583248861046736;0.0;0.0002620702714127831;0.0009026555987459055;5.337947094042785e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0015553109359913784;0.0;0.0;0.0010915567632733775;0.0022274185697545323;0.001204014588757724
80;mon coiffeur me l a conseillé pour mes mes mèches;0.000527363603614206;0.0025404939867537846;0.0;0.0009595040021076793;0.0;0.0;0.0016538667723080458;0.0;0.0027485856704987776;0.0;0.010989521372988123;0.004557154623691442;0.0005238321552651856;0.0008381606553567217;0.0;0.0;0.0009942648977156589;0.0;0.05219334844176509;0.008999747964035455;0.0;0.0017918687342923431;0.007963224776880619
81;j en suis ravie mes cheveux restent beaux et blonds clairs;0.001146840104524727;0.0006171972703775355;0.0;0.0;7.703555344223358e-05;0.0007460038519106351;0.0;1.8788948612870754e-05;0.0021092024121768835;0.005249133114679431;0.019827592271431577;0.0;0.0;0.0012369386190904641;8.982185036129198e-05;0.0;0.0;0.006588847861066169;0.014568994226720436;0.012441632782140872;0.0;0.0;0.004661396711730279
82;Assez difficile à réaliser seule.;4.49231624524211e-05;0.0005785656314207822;0.0;0.0;0.0;0.00038844094359155476;0.0;0.0;0.0;0.0009850536453215124;0.0;0.0;0.0012102409463163127;0.0;0.0007846142384639142;0.0032422047155700726;0.0022413888070323463;0.0;0.005837214178285679;0.0037461800896667185;0.0013820680346391103;0.0;0.0
83;Cela a pas mal abimé mes pointes et longueurs qui ont déjà eu ce type de lissage...;8.935156897378766e-05;0.00043157528240198826;0.0002888482430956111;0.0028570221817392953;0.0005657851489405664;0.0007585250011708907;0.0;0.00039971900440154286;0.008730397669024432;0.0017255625482985911;0.0017718997185639535;0.0;0.002401262984480066;0.003229816114349543;0.0;0.00042620481193636326;0.004172104388480528;0.0021060388297813866;0.021766325624227728;0.0016098091250089435;0.0009214609617851714;0.0042995894634904695;0.0
84;Cependant cela a bien marché pour les racines naturelles, les cheveux ont bien été assouplis.;0.0;0.0003062199279726315;0.0;0.0003538635245066242;0.0;0.00030246588312780897;0.0;0.00013968352473569192;0.00023168241074877707;0.0020217036855567027;0.00023395441864983483;0.0;0.0;0.0016086020608307256;0.0;0.0;0.0037755352378361935;0.0;0.0048444908253976295;0.005324986652609961;0.0;0.0063202972225483165;0.0
85;Léger bémol aussi, cela a beaucoup éclairci ma couleur! Car le produit contient du peroxyde d'hydrogène... :S;0.0;0.00033746158654413466;0.0024965674292119927;0.0003408754455323626;0.0;0.0009400999184797883;0.0;0.0005345367491316499;0.0;0.0;0.0922120042698932;0.0;0.0006049489651042858;0.0;0.0001674970602342375;0.007338892677994792;0.005334649827412742;0.0;0.0;0.0;0.0069928661764398145;0.00713101588102634;0.0
86;La couleur est magnifique, rien que pour ça il vaut le coup. Dommage que l'étiquette avec le code barre soit au milieu du mode d'emploi qui lui est en ..... allemand !!!! Pas un mot de français sur le produit. Réservé aux polyglottes .;0.0;0.00021889186865874493;0.00048392414095714656;0.0;0.0;0.0;0.00018142012031365976;0.0006175500512363735;0.0;0.0;0.06455009309461184;0.0;0.0;0.0;0.0005859854387099843;0.0;0.004596397103207953;0.0006622931855439658;0.0011172064065045754;0.0018779600398665505;0.01639143292636427;0.0015088124591706724;0.0
87;Je l’utilise depuis 20 ans. En général, j’en suis satisfait, mais Il faut l’utiliser au moins deux fois par mois (mieux tous les 10-12 jours), autrement les cheveux ont tendance au jaunissement. C’est un peu cher par rapport à autres colorants...;2.359284816469549e-05;0.024790145435184183;0.0;1.2806256270378711e-05;0.0;0.0;0.00026699636081512374;0.0;0.09098602599196995;0.0;0.0;0.0014309500019846792;0.0;0.0;0.0;0.002030882458924026;0.0003176172966804296;0.0;0.02401183264889434;0.13062993639557016;0.0;0.0013200599643283792;0.0
88;Très bon shampooing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89;J'ai connue cette cire chez un coiffeur qui me l'a vendue plus de 20€...;0.00014722444149288736;0.0013242056796741455;0.00028013677211160756;0.0;0.0006367219121616091;0.0005613177763572883;0.00173624287923776;0.0;0.00803454361640396;2.5722381644985866e-05;0.0;0.00035183126123412227;0.0;0.0;0.0;0.002208422531063693;0.0;0.0;0.04360160172096891;0.0013134862071412375;0.00020586776519816133;0.015623268730444027;0.0001901042298366068
90;En cherchant sur amazon je suis tombé dessus pour 13 euros, j'adore cette cire-gel, j'ai les cheveux secs donc c'est ce qu'il me faut pour les nourrir.;0.0002051776343600413;0.0004021016429369422;0.0010174157714053016;0.0;0.0;0.0;0.0005336269940450645;0.003073793340714214;0.006690813916096678;0.0014418287264882062;0.0;0.0;0.0;0.010408059912170146;0.0;0.0034069273506438765;0.002815618787583997;0.0;0.02573536139184979;0.00017322169621751177;0.0;0.03050019033420559;0.0
91;Très bonne qualité, j'utilise depuis plus d'1 an;0.0;0.0;0.0;0.0;0.0;0.0;0.16709338580201202;0.0;0.22271694103460704;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05232975523357844;0.0;0.0;0.0
92;Parfait. Je connais ce produit et je l'adore.;0.0;0.00022628409277556473;0.0;0.0006768827430212966;0.0;0.0;9.739977080649087e-05;0.0;0.002182425523312646;0.0017002581330203118;0.0;0.0;0.0;0.0;0.0019624571533472025;0.0;0.0;0.0;0.00548398648038163;0.011503043043423332;0.0;0.0;0.0
93;Je le conseille vivement. Cet eyeliner tient toute la journée. C'est le top pour un prix très abordable.;0.004649169679689803;0.04775700325439804;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005499819623045998;0.0;0.0;0.1601087217235469;0.0008624403476234772;0.0;0.0;0.00286380677626649;0.0;0.0;0.0008982046332965706
94;"Je l'utilise seulement depuis deux semaines donc pas forcément assez de recul pour faire un commentaire détaillé. Mais je je peux déjà dire que pour une crème hydratante ""anti-age"" elle est semble bien meilleure que les équivalent nivea que j'ai testé. Elle hydrate très bien sans donner l'aspect collant. Elle permet de masquer de légère rides (donne un aspect lisse à la peau), sent vraiment bon. Bref ca semble un produit vraiment correct. Après oui c'est cher, mais les produit concurrent sont du même ordre de prix/";0.000505228100394585;0.020293242468467827;0.0017273725140753461;0.04302357435664979;0.0;0.0014590176780324559;0.00018666963080814895;4.4577206906426004e-05;0.04841771448582617;0.0026375490020643043;0.0013332645005579007;0.0013422747229472262;0.0034531063499684453;0.0025017505877391526;0.001538342475713035;0.005785400759173644;0.005099223075254034;0.004234810067006799;0.028982624568869474;0.004894349592111436;0.0;0.014524333748032957;0.0
95;Après plusieurs utilisations, je recommande à 1000 % ce shampoing de là gamme inforcer de l’oreal professionnel , je l utilise avec le masque de là même gamme et Le résultat est bluffant mais cheveux sont plus fort plus doux plus brillant et regraisse beaucoup moins vite, un shampoing de pro à utiliser à la maison !;0.035183439712585564;0.0;0.0005403199821365066;0.0;0.0;0.0;0.0026884587076701823;0.05860221643487131;0.05373063481746353;0.0;0.0;7.924232104726562e-05;0.0;0.07659634686095257;0.02528001525734835;0.0;0.0022445477396219253;0.0;0.06390156173906057;0.06585077772931369;0.0;0.0004270110309837311;0.0
96;Ne fonctionne pas sur mon type de cheveux,;0.0;0.00022996035571628496;0.0003784860121701531;0.005808994245412063;3.7875727023356955e-05;0.0006148470939386816;0.0;0.0;0.0012034669020978379;0.0;0.00524930399492284;7.854475622132342e-05;0.0;0.0010412010076940367;0.0;0.0;0.0007999658651817818;0.0016450084896506732;0.004807219227494746;0.0;0.008690877358407918;0.0051858578129202375;0.0013227034578789424
97;Renseigner vous auprès de pro de la coiffure avant achat;0.0002717731030896063;0.001444866185094337;0.0;0.0;0.003663715911171428;0.006940933522705192;0.000947369954846668;0.00042255056572240447;0.002105920789142587;0.00020304981904094795;0.0;0.0013823138037763359;0.0;0.00016386642993990964;0.0;0.002311560363618139;0.0003760090831762917;0.0007090803835444624;0.0028717904070926347;0.0035561003222063722;0.0009555328784411902;0.0006141602340407435;0.02260188644393327
98;Déçu du produit;0.0002651002651986546;0.0003023645545268032;0.0016827960003505285;0.0;0.0;0.0;0.0012598420710711014;0.0011769984859717395;0.0;0.0;0.0002738204764446598;0.0;0.0;0.0006922761317847783;0.0;0.0004769124904178124;0.0007671853769251466;0.008173793505293786;0.006205121851470229;0.0;0.0;0.003981293660856419;9.399640205430989e-05
99;Ce n'est pas du tout pigmenté et s'efface trop facilement. Il ne me sert à rien, de l'argent gâché !;0.0002897987641542915;0.0;5.258821062742736e-05;0.0;0.0;9.447813016475777e-05;9.878394842352687e-05;0.00043634610709936144;0.0005328626449590358;0.0;0.0;0.0;0.002811942864367847;0.0;0.0027351462036305425;0.003910862870924962;2.6157244797972907e-06;0.00018006676001943765;0.0041866746039626295;0.0008094879414337764;0.0002068512810993647;0.003846806427048852;0.0
100;Ce masque est très bien moi qui ai les cheveux frisés et très secs je le trouve même encore mieux que l'ancien Absolut Repair que j'utilisais depuis des années. il pénètre mieux les cheveux et on en met moins. Donc plus économique aussi.;0.0;0.0;0.0;0.002676230472735505;0.00035579711347282807;0.0;6.299505505243868e-05;0.0;0.0021077827883803405;0.0;0.0;0.0;0.003044978304176387;0.07835357408525916;0.002324900982303071;0.006676155142333611;0.09053557868984541;0.0;0.018823152301272957;0.028077273693126983;0.0;0.00785532905079288;0.008161697607982582
101;Fait vraiment sont boulot je l'utilisé une fois par semaine j'ai des mèches blonde elle éclairci vraiment sachant que mon but qu'elle soit blanche je recommande;0.054761674909997816;0.0;0.0;0.0;0.0;0.0;0.000611877644839506;0.0;0.10041342173509041;0.005684170268926461;0.029408056300706427;0.0008165722795840879;0.0;0.002527247231495263;0.0;0.0;0.0;0.0006572545619871287;0.028544462047609128;0.005896461547177432;0.0;0.0;0.0023175674072337307
102;Le produit prend effet, je pense bien car j'ai moins de cheveux qui tombent, ça peut être aussi psychique à la fois.;0.00028245957972177795;0.0;0.0;0.0003646226280043952;0.0;0.000979067542729809;0.0;0.0;0.0;0.0;0.001416248488822525;0.0;0.0;0.0007364750494410674;0.0;0.0009788977871013685;0.0;0.0;0.008910813781039102;0.0;0.0024580443380059756;0.0;0.0008016305252624495
103;Très bon produit, par contre du fait que c'est en colissimo il a fallu que' j'appelle trois fois  la poste pour avoir trois codes différents sur internet pour mon colis  et au tél,  d''ou un coût un peu plus élevé pour mon produit;0.0;0.0004491361206653154;0.0;0.0;0.0001787090666189718;0.00038913280043089836;0.0;0.0;0.00020831301367060418;0.0;0.0;0.00129583157643332;0.0;0.0;0.0;0.0013756163558719542;3.041288891685273e-06;0.005236116188090811;0.014654132137849047;0.0;0.0;0.0;0.0002271171422806116
104;J’apprécie ce shampoing, qui prolonge vraiment la durée de la couleur.  Ce packaging rend le prix interressant, mais il n'est vraiment pas facile à utiliser. Le shampoing n'est pas assez fluide pour remplir facilement une autre bouteille plus petite. Pour l'instant je me sers d'une seringue et d'une canule, mais je n'ai pas encore réfléchi à comment faire quand la bouteille est à moitié vide.;0.00019488088513192338;0.02401016253807172;0.0015631058922823923;0.0;0.0;0.0006219616890379772;0.0;0.0;0.051933921935342305;0.0;0.05025150199036851;0.0;0.002025200220941426;0.0010470264529666904;0.05507538946152936;0.0030095996091223545;0.0;0.006584360502651205;0.0;0.0;0.020420640617353686;0.0;0.0
105;Produit qui fonctionne très bien. Il enlève complètement l’effet jaune... super produit ne regrette rien. Envoi rapide en plus. Rien à redire.;0.0005665424489954055;0.0;6.283887859561863e-05;0.0;0.0;0.002778614548197793;0.0;0.0004413197292808565;0.0010091598544051956;0.004322418269053476;0.004710865162522938;0.10590406454763959;0.0;0.0;0.00043597314926022715;0.0;0.0010848900419517052;0.0023555758594842493;0.006588050607910567;0.0021103483246677044;0.006277571057955413;0.0007928586532500161;0.001820837202863031
106;oui c'est bien... mais .. y'aurai pas comme un souci la ??? le produit coule vers le bas du coup bas tout fuit c'est quoi se délire???!!! je conseille pas !;0.0005526376923365454;0.000423864553561419;0.0006923149145030953;0.0003584124709943128;0.0006305239984445282;0.0003269648040608877;0.0;0.0002286189261714423;0.002346533106520959;0.0;0.0;0.0006161411061088737;0.0;0.0006539140442098528;0.0008133784665739536;0.0007972712140985735;0.0;0.0012231748728138666;0.0038934830599335005;0.0;0.0015139376750143785;0.0;0.0008965101811963329
107;Achat conforme;0.0;0.0012258252983239164;0.0;0.0;0.19614445489127882;0.012647565544412282;0.0006484096558153338;0.0007206219193457904;0.0;0.0004406630287321674;0.0;0.0028982323383897647;0.0;0.0;0.0;7.629321261042102e-05;0.00028571042031777223;0.0;0.0;0.00036173897274348956;0.0018029419052694817;0.0009843287876282942;0.04215637903398278
108;Je suis tres étonnée je ne connaissait pas cette BB , blanche comme une creme hydratante et qui se teinte quand on l'etale , elle est juste parfaite, belle teinte , belle coucnvrance légère, ne tire pas ....je suis tres satisfaite;0.0008831025699244576;0.0;0.0016214903393554259;0.012704108807186884;0.0;0.059472684982219325;0.0004316707424124365;8.98333449697381e-05;0.003126529741324888;0.0019629759581581536;0.007353504602191334;0.0;0.00020828415143825274;0.0;0.0048226457638342385;0.04280220908390765;0.0;0.0010552029953408192;0.006449350286758626;0.006427438823965175;0.0012087751024624327;0.008976437477875158;0.006023646164673603
109;Très bien fait de beaux cils;0.00012014519176013171;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007614345773316979;0.01154452194376984;0.0;0.0;0.03547902167109872;0.0;0.0;0.0;0.0
110;je suis a mon 5 shampoing : donc a essayer sur mèches blondes vous allez voir vos cheveux vont s'eclaircir , laver vos cheveux poser une noisette et attendre 3 minutes et rincer et vos mèches vont passer de blond a blanches trop génial;0.000743059713746192;0.0;6.183025130010014e-05;0.0001438769116963683;0.0;0.0;0.00020653860519732417;0.0005714982939123443;0.0024463293076129014;0.002330658827648215;0.023226067033326532;0.0022791849694532495;0.0008726707325131399;0.0045233816021530695;0.0;0.0;0.001003873553422574;0.00047457085826069104;0.06779395573683387;0.00748847690650489;0.0;0.00043375705025937343;0.004437500908332398
111;parfait pour les cheveux blanc ou gris,cela évite de jaunir et rend les cheveux grisonnant vraiment beaux et brillant,c'est parfait;0.001395210543876541;0.00024311475363052385;3.61471911068109e-05;0.0;0.0;0.0;0.0015340838187687053;0.005768780750932751;0.006297363097236939;0.00810018732560442;0.022663770425725947;0.0021514215235623178;0.0;0.0;0.0;0.0;0.004480260671676768;0.0026072606871647983;0.013802507987450113;0.004956983497167487;0.0;0.002391258014311442;0.0
