;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
4407;soupçons;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006397531032222154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3177115490782357e-05;0.0;0.0
4408;source;0.0;0.0;0.0;0.0;0.0;0.0;1.591747833565036e-05;0.0;0.0;0.0;1.3244608045716024e-07;0.0;0.0;0.0;3.265153354642893e-05;0.0002928491802077299;0.0;0.0;2.7410248351512427e-05;8.069031504810802e-05;0.0;0.0;0.0
4409;sourcils;0.005285481035503737;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4410;soutien;0.0;0.0;0.0;0.0;0.0;0.0;1.7464234601534696e-05;0.0;0.0;0.0;0.00020010549870341663;0.0;0.0;0.0006868552789375423;0.0;0.0;0.0001993889617276518;0.0004914963211266255;0.0012087046619470754;0.00033353519745706343;0.0;0.0;0.0
4411;soyeux;0.014267082559602146;0.0;0.010338652329554008;0.0;0.0;0.02907382680430557;0.009801134998375063;0.2022984263092837;0.0030047656895366886;0.0;0.004155354139171979;0.03538761890118573;0.0011870208259022893;0.045995633221993674;0.023869115480902547;0.0;0.020159366633090772;0.0;0.0;0.003000367109745722;0.0;0.007082606454856275;0.0
4412;spas;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020791583730167284;0.0;2.3427358943699265e-05;0.0;0.0035145646368198355;0.0;0.0;0.0;0.0006532973585922009;0.0011427355868215488;0.0;0.0;0.0;0.0
4413;spay;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.31171729473224e-275
4414;specialement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006757000233249135;0.00662958014808643;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4415;spectacle;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014044258010422129;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4416;spectaculaire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002418273474115197;0.0;0.0;0.0;0.0;0.0;0.005122711030688147;0.0;0.003007309493608756;0.00510764116715131;0.0;0.010254438042853772;0.0;0.0;0.00593695038979211;0.0028603666409137054
4417;spectateur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00105463019851521;0.0;0.0;0.005975026584794057;0.0005737812283991364;0.0;0.0;0.0
4418;spf;0.0;0.0;0.0;2.551673143730225e-05;0.0;0.0;6.4482895716432564e-06;0.0;0.0;0.0;0.0;1.859848696124849e-05;0.0;0.0;0.000796699767026948;0.00012292550082271535;0.0;0.0;0.00037769224896661794;0.00021773015164628737;0.0;6.253871471182606e-05;0.00011848941294664176
4419;splendide;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013971555550624378;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4420;sport;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01769602721625892;0.0009990917547816486;0.0;0.0;0.009990203384934745;0.0016705340525339804;0.0008987844839627638;0.0
4421;sportif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001088476391444799;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005370023342784651;0.0006006234375309632;0.0018463434342454754;0.0;0.0
4422;spray;0.0;0.0;0.002408076772307169;0.0;0.0;0.0;0.0013568625281763945;0.0;0.0012633263383655048;0.02494956569688705;0.0;0.0002827494784456431;0.0;0.008121428927228119;0.009702933056307263;0.0006280930371534639;0.0016919735905013816;0.0;0.025787852834559925;0.0035039809344758486;0.006167502945327071;0.007104476392276726;0.010259244534246493
4423;spécial;0.0;0.0;0.009128158255441342;0.006673992234541033;0.0;0.0;0.0;0.0;0.0;0.020144794869098478;0.0020344138632038497;0.0;0.009872336476334823;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4424;spécialiser;0.0018925152930641285;0.0;0.0;0.0;7.91711052144316e-05;0.0;0.0;0.0013125322780908459;0.0;0.0;0.0022500731595791086;0.0;0.0;3.3373304056094823e-05;0.0;0.0;0.0;0.005625958344095968;0.005697461596213396;0.0013650831956403301;0.0;0.0;0.0004305293732536664
4425;spécialisé;0.0;0.0023438342219174076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009476721208314105;0.0021792660712961986;0.0;0.0;0.0;0.0005601430751696223
4426;spécifique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00606861130340668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4427;st;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003632136597444249;0.0;0.0;0.0019150767337803886;0.0;0.0;0.0;0.0
4428;stabiliser;0.0022636472866002086;0.0;0.0;0.0;0.0;0.0;0.0;0.003717802474480292;0.006999016935541127;0.0;0.006664002291350646;0.0;0.0;0.0;0.006798709289638459;0.0;0.0;0.0;0.000729938198833168;0.0;0.00010208659071049739;0.0;0.0
4429;stallone;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00025765521452511645;5.9158905078533616e-05;3.89837973271694e-05;0.0;0.0;0.0;0.0;0.0005625987246697194;0.0;0.0001758620852385757;0.001029460730505385;0.0014481584957600302;0.0;0.00017425185024202248;0.0
4430;stand;0.0;0.0;0.0;0.0;3.4176630176588104e-05;0.0;0.0;0.0;0.0;0.0;0.00027222160629737375;0.0;0.0;0.0;0.0;0.0021436377123191454;0.0;5.052397628737147e-05;0.0;0.000490419445175932;0.00041060677930460825;0.0;0.0
4431;standards;0.0;0.0;0.0;0.0;5.531794019250709e-05;0.0;0.0;0.006465939253980819;0.00897162157331101;0.0;0.0007397529728135607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4432;star;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006405640605026327;0.0;0.005283972200246763;0.0;0.0;0.0005340894058416426;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4433;stars;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.195781125527984e-05;2.414590922258e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0019182667218056578;0.00040770842143935965;0.0;0.000768226744342034;0.0
4434;steampod;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013371978036888594;0.0036234679881121785;0.004551400152480571;0.0;0.0019304618723709726;0.0;0.0
4435;stick;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009730477571413832;0.0;0.0;0.0;0.0;0.0003473344052825283;0.0;0.0;0.0;0.0;0.007261845567679749;0.0;0.0
4436;still;0.0;0.0;0.0;0.0;0.0;3.5276240879753344e-06;0.0;0.0;8.155788520711539e-06;0.0;1.3163673850211693e-05;4.109409832013966e-05;0.0;0.0;0.0;0.0;0.0;0.00015081452542028777;0.0;0.0;1.6096512236420862e-05;0.0;0.0
4437;stimuler;0.0;0.0;2.6064584852504414e-06;0.0;0.0;0.0;0.0;0.0;2.860772754137774e-05;8.036202122269396e-05;0.0;0.0;0.0;0.0;0.0003054406734564784;0.0;0.0;0.0;0.0004985447807343411;0.0;0.0;0.0;0.0
4438;stock;0.0;0.003028718147204076;0.0;0.0;6.2427713051666395e-06;0.0;0.0;0.0;0.0014633044259040196;0.0009989636386760917;0.0;0.0;0.0;0.0;0.0;0.0;0.007581284148094181;0.0022038819142296295;0.00677081695796437;0.0006908625199930655;0.006694802922801995;0.0;0.00017505705716846696
4439;stoppé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015732117188281734;0.0;0.0;0.0;0.0;0.0003598194860861964;0.0;0.0;0.0
4440;stress;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007380187901036342;0.0;0.0;0.0;0.0;0.00016324747903776209;0.00014441023541566806;0.0;1.6621610454639694e-05;0.0011300230278386597;0.0;0.0013935207683128828;0.0;0.0
4441;stresse;0.0;0.0;0.0;0.0;0.0;0.0;1.764820638946466e-05;0.0;0.0;4.24377212081342e-05;5.4088303481285235e-05;0.0;0.0;0.0;0.0;5.401924268125017e-05;0.0;0.00032610945948681827;0.0002596797625546861;0.0;0.00020601764193521222;8.682142209312171e-05;0.0
4442;strict;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006373533349837089;0.0;0.0;0.0;0.0;0.0;0.004834604594153166;0.0;0.013619108857017788;0.0
4443;structure;0.0;0.0;0.0;0.0;5.3891518755562937e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009458527011919139;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4444;structurer;0.0;0.0030027442183662486;0.0;0.0;0.0012763774530184795;0.002947754942768422;0.0021715565694785054;0.0;0.0;0.0;0.0006862992922207639;0.0029281494049604177;0.0;0.0;0.0;0.0;0.0;0.0;0.007236183799623905;0.006541348167940956;0.0;0.0;0.0
4445;stuff;0.0;0.0;0.0;0.0;0.0;0.0;9.055880306201141e-06;0.0;0.0;2.5559425590833564e-06;2.869413091605062e-08;0.0;0.0;0.0;0.0;1.0774851738283485e-05;3.341317750451839e-05;3.823620869146423e-05;1.717577148133128e-05;1.0496482436929163e-05;1.2489975055729426e-06;1.4494739118357447e-05;0.0
4446;stupendo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9130730758792856e-260
4447;style;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016455641140846167;0.0;0.0;0.0;0.0;0.0;0.0290503903567707;0.0;0.0025781174079256624;0.0;0.0015298771830857738;0.0;0.0
4448;su;0.00010183244855952867;0.0;0.0;0.0015914182958050318;0.0;0.0;0.0006901526637704756;0.0;0.0;0.0;0.0;9.218834762257593e-07;0.0;0.0;0.0002908000164952557;0.00021081919277306447;0.0;0.005458400519614864;0.0015755461893558673;0.0003495985625079908;0.0;0.0012361745315130465;0.0002732952187989423
4449;subit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015179797422767795;0.0;0.0;1.3199846011126916e-05;0.0015404825078394902;0.001436854586269283;0.0;0.0;0.00010089483988319187;0.004983434059405506
4450;subjectivement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0038663016195340074;0.0;8.497787593963926e-05;0.005119984830925514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006053161845448181;0.0
4451;sublime;0.0012314798960483793;0.0;0.05626057941906341;0.019088904990054306;0.0;0.002832892067863051;0.0;0.0;0.0;0.0;0.005850732147916466;0.0;0.005056473698582978;0.00129102151130944;0.006223195959650019;0.01770584535801431;0.002507731665647252;0.0008552411073418204;0.0021793083015873137;0.003905463545630986;0.0;0.001314807503805038;0.0
4452;sublimer;0.0;0.007835645474467915;0.0;0.0030006500563745995;0.0;0.0;0.0;0.0;0.00022429567878341484;0.0;0.0;0.0;0.004047291592010227;0.000801014948081543;0.0;0.0;0.0;0.0;0.0;0.0015233353940311098;0.00032514625556589007;0.0;0.0
4453;sublimera;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004280808824273979;0.0;0.0;0.0;0.0;0.0016083162953265367;0.0;0.0;0.0;0.0;0.0;0.0;0.0005060829082835686
4454;sublimissime;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.31171729473224e-275
4455;sublimé;0.0;0.001602258996152759;0.0;0.0034252581635180785;0.0;0.0;0.0;0.0;0.0;0.0;0.002190539191738552;0.0;0.005068282020503783;0.0;0.0;0.0008353574173678259;0.0;0.0;0.001163990796298944;0.00047799373717600694;0.0013186582402444828;0.0;0.0
4456;submit;0.0;0.0;0.00032388121013195116;0.0;0.0;0.0;0.0;0.0007421694190666846;0.0;0.0;0.0;0.0;0.0013901771785595307;0.0016560900174084569;0.0;0.0;0.0;0.0;0.0;0.001412595472925389;0.0;0.0;0.0
4457;substance;0.0;0.0;0.001827577793970724;0.0032659842001807595;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007694389176170459;0.0;5.501107916220674e-05;0.0;0.005598851341713948;0.0;0.0007583941655389429;0.0;0.0
4458;substantiel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00446615986930164;0.0;0.0;0.0;0.0;0.0;0.00017342898995933358;0.00045504011594467094;0.006242618253669285;0.00031327014696004877;0.0;0.0
4459;substituer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01027248084564156;0.0;0.0017636609837284164;0.0;0.0
4460;substitution;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.008806682731393e-05;0.0014987697170275299;0.0;0.0;0.0;0.0;0.0003744796369287071;0.0004927309434822509;0.0;0.0029199650353644033;0.0;0.0010164670488531289;0.0;0.0;0.0;0.0
4461;subtil;0.0;0.009834147931779684;0.007067341130051064;0.008845996542441881;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002758534208390016;0.0;0.0;0.0;0.0;0.0;0.0008748332654790153;0.0
4462;subtilement;0.0;0.0;0.0;0.005558592781420642;0.0;0.0;0.0;0.0;4.056267763836922e-05;0.0;0.0;3.460006241753407e-05;0.0;0.0005701231235039486;0.00012276189893956963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4463;successif;0.0;0.0;0.0;0.0;0.0;3.2497419120018806e-05;0.0;0.0046794944895401916;2.2662458426340082e-05;0.0;8.674216984787497e-05;0.0;0.0;0.00018918310374984635;0.0;0.0;0.0005473477271626225;0.0;0.0005696530555562521;0.0;0.0;0.0;0.00013926031040653684
4464;succès;0.00012854445217375888;0.0;0.0;0.0;0.0;0.0;0.0;0.0005851929476549299;0.0011183053417046674;0.0;0.0;0.0;0.0;0.001606445095329607;0.0;0.0;0.0;2.2080056150753757e-05;0.006878900681223007;7.182128743949358e-05;0.0;0.0;0.00019927716574009313
4465;sucrer;0.0;0.0;0.08476455450577632;0.01391670765491571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4466;sucré;0.0;0.0;0.007887229647395619;0.0;0.005335891277390453;0.0;0.0;0.0040715376777769145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003482280525038533;0.0;0.0
4467;suer;0.0;0.0;0.0;0.002558283074953729;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011073498435790845;0.0020930044470358435;0.0;0.0;0.0004650079911212956;0.0
4468;suffi;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01050141744270328;0.0;0.0;0.0;0.0010028475725989967;0.0;0.0;0.0;1.6837116031258513e-05
4469;suffire;0.0011491191247396493;0.011527903141787414;0.005763106559723374;0.0;0.0;0.0008484635306674442;0.0;0.0;0.025456044212786005;0.0;0.0019194096081926637;0.0;0.0;0.00826769428089583;0.019117505820742876;0.014670414157191097;0.0;0.0;0.022121346044114514;0.006009109415013928;0.009979817301954704;0.01663771967446169;0.0
4470;suffis;0.0;0.0;0.00011115952197733363;0.0;0.0;0.00012186707738475564;0.0;1.4596006976349442e-05;0.0;0.0;0.0;0.0;0.0;0.0;1.0471921402519236e-05;0.0019963369049937254;0.0;0.0;0.0;0.0;9.87854818226543e-05;0.0011175923356036655;0.0
4471;suffisament;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000258966796543219;0.0;0.012792330042315704;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4472;suffisamment;0.0;0.0;0.0016893946386591363;0.0;0.0;0.0014844211602322154;0.0;0.0;0.0;0.0;0.0;0.005755460304445096;0.0;0.0065696387634039686;0.007563546503227095;8.595108351738385e-05;0.0;0.0;0.01458216191268369;0.0003026237095363328;0.0;0.008531816405349543;0.0
4473;suffisent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010332052431615464;0.007352928956038141;0.0;0.0;0.0;0.0;0.002828493817065982;0.006224851496181325;0.012556424204660552;0.0;0.011230873698441404;0.0;0.0;0.0011203512818543674;2.30609027979584e-05
4474;suistrès;0.0032203824770324443;0.0;0.0;0.0;0.007815469114821833;0.011896830706433041;0.0;0.008018127975944258;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4475;suite;0.0;0.0;0.0011630236970497077;0.0;0.0;0.0;0.0;0.0;0.003298259239869045;0.0;0.026130068268574957;0.002636032714485986;0.0084204346014386;0.002990920399221111;0.010431858455272872;0.009082806022766537;0.0;0.008124594614788084;0.03916102695181195;0.001003327289211941;0.0012091203019453287;0.012261698142698839;0.02587620577287768
4476;suivi;0.0;0.0;0.0;0.0;0.0;0.008214378704115276;0.0;0.0;0.0003442671121291509;0.0;0.0;9.143955872723393e-05;0.0;0.0;0.0;0.0;0.0;0.0022746244297872143;0.0005221216931335103;0.0;0.0;0.0;0.0
4477;sujette;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.037569564648018e-05;0.0;0.0;0.0;0.0;0.0;0.002653102454448184;0.0;0.0;0.0;0.0010448761440149227;0.0002812970545952053;0.00016028554276442566;0.0;0.0
4478;sulfater;0.0;0.0;0.0;0.0;0.0074240084425559565;0.006831424260240602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.7585069834975205e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4479;sumer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.31171729473224e-275
4480;sunsilk;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005738200382176679;0.0;0.0;0.00012330280300755037;0.0;0.0;0.0;0.0;0.0;0.0004959582625981219;0.004335577539239249;0.0;0.0;0.0;0.0
4481;supe;0.0;0.0;0.0;0.0;0.0017986981705766514;0.00491093698869962;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006895535817775003;0.005642927569881017;0.0;0.0;0.0;0.0
4482;superbe;0.004739166403949689;0.0;0.04594068708190709;0.0;0.0;0.0;0.011474784514170428;0.009375576427549288;0.014350371660534121;0.0;0.10786044640047529;0.0;0.017696012194832446;0.0;0.0;0.0;0.009994409957042103;0.003408115115015329;0.0;0.0;0.0;0.0;0.0
4483;superbement;0.004653686517845911;0.0;0.0;0.013802682516065761;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4484;superflu;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005518558596041654;0.0;0.005195700124072181;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4485;superieur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005396669080331908;0.0;0.0;0.0;0.0011057644813163756;0.0009420805676790848;0.0;0.0;0.0;0.0
4486;supermarché;0.0;0.01667305086208486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002910318706630651;0.0;0.0;0.006309886389917771;0.011997076520701786;0.0;0.0;0.008030289476456873;0.0
4487;supermarchés;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.3325143194866306e-05;0.0;0.0;0.0;0.00012184667504483958;0.0;0.0;0.0011232414547511446;0.0;0.0;0.00014484683834589795;0.0
4488;supers;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007772036960591055;0.0009192940440816923;0.0;0.0;0.0;0.0;0.00011335294956421382;0.00031816920087313516;0.0;4.453747738849884e-05;0.0;0.0009818022453774577;0.0007149170086583268;0.0;0.00013018652279234608;0.0019613990873293954
4489;supplémentaire;0.0;0.0;0.0;0.0;0.0;4.244111656390168e-05;0.0;0.0;0.0018828323711938622;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014611399514458136;0.0;0.0;0.0;0.0003167610517440368
4490;suppo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011068616683049834;0.0;0.012359285656372388;0.0003145157919637491;0.0
4491;support;0.0;0.0;0.0018438317858375502;0.0;0.0;0.0;0.0;0.0;0.003320722563380757;0.0;0.0;0.0;0.0;0.0;0.00848942628010077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4492;supportable;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024493515353159172;0.0;0.0;2.6413182941640023e-05;0.003527427205268758;0.0;0.0038587020944923075;0.0024338316502628015;0.0;0.00016078114351473325;0.0;0.0;0.0;0.0;0.0
4493;supporte;0.0032996829033479507;0.0;0.0016513675766259611;0.0037524217946307025;0.0;0.0;0.0;0.002888116354659886;0.0;0.0;0.0;0.0;0.005980546768596283;0.0;0.0;0.0006656596413227345;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4494;supporter;0.0;0.0;0.0;0.009960114932903188;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003770974304904337;0.0;0.0;0.0;0.00420003627774148;0.0;0.008587924774850469;0.004131214324338801;0.0014059647584427363;0.0063429349016816605;0.0
4495;supprime;0.001988578882307214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001073521590484059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010579630093005593;0.0;0.0;0.0;0.0
4496;supprimer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006310685273103989;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008917196760197742;0.0;0.00014221472447163762;0.0
4497;suprise;0.0;0.0;0.0;0.007746525710989805;0.0;0.0;0.0;0.0;0.0;0.0;0.00023022263083606427;0.0;0.0;0.0;0.0;0.006156426635416169;0.0;0.0;0.00021022430824977088;0.0;0.0;0.0;0.0004185516353003399
4498;supérieur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015028594825175653;0.0;0.0;0.011936410311999306;0.0
4499;sur;0.0;0.0;0.0;0.00020634375454522933;0.0;0.0;0.0;4.9412089833819766e-05;0.0;0.0;0.0006638371998031102;0.0;0.0;0.00013977762693800674;0.0;0.0002610286617119193;0.00011492693232778993;0.0;0.0016310940071117498;0.0007245940063143622;0.00028927403251098133;0.00012982560308396775;0.0
4500;surcharge;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0038906605861908847;0.00011879913913596398;0.00410727485783066;0.0;0.00025751666354437077;0.0;0.00047077634959141886;0.0;0.000595522867114071;0.00019149723499884726;0.0;9.919483146155996e-05;0.0;0.0
4501;surcharger;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015670962128629881;0.001928612425799303;0.0;0.0;0.006117491388959415;0.0;0.0;2.2669692977952073e-05;0.0
4502;surcroît;0.0;0.0;0.0;0.0;0.0;0.0;0.00020035572653949462;0.0;0.00048408192432351153;0.0002483776615815297;0.0009927407113893359;0.0;0.0;0.00013972267609453935;0.0;0.0;0.0;0.0;0.0008584532984362869;0.0;0.0;0.0;0.0
4503;sure;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02093846935900483;0.0;0.0;0.0
4504;surement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007068518287333747;0.0005863815963758854;0.000625246987062034;0.0;0.0;0.0;0.0;0.0;0.0027948467592698455;0.0;0.004980274178770692;0.0;0.0006340307330785661;0.0;0.004984155983104625
4505;surface;0.0;0.015847993659424003;0.0;0.0;0.0;0.0013360151111924258;0.0;0.008852228819073438;0.010758873176662947;0.0010178804660949652;0.0;0.0;0.0;0.0013614910165600383;0.0;0.0;0.0;0.0;0.10933531151274441;0.011796124513000309;0.02404629024620947;0.002337299042066425;0.0035900607686308356
4506;surfaces;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021495649479515004;0.0;0.0;0.00019531761826213366;0.0;0.0;0.0;0.0;0.0;0.00024518049080724555;0.0009005824288176337;0.0;0.0;0.0;0.00023757881175290256
4507;surgras;0.0;0.0;0.0;0.03812146894230305;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4508;surligne;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002029468457301159;1.2972440462438123e-05;7.061520370882276e-05;0.0;0.00017470662645354556;0.0005053088067949624;4.091672879231537e-06;7.658649952916666e-05;0.00037872862755055774;6.822176227183479e-06;8.173543914644619e-05;0.0;0.0
4509;surpasser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008298077266334027;0.0;0.0;0.0;0.0
4510;surper;0.0;0.0002522801912705285;0.005783645036930825;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4511;surplus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.366900287129703e-05;0.0;0.0;0.0020765212458199425;0.0;0.0;0.0004013623999555826;0.0016316489935497135;0.0;0.0;0.0;0.0
4512;surprenant;0.0;0.0;0.00891629563407864;0.0055085466801809415;0.0;0.0;0.0;0.0;0.0;0.01711659964606266;0.0036036820735945692;0.0;0.0013646250467331381;0.0;0.0;0.0;0.0020119300779748114;0.0;0.041152567640637676;0.0;0.0;0.002458330011733746;0.0
4513;surprenante;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002471357688085433;0.0;0.0;0.0041871209112932265;0.0;0.0;0.0;0.0026150077493444133;0.0;0.0;0.0;0.0030877978642592035;0.0039354159403615354;0.0;0.00023487126504162934;0.0
