;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
5470;"""Très bien cheveux hyper doux""";0.0;0.0;0.0;0.0008201011683576913;0.0;0.0;0.0;0.2040611218705741;0.0;5.612045784393305e-05;0.0;0.0026134554630662036;0.0;0.0015705892174768233;0.0;0.0;0.0002975777208988385;0.0;0.0;0.0;0.006819928633318375;0.0;0.007278063828809286;0.0;0.0036064111839391286;0.00017814711077938103;0.0;0.0;0.0;0.00286722720678887
5471;"""offert à mes filles, donc je ne sais pas encore""";0.0;0.0;0.0;0.0014819987999879435;0.00015028657597653179;0.0003495956814784489;0.0001323885198190183;0.0;0.0023010165035291658;0.0;0.00033530365241387397;0.0;0.0;0.0;0.0;0.0008921226951042793;0.0031715263397796875;0.0005067725687088602;0.0;0.0;0.0;0.0;0.0;0.0006117415061905055;0.005639033377241558;0.0;0.0;0.0209273403068225;0.0;0.0
5472;"""Produit agréable et efficace.""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4202306859881067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5473;Pas encore utuliser mais à l'air bien;0.0;0.0;0.0;0.0;0.0;0.0;0.0016887000121896003;0.0;0.0;0.0;0.0;0.0;0.0;0.0002531764306444332;0.0;0.00010863533748032585;0.0003755622618105796;0.0;0.0;0.0;0.0;0.0014848997885773736;0.0;0.00019156905049052988;0.0;0.0011304953955280357;0.0;0.0;0.00026475977279560777;0.0
5474;"""De bonne qualité, à essayer""";0.0;0.0;0.0;0.0;0.0021205788176596537;0.0;0.19330993987290235;0.0;0.0;0.0;0.00018251758009065676;0.0;0.00036599276376034505;0.0013558256299900674;0.0;0.005833163418816932;0.004262070645237457;0.0;0.0;0.0;0.0;0.0029333744029855957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09039247936904739
5475;"""Masque trés bien et rend les cheveux doux .""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2551937167833537;0.0;0.0;0.0;0.0;0.0;0.2606914002375806;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5476;"""Correspond à la description du produit""";0.0;0.00011920129342230838;0.0018241507664479748;0.0;0.0473090319597577;0.00020792850483826518;0.0011344556335787133;0.0;0.0;0.0;0.013230303133353194;0.0;0.0;0.0;0.0015690046208087166;0.0012617381515460924;0.0;0.0;0.04976361902503023;0.0;0.0;0.0;0.0020812417343838213;0.0;0.002057536348095465;0.008644318356226493;0.0;0.0;0.0;0.001335521720332782
5477;"""Ne vaux pas grand choses""";0.0;0.0005540423979069894;0.00015524988622236003;0.0;0.0;0.0;0.0;0.0007679213510821872;0.0;0.0004163804738386302;0.0;0.0;0.0;0.0;0.00015514043677479898;0.0;0.00010575028953761563;0.0;0.0;0.0006289979994235283;0.004038257857894411;0.0;0.0;0.0;0.0;0.0;0.01758562763664936;0.0005116529274144745;0.0;0.1075440082841917
5478;"""Génial pour cheveux secs et fourchus.""";0.0;0.0;0.00021707692081591648;0.0;0.0;6.186112487611005e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0007472643760435836;0.0;0.0;0.0;0.1757899263029474;0.04896849747345161;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5479;Très bien, pour colo chez soi ou masques cheveux. pris attractif !;0.0;0.0022129565125012206;0.0;0.0;0.0;0.0007158389109065411;0.0;0.0;0.0;0.0;0.00016569041719673958;0.0;0.0;0.12840483390685423;0.0;0.0010558441649563134;0.0;0.0;0.0;0.0;0.0018934016843130156;0.0;0.0;0.0;0.015007526515291249;0.0027946126195966567;0.0;0.0;0.0;0.0
5480;"""Idéale pour ma petite fille qui les adaptent à sa tenue et doux pour les cheveux""";0.0;0.0;0.0;0.00020262924461480008;0.0;0.0;0.00010992507382053152;0.11401450461663316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004975007798482912;0.0;0.0;0.0;0.0007002230175497794;0.0;0.0;0.0;0.00042616967102306324;0.17264334342114462;0.0;0.0;0.0
5481;Pratiques;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3810358177939251;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5482;"""Bon volume des cheveux . Par contre , je les trouve un peu ternes""";0.0008236371562201844;0.0012326348111210503;0.0;0.002141996298680334;0.0;0.00019984405842890954;0.0;0.0;0.0;0.0003241161927499141;0.0;0.0;0.0;0.0;0.0;0.0;0.010180925340329503;0.014549254231721265;0.0006300033688258955;0.005526817122847187;0.0;0.0013029767893009763;0.01528450513123193;0.009761928838598428;0.030392173599860975;0.0032635478076824633;0.0062285378392517715;0.0002860195779651997;0.0027371409616818;0.010526005370021454
5483;Correct mise à part le bouchon cassé à cause d’un mauvais emballage;0.00027944796015686845;0.0023069739351951556;0.00019642032096264518;0.00020963361730207114;0.0010097484526980182;0.0;0.0009624465817814017;0.0002090388103251528;0.0006278553704613165;0.0;0.00016517358121404012;0.006129145922350851;0.0;0.0;0.0;0.01394891162446776;0.0;0.0029087438413772575;0.0;0.0017180023335146791;0.0002448370406280146;0.0029984875569289107;0.0001558527031408295;0.0015354189953856404;0.0;0.005692560572502657;0.007415142538797632;0.014253508790809529;0.001060146127931562;0.006383149453515906
5484;"""Je me suis trompé de brosse""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010645003239680862;0.0;0.00022176338050563276;0.0008490386155306141;0.0;0.0;0.0029580976388524785;0.0;0.0010193233853728143;0.0;0.0;0.0;0.0026047030893975704;0.0;0.0;0.0031782491682559796;0.0014443184216433233;0.0;0.01760375970276029;0.0;0.011282445405916204;0.0
5485;"""Pratique. Pas besoin de laisser poser. Les cheveux sont très doux""";0.0;0.0;0.0;0.0;0.0;0.00028463248645151855;0.0;0.15404296689823063;0.0003858485810796611;0.0017009771026353397;0.0;0.0;0.0;0.005783447901206488;0.0;0.0;0.00444137956986013;0.017232171720291643;0.0;0.0;0.1977103036890627;0.0;0.0;0.0024120973419149427;0.0;0.0;0.0;0.0;0.0064793866897360445;0.0
5486;"""produit de coloration des cheveux de bonne qualité""";6.723045098054761e-06;0.0;0.0;0.0;0.0;0.0;0.17496783047706244;0.0;0.0;0.00010579865457638404;0.0;0.0;0.0;0.0;9.65198376399903e-05;0.0;0.0;0.013592508471200316;0.0;0.008562936288206759;0.0;0.0;0.0;0.0;0.0;0.0017172552300560226;0.0;0.0;0.0003459409064472945;0.0
5487;"""Facile à appliquer, mais ne couvre pas bien.""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0034618613830905863;0.0;0.0;0.0;0.26985635801994223;0.0;0.0;0.0011015280561982748;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019828854027767014;0.0;0.0;0.0;0.0
5488;"""Application facile, jolies couleurs""";0.0;0.0;0.0;0.00027089137561023616;0.003107666778744655;0.0;0.0006809768194415533;0.0;0.00041710571965906896;0.0;0.0;0.0012387652042939652;0.0;0.0;0.189427289254163;0.0;0.0;0.003974363936646704;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010418633156615105;0.0;0.17947991631398058;0.0;0.0
5489;Superbe couleur qui me va très bien et n'abime pas les cheveux.;2.9961827149513393e-05;0.0;0.0026450931718689547;0.0;0.0;0.0005147384435548287;0.0002643528650574643;0.0002797435800914967;0.0010732335513384493;0.0;0.1345846334090903;0.0;0.00025447453590936813;0.0;0.0;0.0;3.396028733548564e-05;0.004809395653916422;0.0;0.0;0.0;0.0005660511389913904;0.0;0.0;0.009404092953914324;0.00033829841169749305;0.0;0.0021546437286795285;0.0;0.0
5490;"""parfait pour tous. Je suis satisfait""";0.0015626974414017075;0.0014518319957181232;0.0;0.0004502939204833689;0.0;0.0;0.0;0.0;0.004691417275736304;0.0;0.0;0.006977407326351222;0.0;0.0;0.0;0.000995375819819551;0.0;0.0;0.0047881599590682946;0.012500133759440575;0.001178608491167331;0.0;0.0011056215917151135;0.0;0.0;0.0;0.0;0.0;0.006650413474453474;0.018075893065205625
5491;"""sans probleme""";0.0;0.0;0.0;0.0;0.0;0.0;0.00047274909534709275;0.0;0.0005291002279452606;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010887108264006145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007238672265591567;0.0;0.0;0.0
5492;"""Bon produit qui donne un résultat tout à fait satisfaisant. Très belle couleur.""";0.0;0.000313048900297375;0.0;0.0025270115589872116;0.0;0.0;0.0;0.0;0.0;0.0;0.1514135672520375;0.0;0.0;0.0;0.0;0.0;0.0;0.01114385422774073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21739296075114295;0.0
5493;TRÈS PRATIQUE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3810358177939251;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5494;J'adore, très facile d'application, de très beaux reflets.;0.0;0.0;0.00045911916251375405;0.0;0.0;0.0;0.00011528873781692618;0.0;2.6234273051281506e-05;0.0;0.0;0.001514874644738138;0.0;0.0;0.22125328726099938;0.0;0.0;0.028909184398238606;0.0006637699693416843;0.0;0.0;0.0;0.0;0.0;0.0;0.0011145578352874054;0.0;0.0;0.0;0.0
5495;"""impeccable aussi pour les raccords sur les racines""";0.00023120562994231024;0.001410186275861825;0.003036175102977218;0.0;0.0001453957212114474;0.00011672172217332248;1.0673045436875273e-05;6.28333335131418e-05;0.0;0.0019140379542772618;0.0005667740364122938;0.006012563222733725;0.0;0.00047870722682035767;0.0022469477188592555;0.0;0.0015564353603826644;0.0006500394385416383;0.00027199048531251484;0.007059480605749437;0.0;0.005075249834079772;0.0;0.0;0.0;0.0002623655208745426;0.0;0.0;0.015017481108512908;0.0
5496;"""Long à utiliser et n'a pas couvert tous les cheveux blancs... Plus l'odeur pas géniale, mais bon c'est naturel.""";0.0;0.0;0.10126827824384646;0.0;0.0;4.195614050947711e-06;0.0;0.0;0.11661536692667784;0.0;0.0;0.0;0.0012767012901552014;0.002001461909706054;0.0;0.0;0.0;0.12358850552092031;0.0;0.0;0.0;0.0;0.0;0.006355297076039878;0.0;0.0;0.0;0.0;0.006313078668972291;0.0
5497;"""Produit naturel de bonne qualité""";0.0;0.0;0.0;0.0;0.0;0.0;0.2985991773278204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5498;"""Tres bon colorant, fonctionne a merveille. Beaucoup de compliments recu sur le resultat.""";4.1533956327132566e-05;0.0003084782353443307;0.0007780675315359565;0.0;0.0;0.00015043172841950657;0.0;0.0006517784804971652;0.0024745910140849233;0.0;0.000384425432667098;0.0005551174538937419;0.0;0.0014104647353636584;0.0;0.0008064658079233312;0.0;0.010723643432599688;0.0;0.0002457919503348531;0.0009454154501355939;0.0;0.0026331900764342206;0.0;0.0023179874673635264;0.001468891711011277;0.0033711575208326544;0.0042170241970338855;0.0037558898529176277;0.0
5499;"""Je suis très satisfaite de ce produit que j'utilise depuis plusieurs années. Sur mes cheveux chatains parsemés de quelques cheveux blancs, j'obtiens de beaux reflets. Dommage, j'ai appris qu'il contient des sels metalliques, mais, je n'en ai eu aucun méfait.""";0.0;0.0;0.0;0.0;0.0;0.051738585832308684;0.0;0.0;0.002107830757236747;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013091603149830238;0.04654234287434627;0.0005867788575900808;0.07529696360886269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022145200069052358;0.0;0.0
5500;GENIALE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007011188707998683;0.0;0.0;0.0;0.0;0.0;0.0011082472159892594;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0032777295270378978;0.0;0.0;0.0;0.0;0.0
5501;"""j'utilise le produit depuis 20 ans...donc impeccable""";0.0;0.001310649416000667;0.0035562845854639285;0.0;0.0;0.0;0.00028881039120075486;0.0;0.012039868462289601;0.0;0.0;0.006434876017316907;0.0;0.0;0.0010023965233208548;0.0;0.0;0.0;0.0;0.24250242086334767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012228302847428813;0.0
5502;Simple rapide;0.0;0.0;0.0;0.000743811734899244;0.0;0.0;0.0;0.0;0.0;0.0013243333017592903;0.0008077231021372224;0.21204954631095066;0.00016812222516198873;0.0;0.008466045053245184;0.0;0.0;0.0;0.0;0.0;0.001495441586638429;0.0;0.0;0.0011616853150852435;2.1783229837972416e-05;0.0;0.0;0.0;0.0;0.0
5503;"""exactement la couleur que j'attendais""";0.0;0.0;0.0003788376013187116;0.0;0.005589765708030454;0.0;0.0;0.0;0.0;0.0004896233913890621;0.19418020795140822;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0029560561003938264;0.0;0.0;0.0;0.0;0.003314198376998588
5504;Ne correspond pas à la couleur attendue;0.0;0.0;0.00018192801596987048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1754416591134454;0.0;0.0;0.0;0.0;0.001332397372919434;0.0;0.0;0.045252423642256734;0.0;0.0;0.0;0.004898540129883392;0.0;0.0;0.0034485518838147248;0.0;0.0;0.010917824188697751;0.008246712145227111
5505;un peu difficile a poser quand on est seule mais efficace tres rapidement;0.0;4.946028236543748e-05;0.0;0.002025956645579229;0.0021486301900973;0.0;0.0;0.0012645596300600926;0.0;0.18028906401095945;0.0002527378521443805;0.0;0.0003251634377149356;0.0038642449737013996;0.00010741957449220149;0.04091335111616059;0.007290036152828106;0.0199188844413625;0.0;0.0020330071138222237;0.002916966957046079;0.0008204483170503906;0.0;0.003140092857813181;0.0;0.0;0.0;0.0;0.00522777385970087;0.0
5506;Les meches un peu trop claire voir jaune;0.0;0.0006422734058251094;0.0003327363086534822;0.0035307692652778158;0.0;0.0005338236420625168;0.0;0.0;0.0;0.0005005598581736802;0.00461615644868362;0.0006950506630149404;0.009761849319338448;0.0;0.0;0.002985430974149552;0.0;0.019907069978118124;0.0;0.0;0.0;0.0;0.004332221415028191;0.007204459805206451;0.0011997516498579695;0.009983259904017027;0.006681546394786665;0.0;0.04490367460864012;0.0
5507;Ce gel est impeccable;0.0005319102720313743;0.0030151944844429316;0.006383055479962158;0.0;0.00039463643168531756;0.0;7.045624279268218e-05;0.0;0.0;0.00019651968439445843;0.0005623035188328714;0.012593533481135783;0.0;0.0;0.004214495960879557;0.0;0.0018925490104622434;0.0;0.0;0.009736876470437734;0.0;0.0;0.0;0.0;0.0;0.0009200994453038049;0.0;0.0;0.028054315106689865;0.0
5508;"""Génial il nourrit et répare les cheveux ,j'ai vu le résultat directe. Pratique la grosse bouteille""";0.0;0.00038159337624243847;0.000975704594591643;0.0012733978757875726;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003520089017247798;0.0;0.0;0.002374203583583713;0.0031438999048223402;0.025062500964833465;0.00028805015351180926;0.0;0.10714865656244234;0.0014048537377976797;0.0;0.0;0.0;0.0;0.0038913359229339546;0.01779705261823347;0.1254213456645891;0.0
5509;très bien, je recommande ce gel cheveux, que je ne savais pas où le trouver à AGEN 47000 où je demeure !;0.06131916938295914;0.0004711382351103708;0.0;0.000949328241022984;0.0;0.00017875519822615332;0.0;0.0;0.0;0.00029392383002913475;0.0;0.0;0.0;0.0;0.0;0.0;0.003076662479195415;0.0002263563371820516;0.0;0.0016871708967981006;0.0;0.001153328114516454;0.008380058964774131;0.0005514960720025809;0.019826302219657;0.0013262280465789508;0.0021462522499308455;0.0;0.0;0.006439338639410019
5510;"""Commande reçu rapidement !! Tout est ok""";7.383744622407198e-05;0.0;0.00028866285309854826;0.0011221482694905908;0.006804327775404595;0.0;0.0;0.0006886709212913686;0.0;0.0;0.0;0.0;0.0;0.0;0.000522445532870617;0.21990885719394357;0.001824889854993362;0.0;0.0;0.0;0.0;0.0008439418895916434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5511;Pas encore utilisé.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4036697617427406;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5512;"""Mes cheveux sont démêlés""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3304442411765495e-120
5513;"""Rien à dire""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5514;"""Très bon après shampoing avec une très bonne odeur de pomme.""";0.0;0.0;0.148389160999568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005079813434476102
5515;Parfait pour réaliser des chignons.;0.0;0.0001358339700623118;0.0;0.0;0.0;0.0;0.0004601395842399513;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001120512661813725;0.0;0.0;0.005694111357892317;1.4915722932852562e-05;0.0;2.4655982842130957e-05;0.0009069114127676424;0.0;0.0;0.001427882336554742;0.0;0.0
5516;pratique pour les chignons;0.0;0.0;0.0;0.0;0.0;0.0;0.0003359224517685921;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21594420527498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5517;"""très bien pour ma fille de 4 ans""";0.0;0.0;0.0;0.0008854944869326899;0.0;0.0;0.0010182173168120088;0.0;0.03390329151389879;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007637016717450567;0.08329783556353383;0.00016787312880859115;0.0032695738500058734;0.0;0.0007930014980108461;0.0;0.0;0.0;0.0;0.0;0.0
5518;Enfin, des élastiques pour cheveux qui tiennent le coup !;0.0;0.0;0.0;0.0010137097889857;3.3006592437492336e-05;0.00012446509591912527;0.0;0.0002829116668011495;0.001753444478882324;0.0;0.0;0.0;0.0;0.0012278753313175132;0.0013064150583912768;0.00018325331475272912;0.0;0.0003333862062853863;0.0;0.0;0.00028183238729910607;5.156741149310121e-05;0.0;0.0018028088265362985;0.0031716684280019176;0.0;0.02014701353859724;3.9161705016553546e-05;0.0010412811816718963;0.006919205972158696
5519;"""j adore l odeur et la quantité c est parfait pour famille avec filles aux cheveux longs!""";0.000387308866986831;0.0010422174721872323;0.12904731498992372;0.0011178506223554622;0.0;0.0004925439922185324;0.0;0.0007114853720787084;0.0008949043465530006;0.0009587986007920876;0.0;0.0010479662370054758;0.0008371296970136523;0.008041962474452009;0.002425090898277653;0.0;0.0003913792742742754;0.0;0.0;0.003908737843545493;0.0074502825163710274;0.0;0.0;0.010929482577725714;0.0;0.0;0.020205145237106585;0.0;0.02068173584136684;0.0009384141259001448
5520;"""j adore pour la quantité, odeur agreable,""";0.000177042642486252;0.0020287774102608746;0.20697968104693126;0.0;0.0;0.0;0.0;0.00171033586280112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012060942045182146;0.0;0.0;0.0;0.012825180833208499;0.0;0.0;0.0;0.0;0.0;0.03235619714678507;0.0;0.002560224831765743;0.0
5521;"""Bien mais l'un des élastiques à casser quand je l'ai retiré du carton.""";0.000166954494669772;0.0;0.0;0.0001399967711339671;0.0;0.0;0.0002557605160783605;5.557374332692363e-05;0.0;0.0;0.0;0.0001235447713077966;0.0;0.001478145504037191;0.001774380687159802;0.0029749203843731638;0.0;0.0019636090612711204;0.0003065859429488357;0.0;0.0;0.000987600948749985;0.0;0.0028020025579963276;0.0005234715643064569;0.0003340953868888803;0.005897270921239837;0.004419902973777438;0.0;0.0
5522;"""conforme à mes attentes, à voir les résultats sur la durée""";0.0;6.811747865490511e-05;0.000470047261114918;0.0;0.13355726411319918;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005118903422733516;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003912936944268655;0.0;0.0;0.0011686670222409883;0.0;0.18957222330121992;0.0
5523;"""Ma mère l'a essayé et ça adoucit vraiment le cheveux, en ce qui concerne les cheveux crépus.""";0.0;0.0;0.0;0.0005095926888774539;0.0011562316069406724;0.00018381748970896562;0.0005702153602066303;0.0003182993996564768;0.0;0.0003007567635491022;0.0012205257716047199;0.0;0.0002156223775123871;0.0008515163158370065;0.00016396282018314067;0.003345489532544519;0.003140583272978794;0.0;0.0;8.953358226180592e-05;0.0;0.0017454766164107678;0.0;0.0;0.0;0.0;0.0;0.0;0.0012154352490944785;0.04516744626926291
5524;"""rend les cheveux tres doux, j adore pour la quantité""";0.0;0.002012861276287227;0.007496692162752801;0.0;0.0;0.0;0.0;0.22273718905612405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011980424842504903;0.0;0.0;0.0;0.0;0.0;0.032018495446482574;0.0;0.0017240999900860398;0.0
5525;Je voulait tester sur mes cheveux noir sans décoloration mais ça n'à eu aucun effet même pas un reflet mais ne pas assécher les cheveux ... À assayer sur cheveux claire;0.00013920563300888334;0.0;0.0005733443128588576;0.002641515469921359;0.0006888496966410131;0.000358318143709163;0.0;0.0;0.0;0.0;0.006290556698790368;0.0;0.00012413371002068947;0.0032585976766259985;0.007615323221875983;0.002344461595042639;0.0016251237782375844;0.027947919629473593;0.000205999118765629;0.0;0.0007518242438790722;0.0;0.0;0.0022491352893586536;0.0;0.008264363105927519;0.0;0.0020697160160209538;0.0;0.012545858999983587
5526;"""Couleur naturelle et épais""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20788406095009787;0.0;0.00996183166870482;0.0;0.0;0.0;0.0032665781638066558;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0035571996518040183;0.0
5527;Je connaissais déjà ce produit acheté ailleurs...;0.0;0.0;0.0;1.2268380180803094e-05;0.0;0.0017929143046606704;0.0;0.0006545280984112804;0.01628416707830603;6.257822589523734e-05;0.0035319085196359925;0.0;0.0014291623047079569;0.0009020337220777983;0.0;0.006479143419592496;0.0;0.0;0.0030383334706416583;0.0;0.0;0.0;0.0;0.0;0.11997752652865244;4.015233187468448e-07;0.0;0.0;0.010759631069280592;0.006688225464725149
5528;Coloris de la frange qui ne correspond pas du tout , qualité très médiocre je ne recommande vraiment pas .... d'ailleurs ma première commande que je n'ai jamais reçu par point relais je ne la verrais jamais.....;0.040779378762025635;0.0003871581447217198;0.0005522097697069146;0.0;0.0;8.964344457568644e-05;0.053974143938359774;0.0002911612864181363;0.0;0.00011893586357768476;0.003801420789401207;0.0006169241729356269;0.00368761812153201;0.0;0.0;0.06873247815823084;0.0;0.0;0.018177300455812385;0.0032469086905218105;0.0;0.0;0.0;0.0016045141128587324;0.0;0.0021805863490146197;0.0038832811951547146;0.0;0.018575768978122978;0.009130870336871037
5529;"""Plus petites que ce que je pensais mais tiennent bien""";0.0;0.0;0.0;0.0;0.0002070186565599913;0.00013966456777040787;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2099543960570504;0.0;0.0;0.0
5530;"""Un lissage moyen je trouve""";0.0;0.00042023520631614194;0.0005584575004572368;0.0003154960465754549;0.00014840774267917218;0.0;0.0;0.00010574293943953053;0.0009529553950245622;0.002517451661124681;0.002351143023511653;0.0;0.0;0.0022475474202264365;0.0;0.0006639061188269872;0.0024737624164276073;0.0011585843514691958;0.0;0.009201529752168909;0.0011539532821216426;0.01136114192987404;0.0;0.00038589579661266427;0.0029163521929794125;0.0028837320556055063;0.003693423981219784;0.002576175204643033;0.00585831375057692;0.0
5531;"""Le masque Byphass liss extreme est proche du lissage parfait. Ne pas trop rincer et pas assez. Super démélant aussi.""";0.0;0.0;0.00012343087105556278;0.0;2.8133193116944202e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08250144284780778;0.0005147563560222994;0.0;0.0;0.0;6.058429491948476e-07;0.0;0.0;0.0;0.0;0.0;0.00020886320696169284;0.0;0.001365111436466239;0.0;0.0;0.0
5532;"""Lisse et démêle. J'adore""";0.00025955259406509895;0.0;0.0;0.006852915563325545;0.0;0.0;0.0004230914714314066;0.0007886754141971426;0.0;0.004814903090729719;0.0;0.0;0.0;0.0026905223098043552;0.00424544453759414;0.00040263789785893885;0.0;0.0;0.0002449317828077652;0.0007572404699263049;0.0;0.010793789781878362;0.0;0.0;0.0;0.0021242168218919225;0.003329266522241842;0.0;0.0;0.0
5533;"""parfait pour un chignon à porter bas. très jolie qualité et prix imbattable !""";0.0;0.05034226693926034;0.0;0.0;0.0;0.0;0.08885580269345553;0.0;0.0;0.0;0.0002648343666008179;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016599275710518593;0.0;0.0;0.0;0.000575417169159427;0.0;0.0019251450385525904;0.0;0.12605987427681933;0.0;0.0
5534;"""super, j'adore""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5535;"""bon produits a accompagné avec les autres produits de la gamme.""";0.001509221602858955;0.0;0.0;0.0;4.576486022807466e-05;0.0006714643154926702;0.0;0.003155294843192969;0.003313586981560655;0.0006740305789480722;0.0;0.0024162938848451463;0.0;0.017876316588597452;0.0;5.234820928707836e-05;0.0027403102576278792;0.0;0.0003855947015392023;0.004228318563183943;0.0;0.0;0.00030956099521016705;0.0;0.002904887903526354;0.0016264882700856992;0.0002475593367617905;0.0;0.004146309763400405;0.010250242256414967
5536;"""Bon shampoing douceur' soin et brillance""";0.0005722326403084597;0.0;0.0;0.005965209660614412;0.0;0.0;3.331208393273084e-05;0.0010014636431305295;5.4686183187728995e-05;2.263307909024616e-05;0.0009328520784343452;0.0;0.0006175945369011128;0.009790773034976307;0.0;0.0;0.010353859956974019;0.058979802048071184;0.0;0.0;0.005252886916728785;0.006719316844007424;0.0;0.001798802798264233;0.0;0.0;2.363472484700677e-05;0.0032214642884037144;0.0038647583356380437;0.0020710800723336485
5537;Bien qualité prix;0.0;0.18095851818140576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0037488174077712376;0.0;0.0;0.0
