;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
3980;repulpe;0.0;0.0;0.0;0.011330459260619746;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3981;repulper;0.0;0.0;0.0;0.012003431681265676;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001312529728047571;0.0;0.0;0.0;0.001568625858382761;0.0;0.0;0.0;0.012039016421986671;0.0;0.006502599611105858;0.0;0.0;0.0;0.0;0.00011785806835685221;0.0
3982;reputé;0.0;0.0;0.0;0.0;0.0;0.0;3.7763270298900894e-05;0.0;0.0;0.0;8.631247424812703e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0306028948824413e-06;0.0;0.0;5.802200038957879e-08;0.0;0.0;0.0;0.0;0.0;0.0
3983;required;0.0;0.0;0.000322743681201753;0.0;0.0;0.0;0.0;0.0007186042323546986;0.0;0.0;0.0;0.0;0.0014333789949732482;0.0017636985295512218;0.0;0.0;0.0;0.00028788926381426595;0.0;0.0015851008413215557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3984;rescousse;0.0;0.0;0.0;0.002104034842771953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012631235426001325;0.0;0.0;0.0;0.0;0.000570236678840426;0.0;0.0;1.3402200360784099e-05;0.00174270844537455;0.0;0.0;0.0;0.00023502112669265617;0.0;0.0;0.0;8.933334520013488e-05
3985;resculpter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.170802159706275e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5999575445350566e-05;0.0;0.0;0.018133731022138562;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3986;residu;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024366216268531513;0.0;0.0007833946241739091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0035693486285578837;0.0;0.0011070050262565214;0.0;0.0;0.0;0.0017603835465680225
3987;respecte;0.002206135269141275;0.0;0.0;0.0;0.0;0.0;0.0;0.011856019807844816;0.014225029756948513;0.005945951216152694;0.0;0.0;0.0;0.013931182850344994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012878126689728158;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3988;respecter;0.001594128000372566;0.0017621782255682545;0.0;0.0;0.0014280862931324383;0.0033082682912893295;0.0016088072473197628;0.002646591028312246;0.0;0.0;0.0011018202686922005;0.0002636460880973075;0.01086103045880138;0.005647335148518962;0.0;0.007107348775391214;0.0;0.004389721638730674;0.0;0.0;0.0;0.0;0.0;0.0;0.00247534526739149;0.0;0.0;0.0005131181361247298;0.004395293096373893;0.0
3989;respectueux;0.0;0.0;0.0;0.019301947510043424;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011177274497055557
3990;respecté;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008492586082957889;0.0;0.0;0.0;0.011311274717777781;0.0;0.0;0.0;0.0015323911924668687;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3991;respirent;0.0012863001617856831;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006452297437897319;0.0;0.0;0.0;0.0015021458780156676;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00026877563527756825;0.0;0.0012878326387128077
3992;respirer;0.0;0.0;0.0;0.002251588061698262;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0062025047388763735;0.0;0.0;0.0;0.0;0.0054129743271117015;0.0;0.0;0.0;0.0
3993;resplendir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02168613998221528;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3994;ressemblance;0.0;0.000878849314202739;0.0;0.0;0.0;0.0;0.0;0.0;9.846070392214914e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0006607970172035532;1.2958539205319836e-05;0.0002851111756444437;3.742348067078285e-05;3.9372355979659116e-05;0.0;0.0;5.398436901181956e-05;0.0;0.00025306521687155453;6.758351872706607e-05;0.0;0.00010227947327296653;9.139093787638859e-05;0.00102052842730166
3995;ressemble;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014866706596738534;0.0;0.0;0.004212277885172288;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003072890660868314;0.0;0.0;0.0;0.0034682433915700344;0.005649176110861933;0.11164588026609333
3996;ressembler;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010212015117951634;0.0;0.0;0.0;0.0;0.022174667012333865;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00149085502985805;0.0;0.002082035359854847;0.0;0.0;0.015362868370782157
3997;ressens;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005703109597550073;0.0;0.0013157463413156786;0.0;0.0016748637982981235;0.0;0.0;0.0002046014876077836;0.003936591570034889;0.0;1.6687135144284416e-05;0.0;0.0;0.0;0.0;0.0;0.0
3998;ressent;0.0;0.0;0.0023956498059267326;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.762897214409254e-05;0.0;0.0005069837060392082;0.0;0.0013388287901638257;0.0;0.0;0.0;0.0;0.0;1.704862389624688e-05;0.0;0.0003607252912595088;0.0;0.0;0.0001532268578982742;0.0;0.0020112857471187035;0.0
3999;ressenti;0.0;0.0;0.001861192570848544;0.006906408577872967;0.0;0.0;0.0007861987376887782;0.0007453286973397733;0.0;0.0;0.011454416611064439;0.0;0.0;0.007504592679619298;0.0;0.0;0.0;0.003096245120448107;0.0;0.0;0.0;0.002619122841380261;0.0;0.004653591214539992;0.0;0.0;0.0;0.0;0.004922279306768528;0.0
4000;ressentir;0.0;0.010886101754291893;0.0;0.0024179897938343604;0.0;0.008848378425184366;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014692367791858368;0.003918729734200539;0.0;0.0;0.0;0.0;0.017416099383891683;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4001;resserré;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003367545901495552;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0047601547094941535;0.0;0.0;0.0;0.0
4002;resserrés;0.0009298565947641178;0.0;0.0;0.002789765697685377;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004533489083286079;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004178018860769292;0.0;0.0;0.0
4003;resservir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008281846123049894;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001226504300368019;0.0;0.003629047608928538;0.0;0.0;0.0;0.0;0.0016613540558335369;0.001688618361598245;0.0;0.0;0.0;0.0
4004;ressord;0.0;0.0;0.0;0.0005673357057238981;0.0;0.0;0.0;0.0;0.0;0.0;0.008441324689391872;0.0;0.0;0.0;0.0;0.004169414038275356;0.0;0.0;0.0005243213357807005;0.0;0.0036139325139894238;0.0;0.0;0.0;0.0;0.006355143208473502;0.0;0.0;0.0;0.0
4005;ressortent;0.0005439829971488171;0.0;0.0;0.0;0.0;0.0;0.0026961030873951727;0.0020968945639953393;0.0;0.0023067897445713586;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017949056403317353;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4006;ressortir;0.0;0.0;0.0;0.0;0.0;0.018163793357049346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002902715466500249;0.0;0.00015908816998533835;0.003855098917459627;0.0075115792648949705;0.0;0.0;0.0;0.0032920016496498744;0.0;0.0;0.0;0.0;0.006039628183326109;0.0;0.0;0.0
4007;ressorts;0.0;0.0;0.0;0.0;0.0;0.012530705221330056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00022431632296056493;0.0;0.0;0.0;0.0018256464835419409;0.0;0.0;0.0
4008;restaure;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006988028795094042;0.0;0.0;0.0;0.010343168331870295;0.0;0.0;0.0;0.011053949013783364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4009;rester;0.0;0.0036680616046796395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006414526942677552;0.0006642517341334298;0.004522327209335801;0.007467983773099073;0.0023077445599169145;0.011630240756451752;0.0;0.0;0.0;0.012769828755571082;0.0036660973959426074;0.011342348480397078;0.004331329371637831;0.001488202512286678;0.0;0.0
4010;restera;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.881563836655165e-05;0.0;0.0;0.0002834077999162203;0.0;0.0;0.0006238544419690534;5.838369260602901e-05;0.0;0.0;0.0;0.0005462598524456271;0.0;0.0;0.00040332382253668327;0.0003266778097830312;0.0;0.0008187093896343119;3.2221023147191265e-05;0.0016390062305331895;0.00041046544645534496
4011;restructurante;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002958871321697931;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4168148454767257e-05;0.0;0.0;4.7297900458650445e-05;0.0;1.159578275686313e-05;2.8838895917323697e-05;0.00010506400173691723;0.0;0.0;0.0;0.0
4012;restructure;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004938443554807274;0.0;0.0;0.0;0.0;0.0;0.0003930594205861991;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.696551771612379e-05;0.0;0.0;0.0
4013;restructurer;0.0;0.0;0.0032139982214017503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013051475721737005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.407209812908048e-05;0.0007460172854732377;0.0;0.0;0.0;0.0013122076386516645;0.0006961180343319056
4014;resultat;0.0;0.0036745936755302007;0.007463474909733902;0.0033996225847490757;0.0;0.0;0.0;0.014343162236832158;0.03322999230566605;0.0;0.0;0.0;0.0;0.0;0.0;0.0015259849974266317;0.0;0.0049252492395106436;0.0;0.0;0.0;0.0;0.030690941353550036;0.0;0.0;0.0;0.0;0.0;0.019654775043722525;0.0
4015;resultats;0.0016033375758211434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004546786281187379;0.0;0.0;0.0;0.0;0.0;0.00450008010823274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00046669411696010266;0.0;0.002174127173863199;0.005189668350859681
4016;retard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.45430702914605e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.00817467798504201;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004130410229192561;0.0;0.0;0.0
4017;retarder;0.001370060281455519;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026683142191823534;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008397125406827981;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00022811984610260274;7.686728425705604e-05;0.0;0.0
4018;retendu;0.0;0.0;0.0;0.003181589303584798;0.0;0.004334389608006515;0.0;0.0;0.0036757713874717942;0.003285164909310895;0.0;0.0;0.0;0.0;0.00308809276289413;0.0005278072612689621;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4019;reteste;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.953441101491807e-05;0.0;0.0;0.0005099978707299552;0.0;0.0;0.0;0.0;0.0022944057954342343;0.0;0.0;9.963768447180002e-05;0.00041950891717955656;0.0;0.0001865863778761625
4020;retester;0.0;0.0;0.0;0.0;0.0;0.0;0.0027673314855115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0035808135520100123;0.0003794630027762789;0.0
4021;retesterais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0130468305001219;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4022;retire;0.0;0.0037023096366937064;0.00040014881977584125;0.0;0.0;0.0;0.004995674666301373;0.0;0.0;0.0;0.0;0.0;0.0006747325504601175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004468652871443646;0.0;0.016398326628902844;0.0012119076624384406;0.0034017471561099597;0.006954109857662357;0.0;0.001615485407585339;0.0
4023;retirer;0.004531912527725265;6.640615285083401e-05;0.0002026726061062912;0.005741174136106127;0.0;0.0;0.0;0.0;0.0005583535648316695;0.0;8.978300335890332e-05;0.0;0.0;0.013051545386623278;0.008569710811118136;0.0008434703837978715;0.0;0.00907858237973606;0.007504043222985265;0.0;0.0;0.0;0.0;0.011044508272453298;4.933311495521255e-06;0.0;0.003708626285828306;0.0;0.0004777687835255708;0.0
4024;retombe;0.0;0.0;0.0016188976353683944;0.0;0.0;0.0;0.0;0.0;8.732259989261088e-05;0.0;0.0;0.0;0.0;0.0;0.0008005865314992546;0.0;0.0002628964782045048;0.00011151277406261653;0.0;0.0;0.0;0.0010404343425203173;0.0;0.0005057209855580027;0.0015065083715973002;0.0;0.0;0.0;0.0;0.0
4025;retouche;0.0;0.0;0.0007739840828996211;0.002088250961702972;0.0;0.0;0.0;0.0;0.0024467327851354446;0.0;0.0;0.0;0.0;0.0;0.002341296019399628;0.0;0.0035368060021744776;0.003066468615961481;0.0;0.005149598037217992;0.0;0.0;0.0;0.06789920465440892;0.0;0.03396529742036181;0.010332087013637765;0.0;0.0002703607389516028;0.002982932150884942
4026;retourne;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011836698176742996;0.0;0.00014367139618993126;0.0;0.007535065055845625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007328239097326757;7.520091816219325e-05;3.89241620991832e-05;0.0005260665694684757;0.0;0.0012836235303561728;0.0001728268498461236
4027;retourner;0.0;0.003750027191975194;0.0;0.0;0.0;0.0;5.892830253453704e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.023988554895226968;0.0;0.0;0.000535687102131907;0.0;0.010749722485918291;0.0;0.0;0.0;0.0018374461700705817;0.005322982399471526;0.0;0.00011466597236247122;0.000595173881857147;0.0
4028;retours;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009309572517340474;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006975565597999899;0.0011514706673725426;0.0;0.00043523444053748323;0.0;0.0020393963301966076;0.003764932025374119
4029;retouver;0.0;0.003027861542419003;0.0028939540526428014;0.0;0.0;0.0;0.004819533568648288;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010061762091491046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4030;retrait;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03602784221376186;0.0;0.0;0.0;0.00022215050747757264;0.0;0.0;0.0;0.0;0.0
4031;retravailler;0.0;0.004488059350157495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2466771737375317e-05;7.759935195785316e-05;0.0;0.0;0.0;0.0;0.0007862364292921897;0.007544846790491268;0.001650036736341646;0.0;0.0;0.0;0.0;0.00039248505318055857
4032;retrouve;0.0;0.0;0.005946886517069094;0.0;0.001981401758292473;0.0;0.012915156755727467;0.0;0.0;0.00369823110005636;0.0;0.0;0.0;0.0005286077973030245;0.0;0.0003372068453994014;0.0;0.017203488655690262;0.0;0.02433356453519702;0.0;0.0;0.0;0.0075856200662779575;0.0032599958480477344;0.0;0.004262255408805175;0.003025869743635688;0.002116777118168489;0.019273612921491327
4033;retrouver;0.007127923336028622;0.001362505091215514;0.00283777018980092;0.0;0.0;0.0;0.0372077677298652;0.0004459807720903033;0.0;0.0;0.0373416595722518;0.004613573732305304;0.0007560192347284763;0.023301436338919554;0.0;0.0;0.004421389892890072;0.07146632382353155;0.0;0.03646844957012279;0.0;0.008046492956524284;0.0033198516926329726;0.0;0.007191550676184467;0.0009836784722714086;0.0;0.0;0.0;0.024018087036528052
4034;retrouvé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003276545113480698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010318138243686577;0.0
4035;retrouvée;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.8208959530453235e-06;0.0;0.0;0.00016474979302177333;0.0;0.0;0.0;7.7067420956748e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.006233696448239376;5.6448922617191846e-05;0.001686065477899234;0.0;0.0003367123892896884;1.4937524784313808e-05;0.0002317845518139577;0.002727371324965626
4036;reussi;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.404764432139536e-121
4037;reussir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004794791928217794;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4038;revanche;0.0;0.0;0.00012049987037534496;0.0;0.0;0.00029296508294803864;0.0;0.0;0.0018647115154325608;0.005189642945267035;0.005632904443878483;0.000394918902247444;0.00347280158241574;0.023187218605189158;0.0;0.01060849902039352;0.0;0.016239550051867918;0.0;0.0;0.011024402786720568;0.009212965294264666;0.0;0.002488505515759187;0.0;0.002148961493318388;0.012365996325363728;0.005853367987669141;0.014474182778720977;0.0
4039;reveil;0.0;0.0032642340858619664;0.0;0.0;0.0;0.0;0.001391970099955601;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007465394465959715;0.0;0.0;0.0;0.0;0.00046752442662977174;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4040;revenir;0.0002626369241119022;0.013614804753460885;0.0;0.0013030899327249597;0.0;0.0025358737841474446;0.0068053560700331835;0.0;0.0067699550140402865;0.0;0.0;0.0;0.0;0.0002828123820464447;0.0;0.0005204237076170666;0.005936308884062547;0.0;0.0;0.005624233132623564;0.0;0.0;0.0;0.0;0.004960726043818753;0.0003839780914308103;0.003966376334794163;0.0014478893760820689;0.0013343929925797148;0.0021121828327220257
4041;reviendrai;0.00011223565682938491;0.000615512157142133;0.0;0.0;0.0;0.004272116149291015;0.0006181067773591526;0.0;0.0;0.0;0.0009287833916123853;0.0;0.0;0.0;0.0;0.005505636987099393;0.0;0.007269514517698997;0.009028803163059295;0.0;0.0;0.0029396983247260253;0.0;0.0015109044244702948;0.00017868397580391842;0.004262264741965517;0.0;0.0;0.0011705343419911394;0.0
4042;reviendrais;0.004784662767627793;0.03947994744307998;0.0;0.0;0.0;0.018441982489294222;0.0;0.0;0.01101520526963691;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001259216622123131;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4043;reviens;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004906696046701391;0.0;0.0;0.0;0.0;0.0;0.013743028805295007;0.0;0.00013454682037760806;5.195127934730451e-05;0.0;0.00013394089567117802;0.0;0.0;0.0006680249404831494;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4044;revient;0.0;0.009349071767875944;0.0;0.0;0.0;0.0;0.0020061934967025925;0.0;0.0;0.0;0.0;0.0021276303970099585;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018269921959188334;0.0;0.0;0.0;0.01947615355116841;0.0;0.0063060470749246225;0.0;0.0;0.006876204280011427
4045;revit;0.0016292472728705418;0.0;0.0;0.009967214549057808;0.0;0.0064686987829589504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008681995978065217;0.00023876342599736346;0.0;0.0;0.0
4046;revitalisant;0.0;0.0;0.0;0.01388739794988883;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4047;revivent;0.0;0.0;0.004398514477955111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004923413858848993;0.0;1.642867999272783e-05;0.0005216626308124449;0.0;0.0;8.949129977763551e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4048;revivre;0.0012863001617856831;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006452297437897319;0.0;0.0;0.0;0.0015021458780156676;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00026877563527756825;0.0;0.0012878326387128077
4049;revlon;0.0;0.0003201300237448071;0.0;0.0;0.0;0.0;0.0021293133270605677;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0042927191872894664;0.0;0.0037737881529038425;0.0;0.0;0.0;0.0;0.003967736606191834;0.0;0.0;0.0;0.0010009810468445978;0.007368893499847021
4050;revoir;0.0;0.0;0.005087223758502112;0.0;0.0;0.0;0.0;0.0;0.0065164972921898075;0.0;0.0018009599660130397;0.0008187729178817574;0.0;0.005582898952826558;0.0028092461404933826;0.0;0.001637863172617614;0.0;0.0;0.0;0.0;0.0;0.0;0.0032681822608707925;0.0;0.0019748446452809098;0.0;0.0020440251768477995;0.0003544814476679741;0.006305701580647839
4051;revois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025621448267664744;0.0;0.0;0.0;0.0;0.0035535563797764536;0.0;0.0;0.00046550035988250296;0.01020635139396083;0.0
4052;reçevoir;0.0027344362131563;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014551448667999138;0.0;0.007337861605984936;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4053;reçois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001894606149059489;0.00013150744784473927;0.0;0.0;0.0;0.004430596388211656;0.00011584418214161124;0.0;0.0029269291471009456;0.00015590379100752078;0.0;0.00040827063438969455;0.00030722149210576227;0.00023134744018229707;0.0008515047740991689;0.0;0.0;0.0014636549276326098;0.0;0.00021833367749596503
4054;reçu;0.0;0.0;0.0;0.0;0.002279356261210351;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006583829104376972;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005165451194683313;0.0
4055;rhaaaa;0.0030883858024846915;0.0;0.0;0.0;0.005225947530776355;0.0;0.0;0.0;0.0004897485535726452;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019889895011815577;0.0;0.0;0.0;0.0;0.0;0.001605609735911492;0.0;0.0;0.0;0.0;0.0
4056;riche;0.0;0.0;0.0;0.0;0.0;0.0;0.0007765800618110397;0.0;0.0;0.0;0.0;0.0;0.014151927219808215;0.015721883020434025;0.0;0.002137773533498865;0.0;0.0006464257928393257;0.0;0.0;0.0;0.03339994451623029;0.0;5.441051391114448e-05;0.0;0.00014448161162521953;0.0;0.0;0.00021748205494274858;0.0
4057;richesse;0.0;0.032210616526337256;0.0;0.0;0.0;0.0;0.019593137210567078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4058;riché;0.0;0.0;0.0;0.0;0.0;3.236122481267977e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001953952867217615;0.0;0.0;0.0;0.0;0.016457501790976253;0.0;0.0036091363161317655;0.0;0.0;0.00022952525799549447;0.0;0.0
4059;ricin;0.0;0.005048584807478931;0.0;0.0;0.0;0.0;0.0038609818055433294;0.0002293610125253741;0.0;0.0;0.0;4.9980095122642015e-05;0.0;0.0007178641294324859;0.0;0.0021451933804207905;0.0027430967426482268;0.002684594244878301;0.0;0.0007048326717453573;0.0;0.00482808773823751;0.0;0.0;0.0;0.001984217199832215;0.0;0.0;0.004127782331692692;0.0
4060;ride;0.0;0.0;0.0;0.026324430487289222;0.0;0.005428777144643429;0.0;0.0;0.005999415556263623;0.004367843416426779;0.0;0.0;0.0;0.0;0.002100948245304104;0.009474443675612397;0.0;0.0014150405442190325;0.0;0.0;0.0025507414309935586;0.003649327056804002;0.0;0.0017656452445187062;0.0;0.009471356345825858;0.00029623790568978264;0.008805626173018784;0.017149158663299496;0.0
4061;rider;0.0;0.0;0.0;0.008206981912089769;0.0;0.0;0.00143150387308061;0.0;0.0;0.000660045565592055;0.0;0.0;0.0;0.0;0.0;0.0010144263851711622;0.0;0.002741474541424296;0.0;0.0011766477169274491;0.0021863859820071734;0.0;0.0;0.0;3.693991965891037e-05;0.00359181891570808;0.0;0.0;0.0017036523346885568;0.00028407437668561607
4062;rides;9.32927490170194e-05;0.0002498283966598446;0.0008350675505585936;0.011982600035217814;0.0;0.0;0.0034489561601070136;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028833095138261207;0.006551821764016513;0.0;0.0;0.0;0.001094986099772786;0.0;0.0;0.0;0.0;0.002000804114445094;0.0010652563914072945;0.0041401619109423865;0.0;0.008048686132616207;0.002517959345170809
4063;ridicule;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006016969616442354;1.1391506608142408e-05;0.0;0.0;3.3646035117281837e-06;0.0006133750911175822;0.0;0.0;0.0;8.363326784148108e-05;0.0;0.0;0.0;0.0;7.629839082466413e-05;0.0;0.0;0.0;0.0;0.0
