;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14
4299;serre;0.0;0.001064884807411547;0.0;0.0017846912654411;0.0;0.0;0.0;0.0;0.002897062302603058;0.0;0.0018879392213301772;0.003332606391239878;5.5044619345706696e-06;0.0;0.0012227355646665336
4300;serré;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.852925634392736e-108
4301;sers;0.0002282942292610016;0.002628563360342087;0.007043935015076112;0.002625785511729816;0.0;0.012312157475218079;0.0;0.0;0.004041641861920415;0.015135882300277495;0.021879036803202186;0.0;0.0;0.0016411551106042355;0.002658498125995251
4302;sert;0.0024202582965221673;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007577271678281407;0.0;0.0002569715739578988;0.0;0.0;0.0036536201243912545
4303;serum;0.0;0.0;0.0;0.0;0.0;0.0007775805138275505;0.0;0.0;0.0;0.0;0.00012705870276583927;0.0;0.0;0.008268485448808734;0.0
4304;serviable;0.0008691023236728361;0.0;0.0;0.00020334097292705098;0.0;0.00030905915042657423;0.0;0.0;0.0;0.0;0.0005417461632287999;0.0;0.0;0.0008741355351592853;8.850326971401229e-05
4305;service;0.006562809281128882;0.0001997643098043628;0.0003510505568970668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017315383610852317;0.0;0.0;0.00130653082779659
4306;servie;0.0;0.0;0.0;0.0;0.0;0.00023319020465118124;0.00029626367571850915;0.0;0.0;6.291117034256101e-05;0.0;0.0;0.0;0.0014319816401670749;0.0
4307;serviette;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005951269904036599;0.00200788693058781;0.0;0.008397652594860954;0.0;0.0011280198905274698;0.008790405063319018;0.0025693907143681033
4308;servir;0.007397862912437496;0.003333068859984276;0.0;0.006705143020863734;0.0;0.006828112716843688;0.0;0.0;0.005453316873783575;0.001461327246445008;0.004961216297523938;0.0;0.0;0.0036829404192568133;0.016936224079858477
4309;servire;0.0;0.0;0.0;0.0;0.0001128909200295571;0.0;0.0;0.0;0.00016221308933313881;0.0;0.0004158700669880909;0.00044962355233365094;0.0;0.0005176970152183762;0.0006340959596794958
4310;servis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.354462088765012e-05;0.00014240141672808773;0.0003571495016903478;0.0;1.352602375027243e-05;0.0009289078762659187
4311;set;0.0056854630970426005;0.0;0.0;0.0;0.011861701873286461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4312;sex;0.0;0.0035688652350411207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002658653311364069;0.0;0.0;0.0018731868027480247;0.0009642460039559952
4313;sexy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.841328407462463e-108
4314;shamoog;0.0;0.0;0.0007560923734519625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002343714330641665;0.0037513018163949983;0.0
4315;shampaoing;0.0;0.0;0.0;0.0;0.0;0.00911972127277874;0.0;0.0;0.0;0.00731497282851121;0.0;0.0;0.0;0.0008602862678471086;0.0
4316;shampoig;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012423723615768767;0.0;0.0;0.0;0.0;0.0032087800513544403;0.0
4317;shampoing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005625511034694643;0.0
4318;shampoings;0.00046089752420129456;0.0;0.002392551024997319;0.0;0.0;0.0;0.0;0.008704654307212453;0.004770095404289462;0.0;0.0005028162602102235;0.0;0.0;0.002515800873959249;0.0
4319;shampoo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0062979326543813954;0.0;0.0;0.00012935881972748957;0.0
4320;shampooings;0.0;0.0;0.0;0.0;2.560014976577067e-07;0.0;0.0;0.0;0.0;0.0;0.000590086688355336;8.423350801674334e-05;0.0003283583033103131;0.002482053893035285;0.0025429689920490346
4321;shamppoing;0.0;0.0;9.475022734093257e-06;9.330458581453467e-05;0.0;0.00024028617609626375;0.0;0.0;0.0;2.8568576231253832e-05;0.00011576181913773295;0.0001453884774263082;6.484128200857216e-05;0.0;0.00010068075591407938
4322;shave;0.0;0.0;0.0;0.002307470325984514;0.0;0.0;0.0;0.0;4.197158026421242e-05;0.0;0.0;1.0148298194915854e-05;0.0012170872583435995;0.00016660114391559897;0.0
4323;shiseido;0.0;0.00017615521610304474;0.0;0.0;0.0;3.648621039762417e-05;0.0;0.0;0.0;0.0;0.00017921416260226907;0.0;0.0;1.3488478094081075e-06;5.395161599839262e-06
4324;shmpooing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002299724861987803;0.0;0.0;0.00029534268208702405;0.0;0.00014545103153164177;0.0
4325;shoking;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011450595974336996;1.5794680889393223e-05;0.0;0.00033816417287678066;0.0004408798085783809
4326;signal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011234680802124672;0.0;0.0012227142428097762;0.004826606161922496
4327;signaler;0.0;0.0;0.0010751569349781314;0.0;0.0004678256923952611;0.0003416279890008869;0.004017420780521068;0.0019235652419261199;0.001760342554424188;0.0;9.343550102126303e-05;0.00040087113351752236;0.0;0.005255703271579769;0.0
4328;signes;0.0;0.0;3.229439951724186e-06;0.0;0.0;0.0;0.0;0.0;7.806822497724717e-05;7.245893279179052e-05;0.0;0.0;0.0;0.0;0.0002418554310896266
4329;signification;0.0;0.0;0.0;5.644251747294868e-05;1.4921157700168732e-06;0.0;7.890651228711081e-06;8.92412556330358e-06;7.483412565914305e-05;0.0;3.473401328383135e-05;0.00021929879568079384;0.0;8.320844360930933e-05;0.0
4330;silicone;0.0;8.729281458407508e-05;0.0;0.0;0.0;9.34525709623025e-06;0.0;0.0;0.0;0.0;0.00036150100965259293;0.0;6.0268181518851795e-05;0.0007066619284420465;0.0006086709296799974
4331;silicones;0.00233949410170346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007435783617332417;0.0017473005197435228;0.0;0.0;0.0029193154341839458;0.004659180017131266;0.0
4332;sillon;0.0;0.0;0.0;6.791358066341352e-05;0.0;0.0;0.0;0.0;0.0;0.0;5.050511614329136e-05;0.0;2.4105731118751543e-06;0.0;6.970602477937834e-05
4333;silver;0.0013073358680175048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003056007173949406;0.0032391951698906704;0.008107381392817482;0.0;0.0;0.009463554795021159;0.0
4334;similaire;0.0008370351627474844;0.016997639736966934;0.00629053426511828;0.0;0.0;0.0;0.0;0.0;0.0;0.007050420378012846;0.0;0.0;0.0;0.00829134555268095;0.0
4335;simple;0.0;0.0;0.0;0.011416926760230699;0.0;0.0;0.0;0.0;0.0;0.010626756597295239;0.014543057564094368;0.03797056457418096;0.007105026147138557;0.0;0.06175507704562342
4336;simplement;0.0054817310360293315;0.005284118009522244;0.0;0.004190989392908919;0.0;0.0;8.167904005921251e-05;0.00274052089558266;0.006677514738215146;0.0;0.0006244813119168574;0.0;0.002182998685234148;0.030527876996047712;0.0017963401728698025
4337;sincère;0.0;0.0;0.0;0.0;0.0;0.005831877540967087;0.0;0.0;0.0;0.0;0.0;0.0;5.777493055115307e-05;0.0;0.0
4338;sincèrement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006386492474313949;0.0;0.0;0.0;0.0
4339;sinistré;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.171406777477014e-05;0.0;0.00025212941083616324;0.0;0.0002466606339026231;0.001492946243739526
4340;sinn;0.0;0.0;0.0;0.0;1.8686488584277085e-05;0.0;0.0;0.0;0.0;0.0;0.00041329949356291607;0.0;0.0;0.0008152374957568079;0.000516975781335431
4341;sirène;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0038454891883190085;0.0024463817570761497;0.0
4342;sisley;0.0;6.15033227780063e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011379335782249296;0.0
4343;site;0.0;0.017776526861222105;0.0035079688098117977;0.0;0.03474575763578285;0.038471125479453694;0.0;0.0;0.00824793869909099;0.017941796950711738;0.006594323457316287;0.03597956816704725;0.0;0.026672914435214787;0.002330940554156523
4344;situation;0.0;0.0;0.0;0.0;4.3801641549527766e-05;0.0;0.0;0.0;0.0;0.0;9.707125919826491e-05;0.0;2.469917541055589e-05;0.0016939142234126485;0.0
4345;siècle;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005923688561039728;4.2633145924534124e-05;0.0;0.0006474918792242897;0.0014778162702257169
4346;slightly;7.94542848501254e-08;0.0;0.0;8.11876290773765e-08;0.0;4.405541244399354e-06;0.0;0.0;1.0648814180008967e-05;0.0;2.6801580870071227e-05;5.652146392738851e-05;0.0;0.0;0.0
4347;slogan;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001530522488354231;2.1390344843741402e-05;0.0;0.0;0.0002833782822732041;0.0001844252441804813;0.003777478802648919
4348;smoky;0.0;0.0;0.0;2.3983695032157018e-05;0.0;0.0;0.0;0.0;0.005455493430935966;0.0;0.0005709992186502086;0.0;0.0;0.0;0.0
4349;so;0.0;0.0;0.0;0.0;0.0;0.0;8.992750731897388e-06;0.0;0.0;2.7888580771863053e-06;6.862929377090056e-06;0.0;0.0;3.5397648728950604e-05;5.707431840298027e-06
4350;sobre;0.0;0.00044536246344326893;4.20427660644248e-05;0.0;8.257176558899536e-06;0.0;0.0;0.0;5.445249835034681e-05;0.0;7.023208539022812e-05;8.773182454429136e-05;6.536798477426966e-05;0.0005485362500151576;0.0005197304697792505
4351;sobriété;0.0;0.0004856222454399016;4.817384279594607e-05;0.00017962455707466786;0.0;0.0;0.0;0.0;7.499943455259319e-05;0.0;2.8836337431939845e-05;0.0001849877549270489;8.504544985696194e-05;6.608344724108768e-05;0.0003244124299978209
4352;société;0.002573696122663617;0.0;0.0;0.0;0.009293339397337765;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4353;soeur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.951289696203711e-05;1.9691602497458833e-05;0.006151557307882557;0.0;0.0;0.00023585023074341834;0.0
4354;soie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011766829797298904;0.0030575905171031596;0.0038550996138366597;0.0;0.0;0.0;0.012871614371391768;0.0
4355;soigne;0.003530929834601271;0.0;0.0;0.0;0.0;0.0;0.0;0.008552244476387827;0.0006836475974787049;0.008782226861443155;0.0;0.0003545550773541252;0.011830055351126417;0.0;0.0
4356;soigner;0.003971702734323574;0.0;0.0;0.0;0.005718651907032194;0.0;0.002792650742988704;0.0043607251257900435;0.0;0.005202182362826956;0.0;0.08100849095785345;0.0015585680877544547;0.015903329468814568;0.0
4357;soigneux;0.006682258242440053;0.0;4.7345755637577603e-05;0.0;0.0;0.0;0.0;0.0;0.0016941921778122428;0.0;0.0;0.0006198774160126499;0.0;0.0;0.0003254704806746471
4358;soigné;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011458205524627918;0.0
4359;soignée;0.0013079403832893318;0.0;0.0;0.0;0.0;0.0016785214895623734;0.0;0.0;0.003609184950236689;0.0;0.001452690415258678;0.016456573465405407;1.9221582234599734e-05;0.0;0.0007848171921008242
4360;soin;0.016419115896359346;0.005386373529889046;0.0;0.03582581227201724;0.0;0.0;0.013856407816678726;0.013080559430260668;0.023174303596719726;0.04079535034105918;0.021655560226085654;0.000982891029674904;0.0;0.3157501733689791;0.002569741859295187
4361;soins;0.003769117590025859;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020480416349403178;0.0;0.0;0.0;0.0;0.0030218186047591324;0.0
4362;soir;0.00416753529696745;0.005047376569134932;0.0;0.03255024435671479;0.0;0.007912198888932593;0.0007352578323693155;0.0;0.012487077258428632;0.012371699282701052;0.004170921091682218;0.0;0.0;0.012958857263312269;0.009306527376550846
4363;soirs;0.0;0.0;0.0;0.004470347708445101;0.00012399273498813122;0.00023404689032146105;0.0;0.0;0.0002586893685040091;3.7719182762678515e-05;4.988363415008593e-05;0.0;2.0073211421648617e-05;0.00043018742190637437;0.0
4364;soirée;0.0011370822776011434;0.0019220895583769964;0.0;0.0011793421975159414;0.0;0.0;0.0;0.0;0.0;0.00015079247710706776;0.008134482746232647;1.854414684896438e-05;0.0022005659630142606;0.0030661509574287584;0.004575199504479941
4365;soirées;0.0;0.0;0.0;0.004951941378060392;0.0;0.0;0.0;0.0;0.0002190555048067693;0.0;0.0;0.0004322618817037518;2.2420925427263855e-05;0.0011041529653489414;3.887943176012846e-05
4366;sois;0.0028105881541104407;0.0;0.0;0.0;0.0;0.00017076725619482745;0.0;0.0;0.0;0.0;0.008260463726012433;0.0;0.0;0.0020247000275113837;0.0
4367;sol;0.0;0.0;0.0;0.0;8.665654615555922e-05;0.0;0.0;0.0;0.0;0.0;0.00043830110489283676;0.00013500005087773822;0.0;0.0005056295763950464;0.0005171124247492117
4368;solaire;0.0005128811422973249;0.0;0.002738446773715062;0.008057601037792123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001812744519987381;0.002689222391930376
4369;solde;0.0;0.0;0.00014285611271251986;0.0;0.0;0.0;0.00016142178633515123;0.0;0.0;0.0;0.0010962044686778755;0.0;0.0;0.0;0.0005193007480049776
4370;soleil;0.0;0.0;0.005117431042580641;0.0;0.0;0.0;0.0;0.007159248759862918;0.0;0.0;0.003188297966287497;0.0;0.0;0.03574981254882061;0.0
4371;solide;0.0;0.0;0.0;0.0;0.0;0.0;3.450894987245085e-06;0.0;0.0;0.0;0.0;0.00012297683203505146;0.0006388837341229227;0.0030532547604488376;0.0019387902584401672
4372;solidité;0.0;0.0;2.3770053863044438e-05;0.0;0.0;0.0;1.5646762471671804e-05;0.0;0.0;2.9126460754302095e-05;0.000433206820366562;0.0;0.0;0.00044063854479525365;0.00010849804421058638
4373;solution;0.005136742437638406;0.0;0.0;0.0;0.0;0.013461638216915242;0.0;0.0;0.0;0.0;0.002950124504494519;0.0;0.0;0.0026845613429350716;0.0
4374;sommaire;0.0;0.0;0.0;0.0;0.00019199189167904324;0.0;0.0;0.0;0.0;0.0;0.000417152142586881;0.0003930376373714631;7.007417288814977e-05;0.0002199894571183063;5.096836106496019e-07
4375;somme;0.003744234535631504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014650288886635114;0.0;0.00044004864231205317;0.0;0.013376901183595037;5.564629249615955e-05;0.0
4376;somment;0.0027445864081382973;0.0;0.0;0.0;0.00024168617477729153;0.0;0.0;0.0;0.0;0.0;0.0016021208696932934;0.00013706219499906057;0.0;0.0002463050432020078;2.3503779100934712e-05
4377;sophistiqué;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.739566915052359e-05;0.0005488234780458873;0.0;0.0;0.0015785692387861375
4378;sophistiquée;0.0;0.0;0.0014158822074336423;0.0;0.0;0.0;0.0;0.0020997194572553754;0.0;0.0;0.0;0.0;0.0;0.00135944369107654;0.0
4379;sort;0.0;0.0;0.0;0.0013436745123874719;0.0;0.0;0.00036659677111008606;0.0;0.0;0.0;0.0;7.553381319493455e-05;0.0;0.0008519411496036304;0.011100002857335832
4380;sortais;0.0;0.0;0.008296703730777755;0.0;9.652551499265275e-05;0.0004912958142606652;0.0;0.0003762584896861266;0.00028167754031126066;0.0;0.00043105362127046236;0.0011975619774761863;0.0;0.0030354459280615806;0.0
4381;sortait;0.0;0.0;0.0;0.0;0.0;0.0013485976178873437;0.0;0.00098045770907001;0.0001223435266531172;0.0;0.00040844429014263534;0.0;0.0;0.0003800014965627718;0.00015448992956590779
4382;sortant;0.0;0.0;0.0;0.0;2.3264163256239537e-05;2.398436207876388e-05;0.0;0.0;0.00033471511319203097;1.4976513675323733e-06;0.0005684426879637446;7.226945331485074e-05;3.7790312895865064e-06;0.0002534459164419956;0.0
4383;sorte;0.00040340463805820697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001550712857349989;0.0002354212486040752;0.0015049123401311947;0.0;1.1141736417748093e-05;0.0020636426450292523;0.0
4384;sortes;0.00035979199829010524;0.0;0.0;0.002675637515533309;0.0;0.0;0.0;0.0;0.0;0.0;0.003184181975368482;0.0;0.0;0.0;0.0
4385;sorti;0.0011453633681496678;0.002027884974743017;0.0;0.007828760825352466;0.0;0.0;0.0;0.0;0.004390081320948009;0.0;0.0;0.0;0.0;0.00445417870553458;0.0
4386;sortie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.023250958403325726;0.0;0.000830450185919265;0.0;0.0008515530936144273;0.007339197792468903;0.010672746597553469
4387;sortir;8.662805964026182e-05;0.0035530687664625275;0.001546227330766315;0.004357764587568534;0.0;0.0;0.0;0.0009602367549656133;0.00859916610528048;0.0021507492135055964;0.0006019288942015068;0.0003043690650698055;0.00280342679614981;0.009520310544077181;0.006848158203160768
4388;souci;0.0009175918769686459;0.0;0.008443795437640476;0.0033742220208051905;0.018829724946045946;0.0;0.0;0.0;0.027839796664260147;0.0;0.004677056679259913;0.009133503466696164;0.0;0.0;0.006384544881218552
4389;soucieux;0.0;0.0;0.0;0.0001476465594472356;0.0;0.0;0.0;0.0;0.0;3.511090964916167e-05;6.994475916666156e-05;0.0;2.461287350498257e-05;0.0014149927534907725;0.0
4390;soucis;0.010867813482894116;0.0036985496508164135;0.0;0.0;0.0;0.0;0.00042654504722782616;0.0;0.001285380316909492;0.0;0.01469584123009283;0.0;0.007374709565377705;0.0037011043486118254;0.0016542967352782538
4391;soudain;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.809696820759584e-05;0.0;0.0;0.002054973206856881
4392;souffraient;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0019426355178648763;0.0;0.0;0.0;0.006072066165520152;5.551651429204831e-05
4393;souhait;0.0;0.0;0.0033691125299237998;0.0;0.0;0.0;0.006446920569930749;0.0;0.0;0.0;0.001578126578644236;0.0;0.0;0.0037208967223175252;0.0
4394;souhaitais;0.0;0.0;0.0;0.0;0.0;0.0069034048867480735;0.0;0.005053159105860547;0.006909958843185653;0.0;0.0;4.132741798137336e-05;0.0;0.0;0.0
4395;souhaite;0.001674387760005591;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004509633428617991;0.0;0.0003334324259442804;0.0;0.0;0.0;0.008782906477050802
4396;souhaitent;0.0;0.0;0.0003590547729128669;0.0012262812832026142;2.1506747488128847e-06;2.2584804306639915e-05;0.0;0.0;0.0;0.0;9.010939528998897e-05;0.0;0.0012080783117000358;0.0005266337905255136;0.0
4397;souhaiter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009362209388141526;0.0;0.0;0.0008387990840812938;0.00038083553195802157
4398;souhaitez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004570491138025541;0.0;0.0;0.0006155762153886137;0.0;0.0;0.003756989894875986;0.004243344531336998
4399;soulage;0.0;1.915924393328667e-05;0.0;2.0277416229144486e-05;0.0;0.0;0.0;0.0;7.724667673079403e-05;0.0;0.0;0.00014406898003668347;0.00030159681177847523;0.00016734409052985644;0.0007709141812351011
4400;soulagé;0.001422630824754307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004715569591471432;0.0
4401;soules;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011476922513903889;0.0;0.0;0.0;0.0;0.0;0.0;0.012543160416153009
4402;soulève;0.0;0.0;0.0006018041459867325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00023396986865280945;0.002352793606741251;0.001984328544966706;0.00046029553226640657
4403;soumettre;0.0015632691760963063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002043867863210151;0.0;4.413040050208126e-05;0.00026850453839987;0.0
4404;souple;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07867158715549866;0.02408621371574301;0.019676120680563215;0.005558460292473518;0.0;0.0;0.10810243142662566;0.0
4405;souples;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.994660661051451e-05;0.0;0.0;0.001106311574000193;0.0;0.0;0.006230750591738811;0.00032842945560277917
4406;souplesse;0.0;9.147372918992699e-06;0.0041152914274025995;0.0;0.0;0.0;0.0;0.0;0.0024052074075566294;0.007971870273796368;0.014880548845092953;0.0;0.0;0.015744983470253087;0.0028800607556129136
4407;soupçons;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006238714600534547;0.0;0.0;0.0;0.0;0.0;0.0
4408;source;0.0;0.0;0.0;5.770485490635551e-06;0.0;0.0;1.6659480357096508e-05;0.0;0.0;0.0;8.031530131323281e-05;0.0;0.0;1.6853755868169978e-05;7.741739476858487e-05
4409;sourcils;0.005240605732916913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4410;soutien;0.0;0.0;0.0;0.0;0.0;0.0;1.879459861360102e-05;0.0;0.0;0.0;0.00031793323870442093;0.0;0.0;0.001216377670694638;0.0
4411;soyeux;0.013592185046600492;0.0;0.010046231732700703;0.0;0.0;0.025127625414463572;0.008937960105443982;0.21121202649193596;0.0013453306909007275;0.0;0.0018664833601620852;0.03217441371015027;0.0007399492828314945;0.039500569378833644;0.016310354233278406
4412;spas;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021537314742384205;0.0;0.0001602044768983567;0.0;0.002286386837844661;0.0
4413;spay;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.852925634392736e-108
4414;specialement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006434268954685902;0.006615624445502378;0.0;0.0;0.0;0.0;0.0
4415;spectacle;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013552045234460377;0.0;0.0;0.0;0.0;0.0;0.0
4416;spectaculaire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002907019658716249;0.0;0.0;0.00024105283342010253;0.0;0.0;0.008351898460294403;0.0013005196007717496
4417;spectateur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003256750697719691;0.0;0.0005234405696222248;0.0001440884263399312;0.0;0.0015473251703083727;0.001234796371558169
4418;spf;0.0;0.0;0.0;4.7695517872181034e-05;0.0;0.0;1.5732126471367814e-05;0.0;0.0;0.0;0.0;2.427814247065781e-05;0.0;2.76289505522718e-05;0.0008495658672245601
4419;splendide;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010370248404566294;0.0;0.0;0.0;0.0
4420;sport;0.0;0.0;0.0;0.0;0.0;7.556111641648216e-05;0.0;0.0;0.0;0.0;0.00293158495774087;0.0;0.0;0.0034642875332435495;0.0007260690290195747
4421;sportif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013877587688752524;0.0011632195442979152;0.0;0.0;0.0;0.00017362607255278398;0.0002727474997746687
4422;spray;0.0;0.0;0.003185052692526433;0.0;0.0;0.0;0.0015371512316290157;0.0;0.00402275789837543;0.02607353090443814;0.00024397597119779136;0.0014922252300854468;0.0;0.016483465603176213;0.014173694436430646
4423;spécial;0.0;0.0;0.00901957226393904;0.005896563727702257;0.0;0.0;0.0;0.0;0.0;0.0202051160400635;0.0011939155962697912;0.0;0.008924131862240482;0.0;0.0
4424;spécialiser;0.001997927624116573;9.233095490449711e-05;0.0;0.0;0.0005868019668756505;0.0;0.0;0.0014835722837229209;0.0008144006810982307;8.280421258601384e-05;0.0033349452922672874;8.396931528942033e-05;0.0;0.002104559898502195;0.0
4425;spécialisé;0.0;0.0024748954546965993;0.0;0.0;1.0158543891760714e-05;0.0;0.0;0.0;0.0002617439977525714;0.0;1.4749445946331839e-05;1.7113248702347027e-05;0.0;0.00036559803440734765;0.00012585694782689098
4426;spécifique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00589609229443523;0.0;0.0;0.0;0.0;0.0;0.0
4427;st;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011450595974336996;1.5794680889393223e-05;0.0;0.00033816417287678066;0.0004408798085783809
4428;stabiliser;0.0021694771600667064;0.0;0.0;0.0;0.0;0.0;0.0;0.0038617582910294777;0.006934519008061951;0.0;0.004268102964694921;0.0;0.0;0.0;0.00592697281778611
4429;stallone;0.0;0.0;0.0;5.469476716030054e-05;0.0;0.0;2.1301229790509617e-05;0.0;0.000591529776274681;0.00013284334900200167;0.00046386119332334397;0.0;0.0;0.00038127168248264844;0.00015645648264044827
4430;stand;0.0;0.00012087906700418263;1.533110074781715e-05;5.4593798068585444e-05;3.832458583860241e-05;1.2192916321750464e-05;7.067722076885825e-06;0.0;0.0;0.0;0.0007103328050469908;2.1064276448173547e-05;0.0;7.300350080125144e-05;0.0
4431;standards;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0067094748995659165;0.008715198090099106;0.0;0.0003750723481327098;0.0;0.0;0.0;0.0
4432;star;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006150622575382525;0.0;0.004906799795894264;0.0;0.0
4433;stars;0.0;0.0;1.1713497584325297e-05;0.0;0.0;4.301980584302382e-05;0.0;0.0;0.000272168881843916;9.346881183842284e-05;0.00018734325339281473;0.0;0.00011803672716952549;0.0006748169050189685;0.00015663520862735662
4434;steampod;0.0;3.203950559771788e-05;0.0;0.0;0.0001145061357211336;0.0;0.0;0.0;0.00010702150415052237;0.0;0.00032801775122307143;0.0003017358594539643;0.0005892249970173029;0.0011273677133922845;0.0006020680590132317
4435;stick;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011815955801995506;0.0;6.19100130926208e-05;0.0;0.000731730480315003
4436;still;7.94542848501254e-08;0.0;0.0;8.11876290773765e-08;0.0;4.405541244399354e-06;0.0;0.0;1.0648814180008967e-05;0.0;2.6801580870071227e-05;5.652146392738851e-05;0.0;0.0;0.0
4437;stimuler;0.0;0.0;5.577099101941025e-06;0.0;0.0;0.0;0.0;0.0;0.00010012063723760827;0.00011429554710352876;0.0;0.0;0.0;0.0;0.0003770870521944649
4438;stock;0.0;0.003580523316116283;0.0;0.0;0.00039617163950682555;0.0;0.0;0.0;0.0027843656375464375;0.001288885749167;0.00046410643791270175;0.0002503873593314743;0.0;0.00522688434285645;0.0006599887595161923
4439;stoppé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013967392631052816
4440;stress;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.432985118830726e-06;0.0008045448956222055;0.0;5.0272960345255734e-05;4.4390694572184985e-05;0.00029940186337785134;0.0007171325626411831
4441;stresse;0.0;0.0;0.0;1.1202606919152542e-05;0.0;2.3053482717690574e-07;2.94702532474777e-05;0.0;4.212280690638733e-06;5.9702148340296256e-05;9.759248918638173e-05;3.278552561961221e-06;2.9107687043681923e-05;5.776183379397423e-05;0.00012695812529493576
4442;strict;0.0;0.0;0.0;0.0004094780057181484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006818903968387894;0.0
