;documents;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14
3779;J'aime bien, mais à essayer en situation réelle : j'ai testé sur un... testeur.;0.00015708376521689901;0.0;0.0;0.0;0.0008424219031202036;0.0;0.0;0.000893663037548185;0.0005268609466300161;0.0;0.005817786747660375;9.358235033186112e-05;0.0008016988923923025;0.11935701896647045;0.0
3780;"""cette eau de parfum sent agréablement bon,quelques gouttes suffisent pour l'avoir sur vous toute la journée""";0.0004896151598767579;0.0020254302331326967;0.0014656440797880738;0.0017719365836664821;0.0010226460784801012;0.0009114244634895364;0.003312993505804603;0.0;1.1653899608301435e-05;0.0012411513030449806;0.013065730469153906;0.003135465640429321;0.0;0.0009316128106971215;0.0
3781;"""Excellent parfum mais ne tient pas !""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.391675387087324;0.0;0.0;0.0
3782;"""Très belle forme qui donne envie de l'acheter""";0.0;0.0;0.0016318064800162756;0.0;0.0001977416878367196;0.0017945444272897907;0.001369981890994242;0.0060112338458908005;0.0;0.0;0.021390930939669782;0.0006995716900718866;0.0;7.988813761631155e-05;0.0
3783;"""parfum qui ne tient pas trop sur moi""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3784;"""j adore je le recommande à toutes. Dany""";0.08992351240924139;0.0;0.0;0.0;0.0;0.0;0.17049443364144656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3785;"""Tres contante merci""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3130438956732565e-42
3786;"""Rien a dire,il est tres bien!! le parfum est vraiment agreable,tien bien toute la journee,je ne suis pas deçu de lavoir choisi comme beaucoup d'autre articles sur ce site""";0.00010968058237271402;0.000164127743936511;0.0005603745233430178;0.0003203013571548988;0.001715070900312369;0.0014882515179108075;0.0017935606348191936;0.0013193371676757134;0.0;0.005608371410877906;0.0034715194981905563;0.00023252122298475977;0.00014666034489305965;0.0001452000624217597;0.0007646071017261611
3787;"""Bon parfum""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3788;"""Livraison rapide, colis bien protégé, super !""";0.004288653189305553;5.364962461784383e-05;0.009497143237783293;0.011483562647991158;0.019924742778720257;0.0;0.0;0.004827352707936725;0.0;8.162524609961901e-05;0.0014130761513578365;0.0;0.00884118404463389;0.0;0.00369404005173844
3789;"""Très agréable""";0.0;0.22748484915695258;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3790;5/5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3791;Très bien, emballage et jolie bouteille je recommande;0.09034299907893138;0.0;0.0007822407722325931;0.0002557692924496259;0.001966204077247263;0.0;0.0006210285323223157;0.0;0.00245479888811579;0.006035244668451138;0.00988039794650904;0.00021851151423543528;0.0;0.0034338654860707903;0.0
3792;"""Hummmm! j'aime bien""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20149221642335763;0.0
3793;"""sens tres bon""";7.302239818525084e-05;0.0;0.00047720802542170485;0.0;0.0;0.004385009717280863;0.0;0.0;0.0;0.0007566802869216913;0.0018361920382699078;0.0;0.0;0.0;0.0
3794;"""Belle bouteille, odeur agréable""";0.00042177391205507856;0.10805068223104385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13969225614883643;0.0;0.0;0.0;0.0011905975404702493;0.0
3795;"""affreux trop fort """;6.219296910848212e-05;0.0;0.0005423115879453617;0.0;0.0;0.00019392654236619192;0.0;0.0;8.111512572573822e-05;0.004535780397230677;0.0037250829755902286;0.0;0.0008017079600388303;0.0030070741271847126;0.0
3796;"""parfum qui sent très bon je les recommandé.""";0.26890891632982206;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3797;"""pour offrir""";0.0;0.0006347886312361785;0.0;3.268864431023642e-05;0.0004495446831436944;0.0;0.0;0.0011003713792292458;0.00013528132521967872;0.0;0.0014452543735774131;0.0;0.0;0.011744060253228834;0.0
3798;"""Ce parfum sent bon et tenace sur la peau.""";0.0;0.0006880097082821745;0.0013639912006131565;0.0028024086447694433;0.0;0.07485310524658814;0.0009284167902893246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3799;"très décue par l'odeur parfum qui ""cocotte "" beaucoup trop au moins il tiens,mais il est partit a la poubelle";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7712351857867872e-06;0.0647766548401261;0.0;0.0;0.0;0.0;0.0
3800;J'aime bien;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4003477060861523;0.0
3801;je ne connaissais pas ce produit, en attente d'utilisation;0.0005159584685712856;0.0011062145274976926;0.0;0.0;0.11049774911329135;0.007539279938563359;0.0;0.0027581811235220417;0.0;0.0;0.0286205231062575;0.0;0.0;0.0019068987219040198;0.0018302722748198045
3802;"""Alors...je pense qu'effectivement il doit enlever les points noirs, mais je me suis demandé aussi, s'il n'allait pas m'enlever une couche de peau ! Mon conseil : appliquer sur les parties du visage comme les ailes du nez, le menton et le front. Eviter le reste du visage et notamment les joues car franchement, ça ""arrache"" !""";3.902754535779351e-05;0.0013147246530588856;0.0;0.0006673585628401716;0.00017425857195487989;0.022706739903004074;0.00031672416797675403;0.0;0.0;0.0;0.018342906659613443;0.0;0.0;0.00012759920142233746;0.0
3803;très bon produit solaire aucune brûlure;1.901812435538475e-06;0.0;0.0;0.0;0.0;0.00018159554736876902;0.0006039270465113244;5.901730905586192e-05;0.0;0.0001914166425436608;0.0;0.0;0.002145025923200336;0.0;0.0
3804;Bien à voir à l usage;0.0;0.0006545328456328777;0.0033556454615176275;0.0;0.0;0.0016322044041916443;0.0;0.0;0.0;0.0031946954355754195;0.024239794611666077;0.0;0.0;0.0;0.0007815655579264831
3805;Super odeur et bon pouvoir lavant. Cependant, ma peau tiraille un peu après utilisation.;0.0;7.027047994661141e-05;0.0;0.0014473655150210672;0.0011289495918750617;0.04799845036682195;0.0;0.00027807576255775476;0.0;0.07092599852022488;0.010069016284396442;0.0;0.0;0.0;0.0013887238769771703
3806;produit naturel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3807;Très bonne odeur . Il n'assèche pas la peau;0.0;0.0;0.0;0.0025549838298115067;0.0;0.07280194289409124;0.00043202756227137917;0.0;0.0;0.12066660753534371;0.0;0.0;0.0;0.0;0.0
3808;Pas mal;0.00038775776956648657;0.0;0.002134803400830359;0.0;0.0004604752399968691;0.0;0.00019618246209240916;0.0;0.0;0.0002984009458152873;0.009773263490941502;0.0;0.0;0.0013996790864120746;0.0
3809;Très agréable;0.0;0.22748484915695258;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3810;"""Nourrit, hydrate et sublime la peau.""";0.0002579134863448067;0.0021134709169584056;0.0;0.006573498974000101;0.0002014502551534331;0.06812160987651032;0.0009327735958300499;0.0016710335049577702;0.0008400610535948769;0.0049488192130988365;0.0;0.00019285909006082144;0.0016570067374945144;0.00046203568965298735;0.0
3811;Peau super douce;0.0;0.0;0.0;0.0;0.0;0.3080620274025496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3812;"""je racheterai""";0.0003961862681944508;0.0;0.0;0.00025122952298316025;0.0;0.00018008868686065073;0.0;0.0;0.0;0.0;0.0003983516172904437;0.0;0.0006618691232735885;0.0;0.0
3813;"""idéal pour les peaux sèches.""";0.0009377970404910901;0.00035199299699513985;0.0;0.00023083317776101636;0.0;0.0029514327352736305;0.0;0.0009355138972600219;0.00019497461486868146;0.0014771016415210804;0.006131309746912945;0.0006887401469879399;0.00020235548009185118;0.0;0.0
3814;L odeur est top et laisse la peau douce;0.0;0.0;0.0;0.0;0.0;0.2070226027763296;0.0;0.0;0.0;0.13211836636378468;0.0;0.0;0.21604100893081146;0.0;0.0
3815;"""Mon préféré dans la gamme evoluderm""";0.001313421708434942;0.00030115786994299414;0.0;0.0;0.0;0.0008380109585976517;0.0036333644238617344;0.0;0.0;0.0;0.00965246177485319;0.001707900145417227;0.0025611033039443743;0.0027994324127600377;0.0011598146729730906
3816;Ma fille en est très satisfaite !!!;0.0;0.0;0.0;7.560404700584941e-05;0.0;0.0;0.0;0.18434974115213243;0.0;0.0;0.0;0.0;0.00017992390806045286;0.00027248616246813764;0.0
3817;Excellent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3818;"""Bonne senteur pour une crème bio, agréable pour le soir""";0.00017096222529504025;0.0773070000196181;0.0014739864425298774;0.0;0.0;0.0;0.001045308873092299;0.0;0.0;0.0;0.0;0.0007837327398407107;0.0;0.0032994840691241037;0.002058576676525052
3819;bonne crème de jour;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3820;Protège bien;3.598316839003574e-05;0.00018306327128399838;0.0005685202141297608;8.639731313454517e-05;5.389670332843741e-05;0.00021522891518874213;0.0;0.0007483599003144057;0.0001910958496479249;0.0004222819812311063;0.0019681876802355356;0.0;0.0;0.0;0.0
3821;très bonne huile et pas grasse;2.115017706224474e-05;0.0;0.0;0.0015790926186566548;0.00018332338591824188;0.00529004062569302;0.0015391785261430664;0.0013137919210607515;0.001647977347176792;0.00271807151352071;0.004567120531153655;0.003017235570716814;0.0009285913183698852;0.003337250744256036;0.0
3822;"""L’odeur à virer pendant le transport... à revoir..""";0.0;0.0;0.0;0.00036376666994617705;0.0;0.0;0.0013510536383023878;0.0;0.0;0.08034786879620436;0.0;0.0009516150622959068;0.0;0.0004272828144195161;0.0
3823;"""Bon produit bon rapport qualité prix""";0.0;0.0;0.33280240668694594;0.0;0.0;0.0;0.0;0.0;0.0004600612288735213;0.0;0.0;0.00022421165914705065;0.0;0.0;0.0
3824;"""très bon produit texture huile sèche et l'odeur sent trop bon""";0.0;0.0009433035129495908;0.0;0.005170845395106705;0.0;0.005198042593854192;0.0022220803229017435;0.0001259202682558241;0.0013648003758439551;0.1068133233954663;0.0196921945645043;0.0016324037389593528;0.009513982010609764;0.0014427684913361518;0.0006778771229711178
3825;Très bien, je suis pour le bio, non testé sur animaux, fabriqué en France. Le gel-crème est très bien !;9.032280136939427e-05;0.00025156001162736266;0.0008938149382191625;0.00010419447586945808;0.0;0.000986609681466506;0.0;7.286285077002934e-05;0.0003414597141043309;0.0;0.0020289402430156947;0.0008632871295533098;0.0;0.0007209501050959439;0.0015678194720428625
3826;agréable à appliquer, laisse une peau douce et hydrate bien;0.0;0.07557269361519958;0.0;0.0020927000264393367;0.0;0.0652516840193831;0.0004531175204933758;0.0007755049438385436;0.0005129407328511648;0.0008985866699499934;0.009951942539844426;0.0;0.0;0.0005180324191800718;0.0
3827;idem pour celui-ci;0.0;0.0008426681461879317;0.0;0.0006686212810525983;2.5096262661783316e-05;0.0;0.0;0.0;0.0;0.0;0.0008403392930533618;0.0;7.524369515039459e-05;0.0;0.0
3828;EXCELLENT DENTIFRICE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20441125528657678;0.0;0.0;0.0
3829;Une très grande douceur, se rince bien, sent bon. Le top !;0.0;0.0007478076299082988;0.0016376763580170832;0.0;0.0;0.0032072471484019664;0.0015880234976963367;0.0;0.0002563693526700429;0.0;0.005279389625643223;0.0;0.16184233865084732;0.002562740118339726;0.00020528555595287893
3830;EXCELLENT SAVON;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19180932794426014;0.0;0.0;0.0
3831;j adore;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3832;Très beau flacon et super parfum;0.0002994146769843609;0.0;0.0046667282452064205;0.0;0.00011695492845490937;0.0;0.0035091403600879044;0.0;0.0019572347015437952;0.009851694773446745;0.010468774093384054;0.0;0.0;0.00328596195516717;0.0
3833;BON SAVON;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004096908356015799;0.0;0.0;0.0
3834;"""Absorbantes bonne tenue.""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3130438956732565e-42
3835;"""très agréable""";0.0;0.22748484915695258;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3836;"""Odeur très agréable, texture top""";0.0;0.14613625883997916;0.0;0.0006284774311691051;0.0;0.0;0.0;0.0;0.0;0.16844128353153318;0.0;0.00323587199341485;0.0;0.006280833666460184;0.0
3837;"""conforme à mes attentes""";0.0;0.0;0.0;0.0;0.34114325392691175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3838;"""Bon produit .""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3839;agréable à porter;0.0;0.12362739742128523;0.0;0.0;0.0;0.0;0.0;0.0;9.778988734323956e-05;0.0;0.0;0.0;0.0005539649870890167;0.0;0.0
3840;"""c'est exactement ce que j'ai commandé""";0.00011762260005456647;0.0;0.001200625156258902;0.0008107651002728994;0.003790169932644881;0.0;0.00010867673240890708;0.009525417041744044;0.0;0.0002965500826883201;0.012524985207021172;0.0015154922371634033;0.0;0.00491970780305882;0.0006572300134201132
3841;"""A recommander""";0.26890891632982206;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3842;"""pas de notice en français""";0.0;6.362370414793726e-06;0.0;0.0010466822907318305;0.0;0.0;0.0;0.0009653284830533264;4.840599804460691e-06;0.0;0.002326447134444467;0.0;0.0007625749278227937;0.0;0.0
3843;Demaquille en douceur;0.00036698574506385687;0.0005218212200925293;0.0;0.0;0.0;0.004803058079467653;0.0032912246243903755;0.0;0.0;0.0;0.003645394477308716;0.00036423875614859303;0.0034557758563615775;0.0007683225235934926;0.0
3844;"""Odeur au top pour l'été, légère et gourmande""";0.0;0.00034655005150090347;0.0;0.0;0.0;0.0008566852273764429;0.0;0.0;0.0;0.10656021138739215;0.0;0.0;0.16579537048187248;0.0;0.0
3845;"""Douce odeur de cacao, idéal pour se relaxer après une dure journée de travail. Doux sur la peau.""";0.0001868485030181854;0.0;9.370632668501757e-05;0.0;0.0004076246677914213;0.14284601185669554;0.0;0.0;0.0;0.05826641461967275;0.0;0.0014046907766860537;0.0;0.0007291524623258515;0.0018807460085488031
3846;"""Hummmm! ça sent bon...""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004509366649249967;0.0
3847;Très joli parfum, merci!!!;0.001313553606476655;0.0;0.00023485460066845825;0.0;0.0010646609873582974;0.0;0.002355409788326307;0.0;0.004509413502598735;0.008572671937391849;0.01220206816436627;0.0;0.0;0.0011646991198171982;0.0
3848;"""Odeur gourmande très enveloppante l'hiver avec sa texture lactée""";0.0;0.009543523974824776;0.0;0.0006344361614546084;0.0;0.0014808312763205668;0.0;0.0;0.0;0.07233484808090883;0.0009057222501872451;0.0018891645706740304;0.0008856102102281304;0.003336840109094458;0.0
3849;"""sent très bon""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3850;"""tres bon produt""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3130438956732565e-42
3851;"""parfait pour ma peau""";0.0;0.00029640456194351484;0.0;0.2629136127751887;0.0;0.11699941207924705;0.0008667092738932991;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3852;Produit difficile à trouver à un prix raisonnable.;0.0;0.00047870926520087636;0.1213552330849481;0.0014767796205279434;8.66413890399363e-05;0.00023526695849947915;0.0005815256988232504;0.0009043836881872958;0.0;9.155652228413775e-05;0.008252938521202935;0.0012469880961766175;0.0;0.0;0.0013683065487168804
3853;"""J'adore toutes les huiles naturelles proposées par Folie Cosmetic.""";0.00010803077335127217;2.1370838800642348e-05;0.0001242548871482258;0.0008329411788256858;0.001016294465856488;0.0;0.0014323661857601636;0.0;0.0;0.0;0.0008316111457035211;0.0;0.0;0.0026702298733680546;0.0
3854;"""je trouve c est la meilleure lime""";0.0;0.0;0.00550667353403702;0.0004923061912718319;0.0;3.566208830866724e-05;0.0002777680352518307;0.0004528878714900814;0.0;0.0;0.017586129181832458;0.0021970479124505237;0.0;0.0;0.00028912782289781654
3855;"""Super j adore""";0.0;0.0;0.0;0.0;0.0;0.0;0.38015519085096455;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3856;"""c'est de l'huile pure, parfait pour les masques""";0.0;0.0;0.0;0.13866475988560525;0.0;0.0011598289132670396;0.001051980528320528;0.001091693768455943;0.0012750199847967791;0.0015935687959863162;0.0;0.002180535789323159;3.057133900937932e-05;0.0025917982629475155;0.0
3857;"""trop parfumé""";0.0;0.001434835505176579;0.0;0.0;0.0;0.001972643785691518;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3858;"""Très bonne cremyi""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3130438956732565e-42
3859;"""crème pas trop fluide,sent très bon""";0.0;0.00285497878599126;0.0;0.0005590181230007269;0.0;0.0;0.0;0.0;0.0;0.0;0.002692413017186396;0.00045643596723044183;0.0;0.0;0.0
3860;"""dommage , n'a aucune odeur""";0.0;0.0;0.0;0.0;0.0;0.0;2.4916855041110404e-05;0.0;0.0015974195994212946;0.17432452391910927;0.005170080485170748;0.002598355184027886;0.003952411421024261;0.0;0.0
3861;Très bien, je suis ravie.;0.000821058845285629;0.0005880736083304946;0.002121268233268796;0.000635175219937548;0.0017880828905860323;0.0;0.0;0.005825045145541857;0.0;0.0;0.003961548370581184;0.009737391188777809;0.005918706157774114;0.0;0.003364197316742138
3862;"""Satisfaite. Je recommande ce produit. Rend la peau toute douce.""";0.10424647268490912;0.0;0.0;0.0;0.0;0.19328416886121086;0.0;0.24361619865329054;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3863;"""très bon exfoliant""";0.0;0.0;0.0;0.0;1.1640373201961549e-06;0.0;0.0;0.0;0.0;0.0;0.00011220639214780471;0.0;0.0;2.2838998377952097e-07;0.0
3864;Bon produit !;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3865;"""très bonne odeur, pénètre dans le peau rapidement, rend la peau douce""";0.0;0.0;0.0;0.0012112788149162457;0.003387439944655744;0.18804860793754563;0.0;0.0;0.0;0.08397343381764982;0.0;0.0;0.0;0.0;0.0
3866;"""Pour moi cette huile est juste super !""";6.953080352621535e-05;0.0;0.0;0.0024401211093453153;0.00034589721897608896;0.006486804933589825;0.002667079049532202;0.001883138721975922;0.002797473539807273;0.0036221498057477227;0.006467798229401478;0.005058237405271737;0.0016374363246783863;0.005606449425597137;0.0
3867;Bonne crème lavante;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3130438956732565e-42
3868;Extra;8.426088912234087e-05;0.00020369569449074732;0.001504544290543844;0.0;0.0;0.0003910143472371496;0.0005528542301679088;0.0;0.0;0.0;0.003062647383461879;0.0;4.2916844656043974e-05;0.0;0.0
3869;"""super odeur laisse les mains douces.""";0.0;0.0;0.0;0.0;0.0;0.007522672530724262;0.0;0.0006041784667732899;0.0;0.12384756477830972;0.0;0.0015426166565939174;0.0;0.0019302342710721203;0.0011949792073591985
3870;senrt tres bon et apres avoir mis sur les mains onr sent la creme adoucir et faire du bien tre bien;0.00021298590660710263;0.00011161333257302304;0.0;0.0;0.0;0.0008114201114729837;0.0;0.0;0.0;0.0012534226132606672;0.01209775504255572;0.0018262479852197062;0.0;0.0;0.0006097249090177896
3871;"""Très contente de ma commande très bon produit Merc.""";0.0005238042716295076;0.0;0.00033059863419167436;8.726822750734668e-05;0.002757858013077547;0.0004999598413785977;0.0015703447216964665;0.007482172272770383;0.0;0.0029426540913520967;0.010852256453976458;0.0004587279358630185;0.0004082281562687722;0.0019192198068699105;0.0002391783143330002
3872;Pénètre bien la peau. A une texture légère. J’ai déjà moins de taches sur le visage après 3 semaines d’utilisation.;0.0;0.012801126236034532;0.0;0.0019511664849360066;0.0011622580349195633;0.05197528157496334;0.0006067953031846849;0.002044688352463024;0.0;0.007961311892147162;0.04100025555345517;0.0014885669238170328;0.0;0.002815432928233587;0.00173013963173099
3873;CONFORME A MES ATTENTES;0.0;0.0;0.0;0.0;0.34114325392691175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3874;"""je recommande""";0.26890891632982206;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3875;Parfaite pour le visage elle enlève les petites imperfections au fur et à mesure des application. Un peu trop grasse pour les pointes de cheveux mais de ce fait très nourrissant;0.00035683731575582355;0.0017627183235146657;0.005422366185840238;0.07327840539938678;0.0;0.008139800880416282;0.0016910077027030605;0.0003084767942475269;0.0;0.0017642261881724221;0.021707751292346932;0.0013566617355138917;0.0;0.00010622262682888348;0.0
3876;Génial;0.001226731540812103;8.926269391801134e-05;0.0;0.0;0.0;0.0010472773525819637;0.0002864104859551233;0.0019096773195363635;0.0;0.0017947777202456147;0.012921252854344898;0.0;0.0;0.0;0.0
3877;"""Je m'en sers tous les jours hydrate et à une odeur agréable""";0.0002387451619874771;0.08476910127846472;0.0;0.0004589607767336441;0.0;0.004357716023381185;0.0;0.0019252563676793412;0.0007725596523717401;0.10689773985719966;0.0;0.0;0.0;0.0;0.0007976182124257103
3878;Une huile une peu trop liquide pour être de l’huile de ricin...à voir dans le temps.;0.0;0.0;0.0016157723233811698;0.0011385220072247116;0.0008631498133518824;0.00319756198828959;0.0017117389961279332;0.0;0.0016504511615760178;0.004118648583142738;0.02539086785291639;0.002769086885684105;0.00046764013369607235;0.0037216608134729248;0.0011007736297564909
3879;"""très très bon produit pour cheveux frisée!!!!!!!!""";0.0;0.0;0.0;0.0;0.0;0.00014511753639482878;0.003103011274394988;0.000542219068114956;0.0;0.0;0.0019416260788143013;0.0;0.00012667619665117697;0.0;0.0020289937523894504
3880;Confirme;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007565844305175473;0.0;0.0;0.0008688380515074749;0.0022928534160884676;0.0010476226823046238;0.0;0.0001049712560309959
3881;"""Recette de grand mère efficace""";0.0;8.603313297378164e-05;0.0018363176262458166;0.0;0.0;7.69318391975322e-05;0.0;0.0;0.0004757997154346553;0.0;0.001881470336101906;0.0;0.0008415577782986976;0.0027308860496065303;0.11326094075978468
3882;"""super produit!! j'attends l'utilisation de plusieurs jours voir semeiane pour en constater e=les bienfaits car c'est mon premier achat !""";0.0;0.0004499661001349021;0.00249768827909698;0.0;0.003562328289608453;0.0041498112657279655;0.0;0.004642708447312936;0.0;0.0009241357234251285;0.02290110372564781;0.0;0.0011915653322383717;0.0;0.001610706556810996
3883;"""Répare les cheveux en profondeur.""";0.00024074806130422287;0.0;0.0;0.0;0.0;0.0013314474409925098;0.0005005428327110619;0.0;0.00027733359534643507;0.00013279595247885607;0.002289034038493554;0.0;0.000660852585132128;0.0005298133743544896;0.0013299001534960069
3884;"""en attente de résultat mais nourrit déjà mes cheveux""";0.0;0.0;0.0;0.0;0.09236271459264672;0.0005344524438016965;0.0;0.0045425807394137915;0.0;0.0;0.03796306000712823;0.0;0.0;0.0;0.0
3885;"""J'adore très bien pour les cheveux contenant pratique""";0.0;0.0005913587657649017;0.0011298202655544616;0.0;0.0;0.0;0.0;0.0;0.001458827175873867;0.002538560534152387;0.014101022558719437;0.0;0.003542529911979872;0.006147042090712825;0.0
3886;"""Huile de ricin est réputée pour fortifier les cheveux""";9.736827293168601e-06;0.0;3.7698882952643024e-05;0.0008046660467353603;9.737336049488917e-05;0.00240801674619602;0.0009035828096866693;0.0005682393868410877;0.0011430327532552516;0.0012419538650901068;0.003268325568969299;0.0017470572418928538;0.000942448763388189;0.0019661059037100487;0.0
3887;ne bronze pas beaucoup...;0.0;0.0;0.0;0.00014557526374531164;2.0909455992657525e-05;0.0;0.0;0.0;0.0;0.0;0.0005861701498878893;0.0;0.0;0.0;0.0
3888;"""c'est ce que je voulais !""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3889;"""Super et grand format :)""";0.0;0.0011637450892711372;0.006292183908786628;0.0006791957182484419;0.0;0.00018421748940499163;0.0;0.0;0.0019072556849533415;0.00011597235892236836;0.013390582031832755;0.0;0.0031677942937165917;0.003545267164644621;0.002084076921498555
3890;SUPER PRODUIT;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3891;J'adore toutes les huiles naturelles vendues par Folie Cosmetic. Pour connaître leurs bienfaits, Google est ton ami.;0.00027749108979680757;0.00016827592530196036;0.0006852650936904077;0.0006077623296597423;0.0006320433265996342;0.0;0.0005931786359474581;0.001651398062556956;0.00048008233243914945;0.0;0.0029855725720817636;0.0003447955365792294;0.001554176917579388;0.00308738657527986;0.0
3892;"""très bon produit et franchement mes cheveux sont un peu moins secs.""";1.1727888883339548e-05;0.0;0.0;0.005601280130926326;0.0;0.0038585578774908555;0.0014772733113979117;0.0;0.0;0.0;0.02798218050827508;0.0;0.011485814327749973;0.0;0.0
3893;"""Très bon produit.""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3894;RAS.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3895;"""odeur pas terrible""";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13215307328225534;0.0;0.0;0.0;0.0;0.0
3896;"""très contente""";0.0010213622527289162;0.0;0.0;0.0;0.0023679629751983612;0.0018853427901238805;0.00327186358728576;0.007102206158885163;0.0;0.006020592337821561;0.011316785826672681;0.0;0.0015060932997757726;0.0;0.0
3897;"""Top pour les cheveux secs""";0.0;0.0;0.0;0.005464371243730937;0.0;0.0033680996516654922;0.0015232653036221968;0.0;0.0;0.0;0.019879551014089565;0.0;0.2904362693055455;0.0;0.0
3898;"""Huile argan bonne pour la peau et les cheveux""";0.0;0.0006602050851150727;0.0;0.003979027899927687;6.880994675480656e-05;0.07172297039827855;0.0023522968298723083;0.000983233314335639;0.0013670232477861523;0.0014314872521136617;0.0;0.002291127663170091;0.00043072125354989734;0.003071017675990441;0.0
3899;Bonne qualité;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2836005080992932;0.0;0.0;0.0;0.0;0.0;0.0
3900;Top produit merci;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38162628498943063;0.0;0.0
3901;"""très bien, bonne hydratation""";0.0;0.003806196950022914;0.0;0.000530403344677366;0.0;0.0;5.502018512901581e-05;0.0;0.0;0.0020291363792290865;0.0022747368045428233;0.0;0.0;0.0008227365091344328;0.0
