;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27
4184;réveiller;0.0013276054942264204;0.0;0.002157706484570066;0.0003766439896553886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011323599060358925;0.0020790544122032658;0.0;0.0;0.0008076824627768416;0.0;0.00118972515125181;0.0;0.0009516291602611842;0.0;0.005837660823375418;0.0;0.00280633292249811;0.0;0.0
4185;réveillon;0.0;0.0;0.0;0.0;1.626727014049824e-05;0.0;0.0;0.0;0.002231058905235362;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002396937306203564;0.0009950585411318139;0.0;0.0;0.0
4186;révolution;0.0;0.0;0.0;0.003459315501103808;0.00010753969618945709;0.00011788373752100562;0.0;0.0;0.0;0.0;0.0;0.0;0.005379405392847208;0.0;0.001354249579565749;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008533674357339116;0.0006685713918006167;7.512951005869356e-05;0.0;0.0;0.0
4187;révèle;0.0008998632653147846;0.0;0.0;0.007141234753711711;0.0;0.0;0.0;0.0;0.00015825802449794815;0.0;0.0004704887115738678;0.0033031410106174153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00016112487159822535;0.0;0.0;0.0;0.0002461239927259432;0.0;0.0;0.0;0.0
4188;révé;1.5149305487315659e-05;0.0;0.0;8.681171695538553e-05;0.0;0.0;0.0;0.0;0.0;9.390419586468795e-05;0.0;0.0;0.0;3.838525235184813e-05;0.0;0.0;0.0;0.0;0.0;4.00890207623547e-05;0.0;0.0;0.0;0.0;7.94334658478582e-06;0.0;0.0;2.481722339147016e-05
4189;révélation;0.000492758778151954;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0031515468545966277;0.0;0.0;0.0;0.003391957497981141;0.0;0.00139179645832384;0.0;0.0;0.0;0.0;0.007879770732261513;0.0013244790260464924;0.0;0.0028215565482990657
4190;rééquilibre;0.0;0.0;0.0;0.012961535758260413;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007452358242876276;0.0;0.00013677417519203884;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000439035858188246
4191;rêche;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004850582327532486;0.0;0.0;0.0009391759610411787;0.0007024151848964668;0.0;0.0;0.0;0.0;0.00441411061525743;0.0;0.0;0.0;0.0;0.0005623019388024486;0.004285384786991736;0.004275604369354341;0.0
4192;rêches;0.00182758740030977;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010832862273268521;0.0023576216614534904;0.0;0.0;0.0004459564868759553;0.0;0.0;0.00041411695257836646;0.002739055442258132;0.0;0.0003480287181661732;0.0;0.0;0.00010811095157872744;0.0;0.0008887087460309402;0.0;0.0;0.0
4193;rêve;0.0;0.0;0.0;7.812645418380515e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.00011497022610408228;0.0001043852569478442;3.6675088348460435e-05;0.0;0.0;0.002132585120507951;5.874189013522435e-05;0.0014517117471255666;0.0;0.0;0.0;0.0;0.0;4.175571529557414e-05;0.00010229898465498289;9.779726751194036e-05;0.0;0.0001003964384420036
4194;rêver;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005570803897545349;0.0;0.0;0.0;0.0;0.0;0.0;0.007690031486704585;0.0;0.0;0.0001659347366782779;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001473353483472811
4195;rôle;0.0;0.0;0.0;0.0;0.0;0.0;0.009967021248912957;0.0;0.011694192751782724;0.0;0.0;0.0;0.0;0.028075468304841512;0.0;0.0;0.0;0.0;0.001060686736211471;0.0;0.0;0.0;0.0;0.009282030701441988;0.0;0.00335644031276823;0.0;0.0
4196;sac;0.0008378972810134248;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007605195592229379;0.0;0.0;0.0;0.0;0.0;0.0;1.045190388151559e-05;0.0;3.950882637791901e-05;0.0;0.013202223798031204;0.0009075242695277206
4197;sache;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0082229359046618;0.0;0.0;0.0;0.0;0.0;7.568729693854185e-05;0.0;0.0;9.694471367933405e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.000185720327953862;0.0;0.0
4198;sachet;0.0;0.0;0.0;0.0;0.0;0.0036321236369277637;0.0;0.0;0.0;0.0;0.0;0.0;0.004182427753362086;0.0;0.0;0.014586167457174773;0.0;0.0010812685619334646;0.0;0.0;0.0;0.0;0.0;0.0;0.004851973434039371;0.0;0.005848618118432439;0.0
4199;sachiez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00014893123288348676;0.0;0.0;0.0;0.0;2.7595414363961386e-05;6.808999046620301e-07;0.000881710221259711;0.0001193748353619526;0.0;0.00013609824043226603;0.0;0.00017599883696624204;0.0;0.0;3.519420221671255e-05;0.0;0.0
4200;sacrer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9444879246600315e-05;0.0;0.0;0.00036360417057099706;0.0;0.005139660630067879;0.000787083001749748;0.0;0.0;0.0;0.0021386185979076692;0.0;0.0;0.0;0.0;0.0;0.0010692718032502295;0.0;0.0;0.001630693031840545;0.0003696920698325793
4201;saigner;0.000852533527959194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024194546344595133;0.0;0.0010385710614340927;0.0;0.0;0.0;0.0;0.0003785632685986944;0.0;0.0;0.0;0.0;0.0003388543217844709;0.0;0.00012755256074161751;0.0008268403734344267;0.0;0.0;0.0;0.0
4202;sain;0.0;0.0;0.004975463048508779;0.016916967644984685;0.0;0.0;0.0023660065739984485;0.0;0.0;0.0002644365086413011;0.0;0.0;0.0;0.003886407038636269;0.0;0.0;0.002890015542822715;0.0;0.0;0.0;0.0015106081278232393;0.0;0.0;0.0;0.003932806874042894;0.0;0.0;0.0
4203;saint;0.0025469953097988812;0.0;0.0;0.0;0.00010718220404046502;0.0003598428476356411;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010732885685667012;0.0;0.0;3.53701647108386e-05;0.0;0.0015030767577414153;0.0;0.0;0.0;5.729855606531e-05;0.0001589110075242862
4204;sais;0.0007078725616201964;0.0;0.0;0.02048282600664423;0.0;0.0;0.0028778312295994726;0.0;0.02094535165329264;0.00017296589043327344;0.0;0.0;0.0;0.0;0.0;0.016990967666984515;0.024707550750102163;0.00285055351978874;0.0;0.0;0.0002963797210938414;0.0;0.0;0.0;0.001202833189424754;0.0015112431196834428;0.0;0.010015856589736184
4205;saison;0.004047951066296184;0.0;0.0;0.0;0.0;0.005094431007523999;0.0;0.0;0.0;0.0;0.005342747427052412;0.0;0.0;0.0;0.007768162896860759;0.0;0.0;0.0;0.0;0.006076703271032533;0.0;0.0;0.0;0.0;0.0;0.011829566425948958;0.0;0.011013347327049068
4206;sale;0.0;0.0;0.0011391433951572147;0.0;0.0;0.0;0.0;0.0;0.0017396348431480326;0.0;0.0;0.0;0.0;0.0;0.0;0.0003047316000393716;0.0034315708572042747;0.0049284059071988216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010220642572385458;0.0
4207;salir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010885478658329364;0.0;0.0;0.0;0.0
4208;salle;0.0;0.002095961227549214;0.0;0.0;0.0;0.0;0.0;0.0;0.001609451533775714;0.0;0.0;0.0;0.0;0.010494482304560515;0.002049836524163815;0.0;0.006186874402487344;0.0;0.0;0.012345157495385924;0.0005600684659896102;0.00046797361084578666;0.0;0.006007888174413472;0.00011991830690764518;0.0;0.0010900245998001728;0.00224157241968851
4209;salon;0.007304954209572531;0.0647699521960932;0.004830199778629268;0.0;0.03657852992816389;0.011972288075823661;0.008057533630840287;0.001550403858451827;0.01634509601574078;0.0;0.0;0.0;0.0;0.0006070268697682823;0.012931246230648709;0.0;0.0;0.012167015009800374;0.0;0.007551762218949782;0.0;0.0;0.000483176239987514;0.009837597919282041;0.041619320778087304;0.0;0.003985180605632935;0.01527580858957672
4210;salutation;0.0;0.0;0.0;0.0;0.0;0.00598638881340168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011208899220665863;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015611035528916013;0.0;0.0;0.0
4211;samedi;0.0;0.0;0.0;0.0;0.0;0.014240631844425424;0.0;0.0;0.0;0.0;0.0;0.0053718315325245415;0.0;0.0;0.0;0.013382480102304752;0.0;0.0;0.0009600185153467067;0.0;0.0;0.005028986757535984;0.0;0.009763952221484639;0.003812055478221211;0.0;0.0;0.0024711641707966863
4212;sampleo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010146338925286842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009311056492983323;0.00016392152952317304;0.0;0.00010054772233106105
4213;sananas;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00883355924591204;0.0;0.0;0.0;0.0;0.0;0.0035435468366084044;0.0;0.0;0.0;0.0;0.0;0.0005895368191776746;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4214;sans;0.0;0.0;0.0;0.0;0.0;0.0;8.016414587094008e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001617382146464151;0.0;0.0;0.0;0.0;0.0;0.0;0.0004925469425994663;0.0;0.0;0.0
4215;santé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022192162766777016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002350386542348331;0.003611531906097842;0.0;0.0;0.0;0.0;0.0;0.0;0.0033927481457490982;0.0;0.0;0.0
4216;sapplique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.2669878508156095e-05;0.0;0.0;0.0;0.0018202239658061605;0.0;0.0;0.0006625496199724542;0.0015861534773482515;0.0;0.0;2.4649230363115374e-05;0.000976982418102514;0.0;0.0;0.0012681416585181486;0.0;0.0;0.0
4217;satifaite;0.008154228163770616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00032200416285340473;0.0
4218;satine;0.0;0.0;0.0;0.0013502953330491933;0.0;0.0;0.0;0.0;0.0;0.0;0.0036622494831030127;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010753015501788414;0.0;0.0
4219;satiner;0.000349560443620041;0.0;0.0;0.0027351554162983543;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001041369176628169;0.0;0.0;0.0062462202533291175;0.0;0.0;0.0;0.0;0.0;0.004314631706646353;0.0;0.012635433917642625;0.0;0.002976456755958467
4220;satisafaite;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014634969609432601;0.0;0.0
4221;satisfaction;0.0;0.0;0.0009105145881711556;0.0;0.0;0.0;0.0;0.001464972793222352;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00241096435846158;0.0;0.005895988828206906;0.0;0.010123640431721892;0.009022337015037196;0.0;0.0;0.0014784006781543289;0.006915667080798353;0.0002659648814011671;0.0;0.0
4222;satisfaire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001535686755996781;0.0012443507108836757;0.0;0.0;0.0010519031413700052;0.0;0.0;0.0;0.0012716390701201037;0.0;0.0;0.0;0.0;0.0;0.007707106735272478;0.005091344340236514;0.0
4223;satisfaisant;0.0;0.04157182019030332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.055606781851937376;0.0;0.0;0.0;0.0;0.0;0.0;0.22945730261105926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4224;satisfait;0.020671649640739354;0.035306842949168776;0.0;0.007966290366651146;0.0;0.0;0.0;0.0;0.03078329260824398;0.0;0.0;0.037621702059069444;0.0;0.0;0.0;0.017965000276202344;0.0;0.029761196712150013;0.06665986566331493;0.06874513979438539;0.01623288616671913;0.0;0.005075124070446188;0.0023625256484775307;0.041216730783463336;0.0;0.0;0.0
4225;satisfaite;0.0;0.0;0.0;0.0;0.0;3.2681453415324513;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4226;satisfate;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015410201793685942;0.0;0.0006545874586125986;0.0;0.0;0.0;1.2734643547694891e-05;0.0;0.0;0.0;0.0;0.0021141541371290274;0.0;0.0;0.0
4227;satisfit;0.0009664843380818554;0.002052548260372653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003837776685387486;0.0;0.00554433192524509;0.0;0.0;0.0;0.0;0.0;0.0;0.0005496163752232849;0.0;0.0;0.0
4228;satsfaite;0.0;0.002081850218816832;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008638752608936786;0.0;0.0;0.0;0.0;0.0;0.0;0.0001245686512955056;0.0;0.004390952537103221;0.0;0.0;0.0
4229;saut;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0098686515526703;0.0;0.0
4230;sauté;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003671763915517406;0.0;0.0;0.0;9.670564204789322e-05;0.0;0.0;0.0;0.0;0.0;0.00032765290953017096;0.0;0.0;0.0;0.0;4.721148009198682e-06;0.006605606307323332;0.0;0.0;0.0
4231;sauvegarder;0.0025473996351819592;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002449498129248685;0.0;0.012238128272852518;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014413095007414362;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4232;sav;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0031160474645491264;0.0;0.0;0.0;0.0006401542982649054;0.0;0.0;0.0;0.00024834990147594893;0.0;0.00124308405082234;0.0;0.0;0.0;0.00041530729405530166;0.0;0.004301005713420872;0.0010399930020729812
4233;sava;0.0;0.0;0.0031630634588955433;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007284352456586805;0.0;0.0;0.0;0.0;0.0;0.00021932840324520063;0.0;0.0006164698598659503;0.0;0.0;0.0006106125415472828;0.00012674573358424098;0.0;0.0
4234;savais;0.0029047704536027145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000511628131771784;0.0018467310895132173;0.0;0.0;0.0;0.0006047664869865842;0.002466644977520664;0.0;0.008803467639587958;0.0;0.0;0.0
4235;saveur;0.0;0.0;0.0;0.0;0.0;0.0;4.761204723754347e-06;5.149381365501816e-05;0.0;0.0;8.373528720159426e-05;0.0;0.0;0.0;0.00013099897450899984;0.0;0.0;0.0;0.0;0.00016014659146449333;0.0;0.0002869271858732729;0.0;0.001282972642868357;0.0;0.0;0.00012099170763012956;0.0009680331143046785
4236;savoir;0.0;0.0;0.0017711450845454193;0.010885434572959792;0.002303227432380747;0.0;0.0;0.0;0.026561692605721807;0.0;0.009111234408903435;0.0;0.0;0.015732013039109625;0.0;0.03902175020972197;0.0006136359333274148;0.013144330712472028;0.00865060525241825;0.004606117508528563;0.0027032131659576095;0.0025801091121782855;0.0;0.0;0.006709085953045939;0.005169457275788441;0.008547172546793396;0.019847619488387945
4237;savon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5123514153194914e-108
4238;sceptique;0.0;0.005884765266651662;0.0;0.0;0.003597790361583927;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00022859470244455845;5.450083423382782e-05;0.0011138068301773175;0.0;0.0;0.0;0.00045611488954726314;0.0;9.856560866687271e-05;0.0013061122461968037;0.002366109460360195;0.00019248852770978764;0.0044262816392756366
4239;schampoing;0.0;0.0;0.0020194946733859244;0.0;0.0;0.0;0.0;0.0;9.136843651655939e-05;0.0;0.0005648581335776531;0.00030929566550239924;0.0;0.0010548677628564897;0.0;0.001911514278240282;0.00045411591796967456;0.002559254940537873;0.0;0.00018984488025080166;0.0;0.00019394419880982024;0.0006876310616009743;0.00018968932728085058;0.0017395050924736272;0.0;0.0003689567854580239;0.0
4240;schampoîng;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.1713605030213565e-06;0.0;4.479311312918482e-05;0.00011519638013065066;0.00032344016506154357;4.3470046779422135e-05;0.00018670274651195635;0.00011966383522046726;0.0;4.963408992349205e-05;9.539652279299541e-05;0.0;5.255022526479823e-05;0.0;0.0;4.7123242928010704e-05;0.0;0.0002499263486472995;0.0
4241;school;0.0;0.005249524781601378;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009119763447592556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4242;schwarzkopf;0.0;0.0;0.0;0.0;0.0;0.0;0.006433524929500805;0.0;0.0;0.0;0.011000103062248386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008644430934144642;0.005707145729263635;0.0;0.0007699129915906777;0.0
4243;scientifique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026686381220683425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018404605631196723;0.0;0.0;0.0;0.0
4244;scientifiquement;0.0;0.0;0.0;0.0011798947695600315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018018725402069197;0.0;0.000726269863446469;0.0;0.0;0.002919233858021725;0.0;0.0;0.0;0.0;0.0;0.0;0.00022176864012430402;0.0016160718228822371;0.0;0.0
4245;scintillante;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002954147921202772;0.0;0.009639114699482561;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007706031538493633;0.0;0.0;0.0
4246;scotch;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02367210380850781;0.0;0.0012887527660968535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017840808364812932;9.991682888218213e-05;0.0
4247;sculpte;0.0;0.0;0.00010324886359555917;0.0;0.0;0.0;0.0;0.0;0.006281339240438126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015393435581151057;0.0;1.3416456424478526e-05;0.0026335045544183372;0.0;0.0010098776574718677;0.0
4248;sculpter;0.0;0.0001548367493962393;0.0004808190935200939;0.0;0.0;0.0;0.0;0.0;0.0032703857703959174;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013856809427400458;0.0;0.007549468217511936;0.0;0.006053737385029718;0.005484230374465605;0.0;0.0;0.0
4249;sculpture;1.9832201775060973e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00022495818828043208;0.0;7.739131043027261e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003920964266802737;7.289070995797177e-05;9.072281458044848e-06;3.243868693095593e-05
4250;scéances;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01052339688600917;0.0;0.0;0.0;0.0;0.0;0.0;0.013522788335217625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4251;sdb;0.0;0.0;0.0;0.00209347307300726;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.136929644600763e-06;0.0012449055400947054;0.0;0.0;0.0;0.0;9.443745374826715e-05;0.0;0.0;9.442164017639602e-06;0.001758350263421231;0.0;0.0;9.852119210255001e-05;0.00023154890040323845;0.0;0.0
4252;sebt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4919426570603538e-139
4253;sec;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.218122606414621;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4254;seche;0.008523612293441717;0.0;0.0;0.035840484178822136;0.0;0.0;0.0;0.0;0.011494714421850363;0.005734832058659414;0.0049004752570010685;0.0;0.0;0.0020058016311384117;0.0005294150426696069;0.0;0.0;0.005193587189119253;0.0;0.0;0.0007233507954683981;0.006855850253012857;0.0;0.0013143224151178324;0.0018089823390788553;0.0;0.0;0.002058150354715083
4255;sechent;0.0;0.004383260924641356;0.0;0.0;0.0;0.0;0.0;0.0020354324870990514;0.0029852067919575146;0.0;0.0;0.0;0.0;0.0;0.0043803849777116965;0.0;0.0;0.000579255312267925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4256;secher;0.0;0.003448870794504244;0.0;0.0;0.0;0.0;0.0;0.0016918106329577606;0.0024290348823242727;0.0;0.00037584894136493644;0.0;0.0;0.0005599533152022504;0.003430139611639384;0.0;0.0;0.004212826087778442;0.0;0.0;0.0;0.0;0.00031189825400418413;0.0103462871069613;0.0007765178095875453;0.0;0.0;0.0
4257;second;0.0;0.0;0.0;0.0;0.00030200240601278855;0.0006101959424574665;0.00015126268887240597;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002919239658647912;0.0;0.00023416912289958824;0.0;0.0004853108237117593;9.179994999058318e-05;6.899473818809008e-05;0.0022226384169356703;0.0;0.00017512509653856738;0.00031054734644624674;0.0;0.0
4258;seconde;0.0;0.0;0.00497275956063934;0.019213353561924024;0.0;0.0;0.0034188526413112914;0.0;0.0003486458224603741;0.0;0.0;0.0010645866749330894;0.0;0.018302523095719093;0.0;0.007562136652890405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017637822153933808;0.0;0.03931604007984742;0.0;0.0
4259;secouer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002803723027695603;0.0;0.0;0.0006195350931432844;0.0;0.00010803186303039865;0.0;0.0;0.0;0.0007211167804857352;0.0006514276611341018;0.0;0.0001426861318629653;0.0001723431033600811
4260;secs;0.00021645220186496662;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011204170230589634;0.011963324192953194;0.0;0.0;0.0;0.027212436482481603;0.0;0.0;0.004739659053284708;0.007784435794901624;0.0;0.0008559403454701412;0.0;0.0009140383372174275;0.009036965106092126;0.0;0.000200911338237274;0.0;0.0;0.0
4261;sel;0.0;0.0;0.0;7.013968581911528e-06;0.0;0.0;1.394028913934632e-05;0.0;0.0;0.0;2.3076453832492743e-06;0.0;0.0;0.0;4.874384073295115e-05;0.0;0.0;0.0;0.0;9.375606176438603e-05;0.0;0.0;8.829647690196898e-07;0.00027315459962042407;1.3170835339185096e-05;0.0;3.5636131733016675e-05;3.182734849541788e-05
4262;selfies;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007816007849685543;0.0;0.0;0.0;0.0;0.0;0.0;0.00017266577380172104;0.0;0.0;0.0004938472167989433;0.0;0.0;0.0;0.0;0.0;0.00681639846151628;0.0;0.0;0.0
4263;seller;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001369821885683777;1.915355224428346e-06;3.91866879998776e-06;2.910939044292682e-05;0.0;0.0;6.799442619268841e-05;0.0;0.0003953071850347009;4.452260132701931e-05;4.018554266635436e-05;0.0;0.0;0.0;3.650270324071183e-05;0.0009818681173645698;0.0005054875705462639;0.0
4264;sels;0.0;0.0;0.0;0.0;0.0;0.003455950020389543;0.0;0.0;0.0;0.0;4.395393487628296e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005271137816405757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015416843812447875
4265;semaine;0.0020710916748186694;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12679347245530265;0.04648812584727009;0.0;0.0;0.0;0.07510709600479917;0.03258809288978725;0.06765080641073035;0.0;0.2379896631400902;0.0;0.1226523306392762;0.0012045864524533752;0.0016492240588703978;0.0;0.0;0.0;0.0;0.0;0.0
4266;semaines;0.0;0.0006802673259762821;0.0005908706509973975;0.0;0.0;0.0;0.0;0.0010619991515399055;0.0022876993797343427;0.0;0.0;0.0;0.0;0.003013871278870444;0.0;0.0;0.002578015807576619;0.012043373272618304;0.0;0.0;0.0;0.0;0.0;0.0;0.00292210351820352;0.0;0.0;0.0024117729722486765
4267;sembler;0.001702407092528555;0.0;0.0;0.018745761769199;0.0;0.0;0.0;0.0;0.0;0.0;0.006580680618557376;0.0;0.0;0.0;0.0;0.0;0.01029649370943371;0.0036357157097880507;0.0;0.0;0.0;0.0028639202395458656;0.0075575190580668755;0.000337929415995171;0.0;0.0;0.024167985976254903;0.0
4268;semeiane;0.0;0.0;0.0;0.0;0.00012225845877633092;0.0003814134236906454;0.0;0.0;0.0;0.0;0.0;0.0;0.00010742044114773822;0.0;0.002794867362291869;8.74483537754105e-05;0.0;0.003388740053151506;0.0;0.0;0.0005376626949603518;0.0;0.0014816562665898932;0.0;0.0;0.0;0.0;0.0
4269;semi;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0031160474645491264;0.0;0.0;0.0;0.0006401542982649054;0.0;0.0;0.0;0.00024834990147594893;0.0;0.00124308405082234;0.0;0.0;0.0;0.00041530729405530166;0.0;0.004301005713420872;0.0010399930020729812
4270;senrt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001576863594822147;0.0;0.0;0.0;0.0009156008328974375;2.938433295436322e-05;0.0;0.0;0.0011390825272681183;0.0003137633486217597;0.0
4271;sens;0.0005030570822300239;0.0010336717635680193;0.0024230377566541563;0.0;0.0;0.0;0.0;0.047633339132503734;0.002179984156606436;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007944960234688248;0.0;0.02509451400798688;0.0193784086866556;0.0;0.00778012990089199;0.026223476761895518
