;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
4730;tresse;0.0;0.0015505031372752694;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00044288586971782387;0.0014579246401314008;0.00036362235032823704;0.0009441319886378752
4731;tresses;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008736460210021751;0.0;0.0;0.0007562121253055021;0.0;0.0;0.002517579409866547;0.0
4732;trew;0.0;0.0;0.002685149128155056;0.0;0.0;0.0;0.0;0.0;0.004930583858218955;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4733;trimestre;0.002434864502933845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006599506078899337;0.0;0.0;0.0;0.0;0.0;5.8877782268011655e-06
4734;trio;0.0;8.880241360824755e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0011670498564417989;0.0;0.00028144424837351424;0.0;0.0;0.0002051678973715371;0.00022181144433301153;4.242151070601318e-05
4735;triple;0.0;0.0024633045930739094;0.003919894142841718;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006748339388234775;0.0;0.006694094195243091
4736;triste;0.002757734113100936;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009607949641345738;0.0;0.0;0.00021456369019489088
4737;trnd;0.000131692266513645;0.0;0.0;0.0;0.0;0.012969189520890604;0.0;0.0022684231588502115;0.0013841436568719648;0.0020025970401010896;0.0;0.0;0.002614330436748051;0.0033903588009969407;0.003863091964320798;0.00029203061717400584
4738;tro;0.0029347207495836925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012664081128122703;0.0;0.0;0.00037824595171697257;0.0003478491291175293;0.0
4739;trompe;0.0;0.0;0.0;0.004404336832807489;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006900837224474888;0.0
4740;tromper;0.0006538251386539679;0.002860580465353184;0.0;0.0;0.0;0.0;0.00043838779817080803;0.0;0.0;0.0;0.0016217934265003037;0.0;0.00014053170976326764;0.0029405947872071046;0.0007065281185699438;0.003845991266124326
4741;trompeur;0.0;0.004687827882674588;0.0018532778568634092;0.0;6.33498242214732e-06;0.0;0.0;0.0;0.006649035809132393;0.0;0.0001596255422589526;0.0;0.0;0.0;0.0;7.711080535813267e-05
4742;trompez;0.0;0.0;2.056464828020832e-05;0.0;3.7775581932615993e-06;8.526866806139896e-06;5.555835081174185e-05;0.0;0.0005774493523570982;2.3965828820083283e-05;0.0;0.0;1.957210258427614e-05;0.0;0.00014298266024331176;5.369937099278075e-07
4743;trou;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010909872041482435;0.0;0.00024196843440006338;2.271172629227157e-05;0.0;0.00014126938412571712;0.0006306388723252533;0.0007770934381803767
4744;trourner;0.0;4.0198198383897855e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0021231563807687735;0.0;4.787050751778056e-05;0.0;0.0;0.0005919159614421868;0.0;0.0007200480082464724
4745;trousse;0.0;0.0;0.0;7.015424387720247e-05;0.0;0.0;0.0004930703966836516;0.0;0.0006902744895902912;0.0;0.001965851917392095;0.0;0.00046438044567333994;0.00031183192911503755;0.002384686733796005;0.0032485119973197367
4746;trouvaille;0.00035750808466610446;0.0;0.0;0.0026881273638677218;0.0;0.0;0.0;0.0;0.0;0.0;0.0032978149168130856;0.0;0.0;0.0;0.0;0.00026326067556106057
4747;trouvais;6.958909885375632e-05;0.0;0.006504990109493967;0.0;0.0;0.0;0.0;0.0;0.0;0.012845410406650454;0.0;0.0;0.0;0.011906107390311681;0.0;0.0
4748;trouve;0.0;0.03169761163959181;0.012195759430637061;0.009080170946808191;0.0;0.0;0.0;0.001255127290398003;0.028713419629723364;0.0346221568809881;0.04841376019442617;0.0;0.004607130191563166;0.062199461012095565;0.019201574287515115;0.007725407970471686
4749;trouver;0.007669347715610561;0.09138677551556602;0.0;0.05744757490540391;0.0;0.02912889684085237;0.0005789344136625977;0.0;0.028378681868544007;0.017828569241823414;0.014080328141309275;0.003280235554093466;0.0;0.077138629345015;0.022889167562062263;0.11211457567596653
4750;trouverez;0.0;0.006286364632844239;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007350828747744497
4751;trouves;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004590484162270292
4752;trouvons;0.0;0.0;0.0;1.8877776854675483e-05;0.0002986475581483438;2.3574912521822382e-05;9.732062716018793e-05;0.0;0.0002491203057444012;0.0;0.00010332245575842915;0.00010799075157995612;0.0;0.0;0.0003783028277902178;0.0
4753;trouvé;0.0;0.0;0.0017431451630147193;0.0;0.0;0.0;0.0;0.0;0.006637282296763996;0.0;0.0;6.459841335549086e-05;0.0;0.0;0.0029836466105114547;0.0018576531101146744
4754;trova;0.0;0.0;0.0;9.457247310509092e-06;0.0;0.0;0.0;0.0;0.0;1.0126816498831884e-06;4.9956339887084705e-05;0.0;0.0;1.6246455532748495e-06;6.561697451680018e-06;1.6420957671409888e-06
4755;trucs;0.0;0.0;0.0006032413690227621;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00013658747374290076;0.0023243572948322046;0.0017121151826581663;0.000478197292339435;0.0007213282473302442
4756;true;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008322663543903984;0.0;0.0012487598907850916;0.0;0.0;0.010400507128135476
4757;trzs;0.0;0.0;0.004130336730440501;0.0005344743217573927;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.858807959335202e-05;0.0;0.0
4758;trésor;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9985552816076095e-05;0.0;0.0;3.2092805646837263e-07;0.0;0.0;9.284555442702511e-06;0.0
4759;trône;0.0;0.0030596054930533884;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.135138268196587e-05;0.0;0.0;0.0;0.0;0.0
4760;tt;0.0012606723457405683;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017838658290474546;0.0005733000377198187;0.0;0.00034419728617448165
4761;tte;0.002920398109293264;0.0;0.0;0.0;0.0;0.0;0.007446105357817539;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00026779453375123165
4762;ttes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3509958941916816e-88
4763;ttjs;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005277342599385786;0.0013147953427611204;0.0;0.0;0.0;0.0;0.0013456320447671232
4764;tube;0.0;0.0;0.0;0.015399458349820068;0.005023823979949913;0.0;0.0007869457410226749;0.0018571943288493303;0.015985358007108468;0.004555927523908065;0.009367830935322851;0.0015241981296653386;0.0016970322420453872;0.000673217483242124;0.034963325395491664;0.04159890868329321
4765;tuber;0.0006048954796091888;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004812629565280509;0.0;0.0;0.0;0.006811500772235267;0.0020094229768425724
4766;tuer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013623616512169364;0.0;0.0
4767;tuerie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018109847376867189;0.0;0.0;0.0;6.101751990053874e-05;4.6424361384270146e-05
4768;tuto;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017280706860642327;9.614999954384688e-05;0.0;0.0;0.0015774940912391014;0.0003298748635398394
4769;tutoriels;0.0;0.0037085144930394855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00035641317878429973;0.0;0.0006094709147405669
4770;twice;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0033084400689472097
4771;tyoe;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.763096005005291e-05;0.0;8.379571166480453e-05;0.0;0.0;0.001457345157154465;0.00033058308234504107;0.0
4772;type;0.0;0.011368253537345833;0.007388005024549082;0.08299254570073752;0.0026499203929068924;0.0;0.0;0.0;0.003237622264391133;0.0;0.018659633060974852;0.0;0.0;0.0;0.005642279011117417;0.011375712106220006
4773;typique;0.0;0.0;0.0;0.0001304463195075857;0.0;0.0;0.0;0.0;6.44690655256919e-05;0.0;0.0013587900664762708;0.0;0.0001766781220423265;5.903752234347255e-07;0.0;8.9540164129102e-06
4774;typé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3509958941916816e-88
4775;tâche;0.0;0.0;0.0;0.02387018204133057;0.0;0.0;0.0;0.0;0.002138667901383203;0.008341612962039006;0.00506162532602741;0.0;0.0;0.0;0.005867416438633718;0.0
4776;tâcher;0.002128833356120416;0.0;0.0;0.0;0.0;0.0;0.0;0.00024408076285295142;0.0;0.0;0.0060928027770692445;0.0;0.0;0.0;0.0;0.0
4777;tâches;0.0009367206883352239;1.5652147185824135e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004249948140552556;4.624100427972633e-05
4778;tès;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3509958941916816e-88
4779;tél;0.0;4.653543924427348e-06;0.0;0.0;0.0;0.0;0.0;0.0;8.727411731332748e-08;0.0;5.2696867111092955e-05;4.0723700761981316e-05;0.0;0.00013559317174287238;0.00019743558940093229;0.0004021996855081853
4780;téléscopique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002275865392892892;0.0;0.0;0.00011163753336013621;0.0003045301861795827;0.0006837967300394515
4781;tête;0.0007922203665151742;0.0005512354690948576;0.0003903626982956255;0.0;0.0007011487257568748;0.0;0.0020326676043609863;0.006685987955626288;0.0;0.0;0.003358742107894922;7.992633419706185e-05;0.0;0.00702052080953894;0.003883949908483306;0.007133048925552724
4782;tôt;0.0036287646972395227;0.0;0.0023895918229085125;0.007387913421334676;0.0;0.0036919790960856565;0.0013312897537093222;0.0;0.0;0.0;0.003102059818265755;0.0046133394378694735;0.0;0.000986533785684623;0.0006739384173916788;0.00470788637057427
4783;uilise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3509958941916816e-88
4784;ulisitation;0.0017586051476048237;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004676094574998452;0.0;0.0;0.0;0.0;0.0;0.004083246599383054;0.0
4785;ultra;0.010242423540941657;0.0;0.0;0.0;0.0;0.0;0.0;0.011413572606866195;0.0;0.002915788469737133;0.0;0.026252051239976867;0.0;0.0067293397056316815;0.0005409307679454524;0.0
4786;ultraliquide;0.0;0.0;0.0;0.0087821230393363;0.0;0.0;0.0;0.0;4.966433246096051e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4787;umpa;0.0;0.0;0.0;1.0040837962621014e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.000544060291849894;1.1840969315966134e-06;9.968649412666672e-05;6.632165918379039e-05;0.0;0.00024879860525675926
4788;un;0.0;0.0018544668960942103;0.0;0.0;0.0;0.004079163078960043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021765450833043055;0.0;0.007669511941154555
4789;unanimité;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009957893027368058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.3272788045722333e-05
4790;undertone;0.0;0.0;0.0;1.0040837962621014e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.000544060291849894;1.1840969315966134e-06;9.968649412666672e-05;6.632165918379039e-05;0.0;0.00024879860525675926
4791;unie;0.0;0.0;0.0;0.0038336594863194813;0.0;0.0001759395278299017;0.0;0.0;0.0;0.0;0.0003212827166946741;0.0;0.0;0.0005450447486651925;0.0;9.956305316296113e-06
4792;unifi;0.0;0.0;0.0;0.00673962778756619;0.0;0.0;0.0;0.0;0.0;0.0;0.001129271542867595;0.0;0.0;0.0;0.0006783649963273049;0.0
4793;unifiant;0.0;0.0;0.0;0.0041471558927530395;0.0;0.0;0.0;0.0;0.002085726870449782;0.0;0.0002573992088233694;0.0;0.0;0.0;0.0;7.917632114539773e-05
4794;unifie;0.0008405016919932573;0.0012097622550623717;0.0;0.002968137446833289;0.0;0.0;0.0009349016025686479;0.0;0.0;0.0;0.0022229192943333167;0.0;0.0;0.0;0.0005775323640403886;0.0013632015347725358
4795;unifier;0.0;0.0;0.0;0.0209122701352922;0.0;0.002650598328087112;0.0;0.0;0.0007875675425972642;0.0;0.005097968515439123;0.0031144785659083987;0.001089612365296326;0.0;0.005716700716076366;0.0
4796;uniforme;0.00449108755110906;0.0;0.008033940221846754;0.0010939842100317044;0.0;0.0;0.0;0.0;0.003096402439982146;0.0;0.0011655729579070724;0.0;0.0;0.0;0.012249093030959574;0.0
4797;uniformise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011214654636830084;0.0
4798;uniformiser;0.0;0.0019059071485584423;0.0;0.0027428834697622176;0.0;2.7344611480021885e-05;0.0;0.0;0.0028474732910778434;0.0;0.00026030887944367945;5.828870672920528e-05;0.0;0.0001019548837319992;0.0003041332441781871;0.0
4799;uniformité;0.0;0.0;0.0;0.0;0.0;7.351949296239112e-05;0.0;0.0;0.0014100088181374759;0.0;0.0004710694034127807;0.0;0.0;0.0006913178592434738;0.00011625724678273695;4.588241435092089e-05
4800;uniq;0.0018809424831231685;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002793993169405713;2.2816705670806748e-05;0.0005305516230205361;0.0;0.0;0.0011538338232379797;0.0;0.00030828732273601887
4801;uniquement;0.00015244049436436913;0.0;0.0006999527064572638;0.006788805563879596;0.0;0.0;0.004772987235947533;0.0011292608487998982;0.002656237324682425;0.0;0.0;0.0;0.0;0.010771782780360476;0.0010281820789623125;0.0034219085484050726
4802;unité;0.0013744256721520487;0.0;0.0020256180605984723;0.0;0.0;0.000330762090928516;0.0;0.0;0.00013728359761070816;0.0;0.0005520401298862474;0.0;0.0;0.0010786039966624568;0.0;0.0
4803;universel;0.0;0.0;0.0;0.0010135453767846365;0.0;0.0;0.0;0.0;0.0;0.0;0.000567222376782635;0.0;0.0;0.0;0.0007388526956892786;0.0004446469654885723
4804;untilisé;1.576711816316402e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002212182317136017
4805;up;0.0;0.0;0.0;0.0;0.0;0.0;0.0014410668225103248;0.0;0.0;0.0;0.00023429148567973818;0.0;7.273326219135367e-05;4.132674839696685e-05;0.00032600283041601426;4.58609918678373e-05
4806;upercule;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005463658350337337;0.0;0.002547484802691891
4807;urgence;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014986164334542548;0.0;0.0;0.0;0.003422566725113935;0.0
4808;urgent;0.0;0.0;0.0;0.0;1.8372327576072895e-05;0.0;0.0;0.0;0.0019461647614838788;0.0;0.0;0.0;0.0;0.0;0.0003284737632341184;0.00018709622436207727
4809;uros;0.0;0.0038396278992570486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2742046005217865e-05;0.0;0.00016058969423985155;0.0027536857167526256;0.0
4810;usable;0.0;0.0;0.0;0.0;0.0;1.1972740392356915e-07;0.0;0.0;3.5662746483544566e-06;0.0;6.992201085773587e-06;3.816924263920058e-05;0.0;0.0;0.0;0.00011027639603306108
4811;usage;0.0;0.0009715750133097666;0.009660723958069542;0.014188655487696837;0.0;0.0;0.0;0.03251874983962815;0.01567211391274376;0.003099802096450698;8.727577366323171e-05;0.024246507280818872;0.006449415239739083;0.0;0.015451421041554394;0.011543311626179834
4812;usagers;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015693791319396932
4813;user;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005490335217043759;0.0;0.0
4814;usuel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005398953823284152;1.450504604864532e-05;0.0;0.00044280330147494;0.0;0.0;0.0;0.0;0.0
4815;usé;0.0;0.0;0.0;0.0;0.0;2.4799801873373578e-06;0.0;0.0;0.0;0.0;0.0008674670909911559;6.070145012911677e-06;0.0;0.0;0.0003276310140726781;0.0001711221170536179
4816;utiiser;0.0;0.0;0.0;0.0;0.0;0.00013082008603622163;0.0;0.0;0.0002050360269522066;0.00013857130859749393;0.0025678286620953927;0.000515693037861331;0.0;0.0021483678273686263;0.0001755140171525915;0.0
4817;utile;0.006349215185811672;0.0;0.002510579737206626;0.0;0.0;0.003046742814048163;0.0;0.001432735111539209;0.003805215425625107;0.0;0.002654449292638301;0.0;0.0;0.0018871930228071816;0.0024472105763702163;0.003339967306709239
4818;utilis;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.100252515597481e-05;2.1508698794650835e-05;9.688906817722224e-06;0.00013538354960646902;0.0;0.0;3.736260890598888e-05;0.0;0.0
4819;utilisa;0.0;0.0;0.0;0.0;0.0;6.138065867042956e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015390506242630693;0.0;0.002245860220143217
4820;utilisable;0.002696810928238538;0.0;0.004724202401157827;0.0;0.0;0.0;0.0;0.0;0.00025797136153063563;0.0;0.0011796431503043666;0.0;0.0;0.0011754195820205175;0.0005791574999001992;0.007906745385210174
4821;utilisaient;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007548394755793286;0.0;0.0;0.0;0.0004057553059431206;3.52718560496278e-05
4822;utilisais;0.0;0.0;0.004061329536470834;0.0013331905759089192;0.0;0.0;0.0;0.0;0.0;0.0;0.0018151585638946266;2.8756219658668022e-05;0.0;0.006412434182993653;0.0021012248165285267;0.007660210972875505
4823;utilisant;0.0010342888394438477;0.0020745203624997722;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018231136540432065;0.0;0.0010890295284153137;0.0002343928603877337;0.0007880348972368864
4824;utilisateur;0.0;0.0;0.0;0.0;0.0;8.529336022830899e-05;0.0;0.0;0.0008545741067600934;0.0;0.0;0.00042463806769291575;0.0;5.817467500623782e-05;0.0011237776566424672;0.0028853243835173293
4825;utilisateurs;0.0;0.0;0.0;0.0;0.005985294495694417;0.0;0.0;0.0;6.069213396911813e-05;6.547816623809904e-05;0.0011847317364550008;0.0;0.0;0.0005570414424381604;0.0;0.0
4826;utilisation;0.0;0.0;0.0;0.012002694426536514;0.02288990341001945;0.007603672522870631;0.0;0.08504030275756173;0.0;0.029222384327067592;0.0;0.0;0.02917013535011093;0.0;0.8315810706413851;0.0
4827;utilisatrice;0.0;0.00047065481488288777;0.0;0.0;0.0;3.3594405508954815e-05;0.0;0.0;0.0;0.0;5.548537517595831e-05;0.0;6.317918301431347e-05;0.0010943325140723764;6.345066652625411e-05;0.0001797431977201081
4828;utilise;0.0;0.021678892567759064;0.0008548952354775426;0.0006381325963076919;0.0;0.19941803372013633;0.0;0.01270146412975611;0.002817536636918231;0.007396381888035731;0.11818925333288206;0.02635893005929707;0.0;0.4485992752709555;0.0;0.0
4829;utilisent;0.0;0.008758399152172332;0.0;0.00020845996330069667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012333831505426357;0.0;0.0;0.004223062623147704;0.0008515516638694591
4830;utiliser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3372663508660043;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4831;utiliserai;0.0;0.0;0.0;2.0953161397009463e-05;0.0;0.0;0.007583700674838281;0.0;0.0;0.0;0.0006019151823845255;0.0;6.29252888959825e-05;0.0007178585735112177;0.00019080486885396605;0.0006000666172828198
4832;utiliserez;0.0;3.642376700110101e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.591434777019094e-05;0.002846676247854693;0.0
4833;utilisez;0.0038431866697812363;0.0;0.0;0.003586264569296587;0.0;0.0;0.0;0.0006711142365563523;0.0007011212174006294;0.0;0.00035643235551939464;0.0;0.006154795790482382;0.002090987540676471;0.004246888583653922;0.0030743264248734537
4834;utilisons;2.6075885468093254e-05;0.0003324772752091658;0.0;0.0;9.135975554216757e-05;1.1695126940188264e-05;0.0;0.0;0.0005482229172620399;0.0;0.0;0.0;3.0091708578047593e-05;0.0001436548117083154;0.0;0.000229791640374204
4835;utilisé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003450230907493596;0.0
4836;utilité;0.0;0.0;0.0;0.002292455779492169;0.0;0.0;0.0;0.0;0.0;0.0;0.001607189170640409;0.0;0.0;0.0;0.002046794463586304;0.0
4837;utillisé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2133504908606282e-88
4838;utilse;0.0;0.0;0.0;5.277248290425371e-05;0.0;6.818684188824339e-05;0.0;0.0;0.0003997619978339874;0.0;3.674612037787255e-05;0.0001775978858033325;7.165352291665922e-05;3.30968725610264e-05;4.898620981867054e-05;0.0004931333405577768
4839;utiluse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2792608862198681e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.005214948679682511
4840;utlilise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001927385971427414;0.0;0.0;0.0;0.0;0.00046451448823920126;0.0;0.009439670141620287
4841;utlise;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024304025835181556;0.0019989849275387534;0.0;0.00013608564168946449;0.0;0.0;4.084022600012884e-05;3.901468923753962e-05
4842;utuliser;0.0;0.0;0.0;0.0;0.0;0.0;0.00024019053609620033;0.0;0.0;0.0;0.0;0.0;0.0;7.986143630224057e-05;5.708688681446667e-06;1.7479738680024998e-05
4843;uv;0.0;0.0;0.0;3.773467490988365e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.7376136438856187e-05;0.00014416356974070578
4844;vacance;0.0;0.0020026484794015667;0.003964374433012447;0.0;0.0;0.0;0.0;0.0;0.002643444086134738;0.0;4.783974274595184e-05;6.977429780045293e-05;0.0;0.003193809820188269;0.0005880104456718571;0.0004920816818043766
4845;vachement;0.0;0.0;0.0;5.1750623252977416e-05;0.0;0.0;0.0002622115444100823;0.0;0.0008218036640589557;6.821730350457462e-05;0.0;0.0;3.06728614906502e-05;0.0014151172856441431;0.00023667820200076815;0.0015642153274216357
4846;vague;0.0;0.0001585746093066536;0.0;0.0;0.0;0.0;0.0;0.0;8.048811951316375e-05;0.0;0.00035749850432005906;0.0;0.0;0.00019670763439294514;0.0006945928159178123;0.002043024089325858
4847;vaiment;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007616106016315856;0.010170479547664793;0.0;0.0;0.0;0.0;0.0
4848;val;0.0;0.009077088821675494;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4849;valentin;0.002537849049413014;0.0;0.0;0.0;0.0;0.00038866268799389846;0.0;0.0;0.0;0.0;0.0;1.476621284610709e-05;0.0;0.0;0.0;0.0004209680771342322
4850;valeur;0.0;0.0042924176905399574;0.0019188242199685219;0.0;0.0065626113952132765;0.00013131774097764048;0.006309542326838921;0.0;0.0;0.0;0.003146514822971254;0.0;0.0;0.01091553716977825;0.00487326338387799;0.00047119900952096073
4851;valide;0.0;0.0;0.0;7.912361002898198e-05;0.0;0.0;0.0;0.0;0.0003876446494615469;0.00013528728379090367;0.002917559012580773;1.9849123928091312e-05;0.0;0.0005512646176144222;0.001158676517909284;0.00017962522677547653
4852;valider;0.0;0.0;0.0;0.0;0.0004590525897486332;3.6303014495977255e-05;0.0;0.0;0.0;3.612377330625449e-05;0.0012564578878141862;0.0;0.0;0.0;0.0;0.0019180280543406654
4853;valoir;0.0;0.045122454964319124;0.00816860978460847;0.0;0.0;0.0;0.0007727147838202842;0.006707187309727704;0.00863547730009646;0.0;0.0030593385720931875;0.0;0.0017037215431410973;0.02609065728920663;0.012244337758839704;0.010943936547098135
4854;vanille;0.0003241376044770394;0.0005302098820162905;0.012814065620721455;0.0;0.0;0.0;0.0;8.069740190995328e-06;0.0;0.0;0.000772955902031256;0.0;0.0;0.0;0.0005053107582750867;0.003638643412479793
4855;vanillée;0.0;3.666876077983737e-05;0.0;9.706326797731733e-05;0.0;0.0;0.0;7.855969038659432e-05;0.0;1.5132591526674874e-06;5.122366625652239e-05;0.0;8.783769885361223e-05;0.0;4.582074646679769e-05;5.539689430927686e-06
4856;vanter;0.0;0.0;6.153808414414088e-06;0.0;0.0;0.0;0.0;0.0;0.0;4.266467628447932e-06;2.883206845681561e-05;0.0;7.143764942684181e-05;0.00015647852085481838;5.1567962882182817e-05;0.0004154039485385818
4857;vaporisateur;0.0;0.0007096066830156354;0.0;0.0;0.0;0.0;0.0;0.0;0.008531049923327849;0.0;0.0;0.0;0.00025064801339502474;0.0009643160058852838;0.000862789090534142;0.0007457735576620685
4858;vaporiser;0.0;0.005960606568538123;0.0;0.006064969747574215;0.0;0.0;0.0;0.0;0.0;0.0;0.0005036440025368668;0.0;0.0;0.0;0.0011765558390025562;0.001371977410678383
4859;var;0.0;0.002474532424443363;0.0;0.0;0.0;0.0;0.0;0.0;0.00012443192346623156;0.0;0.0;0.0;0.0;0.0;4.638747927918675e-05;0.0018163436255393937
4860;variable;0.0;0.0;0.0;0.0;9.224386711082527e-05;6.311117132945466e-05;0.0;0.0;1.2873262321761513e-05;0.0;0.001167722005572885;0.00022505604732195764;0.0;0.0007432224405542181;0.002243354797500901;0.0
4861;variation;0.0;0.010757941671366207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018845433963953764;0.0007176244494003719
4862;varier;0.0;0.0;0.0;0.0;0.0;1.683727444118971e-05;0.0;0.0;0.0005630685136900113;6.82385415338467e-05;0.00018473849872883765;4.06161578858351e-05;0.0;0.0001354907230871587;0.0005319822601071933;0.00034300587168461296
4863;vaste;0.0;0.0034423245077655627;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005114879993985115;0.0;0.0;0.0;0.005499533710319042;0.0
4864;vaut;0.0010479203927465089;0.0;0.0;0.0;0.0;0.000106616263157349;0.0;0.0;0.000364421216535593;0.00025963493563193116;0.0019639512745535125;0.0;0.0;0.0;0.0;7.088412459278588e-05
4865;vaux;0.0;0.0;0.004572561854501649;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00031298793197678473;0.0;0.0;0.0;0.0;0.0011836959847280433
4866;veines;0.0002581665202671457;0.0;0.0;0.0008233106149179024;0.0;0.0;0.0;0.0;0.0007753858766172128;0.0;0.0023933512817505124;0.0;0.0;7.443162463204189e-06;0.0;0.0
4867;velours;0.0;0.0;0.0;0.0006229665174011413;0.0;0.0;0.0;0.0;0.0;0.0;0.00046278134972286135;0.0;0.0;4.756502400149753e-05;0.0011262749121673942;0.0
