;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
4609;tentatives;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.049329024030488694;0.0;0.0;0.0;0.0;0.0;0.0
4610;tentent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3487058793431743e-110
4611;tenter;0.0;0.0;0.0;0.0;0.0;0.0018509940836157785;0.0;0.0;0.008104190108526085;0.0;0.0;0.0;0.0;0.003636507222535918;0.0;0.03758143715182826;0.0;0.0;0.003988104212981857;0.0;0.0;0.008753102168838055;0.0;0.0019586290058038417;0.0028901475667543752
4612;tenté;0.0;0.0;0.0;0.0;0.0;0.00014385928265908706;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007398366640623433;0.0;0.0;0.019547727475368485;0.0;0.0;0.0;0.0012785275023459823;0.0;0.0
4613;tenu;0.004482925681074874;0.0035660197961865326;0.0;0.017264741515965416;0.0;0.0;0.0;0.0;0.0;0.0;0.18335462442741926;0.0;0.0796637967530921;0.0;0.001286908298076034;0.03631536379742474;0.0;0.0;0.0;0.0;0.0047613974420524395;0.01526827408846808;0.0;0.07249441512224243;0.260327120565624
4614;tenue;0.000949312348495353;0.010868219953916236;0.00507260788363145;0.0;0.0;0.0;0.006631811868074191;0.003881219941323259;0.0;0.0;0.008849008690102793;0.004756167800343562;0.0;0.0;0.014296600597419908;0.0;0.0;0.005737701029630135;0.01163347444314292;0.0;0.0020669348356474764;0.0;0.01165027342488097;0.021101069056771848;0.04981776675359074
4615;terible;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3487058793431743e-110
4616;terme;0.0;0.0018508509369035524;0.012999052561986298;0.0008149181001569663;0.0;0.0;0.0;0.0;0.0;0.01711648667561869;0.0;0.0;0.03814318176918606;0.006682751309246368;0.0;0.00486020947501051;0.0;0.0;0.1301425651956552;0.0;0.0;0.0;0.0;0.0006485415700708023;0.021210106269705292
4617;terminer;0.0022060113115886107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004568605190013613;0.0;0.0;0.0;0.0005691699278730895;0.0;0.0;0.0;0.01799133749306494;0.0;0.0;0.0007598984203488645;9.318223863595983e-05;0.0;3.913427137627424e-05;0.0
4618;terne;0.008359803069138994;0.0;0.0;0.010902682138468532;0.0;0.0;0.0;0.0;0.0;0.0020710272849891504;0.016527639615134464;0.0;0.0;0.011829626545985766;0.0;0.016051863818596787;0.03258211513104051;0.0;0.0047762424723892345;0.002457323292499646;0.0;0.0;0.0004392567987473583;0.01376041379047326;0.0
4619;ternes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020514472189878934;0.0;0.0;2.837249416906909e-05;0.0;0.00010584263927423132;0.0;0.0010846003644915123;4.430115335081999e-05;0.0004936738043777546;0.0005368445157093632;0.0;0.0;0.00013412545498219888;3.954519753217556e-05;5.399014570995998e-05;2.3737362492595104e-05
4620;ternir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026207978775778427;0.0;0.004186145955360309;0.0;0.0;0.0;0.0;0.011347458087942802;0.0;0.0006335858382028762;0.0008691923654704306;0.0;0.0;0.0005603273282348233;0.0002358008075211917;0.0;0.0
4621;terrain;0.0;0.0;0.0;1.1299769691681834e-05;0.00023616538196282065;2.3403297005941593e-06;0.0;0.0;4.6077188173489756e-05;0.0;8.578720133806186e-05;0.0;0.0;0.0;0.0008247055465904823;0.0012831455519017347;0.0;0.0;0.0;0.0;0.0;0.0;1.275926483450003e-06;0.0001431552431497868;3.169403570208279e-05
4622;terrible;0.0;0.0003822651232769248;0.017124462508331675;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0029877735655144356;0.0;0.005765588428444149;0.0;0.0;0.0;0.0;0.0;0.0
4623;terrien;0.0;0.0;0.0;8.729989864748518e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0001396132272676284;0.00010641746812648532;4.024628119917164e-05;0.0;0.0;0.0002867825006414852;6.752502685450179e-05;0.0018663139285862885;0.0019756031953567965;0.0;0.0;0.0;0.0;5.1307424989102634e-05;8.557212318234503e-05
4624;test;0.0;0.0;0.0;0.011307855216930994;0.0010491941905123182;0.0;0.0;0.0;0.0;0.0030278754541755585;0.0007740298334539447;0.0;0.0;0.0;0.006546337339437378;0.004339965575800635;0.0;0.004095951424256622;0.009745290744608297;0.0010140914635548245;0.0;0.0;0.0;0.001055000180579689;0.0
4625;teste;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009041174974209448;0.0;0.012263578506566236;0.0;0.0;0.004726897748361608;0.0005775282319234652;0.0;0.0;0.0;0.0;0.012962979531655948
4626;tester;0.0076931549286299245;0.0;0.0033862456457247336;0.0;0.0;0.010945450436115904;0.0;0.00017128465959767255;0.0035040357568096882;0.004172528336761198;0.0016712379198561323;0.0;0.00940335264669778;0.09576219644470826;0.01075069253976411;0.19318487672427112;0.0032281261814327104;0.0030356937416401303;0.02476868332356397;0.0;0.0;0.0;0.0;0.023478106141658895;0.0
4627;testerais;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002999390590581275;0.0;0.0;0.0;0.0;0.0;0.0;0.008489162920730051;0.0;0.0;0.0;0.0;0.0;0.0012503924142722735;0.0;0.0;0.0004728512975468468
4628;testeur;0.0;0.0;0.0;0.0;0.00013233194683817274;0.0;0.0;0.0;0.0;0.0;0.014665888090597254;0.0;0.0;2.6294745182572586e-05;0.0;0.007810486323959669;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4629;testé;0.0050389555262506805;0.010703693335810423;0.0;0.004605124589052214;0.0;0.0;0.005134948798902096;0.003742683085951785;0.0;0.01735748358575226;0.012048936468152745;0.0;0.011627354594056402;0.022680945917791608;0.00509067947042741;0.043741695840877504;0.010553782631336899;0.0031661506472859804;0.02200640256164274;0.012321898104996386;0.012398289636314857;0.0;0.003355359003837962;0.012954705535742388;0.0035095666494696647
4630;tete;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002517465112841299;0.0;0.0;0.0;0.0;0.010736804614968632;0.0;0.0;0.0;0.0;0.0;0.0046518223425624965;0.0;0.0;0.0;0.0;0.0
4631;texte;0.0;0.00019493671640055546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0978120215518244e-05;0.0;7.519106859833763e-05;0.0;0.0;0.0;0.0;0.00014625899817204846;0.0;0.0;0.004558229061132669;0.0
4632;texture;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3143673068817607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4633;texturer;0.0;0.002152747468592368;0.007713821295789795;0.009069715745537396;0.0;0.0;0.0017504197070757565;0.0;0.002119241113224393;0.01620848086937574;0.039139049185511074;0.01123974036273178;0.0;0.003469870566468177;0.0;0.005304921704010913;0.025003698148873724;0.0;0.0;0.0020918387836017477;0.0;0.0;0.0;0.01310277640767168;0.005442942241151452
4634;textures;0.0;0.0;0.0009361033321933207;0.006391727277141134;0.0;0.0;0.0;0.0009309820208295411;0.0;0.0;0.0;0.0;0.0;0.0006838743973736756;0.0;0.0005240991302058769;0.0;0.0;0.00027493567273455363;0.0;0.0;0.003791727078829491;0.0;0.0;0.0
4635;tf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00913853566868512;0.0;0.0;0.0;0.0;0.0003049608740398243;0.005638504691929909
4636;tgrèsd;0.0;0.0;0.0;0.0;0.0;0.006105332783644357;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011201677476769318;0.0008378205595191342;0.0;0.0;0.0;0.0;0.0001259819214938865;9.38700641345718e-05
4637;thalasso;0.0;9.908008700918472e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7584711204202026e-05;0.0;0.0;0.0;0.0;0.0;0.0033692230112117765;0.0;0.0;0.0;0.0031828277293117473;0.0
4638;than;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001156928123639832;0.0;0.0;0.0;0.0;0.0011458177375847968;0.00013593545526508128;0.0001099877160057566;0.008297115357885158;0.0;0.0;0.0;0.0;0.00014680071761690458;0.007616670740179742
4639;therme;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015114096870609978;0.0;5.3769096179201965e-05;0.000527650263335962;0.0;0.0006074303458489773;0.0007377209621133818;0.0;0.0006426755539911645;0.0;0.0;0.0;0.0003594016027556563;2.2764780292434386e-05;0.0
4640;thermo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011202948011059467;0.005554418240827986;0.0;0.0;1.851007697692104e-05;0.0;0.0008986146182186961;0.0;0.0024394459342426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4641;this;0.0;0.0;0.00032426971289961263;0.0;0.0;0.0;0.0;0.0007334042709205332;0.0;0.0;0.0;0.0;0.0014217533666202786;0.0018040042968049206;0.0;0.0;0.0;0.0;0.0;0.0016774269896470346;0.0;0.0;0.0;0.0;0.0
4642;tie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010249913213623057;0.0026387504819394792;1.5637905937444643e-05;0.0;0.0;0.0033120190468677183;0.0;0.0;9.475494076299936e-05;0.0018993765936997954;0.0;0.00014444128550052462;0.0;0.0003054141405365127;0.0;0.0
4643;tienl;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3487058793431743e-110
4644;tiennent;0.0;0.0005098479153056353;0.0004231207447250949;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004493335669971899;0.016632298267776787;0.0;0.0;0.01123523714909041;0.0;0.00042844006871547253;0.0035508157645546927;0.0;0.010348441164302962;0.007329373766092819
4645;tiennet;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0034275170835443257;0.0;0.004043371307854705;0.01372453836827963;0.0;0.0009973696056179695;0.0018288744691794822
4646;tient;0.0;0.0;0.0;0.0;0.0;0.004399296808292525;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0849224157286104
4647;tiers;0.0;0.0;0.0;0.0;0.0;4.0596324402565997e-05;1.7874218585378694e-06;0.0;0.0;9.650254925572214e-05;7.873088146828327e-05;0.0;0.0;0.00027858352665011273;0.0;7.381814434507537e-05;0.0;0.00019844380615198772;0.0;1.8986952872454198e-06;0.0;9.03041981382311e-05;0.0;0.0006495373790183556;0.0
4648;tige;0.0;1.1237008408461387e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004681288109817776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.669108242661165e-05;0.0018998542697054104;0.0010799741598433409
4649;tigi;0.0;0.0;2.407458645323327e-05;0.0;0.0;0.0;0.0;0.0;0.003276467309847942;0.0;0.0;0.0;0.0;0.0;0.000464109692709687;0.005136459781645167;0.0;0.0;0.009888523473657674;0.0;0.0;0.0;0.0;0.0;0.0
4650;tignasse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001927010903558121;0.0;0.0;0.0;0.0;0.007102848178595589;0.0;0.003248279553711115;0.0;0.0;0.00019464292608873892;0.00043066022313066;0.0;0.0;0.0;0.0;0.0005243857855143925
4651;time;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011449045813009039;0.0;0.0;0.0;0.0;2.286523803775413e-05;0.0;0.00018196649078989452;1.4454789467036795e-05;2.132331242325334e-05
4652;tinture;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005673291778009465;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005276363551007489;0.0;0.0;0.0;0.0;0.0
4653;tiraille;0.0;0.0;0.0038898786155988118;0.02281815357080295;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002790844212159831;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4654;tiraillement;0.0;0.0;0.0;0.010273318463062762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001252224945958478;0.0;0.0;0.0;0.001364406987896735;0.00397436234777314;0.00028506546592294203;0.0;0.0049081747396427155;0.0;3.931127341298538e-05;0.0;0.0
4655;tiraillements;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00012070668206572885;5.241335914888441e-05;0.0;0.0;0.0;0.0;0.0013418023999357872;0.0005401271630568126;0.00458835032455335;0.0;0.0;0.0;0.0006744849980727697;0.0
4656;tirailler;0.0018185276685704936;0.0;0.0;0.0044992173345572515;0.0;0.0;0.0;0.0;0.0;0.0;0.008999419088205963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0008404188932821039;0.0;0.0;0.008822577789013545;0.0
4657;tirer;0.0008557562127162406;0.0;0.0;0.019322529447592548;0.0;0.0031296411632063576;0.0;0.0;0.0;0.0;0.00792286124277956;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003170699717159153;0.0;0.0;0.021112747795752198;0.0007074503166970827
4658;tiré;0.0;0.0;0.00035230245040943195;0.0;0.0;0.0;0.0;0.0006744548456714116;0.0011176375173112413;0.0;0.0;0.0;0.0011413546820398912;0.0;0.0;0.0008484272273917493;0.0;0.0;0.0;0.00016442644990027953;0.0;0.0001126173645423622;0.0;0.0007092579567128112;0.0
4659;tissu;0.0;0.00012062134856155696;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.039427099291838e-05;0.0;1.6444814889068943e-05;0.0;0.0;0.0;0.0;0.0001381970724130283;0.0;0.0;0.003491815711421708;0.0
4660;tit;0.0;0.0;0.0021564062308011196;0.0;2.8618805742183457e-05;0.0;0.0;0.0;0.0;0.0;0.00046924215898233666;0.0;0.0;0.00018497755747733685;0.0;0.0;0.0001486993458258582;0.0002726939168544901;0.0006806314084721406;0.0001923372569725464;2.8403487426613695e-05;0.0;0.0;0.0002511373425710651;0.0007632375458934199
4661;titre;0.007401432734949223;0.005997062973280422;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.733976622027139e-05;0.0;0.00027048951483153223;0.0;0.0;9.845577888806393e-05;4.848481743036229e-05;0.0;0.005332446497442445;0.0;0.0;0.0010608041704260197;0.0003375924561671248;0.0;0.0014517062117016444
4662;tiède;0.0004272800821571888;0.0009131281855379045;0.0;0.0;0.0;0.0;0.0;0.0;0.0009713189800906779;0.0;0.0;0.0;0.0;0.0013770506473729863;0.0012160033312759344;9.03831106990165e-05;0.003766381866297231;0.0003831021266761673;0.0006768861082994389;0.0;0.0;0.0;0.0;0.00034085662684636985;0.0015699773114010993
4663;tjrs;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005864844504911094;0.0;0.0;0.00039327882469556786;0.00014252212174420815;0.0005656347925942927;0.0;0.0005533463275203058;0.0;0.0014221262439697345;0.0034304927751629515;0.0;0.0;0.0;0.0;0.0;1.0564673316472587e-06
4664;toilette;0.0;0.0;0.0;0.0;0.0;0.0059508757975232016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0073841371152487695;0.0;0.0001648186396666897;0.0;0.04590371730282574;0.020648956691014436;0.0;0.0;0.0;0.023869209206862443
4665;toiletter;0.0;0.003141938816282361;0.0;0.0;0.0006634934946422774;0.0;0.01944963810890892;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009708894888241811;0.0;0.0;0.0;0.001049039613514996;0.0;0.0;0.0;0.0;0.08175416179583134
4666;tolérance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00019830213256842602;0.0;0.0;0.0;0.0;0.004372202676679353;0.0;0.0;0.0;0.0010116995560526226;0.005686903476831453
4667;tolérer;0.0;0.0;0.0;0.006355836013243919;2.8003587112620533e-05;0.0;0.0;0.0;0.0005296678641597839;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023451849219918914;0.0;0.0;0.0;0.0;0.0
4668;toléré;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0952681680425096e-05;0.0;0.0;0.001034854441016004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002916904577293866;0.0073155284898298875
4669;tombant;0.0015200247463087917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005639893468877425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002684804790933991
4670;tombe;0.004459131643261633;0.0;0.001622573812288691;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010270127238732735;0.0;0.0;0.0;0.007039582248589233;0.0;0.0;0.00014529050922540052;0.0018034324792715387;0.0051564532617984086
4671;tombent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016214578116336908;0.0;0.0017401906280619518;0.0;0.0;0.0;0.0;0.009524625286976333;0.0;0.0;0.0003569608077745835;0.0;0.00015744572635871987;0.0;0.0;0.0024263871823695035;0.0024545439552579817
4672;tomber;0.0;0.00025024033208584617;0.015654218034705143;0.0;0.0;0.0;0.002669043270476444;9.345069709216566e-05;0.0;0.0;0.0031614734585330637;0.0;0.010008706086533823;0.0;0.0;0.021577871682684345;0.0;0.0042167500796789605;0.03063497568457983;0.0;0.0;0.011790540494814237;0.0;0.0;0.0
4673;tombé;0.00029955962633311837;0.003445842403183887;0.006158843646215562;0.0;0.0;0.0;0.0008139508730555692;0.0;0.0021578683068082744;0.0;0.0;0.0;0.0;0.0;0.002937051944062433;0.010924680018015947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017955060932136175;0.0
4674;tone;0.0010449794014140467;0.0;0.0;0.0;0.0;8.850403031310487e-05;0.0;0.0;0.00019018788758595208;0.00019276228009971764;0.00229972073890328;0.0;0.0;0.0;0.0;0.0003959404560516939;0.0;0.0;0.0008794363851033521;0.00035815887418403746;0.0;0.0;0.0007900212178256285;0.0;0.0
4675;toner;0.0;0.0;0.0;0.0;0.0;1.4853129686844165e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005312350208365929;0.0;0.0;0.0;0.0;0.0;0.0;0.015949702034814744;0.0;0.0
4676;tonifier;0.0;0.0;0.0;0.00020743686008576031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00018076565863515376;0.0;0.0;0.0;0.0;0.0;0.0;0.0008832847635082944;0.0;0.0;0.00015144953981912934;0.0;0.00016666194178291784;0.007780378922228866
4677;tonique;0.0;0.009934218205725173;0.0;0.0;0.0;0.0;0.006433649226013905;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4678;tonne;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002331126514385292;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010152283345438664;0.012904892260165817;0.0;0.0;0.0022325660815547786;0.0;0.0038927882526126247;0.0017203498316443753
4679;tonnerre;0.0;0.0;0.0;0.0;0.0;0.0;0.0047153212132694;0.0;0.0;0.0;0.0;0.00648294166218913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4680;tons;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001973809501718519;0.0;0.0028667838157948365;2.4057011889369328e-05;0.0;0.0;0.0031235975519079413;0.005322874959040489;0.0;0.000762078519574877;0.0;0.0;0.0;0.0;0.005223529984771078;0.00042609951038434046;0.0031477973881743576
4681;tonus;0.0;0.0;0.0;0.007329195978096982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010316392309687509;0.0;0.0;0.0;0.0;0.0;0.0129072621779761;0.0;0.0;0.0;0.0;0.0;0.0
4682;too;0.0;0.0039468083677123055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.196529960662135e-05;0.0;0.0005498946376451063;0.0009613641013906802;0.0002892647667046923;0.0010600575604832166;5.887550963298961e-05;0.0;0.000380154337519288;6.457897562360704e-05;0.0;0.0008515047121171144
4683;topissime;0.0;0.0;0.0;0.0;0.007211408933825684;0.006584499364579542;0.0;0.0;0.00013980493916129037;0.00013154389865960474;0.0018429846666428431;0.0;0.0;0.00014145739695948142;0.0;0.0;0.0;0.0;0.000229184711334914;0.0;0.0;0.0;0.0;0.0;0.0
4684;toppissime;0.0;0.0011174576488295965;0.0;0.0;0.0;0.0;0.0;0.0;0.0011352472856443771;0.0;0.0;0.0;0.0;0.0;0.0014246913175725705;0.0;0.0024950536494179904;0.0;0.0;0.0;0.0;0.0;0.0;0.0005149966801643108;0.0009474289550271822
4685;tot;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.19488688974286e-05;0.0;0.0;0.0;0.0;0.00023772589484549373;0.0;0.0033704903455246305;0.0;0.00032057091851869665;0.004110597081733969;0.0002234706258594131;0.0011126416252018143;0.0;0.0;0.002626501664180726;0.0
4686;total;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011202040773098088;0.0;0.0;0.0;0.0;0.0;0.0;0.0029532920935200035;0.007867539841160256;0.0;0.0;0.0;0.0;0.0;0.0;0.04269273918773472;0.0
4687;totalement;0.0016728670486263464;0.006918559784512815;0.0;0.00696522375245479;0.0;0.0;0.0;0.0;0.020722173745228334;0.0;0.0242968699965556;0.0006386522282153756;0.0;0.0;0.0;0.0025446373778050175;0.0;0.003144270511336771;0.0018592580570143998;0.011188722795031877;0.0;0.0005643291287603013;0.013776943445175919;0.02767850697590168;0.0
4688;totalité;0.0;0.0;0.0;0.005051582069226735;0.0;0.0;0.0;0.0;0.0;0.0;0.004583496839909722;0.0;0.0;0.0;0.0016130696974701673;0.0;0.0;0.0;0.0;0.0;0.0;0.005837675426032636;0.0;0.006776275326998392;0.0
4689;touche;0.0;0.0;0.0;0.012139992381232007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.4838304557110284e-05;0.0002687797398083763;0.0;0.0;0.014776630982183925;0.0002594168144890804;0.0001736168643110296;0.0;0.01276052628482967;0.0;0.0;0.0070043753018234475;0.0
4690;toucher;0.00020619885240779918;0.0;0.015861342603201496;0.0;0.0;0.0;0.0;0.03733383377715721;0.0;0.0;0.008194177817225907;0.0;0.0;0.004957240605479443;0.0037912642966556657;0.019890386480795556;0.006511960788525503;0.0;0.01256940661607628;0.0;0.0;0.0030850371799825845;0.0;0.0;0.00022542924171468443
4691;touchez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002258141723883032;4.705090814376574e-06;0.0;0.0;0.001864948832501139;0.0038077478395742667;0.0;0.00010419661918082962;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4692;touché;0.000608256425897252;0.0;0.0034169931507080863;0.0;0.0;0.0;0.0;0.002180207299105068;0.00010962186073338203;0.0;0.00042470716648240894;0.0;0.000399107928225462;0.002366084589009972;0.0;0.0;0.0;0.00023909237711181044;0.005136880805341472;0.0011179301701878524;0.0;0.0;0.0;0.0;2.057657152479854e-05
4693;toujour;0.0;0.0;0.0;0.0;0.00010603544214702321;0.0005893649262791646;0.0001549881294444372;0.0;0.0;0.0;0.0;1.3244628936425034e-05;0.0;0.0;0.0;0.0004448130580857966;0.0;0.0002662118047377907;0.00028021738120070276;0.0005004643313595059;0.0;5.718733502866333e-05;0.002118418072246119;0.00033616808716242194;0.0
4694;tour;0.0035966115694491822;0.0;0.0;0.0;0.0;0.0;0.0015559784946334958;0.0;0.0013214706261623064;0.0;0.0022433030906826197;0.0;0.0;0.003896451385922315;0.0;0.0026544225557802842;0.0;0.0;0.0;0.0008646020638020617;0.0;0.0;0.0;0.0036677530184309635;0.0
4695;touristique;0.0;0.0030815510329134503;0.0;0.0;0.0;0.0;0.00196053994180294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006707626983213428;0.0;0.0008413545823897685;7.520004692757126e-05;0.0;0.0013255345064647794;0.0;0.0001648524060197271;0.0;0.0
4696;tourne;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005519687774930936;0.00957805214909469;4.6465362347871146e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00032790577156171553;0.0006907869394450936
4697;tourner;0.0029591641525336496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005964245635979334;8.212614694082567e-05;0.0015523188533052904;0.0;2.8858840270841517e-05;0.0;0.0;0.00010214783003696217;0.00010523360501914374
4698;tourné;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006090764105507646;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4699;toxique;0.0;0.0;0.0;2.3964378978538767e-05;0.0;5.998021110808001e-06;3.506299714030939e-06;1.238584784358356e-06;0.0;0.0;0.0;0.0;0.0;2.6538095794468646e-05;4.9548509191738604e-06;1.0001366406044994e-05;2.8884865404437778e-05;4.509245090244121e-05;2.4735225559229507e-05;1.512106425076268e-05;0.0;0.0;1.5653548560926366e-05;3.1434118215353506e-05;5.281271671497108e-05
4700;tracas;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003098460719792882;0.0;4.867875250280421e-05;0.0;0.0;9.002505065612157e-05;0.0003145405207182245;0.0003079779206762334;0.0;0.0;0.0;0.0;0.004280683112267722;0.0
4701;trace;0.0;0.0015773073839768308;0.0;0.0;0.0;0.0;0.0;0.0;0.0035954456874075875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0031696292897474294;0.0046431720805838565;0.012903599289438095;0.0;0.0;0.0;0.027319224805520757;0.02329088207726563
4702;tracer;0.003773175162536876;0.015853947007969105;0.0;0.004392861531301544;0.0;0.0;0.0;0.0;0.004448940714611289;0.006852171372836741;0.008269890643943798;0.0;0.0;0.0;0.02980617172432984;0.006248087733125366;0.0;0.003604242974168205;0.0;0.004975056330964997;0.0008675001473994686;0.0022159858949457063;0.006588045083745331;0.0;0.05362061248990326
4703;traditionnel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.48706440467377e-05;0.0;0.0;0.0;0.0;0.0003082629751209743;0.0;0.0012737157438700388;0.00010716901733397527;4.5433349655147714e-05;5.01646512992632e-06;0.0;0.0;0.0;2.9896745586039566e-05;0.0;0.0008484953001286681
