;term;0;1;2;3;4;5;6;7;8;9
4067;revois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002948466299950866;0.0;0.001690556092335092
4068;reçevoir;0.003026228787376263;0.0;0.0;0.0;7.264864451262206e-05;0.0;0.0;0.0;0.0;0.003164112412888222
4069;reçois;0.0;0.0;0.0;2.1667328908929594e-05;0.0003283954561600045;0.0;0.0;0.0018393789135568038;0.0;0.0004905729850682937
4070;reçu;0.0;0.0;0.0;0.0;0.0019318270402601525;0.0;0.0;0.0011565421538507284;0.0;0.0005387515072516298
4071;rhaaaa;0.0036709874783789767;0.0;0.0;0.0;0.01138702631770848;0.0;0.0;0.0;0.0;0.0
4072;riche;0.0;0.0052865979315314705;0.0;0.0;0.0;0.001202710326782979;0.0;0.0012102040608633208;0.0006799789805608723;0.0077909225587010555
4073;richesse;0.0;0.0;0.01738558925388715;0.0;0.0;0.0;0.0;0.0;0.016507245678899298;0.0
4074;riché;0.0;4.501917632438529e-05;7.5787134181261505e-06;0.0;0.00014216439180100631;2.3291790961499342e-05;0.0;0.0004990637039705653;0.0;0.0010415500721740246
4075;ricin;0.0;0.0;0.0027723967040538967;0.0;0.0;0.0001657875052107576;0.0;0.0;0.003255956105798076;0.004580223717357791
4076;ride;0.0;0.002546822705877545;0.0;0.0025378824887980775;0.0;0.00952928667969635;0.0;0.002471807788806859;0.0;0.015633035388626874
4077;rider;0.0;0.0;0.0;0.0;0.0;0.003353487225142145;0.0;0.001077056892278284;0.0012931829156638383;0.0019821479102294323
4078;rides;0.00040652568352900166;0.0013560821489762964;0.0009526728404769194;0.0;0.0;0.004673556044507822;0.0;5.5094728686579404e-05;0.0029678867817950288;0.004842409508019368
4079;ridicule;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001582000488074359;0.0;0.0005988404748428197
4080;ridules;0.0;0.0;0.001286869020438016;0.0002493022335183582;0.0;0.005137564425196916;0.0;0.0;0.0;0.010272678471125573
4081;ries;0.0;0.0;0.0;0.0;0.0;1.9101324101768368e-05;0.0;2.3709060471725364e-05;0.0;0.0008233248741264978
4082;rigide;0.0007134573575465962;0.0;0.0;0.0013718308900555517;0.0;0.0;0.0;0.0005608083249509796;0.0;0.002543224035367891
4083;rigidité;3.5252819059032097e-06;0.0;0.0;0.0;1.7293074069351796e-05;0.0;0.0;0.0;0.0;0.0001430520932743821
4084;rigueur;0.0;0.0015590774797176535;0.0;0.002421523095068508;0.0;0.0;0.0;0.0;0.0;0.002163275185978408
4085;rincage;0.005475135616137345;0.014246000599177624;0.0;0.0;0.0;0.0;0.0;0.004847281228910755;0.0;0.0
4086;rince;0.003235337293729603;0.00592837104391495;0.0;0.009898769194867284;0.0;0.015693147989654682;0.0036965615368674013;0.0;0.0;0.029945705415531605
4087;rincer;0.0;0.006208254263765537;0.0;0.005357952258845444;0.0;0.007940840683927615;0.0;0.0;0.0;0.03639324621883143
4088;rincez;0.0;0.0;0.0;0.0;0.0;4.137587584340278e-05;0.0;0.0;0.0;0.0011297926499788556
4089;rinçage;0.0015481501842435376;0.0;0.0;0.0;0.0;0.0064462765518126346;0.0;0.0;0.0;0.024800411373167488
4090;risque;0.0011525070811021837;0.0009729686784543552;0.001794940341714514;0.0018097275160584736;0.0;0.0;0.0;0.0;0.002034684057495631;0.0031514606682623405
4091;risquer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016615703965151836
4092;risques;0.0;0.0;0.0;0.0;0.0001962101103053903;0.0;4.652933165742281e-07;0.0008125711391953263;0.0;0.0003362688211755898
4093;robuste;0.001954935323058655;0.0;2.439747462225426e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0004952495379058034
4094;roche;0.0;0.0;0.0029802348846750732;0.003676035824224574;0.0;0.0;0.0;0.0;0.0;0.0020571666654634634
4095;roll;0.0;0.0037626365042706666;0.003001493882806952;0.0;0.0;0.0;0.0;0.0;0.0;0.004412391454835087
4096;roller;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021529782789567797;0.003969285732843297;0.002292698831229645
4097;rollup;0.0;0.0;0.0;3.2271615231207494e-05;0.00013094770585362516;0.0;0.0;4.512439156454289e-05;0.0;0.00029542960279552383
4098;rose;0.0009590549419698382;0.017821875036650586;0.0;0.0;4.5569158315710175e-05;0.00778945651528277;0.0;0.0005123379221777587;0.0;0.010722385646623743
4099;roser;0.0009813327043660695;0.0017015688469395657;0.006959003478253189;0.002364216253342019;0.0003019382978012834;0.010198303008608108;0.0;0.0;0.0;0.006270101375770279
4100;rosir;0.0;0.0;0.0;0.003917614022192769;0.0;0.0;0.0;0.0;0.0;0.0
4101;rosissant;0.0;0.0;5.5558755270375865e-06;0.0;4.201161357091681e-05;0.0;0.0;2.2787332976803194e-05;0.0;0.0006643504680089203
4102;rosé;0.0;0.0;0.0;2.641319686093245e-05;0.0;0.0014971007519679696;0.0;0.001271217889253091;0.0;0.0012242307487791006
4103;rouge;0.001653545545458533;0.01370518177222323;0.0005128199958871599;0.008780862844618221;0.0;0.0;0.006012405530368889;0.0;0.009605345886730236;0.040490494205813396
4104;rougeur;0.0025758759856523393;0.0027995951338452307;0.002368729336305466;0.003636536393203258;0.0;0.004905068413799145;0.0030966075326971827;7.492698537347323e-06;0.0024410063002505505;0.015765575153357875
4105;rougir;0.0;0.0;0.0;0.0;0.0;0.002695236232850246;0.0;3.9396857159683096e-05;0.0;0.0013519675641253928
4106;rousse;0.0;0.0;0.0;7.885159225188911e-05;0.0;0.0;0.0;0.0;0.0;0.0031751297502450077
4107;roussir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004828506592366493
4108;route;0.0;0.0;0.0;1.9215486596098133e-05;0.0;0.0;4.380003803988943e-07;0.0;0.0;0.0012234065482681395
4109;routine;0.0;0.0;0.0;0.0;0.0;0.002211590314280741;0.003377081113196723;0.0025913722747529133;0.0;0.0029800682011820946
4110;rouvrir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018266496304713935
4111;roux;0.0003194343530396055;0.0;0.0;0.011161137336550846;0.0;0.00031376038769862554;0.0;0.0009327859042110499;0.0013415873051176048;0.024421342653924736
4112;royaume;0.0;0.0;0.00013370341053483062;0.0;0.00014464692145376885;0.0;0.0;2.337143523587336e-05;0.0;0.0008816794993616867
4113;rudement;0.001229544371448674;0.0;0.0;0.0;0.0008295883352281993;0.0;0.000137814819273702;4.5106867997807587e-05;3.6762710241303275e-05;0.0005739046855341872
4114;ruiner;0.0;0.008052993448050364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00041923918973509137
4115;rupture;0.0;0.0;5.893876513739281e-05;0.0;3.1190957384715455e-05;0.0;3.118859440875439e-05;1.2700921936689299e-05;0.0;0.0005008787210186368
4116;ruptures;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007042609718055672;0.0;0.0023998366802394323
4117;râler;0.0024293915479615315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00288315485416423
4118;règle;0.0;0.0;0.0019538425398194486;0.0;0.0;0.0;0.0;0.0;0.0;0.0003883449261088221
4119;ré;0.0;0.0;0.0;0.0;0.0;0.005367898444587139;0.0;0.0;0.0;0.0
4120;réactif;0.001860919096102862;0.0;0.00021540709147590357;0.0;0.00022144003320588362;0.011354930157498893;0.0;0.0;0.0;0.0
4121;réaction;0.0;0.0;0.0;0.00471063526702576;0.0;0.001763716525738563;0.0;0.0007115338002588903;0.0;0.005363592900579552
4122;réactive;0.0;0.0;0.0;0.0;3.0269099872735923e-05;0.0019933160919450373;0.0;0.0;0.0;0.00036553670443692873
4123;réagi;0.0;0.002348420888125662;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006127525222138742
4124;réagir;0.0;0.0;0.0001218246919958058;0.00014328153532911056;0.0;0.0013911278492636436;0.0;0.0;0.0;0.0019130375563165068
4125;réaliser;0.0;0.0;0.0;0.00980762376807778;0.0;0.0;0.0;0.0;0.0;0.002518317258445801
4126;réaliste;0.0;0.005457137835340943;0.0;0.0035387002591886177;0.0;0.004218190613610887;0.0;0.0;0.0;0.0
4127;réalité;0.0;0.00047638840525872226;0.0;0.0;1.567193735927619e-05;0.00033767289957465545;0.0;0.00043717878449915046;0.0;0.0005935847160796294
4128;réapparait;0.0014238172472788532;0.0;0.00011944730173169673;0.0;0.0;0.0;0.0;0.0;0.0;0.0008468747904508973
4129;récalcitrant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009725557343108988
4130;récemment;0.0;0.0;0.0;0.0;0.0;0.004542016066641571;0.0;0.0;0.0;0.0011747406350398346
4131;récent;0.0;0.0;0.0;0.0;0.0;0.0;0.005271408810881615;0.0;0.0011508725900877682;0.0
4132;réception;0.0;0.0;0.0;0.0;0.0002509581378534282;0.0;0.0;0.002269506707504633;0.0;0.0048618218698618515
4133;réchauffer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014825031467214892
4134;récipient;0.0;0.0;0.001820932624772945;0.0;0.0;0.0;0.0;0.0;0.0;0.002104436252269636
4135;réclamation;0.0;0.0;0.00043166334782338033;9.880384009622794e-05;0.000351740533453068;0.0;0.0;0.0023484970772801985;0.0;0.0010247526841387533
4136;réconforter;0.0;0.0;0.0;0.0;0.0;0.009999033189014087;0.0;0.0;0.0;0.0
4137;récupérer;0.00017797896500864444;0.0;0.0016544603766327048;0.0;0.0;0.0;0.0;0.0;0.0;0.010163237963349036
4138;rédhibitoire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001582000488074359;0.0;0.0005988404748428197
4139;réduc;0.0;0.0;1.9469585156251553e-06;0.0;8.122386400406537e-05;0.0;1.8608831807567113e-06;7.303238341253126e-05;0.0;0.00025895720679884257
4140;réduction;0.0;0.0;0.0;0.0;0.0006303772471991767;0.0;0.0;0.004069303049456798;0.0;0.002739975423260854
4141;réduire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016094438586416401
4142;réeclaircir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00022124522105869483;0.0;0.0016950752326749176
4143;réel;0.004291589200012587;0.00838387531442636;0.0;0.0;0.0;0.0015300634078827446;0.0;0.0;0.0006723363757196171;0.008537339586802193
4144;réellememt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.404176359271754e-06;0.003365344119581657
4145;réellement;0.0009984131854034223;0.0;0.0;0.0;0.0;0.0033986032580075143;0.0012413445286666603;0.0;0.0;0.014172143375905395
4146;réessayer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014645951544170082
4147;réflexion;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001154153597513681;0.0;0.0022432396816841724
4148;réfléchir;0.0;0.0;0.0009125324095343446;0.0;0.0;0.0;0.0;0.0;0.0;0.0024702527822111396
4149;réfrigérateur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0029083645176049984;0.0;0.0025984709230789304
4150;réfère;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014645951544170082
4151;référence;0.0;0.0;0.0;0.0;0.0017745227210337463;0.002174221550786721;0.0;0.0008154400653589772;0.0;0.0018772743762661905
4152;régal;0.0;0.0;0.0;0.0;0.0;0.004713372713801395;0.006354528553792031;0.0;0.0;0.001161653240519202
4153;régresser;0.0;0.0;0.0;0.0;0.0;9.90278352586577e-05;2.5724225056964973e-05;0.00012905877271895838;0.0;0.0012633015251374844
4154;régule;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.029917758171928e-05
4155;régulier;0.0;0.012850484270075771;0.0;0.0;0.0;0.0028467414666776512;0.0;0.0;0.0;0.006146586679848226
4156;régulierement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007042609718055672;0.0;0.0023998366802394323
4157;régulièrement;0.008068880854019887;0.0;0.01186691238146841;0.0;0.0;0.002013144627952665;0.0012373873237860298;0.009955131101606783;0.0;0.05277411660890831
4158;régénère;0.0;0.0;0.0;0.0;0.0;0.0024924759173862885;0.0;0.0;0.0008925832285737518;0.00925836210795572
4159;réhydrate;0.0;0.0;0.0;0.0;0.0;0.005333610216185625;0.0;0.0;0.0;0.002716321880629163
4160;réinterprète;0.0;0.0;0.0;0.001763901381830671;0.0;0.0;0.0;0.0;0.0;0.0010952907029226746
4161;réitère;0.0027361779026964243;0.0;0.0;0.0;0.00039940179202250153;0.0;0.0;0.0;0.000910265196650679;0.002050363478668701
4162;réitéré;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004642861194975599;0.0;0.002244883234009964
4163;réparateur;0.0033256005161335167;0.006038126216726697;0.007834687805041967;0.0;0.0;0.015583628892092784;0.0;0.001844044292323643;0.0049735727698299375;0.0054038708001573725
4164;réparation;0.0;0.005945725271328716;0.0;0.0;0.0;0.0;0.0;0.0014999494867154858;0.0008564216673291609;0.005231560019712438
4165;répare;1.1472888378935151e-05;0.0032853325875702405;0.0;0.0;0.0;0.0020459388624103365;0.0;0.0;0.0036038391321218713;0.025086244927076368
4166;réparent;0.00328584861454032;0.0;0.0;0.0;0.0;0.0;0.007339980817337855;0.0024127296090035418;0.0;0.00020845677095071157
4167;réparer;0.0;0.0035653690968660942;0.0;0.0;0.0;0.016254633514735793;0.004071453829338487;0.010450329791490999;0.0;0.04418590059846602
4168;répartir;0.0;0.0013849505911667527;0.0;0.0;7.769605451066831e-06;0.0007897694180616058;0.0;0.0003929528640241507;0.0;0.0026647619476925254
4169;répartissez;0.0;0.0;0.0;0.0;0.0;4.137587584340278e-05;0.0;0.0;0.0;0.0011297926499788556
4170;répit;0.0003117121629318176;0.0;0.0;0.0;0.0;0.0009013788411216166;0.0;0.0;0.0007240826587548139;0.00041353917510807765
4171;répondant;0.0;0.0;3.434074764324928e-05;0.0;0.00046770275834029276;1.851457142928283e-05;0.0;0.0;0.0;5.612033292273371e-05
4172;répondre;0.0;0.0;0.001103251768443753;0.0;0.05892015562468665;0.0;0.0;0.000351738716952507;0.003070148978196053;0.007711645655630664
4173;répondu;0.0008377564985153825;0.004063680493979272;0.0;0.0;0.0016534326215709516;0.0;0.0;0.0006169348671141074;0.0;0.003709515746926714
4174;réponse;0.0;0.0;0.0;0.0;3.7537758242599726e-05;0.0;0.002253776565955234;0.0;0.0;0.006914751634272759
4175;répoudre;0.0;0.0016063782256282458;0.0;0.0;0.0;0.0007231124233741094;0.0;0.0;0.00024351057923426714;0.0005952786834580777
4176;réputer;0.0;0.0;0.0;1.9052200066742412e-05;0.0;0.00018428491899992369;5.985288965231455e-05;0.0;0.0001261801845783829;0.00029981348253978884
4177;répéter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001527861785575064
4178;répétition;0.0006849299907911689;0.0;0.0;0.0;0.0;0.0;0.0;0.0013042121703041886;0.000727851434920029;0.004406860712457982
4179;rés;0.004921879967158099;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0017261812707065815
4180;réserver;0.006114283646200902;0.0;0.0;0.0;0.0;0.0;0.0;0.001138048632088105;0.0042999778210538984;0.00361100993905208
4181;réservoir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0024221557071332036;0.0;0.0013922618378583713
4182;résider;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00045112590657381675
4183;résidu;0.0;0.0;0.0003442834192975376;0.0;0.0;0.0;0.0;0.0;0.003471008816891233;0.020946915514389697
4184;résidus;0.005795111458881242;0.004507407754452707;0.0018104729509009587;0.004112938280375142;0.0;0.0026836686349275833;0.0033880757503762897;0.0;0.0;0.009769957159748975
4185;résistant;0.0;0.0;0.0;0.0;0.0017122861047113088;0.000981193665389795;0.0;0.013509583301613127;0.0;0.011497227746302793
4186;résiste;0.009360670806411434;0.0;0.0;0.0020256244567932683;0.0;0.0;0.0;0.0;0.0;0.003468712288572141
4187;résister;0.0057722323537232455;0.007046100266125884;0.006020510082511102;0.0;0.0;0.0;0.0;0.0;0.0003985411717355578;0.0
4188;résolu;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003286346622398323
4189;résultat;0.0;0.014832144142295283;0.0;0.010347484582862282;0.044272376216376336;0.0;0.0;0.03804890216631434;0.0;0.34907311168621635
4190;résultats;0.0012408408852928744;0.0022181914127094664;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016983908672075752
4191;résulter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012073931735098054
4192;résumé;0.00021751436961423367;0.0;0.0;0.0010047929068294204;0.0;0.0;0.0;0.0;0.021810552469951616;0.0007156572138049824
4193;réticent;0.0;0.0025419133532647298;0.0;0.0;0.0;0.0022606593708999517;1.7476120094315294e-05;0.0;0.0;0.00040560376144855957
4194;réunion;0.0;0.0;0.003604363416680095;0.0001665165082502162;0.0002733848605228403;0.0;0.0;0.0;0.0;0.0008204980902040485
4195;réussi;0.00016845687882800087;0.0006406790645406878;0.0;0.0;0.0;0.004085682109857645;0.0;0.0007187862023775967;0.0017288125476399695;0.011511353244243227
4196;réussite;0.0;0.0;0.005094747777582907;0.0;0.0;0.0;1.0135217469654843e-05;0.007484240933686572;0.0;0.0006616605810758936
4197;réutiliser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0019061752890226402
4198;réutiliserai;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000744137956950272
4199;réveil;0.0;0.0;0.0;0.0;0.0;0.008362783934079824;0.0;0.0;0.0;0.0
4200;réveiller;0.001785184471471452;0.005117579123791073;0.0;0.0;0.0;0.00011268653210136451;0.0;0.0;0.0;0.001942506277365467
4201;réveillon;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0015347343428070855
4202;révolution;0.0;0.0027788191970546192;0.0;0.0;5.2736851931857983e-05;0.0014127823613158908;0.0;0.0;0.0;0.0003747298475672206
4203;révèle;0.001214592701139131;0.0;0.0;0.0;4.910021209030439e-06;0.0028433889250721704;0.0;0.0;0.0;0.0010926962884440648
4204;révé;2.0770687170262427e-05;5.129433181817125e-05;0.0;2.9066373171000488e-05;0.0;3.190434503700993e-08;0.0;2.0605710176330407e-06;5.076077249626406e-06;1.4970462646523233e-05
4205;révélation;0.00013055857537943368;0.0;1.3377353416259944e-05;0.0;0.0;0.0;0.016321935852763442;0.0;0.0;0.002846212227538524
4206;rééquilibre;0.0;0.0;0.0;0.0;0.0;0.004932172793553039;0.0;0.0;0.0;0.0008076972855226567
4207;rêche;0.0;0.0;0.0;0.0;0.0;0.00019417679978996896;0.0;0.0;0.0;0.003473689815280612
4208;rêches;0.001836934605709661;0.0;0.0;0.0;0.0;0.0;0.0;0.001369165308332379;0.0;0.003296755368333309
4209;rêve;0.0;0.0;0.0;0.0;5.4100354355897897e-05;0.0;0.0022382512273920203;0.0;0.0;0.0009294721778908655
4210;rêver;0.0;0.0;0.0;0.0;0.0;0.004955321043373247;0.0;0.0;0.0;0.0013778414054053758
4211;rôle;0.0;0.0019755806098887157;0.0;0.0;0.0;0.0;0.0;0.0;0.009338024930089617;0.008210060339408574
4212;sac;0.0010091848877974451;0.0;0.0003213829364062716;0.0;0.0;0.0;0.0;0.0;0.0;0.001960393494862897
4213;sache;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003447064542911228
4214;sachet;0.0;0.0;0.0;0.0;0.00015921920017049947;0.0;0.006856105266175923;0.005483984744314623;0.0;0.0016737525416190542
4215;sachiez;0.0;0.0;0.0;0.0;1.5401784942178778e-05;0.0;0.0;0.0;0.0;0.0002824200143379163
4216;sacrer;0.0;0.0005435048587704051;0.0;5.759751034981036e-05;0.0;4.0626852510697635e-05;0.0;0.0;0.0;0.0016911036961113376
4217;saigner;0.000982973172365577;0.0012080663807365981;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010612255756653965
4218;sain;0.0;0.009849796798335805;0.0;0.0015720724149123873;0.0;0.005641212343087402;0.0;0.0;0.002322551305032473;0.0006265497416152732
4219;saint;0.0026952429723673932;0.0;0.0;0.0;0.0;0.0;0.0;0.0027431020198507156;0.0;0.0
4220;sais;0.0010684645875606161;0.0;0.0;0.0;0.0;0.009455918849967144;0.005277226147844948;0.0;0.0024032851223513034;0.01898637893807573
4221;saison;0.004786801510988848;0.0;0.0;0.0028156461499843446;0.0;0.0;0.0031723873769743853;0.005538085212017545;0.0;0.003272488052697751
4222;sale;0.0;0.0009243035739326254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0025879486614428858
4223;salir;0.0;0.0;0.0;0.0;0.0;0.0;6.462720922336043e-05;0.0;0.0;0.00045263281533409745
4224;salle;0.0;0.0;0.0020321981848933526;0.0;0.0;0.0;0.0;0.0;0.0;0.007853494551484024
4225;salon;0.007971807369888294;0.008655871121274788;0.04217238602692105;0.0;0.02480415189898491;0.0;0.0;0.014328263206693904;0.005101124511648348;0.034127958365889256
4226;salutation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0035533888279699064;0.0;0.0
4227;samedi;0.0;0.0;0.0;0.0;0.00019787273656686298;0.0;0.0;0.011386473550961996;0.0;0.0029118130510894535
4228;sampleo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004255890628762958
4229;sananas;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004442809369947667
4230;sans;0.0;0.0;4.716678898287074e-06;0.0;0.0;0.0;1.2292335704411423e-05;3.994448309733562e-06;9.899827192509684e-05;0.00029975157019795234
4231;santé;0.0;0.0;0.0;0.0;0.0;0.0019941673334770804;0.0;0.0;0.0;0.0014828811902919735
4232;sapplique;0.0;0.0;0.0;0.0;0.0;4.727011407949931e-05;0.0;0.0;0.0;0.001407037470437381
4233;satifaite;0.00953428755024859;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4234;satine;0.0;0.0;0.0;0.0002044138074968089;0.0;0.001559751709435762;0.0;0.0;0.0;0.0009795645804872566
4235;satiner;0.0010896662975057399;0.0026333003502952276;0.0;0.0;0.0;0.002079837621630872;0.0;0.0;0.0;0.0021799455888067186
4236;satisafaite;0.0;0.0;0.0;0.006566109856974089;0.0;0.0;0.0;0.0;0.0;0.001796067809295062
4237;satisfaction;0.0;0.000345561077757699;0.0;0.0;0.0;0.0015407522004963134;8.982074128504885e-05;0.0006191141872802737;0.0004329143162356133;0.0065843728756985525
4238;satisfaire;0.0;0.0;3.8014468692686935e-05;5.542130678567802e-05;3.073401216177094e-05;0.00014103003782170507;0.0;0.0;9.524884877448023e-05;0.0017578783710132172
4239;satisfaisant;0.0;0.0;0.030422287373058562;0.0;0.0;0.0;0.0;0.0021991145403530707;0.0;0.043003229639453494
4240;satisfait;0.013017787349482543;0.006167128894850481;0.030483956980496385;0.024551730791099322;0.010749369188475461;0.0;0.0;0.0039290767093509505;0.0;0.035108969429693035
4241;satisfaite;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8593409162203336;0.0;0.0
4242;satisfate;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008139228277536199;0.0;0.0
4243;satisfit;0.0010029821829845647;0.0;0.0011873350039193844;0.003453998868296461;0.0;0.0;0.0;0.0;0.0;0.00048390733822355295
4244;satsfaite;0.0;0.0;0.001441826767622241;0.0;0.0;0.0;1.3259632097995173e-05;0.0013342320131897148;0.0;0.00021481192316322411
4245;saut;0.0;0.0;0.0;0.004660503864646237;0.0;0.0;0.0;0.0;0.0;0.0
4246;sauté;0.0;0.0;0.0;0.0;4.768023220001918e-05;0.0;0.0;0.00046368969685632854;0.0;0.0011906544932699225
4247;sauvegarder;0.0030826713033207803;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0020506243441426346
4248;sav;0.0;0.0;8.554940203361491e-05;0.0;6.22371714598364e-05;0.0;0.0;0.0;0.0;0.001386748953229358
4249;sava;0.0;0.0027727459950576865;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005395510547128959
4250;savais;0.0037792554558283647;0.0;0.0007247337389195731;0.0;0.0;0.0;0.0;0.0;0.0;0.0017255073298347453
4251;saveur;0.0;0.00023974080976383352;6.794922463113434e-05;3.780631070327043e-05;0.0;6.788620606801171e-05;0.0;0.0;2.683664022295462e-05;0.00010673709613232187
4252;savoir;0.0;0.0006854197423530155;0.0;0.0009090689922846708;0.006099835282506961;0.0032012259616626512;0.0;0.0;0.0;0.04106495568531175
4253;savon;9.047369607670603e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005216226911322137;0.00035431178670873256
4254;sceptique;0.0;0.0016035346029364868;0.0037470374134810753;0.0;0.002351223845613519;0.0;0.0;0.0013705535830589386;0.0;0.0006236469105972046
4255;schampoing;0.0;0.001526230855632493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0028586137124913596
4256;schampoîng;0.0;0.0;0.0;0.0;3.120404800652807e-06;8.698192208850022e-07;0.0;0.0;0.0;0.00025604414569941665
4257;school;0.0;0.0;0.002987497391925615;0.0;0.0;0.0;0.0;0.0;0.0;0.00313565269985678
4258;schwarzkopf;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005591642425860629;0.004719891406478161
4259;scientifique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0010786134641352363
4260;scientifiquement;0.0;0.0009431324676522961;0.0;0.0;0.0;0.0006548511883913519;0.0;0.0;0.0;0.001017594343392416
4261;scintillante;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003297045195939816
4262;scotch;0.0;0.0;0.0;0.0;0.0005349617419250461;0.0;0.0;0.00017892780904197613;0.0;0.001583209935061485
4263;sculpte;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001840391514445336;0.0;0.005045055611029536
4264;sculpter;0.0;0.0002882759520137564;0.0008335282859871354;0.0;0.0;0.0;3.991129821824798e-05;0.0;0.0;0.006106255509233613
4265;sculpture;4.98703760036174e-05;0.0;1.2372746963913558e-05;2.125971902036652e-05;0.0;0.0;6.256399788866928e-05;0.0;0.0;5.21647001417669e-05
4266;scéances;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003940648328736467
4267;sdb;0.0;0.00014206545314163988;0.0;0.0;0.0;0.0010707333119894466;0.0;0.0;0.0;0.00021717951566527834
4268;sebt;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5757439803779936e-153
4269;sec;0.007681656115702018;0.0;0.0;0.09057317665099479;0.0;0.08002268808536657;0.026639584967912563;0.015877084094864904;0.002676219117677902;0.3500518157705033
4270;seche;0.008928886982592523;0.0;0.0;0.0003209402210532218;0.0;0.014206467090079165;0.0030162455631770964;0.0;0.0;0.014826526951015063
4271;sechent;0.0;0.0;0.0023271247370751573;0.0;0.0;0.0014978349363253451;0.0;0.0006284484817883171;0.0;0.0027913072168900565
4272;secher;0.0;0.0;0.0020689500094659757;0.0;0.0;0.001018207167189537;0.0;0.00024381925417065047;0.0;0.0060202282695526925
4273;second;0.0;0.010811541153653313;0.0;0.00020424933726534615;0.0;0.009181602645673456;0.00286886538298547;0.0;0.0029951843483608147;0.011789213412502992
4274;secouer;0.0;0.0;0.0;0.0;0.0;0.0;1.739625633093427e-05;0.0;0.0;0.0013738525088842
4275;secs;0.00025747942244646737;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02288550929634116
4276;sel;0.0;0.0;0.0;1.3466791678611904e-05;0.0;5.569334403297935e-06;0.0;0.0;1.8685805130967425e-05;6.878081280558698e-05
4277;selfies;0.0;0.0;0.0;0.008604222099228963;0.0;0.0;0.0;0.00651600978167882;0.0;0.0
