;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
4367;sol;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9941410444699032e-05;8.595278127669998e-05;0.0;0.0;0.005505082918370014;0.0;0.0006410219233809644
4368;solaire;0.0005444764828538279;0.0;0.0028105292379209286;0.008489062110183711;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0030697787567355813;0.0;0.0014185877101153702;0.0;0.001954580184817121;0.0
4369;solde;0.0;0.0;0.0;3.1691057561583184e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0007308234672867591;0.0;0.0;0.0;0.0;0.005072059785056532;0.0;2.481752358185806e-05;0.0;0.0
4370;soleil;0.0;0.0;0.005523421516855706;0.0;0.0;0.0;0.0;0.007683755826844349;0.0;0.0;0.004947244907333088;0.0007353287931622861;0.0;0.015451498719362857;0.0;0.0;0.044482156368990354;0.0;0.005780375161299836;0.0
4371;solide;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.350836784014493e-05;0.0022997426927914336;0.0;0.016794426869007166;0.00010065731198809153;4.741550881955274e-05;0.0;0.0011528078945655142
4372;solidité;0.0;0.0;1.4046784968338696e-05;0.0;0.0;0.0;1.1237066745400295e-05;0.0;0.0;1.631849580979588e-05;0.00040256793546543563;0.0;0.0;0.0001264932505397705;0.00011708452464307458;0.00016445781784809772;0.0001326834982604465;0.0;0.0005849170394556883;0.00014361792804180447
4373;solution;0.005209205943314927;0.0;0.0;0.0;0.0;0.01401659658450794;0.0;0.0;0.0;0.0;0.0038559874600977745;0.0;0.0;0.005087366865799368;0.0;0.0;0.0;0.0;0.0;0.0004135188077838344
4374;sommaire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008406522983623413;0.0;0.0
4375;somme;0.003690399902457308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00115799897070805;0.0;0.0;0.0;0.014218715486494326;0.0;0.0;0.004228322636574259;0.0;0.0;0.0014009318210503;0.0
4376;somment;0.002293492510529905;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014571107194134096;0.0;0.003676002258303805
4377;sophistiqué;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005116425700928202;0.0;0.0;0.0009748946379064898;0.000536583702537658;0.0;0.0;0.0;0.0010867333978577347
4378;sophistiquée;0.0;0.0;0.0014386442290876258;0.0;0.0;0.0;1.131390279577707e-05;0.0020723055834905146;0.0;0.0;0.0;0.0;0.0;0.0011789733240669899;0.0;0.0;0.00029696859023311075;6.5328564398199895e-06;0.00045781010334198575;0.0
4379;sort;0.0;0.0;0.0;0.0013844223199830532;0.0;0.0;0.0004596003512820101;0.0;0.0;0.0;0.0;6.712793139633767e-05;0.0;6.881097546444687e-05;0.011105792507997573;0.0;0.0005582272482361431;0.00033458105929436643;0.00037552837885267956;0.0030110861200806386
4380;sortais;0.0;0.0;0.008270273797475957;0.0;0.0;0.00026698221992208334;0.0;0.00029136776153674106;0.0;0.0;0.00015693783222320865;0.0005973237887012321;0.0;0.001610649641146629;0.0;0.0;0.0;0.003948608118618876;0.004099824936433826;0.0
4381;sortait;0.0;0.0;0.0;0.0;0.0;0.0013571774423011317;0.0;0.0009608301752897839;9.065254966499615e-05;0.0;0.0004449316332365232;0.0;0.0;0.0002849755193803922;1.842125601563167e-05;0.0;0.0;2.98704550557332e-05;0.00044188877709304983;0.0002907317029474544
4382;sortant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00020111439602697216;0.0;0.0002765119604853371;0.0;0.0;0.0;0.0;0.0;0.0;0.00045201383364582373;0.0002523132746465454;0.001015312563598562
4383;sorte;0.00041995323151347336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001881735272338894;0.0002658516586424192;0.0016472489697489695;0.0;0.0;0.0011940605270298952;0.0;3.252772407226337e-05;0.0007416959956540527;0.0010542782429138178;0.0004711185909870373;0.00076868409222469
4384;sortes;0.00039090240877412684;0.0;0.0;0.00288469805062642;0.0;0.0;0.0;0.0;0.0;0.0;0.003953470362253311;0.0;0.0;0.0;0.0;0.0003110364205428234;0.0;0.00011913587340982972;0.0;0.0
4385;sorti;0.0011769315280041681;0.002429704586535125;0.0;0.008008710679344817;0.0;0.0;0.0;0.0;0.004547978040335547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007638425583244929;0.0011299321069423713;0.0;0.0
4386;sortie;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02275788665261539;0.0;0.0;0.0;0.00043063272958593335;0.0005099925880844962;0.008195262167623894;0.0;0.004033921844388465;0.0;0.006474455449303879;0.013200980642281082
4387;sortir;0.0;0.0029624368222341646;0.0013298823324224833;0.004137016553758641;0.0;0.0;0.0;0.0011079360330241129;0.00801181289595668;0.0021373571995560326;0.0;0.0;0.0028502688643674973;0.007856506437239192;0.004776669566029498;0.004553500776466863;0.0;0.0029150171169778456;0.0056866382943146845;0.006996656497866644
4388;souci;0.00037347425868921577;0.0;0.007899601717634062;0.0011165970113060216;0.01863767632143052;0.0;0.0;0.0;0.025991956780294256;0.0;0.001269178224616619;0.007883733036452177;0.0;0.0;0.0004414429952124305;0.005811454218668927;0.0;0.010813142775112989;0.0036997559761448623;0.014747833630868531
4389;soucieux;0.0;0.0;0.0;0.0002066260949896952;0.0;6.723478168007966e-05;7.717780868530489e-06;0.0;4.220341373531996e-05;6.956928178361093e-05;0.0001342146936114546;0.0;2.9790890132026967e-05;0.0011543037988814783;0.0;0.0005216777897048674;0.00033192808463899167;0.00025669764379121306;0.00011215060310426006;0.0002030114129621979
4390;soucis;0.010756865131136075;0.003117492714304767;0.0;0.0;0.0;0.0;0.0005746468495303482;0.0;0.0005722626667568815;0.0;0.015264792323308518;0.0;0.007563437322878234;0.0;0.0;0.001261028237243293;0.00037903475871883205;0.005791969689867326;0.0019628703127041146;0.008109295622331286
4391;soudain;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00010794236911340318;0.0;0.0;0.0022191264374626218;0.0;0.0;6.9396617453133355e-06;0.0;0.0
4392;souffraient;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0018078920854540023;0.0;0.0;0.0;0.00752983204744711;0.00031835193660670975;0.0;0.0;0.0;0.005447900361455938;0.0
4393;souhait;0.0;0.0;0.00343992435629815;0.0;0.0;0.0;0.006766975779192292;0.0;0.0;0.0;0.001815995851272585;0.0;0.0;0.0034760576478337756;0.0;9.058374552492165e-05;0.0006628403724858096;0.000251459595072128;9.559010814291275e-05;0.0006361287214868439
4394;souhaitais;0.0;0.0;0.0;0.0;0.0;0.007019758231725096;0.0;0.004846081565009001;0.006681881733134979;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002880777109685815;0.0;0.0
4395;souhaite;0.0015306476736213614;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004415121533853479;0.0;0.0;0.0;0.0;0.0;0.008055973425003967;0.00015013531449925146;0.0;0.0;0.0;0.005854309381670217
4396;souhaitent;0.0;0.0;0.0003363064786430871;0.0010933277522418947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012554531216058807;0.0;0.0;0.0;0.0;0.00032941580069494015;0.001588325086831224;0.00031579730966797365
4397;souhaiter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00390789728839264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01926433961522259
4398;souhaitez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0005754069399788015;0.0;0.0;0.0;3.7359242917704993e-05;0.0;0.0020304049337543793;0.002969927215689271;0.0;0.0008880390986585828;0.0;0.002116510009735656;0.00504874319570282
4399;soulage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.1254782730171715e-05;0.0;0.0;0.00010778927505217673;0.00024986159780229365;1.720703424554139e-05;0.0005566433209824207;0.0;0.0;8.940107709226465e-05;0.0;0.0008511628298675359
4400;soulagé;0.0015149142211211902;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007097634645320733;0.0;0.00019894413710576164;0.0;0.00028077021612487707;0.00024391595374643872;1.0654990516297042e-05
4401;soules;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011099413111257759;0.0;0.0;0.0;0.0;0.0;0.0;0.015044141912658446;0.0;0.0;0.0;0.0;0.0
4402;soulève;0.0;0.0;0.0006129488354939259;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00015948753247593621;0.002457067234138305;0.00300973327455088;0.000587212977039091;0.0;0.0;0.0007237270023440873;9.057276139650483e-05;0.00015314142308728204
4403;soumettre;0.0015678622943578729;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017655129043531019;0.0;4.5165413496080216e-05;9.258886488753963e-05;0.0;0.0;0.00024832617330314966;0.0;5.747809499139456e-05;0.00020632487244097314
4404;souple;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07675857939518278;0.0255889699767374;0.020148692789682406;0.008016183103237403;0.0;0.0;0.13011885505826076;0.0;0.0;0.018912680335530757;0.0015427214005139906;0.03429785055615927;0.004889260510854058
4405;souples;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001191483464334418;0.0;0.0;0.0;0.0;0.012756237271674117;0.01281716115480005;0.0;0.0;0.0
4406;souplesse;0.0;0.0;0.0035192061685157846;0.0;0.0;0.0;0.0;6.820952386444836e-05;0.002458043023315297;0.008099109303356498;0.017071450552371283;0.0;0.0;0.002923222883091494;0.0;0.018604133379483082;0.017898648536488836;0.0003616603489188792;0.0042185373342075675;0.002400705982633066
4407;soupçons;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00636074950060975;0.0;0.0;0.0;0.0;0.0;0.0;1.0071229856972629e-05;0.0;0.0;0.0;0.0
4408;source;0.0;0.0;0.0;0.0;0.0;0.0;1.423136556951764e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.704254895092206e-06;0.0;0.0;0.0;4.969337073729072e-05;0.0002555537681358451
4409;sourcils;0.005271578567083823;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4410;soutien;0.0;1.543808756538193e-05;0.0;0.0;0.0;0.0;2.934359048857311e-05;0.0;0.0;0.0;0.00033246927664318075;0.0;0.0;0.0009227618203726758;0.0;0.0;0.0002897590328930908;0.0007286351061216586;0.000471855112711078;1.9177184654777506e-06
4411;soyeux;0.01412900333134342;0.0;0.010361512170158292;0.0;0.0;0.028170760751366097;0.009579457733659709;0.20485130738152163;0.0021902532557987655;0.0;0.003748585008370778;0.03416019381418076;0.0016509876399608645;0.044042979041231375;0.02425955581911822;0.0;0.020448778067061198;0.0;0.004347618608382652;0.0
4412;spas;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021256736587077535;0.0;9.221090189823894e-05;0.0;0.0036952153070219512;0.0;0.0;0.0;0.000888267898014792;0.0;0.00015847202358248018
4413;spay;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.600133614688093e-250
4414;specialement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006616174470271445;0.006528953777407344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4415;spectacle;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01387788743314999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4416;spectaculaire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002975529434206412;0.0;0.0;0.0;0.0;0.0;0.005905658719857107;0.00018258665565628267;0.0;0.006618243994523027;0.0003157921300775214;0.0006198209055629433;0.004745289785348059
4417;spectateur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00020075692738304017;0.0;0.0;8.374124183821739e-05;0.0;0.0005863080576672337;0.0;0.0;0.0;0.0;0.000781139118615477;0.00421887562874883
4418;spf;0.0;0.0;0.0;7.330256437703588e-06;0.0;0.0;1.5964168292659842e-05;0.0;0.0;0.0;0.0;3.0206900352435316e-05;0.0;2.8781716520608774e-06;0.0008379919817662681;0.0;0.0;0.0;0.00017401513207939453;0.00032637543260818924
4419;splendide;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01331662446784036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4420;sport;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012940203547521698;0.0006321502803741148;0.0;0.008431108695550667;0.011436057624523061
4421;sportif;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0011016876560976925;0.0;0.0;0.0;0.0;0.0;0.0019193570059833833;0.0;0.0;0.000656857743315502;0.00011247977326445399
4422;spray;0.0;0.0;0.0030002393359326515;0.0;0.0;0.0;0.0015164510577887424;0.0;0.0033494348423558974;0.025801481026291356;0.0;0.0008973182851347477;0.0;0.010680422812859872;0.011309495639023316;0.008930028104103541;0.003912028957700631;0.004063899095073286;0.008613555793341993;0.007511204194450725
4423;spécial;0.0;0.0;0.009050675446001369;0.006366031281450696;0.0;0.0;0.0;0.0;0.0;0.01991867100750719;0.001968463385658439;0.0;0.009641615529288664;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4424;spécialiser;0.0019390315538781984;0.0;0.0;0.0;0.00013054836076590906;0.0;0.0;0.0013859099378102024;0.00040105586081373;5.676615688585049e-06;0.00260555872573719;0.0;0.0;0.0006063229260214133;0.0;0.0;3.083754677819568e-05;0.0069552895786896465;0.002059883281353972;0.0008396828902800397
4425;spécialisé;0.0;0.0024117080073811415;0.0;0.0;0.0;0.0;0.0;0.0;1.4219725718843264e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0002518511673728799;0.0;0.0018878938620065595;0.0005582381908584991;0.0002294986564376179
4426;spécifique;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006038790302532182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4427;st;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00019171120722547125;3.5793844720652497e-07;0.0;0.0;0.0;0.0;0.0013565945362116567
4428;stabiliser;0.002246231358334912;0.0;0.0;0.0;0.0;0.0;0.0;0.00371560733854963;0.0071288932153493615;0.0;0.006281374606351903;0.0;0.0;0.0;0.007090133914507951;0.0004156756769073911;0.0;0.0;0.0;0.0
4429;stallone;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00030590450157225684;7.676142780063475e-05;0.00011471969262449438;0.0;0.0;0.0;0.0;0.0;0.0;0.0001979472571835903;0.001454461283765458;0.0008093268416302854
4430;stand;0.0;0.0;0.0;0.0;2.744600285775071e-05;0.0;0.0;0.0;0.0;0.0;0.00018345796678069623;0.0;0.0;0.0;0.0;8.59360599109899e-05;0.0;0.0;0.00016717436441988516;0.001781737213887593
4431;standards;0.0;0.0;0.0;0.0;4.119574757028223e-05;0.0;0.0;0.0065202621861526885;0.00890689129360671;0.0;0.0007181541159273314;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4432;star;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006001910850354734;0.0;0.005189088471825683;0.0;0.0;0.0;0.0;0.0;0.0;0.0001844106003195072
4433;stars;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00016990265958336556;8.560923305725966e-05;0.0;0.0;8.082042502181737e-05;0.0;0.0;9.54922436114414e-05;0.00018915653561375601;0.00016284049240901513;0.000742704933996961;0.0008265695477683154
4434;steampod;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00030660812767384826;8.46329615069209e-06;0.0;0.002235725604036792;0.0003201468489357854;0.004339908989721047;0.0;0.001479187229244713
4435;stick;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0009257229826218821;0.0;0.0;0.0;0.0;0.007277277270103906;0.0;0.0;0.0;0.0
4436;still;0.0;0.0;0.0;0.0;0.0;1.7448082132422646e-06;0.0;0.0;5.168988170407926e-06;0.0;1.1054837089416365e-05;3.932309550144611e-05;0.0;0.0;0.0;1.5450680109314663e-05;0.0;0.0001424228316183906;0.0;0.0
4437;stimuler;0.0;0.0;1.3552051744322758e-05;0.0;0.0;5.6725438480235316e-06;0.0;0.0;0.00010848886230256745;0.00011568315049612555;0.0;0.0;0.0;0.0;0.0004213046210720716;0.0;0.0;0.0;0.0;0.0
4438;stock;0.0;0.003321523566254427;0.0;0.0;0.00013263152996162024;0.0;0.0;0.0;0.002155911582779466;0.001240521228595798;0.0;0.0;0.0;0.0;0.0;0.006628832544855617;0.008099536800234463;0.0034116233361236397;0.001256137275734696;0.0010028829626013015
4439;stoppé;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015971089205938937;0.0;0.0;0.0;9.763488005505164e-05;0.0
4440;stress;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007879558587287254;0.0;0.0;0.0;4.8526317460165946e-05;0.00027708516697937986;0.001389488509040368;0.0;0.0001732310665938773;5.287603429808974e-05;0.000542199254519326
4441;stresse;0.0;0.0;0.0;0.0;0.0;0.0;2.2149999142510207e-05;0.0;0.0;5.419087952135143e-05;5.825536738418976e-05;0.0;4.617253809534459e-06;2.017806852183985e-06;1.5727077661578605e-05;0.0002119452689565113;0.0;0.00036141350023288267;0.0;0.00015599503265716172
4442;strict;0.0;0.0;0.0;0.00048449014270232274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007101667301540884;0.0;0.0;0.0;0.0;0.006250566340967237;0.0
4443;structure;0.0;0.0;0.0;0.0;5.714332028352732e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006397143132585038
4444;structurer;0.0;0.0031994293702499454;0.0;0.0;0.0014165799576914561;0.002827570888977417;0.0022065116150796846;0.0;0.0;0.0;0.0012466779477243474;0.003243409829073879;0.0;0.0;0.0;0.0;0.0;0.0;0.00950299475251152;0.0
4445;stuff;0.0;0.0;0.0;0.0;0.0;0.0;9.084041174574397e-06;0.0;0.0;2.927812663251772e-06;0.0;0.0;0.0;0.0;0.0;0.0;3.585833899410587e-05;3.801502975882937e-05;9.992548693561402e-06;2.3816891913355276e-05
4446;stupendo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.217781128981365e-237
4447;style;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002086907333844786;0.0;0.0;0.0;0.0;0.0020802001335441392;0.030001480258235964;0.0005050861564369472;0.0;0.0
4448;su;0.00012530447100932035;0.0;0.0;0.0018108932203801892;0.0;0.0;0.0007202246522013602;0.0;0.0;0.0;0.0;1.7023325618467542e-05;0.0;0.0;0.0005874868493315958;0.0;0.0;0.00588030954769355;0.0003540992858426672;0.0004865727620163253
4449;subit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.649492888067242e-05;0.0;0.0;9.369749492330473e-05;0.0;0.0;0.00022279763649049776;0.0;0.0;0.0001454933187199136;0.0038152484754773192;0.0009520920442687133;0.0
4450;subjectivement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00398197108466735;0.0;7.261371500242638e-05;0.005523853547772935;0.0;0.0;0.0;0.0;0.0;0.00020434644037243182;0.0
4451;sublime;0.0011495070312758494;0.0;0.05605663033014079;0.018072673732122065;0.0;0.002812961980852364;0.0;0.0;0.0;0.0;0.005567100635161053;0.0;0.004795534930589061;0.0005584487162738697;0.0060019475733555545;0.0;0.0022677437377993308;0.0;0.002727262268812469;0.01366463720536356
4452;sublimer;0.0;0.007724741160964811;0.0;0.0028215711312174594;0.0;0.0;0.0;0.0;0.00012283959383024197;0.0;0.0;0.0;0.003898471283328867;0.000779696997593405;0.0;0.0;0.0;0.0;0.0012298203219254262;0.00024453724329366345
4453;sublimera;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003983091510873766;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016065178347986191
4454;sublimissime;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.600133614688093e-250
4455;sublimé;0.0;0.001541210345163791;0.0;0.003084378422352663;0.0;0.0;0.0;0.0;0.0;0.0;0.0019854389986200378;0.0;0.004898565239209928;0.0;0.0;0.0009165016688549794;0.0;0.0;0.0;0.0023317394898928877
4456;submit;0.0;0.0;0.00030922368596735065;0.0;0.0;0.0;0.0;0.0007353265882502671;0.0;0.0;0.0;0.0;0.0013471550119689309;0.0016636483308468918;0.0;0.0;0.0;0.0;0.001219878813783646;0.0
4457;substance;0.0;0.0;0.0018774057854574228;0.003170084186054898;0.0;0.0;0.0;0.0;0.0;0.0;0.00031782902303645626;9.752059445280828e-05;0.0;0.00017040934321827612;0.0015381206394050168;0.0012045537689533898;0.0004900303831418375;0.00010075155233721982;0.00040253749653261885;0.0007305383787220342
4458;substantiel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004400302798922652;0.0;0.0;0.0;0.0003520663300720465;0.0;7.131468480765014e-05;0.006153839809040645;0.0
4459;substituer;0.0;2.1334830639337253e-05;0.0;0.0;0.0;0.00012415517508236547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012681171598525824;0.0;0.004345318874286747;0.00027755206690652836;0.000426975697533402;0.0;0.0017114907978980085
4460;substitution;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.274421248997877e-05;0.001576894516805529;0.0;0.0;0.0;0.0;0.00048805134802687406;0.0006924315748583986;3.784424282613943e-05;0.0031057660750482903;6.635029313587663e-05;2.6931789571467558e-05;0.0
4461;subtil;0.0;0.009532167648607063;0.007004557237987161;0.008547497192095977;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002824676663581868
4462;subtilement;0.0;0.0;0.0;0.0054496728105179046;0.0;0.0;0.0;0.0;4.3856944263486536e-05;0.0;0.0;3.543142452875598e-05;0.0;0.0005628266465217118;0.0001468039509626705;0.0;0.0;0.0;0.0;0.0
4463;successif;0.0;0.0;0.0;0.0;0.0;5.61545383527823e-05;0.0;0.004756470536380684;9.66399610654137e-05;0.0;0.00021839152547664846;0.0;0.0;0.00033309373251649046;0.0;0.0;0.0006289009894162349;0.0;0.0;0.0
4464;succès;0.00022292246753368285;0.0;0.0;0.0;0.0;4.90561227396926e-05;0.0;0.0007253084998814865;0.0018063197920271403;0.00012157697639225576;0.00030991093872880616;0.0;0.0;0.0024612376861727074;0.0;0.0004681469661550007;0.0;0.001576800406377694;0.0011927897036097042;0.0009101372771806003
4465;sucrer;0.0;0.0;0.08446463172732914;0.012337770255215284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4466;sucré;0.0;0.0;0.007850973114738957;0.0;0.005208901353570098;0.0;0.0;0.00410670110871758;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0036102375999826487;0.0;0.0;0.0;0.0
4467;suer;0.0;0.0;0.0;0.0025084076077422474;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003240030468968148;0.00019643793389531204;0.0;1.5856084754061542e-05;0.001306589734478078;0.0;0.0009124462651036373
4468;suffi;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011074939844802163;0.0;0.0;9.84535691169942e-05;0.0;0.0
4469;suffire;0.0013188909244341988;0.011270645137943751;0.006552556555434412;0.0;0.0;0.0007536002986671218;0.0;0.0;0.026191263240183768;0.0;0.0021453895422956543;0.0;0.0;0.00947104668292251;0.021121789609257233;0.006266678958139525;0.0;0.0;0.008627121077827137;0.025675516326486656
4470;suffis;0.0;0.0;0.00014247143977550562;0.0;0.0;7.248956006143828e-05;0.0;3.450326964600765e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001986055487948994
4471;suffisament;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007758199355877111
4472;suffisamment;0.0;0.0;0.0022075274474095646;9.666323666195531e-05;0.0;0.0017534191173477112;0.0;0.0;0.0;0.0;0.0;0.006262101528012849;0.0003619533696860976;0.008540706908893796;0.008982111872435522;0.0;0.0;0.0;0.00211556928331012;0.006365743098366692
4473;suffisent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001602145435660989;0.0075488950082933945;0.0;0.0;0.0;0.0;0.003426387514177512;0.0;0.013646302855889058;0.0;0.0;0.011061583715007945
4474;suistrès;0.0032020687310081062;0.0;0.0;0.0;0.007621918873663161;0.011741929932311351;0.0;0.008099716774973495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4475;suite;0.0;0.0;0.0023259006274069945;0.00026840268294025746;0.0;0.00014410348258165164;0.0;0.0006015008927059902;0.007194174711393833;0.0;0.02770088544601674;0.003903544985763347;0.009532699183455963;0.006910043801223521;0.011870412635152395;0.002808008228477362;0.0006644247075765527;0.02281427314168811;0.007336098084435138;0.019787017222369713
4476;suivi;0.0;0.0;0.0;0.0;0.0;0.008131470032850264;0.0;0.0;0.0003907379564869432;0.0;0.0;0.00011409250708539566;0.0;0.0;0.0;5.562137940577755e-05;0.0;0.0022944946318145423;0.0;0.0
4477;sujette;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00011375522142329323;0.0;0.0;0.0;0.0;1.0755587530386951e-05;0.0031805157800281043;0.0001653738661085479;0.0;9.778655823195377e-06;0.0003730414771490906;0.0
4478;sulfater;0.0;0.0;0.0;0.0;0.007248298921782081;0.006752686309727993;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5018577480196934e-06;0.0;0.0;0.0;0.0;0.0;0.0
4479;sumer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.600133614688093e-250
4480;sunsilk;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0062650184354035516;0.0;0.0;0.0004451577714310836;0.00025836105309648253;0.000621602622759363;0.0;0.0;0.0;0.001364557972483427;0.0;0.0009413396538185736
4481;supe;0.0;0.0;0.0;0.0;0.0018479953124552915;0.005035650330124996;0.0;0.0;1.165928323667155e-05;0.0001789137805777814;0.0004326402145871351;0.00011451116763614477;0.0003930463363834049;0.00016693621790859838;0.0;0.0;0.0;0.001904673854481916;0.0;0.0013621305754784796
