;term;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
4091;roussir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003729955229870572;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019415117110322216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4092;route;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004189007057669225;0.0;0.0001594861060835128;0.0;0.0;0.0;0.003926121171750067;9.728920743337218e-05
4093;routine;0.0;0.0;0.0;0.004340110801480073;0.0;0.005164224496278616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00477035073486;0.0004626365026710331;0.0;0.0;0.0;0.010347547376324776;0.0;0.0078940313919895;0.0;0.0;0.0;0.0;0.0
4094;rouvrir;0.0;0.0;0.0;1.5694525690724705e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011726370920029068;0.0006041840256653278;0.0;0.0003522158474791283;8.695126051935457e-05;0.0;0.0;0.001259035722505025;0.0003296235558580713
4095;roux;0.0;0.0;0.0;0.0;0.0;0.0005866500207055655;0.0;1.3187476399062414e-05;0.0;0.0;0.005340435437929587;0.0;0.0030940142818624266;0.004848637790066239;0.018045027834168913;0.004262124848290049;0.000657332301224604;0.08261289308331937;0.0;0.0;0.0;0.0;0.0;0.0;0.000781089727737113;0.0;0.0022730016758655417
4096;royaume;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00026706207387974866;0.00020241882451973433;0.0;0.0;0.0032903118683840393;0.0;0.0;0.0009263986437162959;2.1359938514441926e-05;0.0;0.0;0.0;0.0;0.0004455514025880611;0.0023552076316663843;0.00014678695265352626
4097;rudement;0.0009834711428564958;0.0;0.0;0.0;0.00033255226699107493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012104671266899692;0.0;0.0;0.0;0.0013344299391876513;0.0;0.0;0.0;0.0;0.0010041899225338004;0.00025207286404562774;0.0
4098;ruiner;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0002564330486674921;0.0;0.0;0.0003646808092841911;0.0;0.0;0.0;0.0;0.0008185362519790939;4.356428268416562e-05;0.0;0.0;0.0;0.0;0.002449667004674976;5.570666670418249e-06;0.0
4099;rupture;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.2807313322182957e-05;0.0;0.0;0.00012172037329003795;0.0;5.473792391270711e-05;0.00014364198312252492;0.0008080135930587527;4.2830320179825695e-05;0.0;0.0;0.0;0.0009580424705592903;0.0008526360244406513;0.0
4100;ruptures;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00196810613761092;0.0018084708086318732;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012125686144772159;0.0;0.0;0.0;0.0;0.004253478711167718;0.0
4101;râler;0.0023214717516833122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0004947863930437836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012932110733767382;0.0;0.002787542386298981;0.0;0.0
4102;règle;0.0;0.0030385256540923548;0.0;0.0;0.0;0.0;0.0;0.0;0.00034357146848641446;0.0;0.0;0.0001490430156574579;0.0;0.0;0.0;0.0015653411196354364;0.0;0.0;0.0;0.0;0.001274590883262987;6.683965298172201e-05;0.0;0.0;0.0;0.00027162975312181097;0.0
4103;ré;0.0;0.0;0.0;0.01309169501470515;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014093899321926033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4104;réactif;0.001197033847356041;0.0;0.0;0.018669293212120696;0.0;0.0;0.0;0.00024271650264487914;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003470598682311994;0.004650596531213365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014942456103733548
4105;réaction;0.0;0.0;0.0;0.003853667539092561;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027203467395258488;0.008424213451577794;0.0007658299874586349;0.00010525669815999032;0.0;0.0;0.00153322116765906;0.0008102897118007201;0.005288244136639986;0.0;0.004355027245783082;0.0;0.0;0.002360890673763519;0.01213771108619775
4106;réactive;0.0;0.0;0.0;0.004844262292886431;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009235227683488704;0.0
4107;réagi;0.0;0.0;0.0007587077865217164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0027249844879163113;0.008071117528048847;0.0;0.0;0.0;0.0003683104421141293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4108;réagir;0.0;0.0;0.0;0.0031825318809222836;0.0;0.0;0.0;0.0;0.0;0.0;0.004453476130279852;0.0;0.0;0.0;0.0;0.0;0.0;0.0001949217270106651;0.0;0.0007989118977976407;0.0;0.0;0.00022651990089888035;0.0;0.0;0.0;0.008777623299896078
4109;réaliser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006676402028397903;0.0009804810435070908;0.0009331198877131772;0.0;0.0;0.0;0.0;0.005318303758468067;0.0;0.0
4110;réaliste;0.0;0.0;0.002848017462623348;0.012835676289066816;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4266991438980455e-05;0.0;0.003949944139120064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001001313397999255;0.0
4111;réalité;0.0;0.0;0.0;0.0010386040350760413;0.0;0.0;0.0;0.0;0.00023201891936968204;0.0;0.0;0.0;0.0;1.327471370879454e-06;0.0;0.003032145108847038;0.0;0.0;0.0;0.0;0.001055083376259299;0.0001006324842756536;0.0;0.0;0.00020261952534145853;0.0009423856036903995;0.0
4112;réapparait;0.0010611667732109598;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001328808280929397;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002686933449016036;0.0002687741206329193;0.004835946783019274
4113;récalcitrant;0.0;0.0;0.0;0.0;4.316772308879373e-06;0.0;0.0;0.0;0.0;5.977995716296116e-05;0.0;0.0;0.0;0.0;0.0004193526105170352;0.0;0.0;0.0;0.0;0.0005571035986378961;0.0004591761545612669;0.0009237926498738918;0.0;0.0;3.159471461542443e-05;0.0013834287083510522;0.0007352334768783964
4114;récemment;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005460817946087312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021667993159024085;0.0;0.0;0.0;0.00017501091949566057;0.0;0.0;0.0;0.0;0.0;0.007980787540016392;0.0003275289576211732
4115;récent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0001215832249577054;0.0;0.0;0.0;0.00015735713558502986;0.002781682683617657;0.0;0.0
4116;réception;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005315125733569731;0.0;0.0;0.004283080507208399;0.0;0.0;0.0;0.0034811894517553814;0.0;0.006572756918973803;0.0;0.0;0.004935900099497923;0.0;0.0;0.0;0.003907584756180848;0.0;0.0
4117;réchauffer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014049916624038108;0.0;0.0;0.003234582192651427;0.0;0.0007149798554659605;0.0003391177278837097;0.0;0.0;0.0;0.0;0.0013253783756779771;0.000300900388780554
4118;récipient;0.0;0.0016343181170714437;0.0;0.0;0.0;0.0;0.0;0.0;0.0024922999376047047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002421507470154124;0.0;0.0;0.0;0.0;0.0;0.0075303344072871255;0.0;0.0003061863207943347
4119;réclamation;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0049653713204758435;0.0;0.0;0.0;0.012355935421242812;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0162630112864354
4120;réconforter;0.0;0.0;0.0;0.024279591978041342;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4121;récupérer;3.2311801704984384e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0067635077368107125;0.0;0.001589265264575505;0.0;0.0;0.0;0.0;0.0002324944803746322;0.0031447580331976648;0.0;0.01577024601777882;0.0;0.0;0.0;0.0;0.0;0.008588947635190688;0.006097800612785636;0.00790345431517675
4122;rédhibitoire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006206145715023757;1.0764177786163288e-05;0.0;0.0;0.0;0.000623837781386365;0.0;0.0;0.0;0.0;4.9606844322740886e-05;0.0;0.0;0.0;9.847083373508063e-05;0.0;0.0
4123;réduc;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002456834401220179;0.0;5.089045475684004e-05;0.0;1.9161548387052102e-05;5.348056562262597e-05;0.0;5.10583251297093e-05;0.0;0.00044205074080452464;0.0;0.0
4124;réduction;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004462031918637418;0.03835545600108221;0.0;0.0034351648119438295;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4125;réduire;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004576562784998552;0.0;0.0;0.0;0.0;0.0;0.0;0.004775160606555419;0.0;0.0;0.0002504083360300854;0.0;0.0;0.0;0.0006624833945665371;0.0;0.0
4126;réeclaircir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010000097680681221;0.0;0.0;0.012083886054288192;0.0;0.0;0.0;0.0;0.0;0.0
4127;réel;0.0037708964676599894;0.0;0.0016000204589553019;0.003986940426131758;0.0;0.0;0.0008968463268106773;0.00010064073785401672;0.0;0.0;0.012376408565201412;0.0;0.0;0.009599169383552179;0.0;0.0;0.0;0.011538449782964396;0.0;0.0;0.0;0.0;0.0;0.0;0.0016648190039011393;0.003310598618742647;0.0024093015840766594
4128;réellememt;0.0;0.0;0.0;0.0;0.0;4.252393490777604e-06;0.0003245211615024173;0.0;0.0001277679758410855;8.221081540280188e-05;0.0;0.0;0.0;0.00047902199253622096;0.0;8.636427283848328e-05;0.0;0.000713775473859551;0.0;0.0;0.0;0.0;0.0;0.0;0.0005713138948366089;0.0;0.0
4129;réellement;0.00013186717141804323;0.0;0.0;0.01033371782138829;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026108201610950893;0.0;0.0;0.002316072042559501;0.0023214515842713427;0.017752956868007985;0.0;0.0036665978860515643;0.011709314081948925;0.0;0.0;0.0006112711813690325;0.0;0.02032470215957093;0.0015929836489690019
4130;réessayer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001490484594244185;0.0;0.0;0.0;0.0;0.0;6.216677863990189e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000379824370927375;0.003158586481434341;0.0
4131;réflexion;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0029968046167410892;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00319648977483348;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006241007179147523;0.0
4132;réfléchir;0.0;0.001046345773456531;0.0;0.0;0.0;0.0;0.0;0.0;0.0019041847731698265;0.0;0.0031474972222013445;0.0;0.0;0.0;0.0018569887421572744;4.4273695190054775e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0029063039686147802
4133;réfrigérateur;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008178744071297213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003269635485159555;0.0;0.0;0.0;0.0;2.9209838211220635e-05
4134;réfère;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001490484594244185;0.0;0.0;0.0;0.0;0.0;6.216677863990189e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.000379824370927375;0.003158586481434341;0.0
4135;référence;0.0;0.0;0.0;0.005687830885006373;0.00013888100522546344;0.0;0.0;0.0;0.003204159282258217;0.0;0.0003743206283018691;0.0;0.0;0.0;0.0;0.015735943930735644;0.0;0.0;0.0;0.0004630908720842275;0.0;0.0;0.0;0.0031166587562354627;0.0003674801359438661;0.0;0.0
4136;régal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005961953191185391;0.0;0.0;0.0;0.0;0.0;0.0;0.001443311573154335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016546094587196348;0.0
4137;régresser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.968716369150388e-05;0.0;0.0;0.0006380479461111746;0.0;0.0;0.0004501350650264691;0.007737395218296958;0.0007100012951135402;0.0;0.0;0.0;0.0;0.0
4138;régule;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.127149427677349e-05;0.0;0.0;0.0;0.0;0.0;0.00035307815552508993;0.0;0.0;0.0;0.0;0.0
4139;régulier;0.0;0.0;0.0010811364157517307;0.0007878275627036326;0.0;0.0;0.0;0.002492690311919483;0.0033826659283782506;0.0;0.0;0.0;0.00038877208715721836;0.01590926704694701;0.0010954237113792221;2.5947456107874303e-05;0.00011553130901301459;0.0;0.001075580286343636;0.0;0.0;0.0;0.0;0.0;0.015505202690467968;0.001279566860347322;0.0
4140;régulierement;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00196810613761092;0.0018084708086318732;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012125686144772159;0.0;0.0;0.0;0.0;0.004253478711167718;0.0
4141;régulièrement;0.008109278215929543;0.00732175833423553;0.0;0.0009451672744975766;0.0;0.0;0.0;0.0;0.030933280720871578;0.0;0.002429362602238109;0.021783736220927073;0.0;0.013832507497350975;0.0;0.0005735869977767879;0.0;0.0;0.012767943898269017;0.0;0.23281074879856586;0.0;0.0;0.0;0.0;0.0;0.0
4142;régénère;0.0;0.0;0.0;0.0069958891573465515;0.0;0.0;0.0;0.0;0.017053964235560017;0.0;0.0;0.0;0.0;0.014279500858237983;0.0;0.0;0.011353082885745103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4143;réhydrate;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006284719658546937;0.00883813978087387;0.0;0.0;0.0;0.0;0.0;0.0;7.778024575756067e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4144;réinterprète;0.0;0.0;0.0;4.0375960625654745e-05;0.0;0.0;0.0;0.0;0.0030968046706387644;0.0;0.000269802936783658;0.0;0.0;0.0;0.0;0.00034511988694868687;0.0;0.0001999141742561568;0.0013254988174386901;4.479423409135861e-05;0.0;0.0;0.0;0.0;0.0;0.0;4.2338620592738006e-05
4145;réitère;0.0024069634104445493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006158817781964482;0.0;0.02539275298581045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4146;réitéré;0.0;0.0;0.0;0.0;0.0;0.008842446378950423;0.0;0.00029423194750384735;0.0016886983909042846;0.0;0.0;0.0;5.004644873802206e-05;0.0005321461845019975;0.0;0.0035196727694860952;0.0002160963931610822;0.00017548651257981248;0.0;0.0;0.0;0.0;0.001330294170125823;0.0;0.00047606566624032687;0.0;0.0007699563418960549
4147;réparateur;0.0031780645713361476;0.013782798853737158;0.003522235854633133;0.00018262653799887258;0.0;0.003744366676330872;0.006538344567829718;0.020388255149443858;0.0023625078140501595;0.0;0.0;0.0;0.0;0.004317825219481199;0.0;0.0;0.0068907534357395325;9.366634841619536e-05;0.001183160014292928;0.0;0.0;0.0;0.0;0.0;0.0;0.0018501078180234816;0.0
4148;réparation;0.0;0.0;0.0030812830319764156;0.0;0.0;0.0;0.0;0.0;0.0;0.003778338555348569;0.0;0.0;0.0;0.016821866278048263;0.0;0.0;0.006981571538428414;0.001406245449432919;0.0;0.0;0.0;0.0;0.009738123267214818;0.0;0.0;0.0;0.0
4149;répare;0.0;0.0;0.002175784144422499;0.0;0.0;0.0;0.004097163895057808;0.003331926336551414;0.0;0.014342509536728092;0.0;0.0;0.0;0.0;0.0;0.014978729615612916;0.056609560688442404;0.0;0.010534592451808013;0.0;0.0;0.0;0.0;0.0;0.0012185642015591096;0.012355651030143647;0.0
4150;réparent;0.003308759105025367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016516298706222458;0.0;0.006155699639805064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4151;réparer;3.833781357583179e-05;0.0;0.006905158932329503;0.0;0.0;0.023052952219684196;0.0;0.02076685226468088;0.016344421746249;0.0;0.0;0.0;0.00754884003492198;0.05590689702870709;0.0;0.0;0.00522779329906271;0.0029526871943291928;0.0;0.0009358741725571373;0.0;0.0;0.0;0.0;0.005835968580347955;0.06883042501152796;0.004673330530004131
4152;répartir;0.0;0.0;0.0005570612399013061;0.0;0.0;0.0;0.0;0.0009157326590168017;0.0;0.00041492474016640213;0.0;0.0;0.0;0.007278121282087951;0.0;0.0;0.0002574973189341939;0.0;0.0014099218211666737;0.00020614748579833776;0.0;0.0009573147386031425;0.0;0.0011200545718893862;0.002306050640723097;0.000715594205333478;0.0006200429869137984
4153;répartissez;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002854697832815498;0.0;0.0;0.0008012215900892174;7.855177971508392e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4154;répit;0.00019977920650585105;0.0;0.0;0.0018986060421382438;0.0;0.0;0.0008177745024279621;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0016704306724121788;0.0;0.0;0.0;0.0026080802536058304;0.0
4155;répondant;0.0;0.0;0.0;1.667534753084814e-05;0.0007406194125948488;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00017871099946541947;0.0;0.0;0.0;0.0;0.0;0.00029313526624372214;0.0006649459699517692;0.0
4156;répondre;0.0;0.0;0.0;0.0;0.0;0.0;0.0020737547514553365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0182669228849424;0.0;0.0;0.0031531855141181597;0.0;0.002883789251449196;0.0002712775606363803;0.0;0.23947597580690444;0.0005268870399855113;0.002136199409800599;0.006051870393725422
4157;répondu;0.0003009326647606317;0.0;0.0046077775268739294;0.0;0.0;0.0;0.0;0.0;0.0009241510512486306;0.0;0.0;0.002934646334841378;0.0;0.0;0.012133271929083502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0049700122266091076;0.0029500297620021205;0.002636854395056616;0.0
4158;réponse;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016303280827695714;0.0;0.0;0.0;0.0;0.0;0.0;0.007426126627448494;0.0;0.0;0.0013460139502540626;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4159;répoudre;0.0;0.0;0.0006814956524666173;0.0017757268312843882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002705314909508039;0.0;0.0;0.0;0.0;0.0;0.00405345466419918;0.0;0.0;0.0;0.0;0.0;0.0;0.0005084251560389573
4160;réputer;0.0;0.0;0.0;0.0;0.0;7.225381862601904e-05;8.147446980870763e-05;0.00014908777173459277;0.0;0.0;0.0;4.1999165087697814e-05;0.0;0.0004963712437867833;0.0;5.509293874644965e-06;0.0007300633825091223;0.0;0.0;0.0;0.0005005466312357051;0.0014516100316019872;0.0;4.4129626876381464e-07;0.0;0.0;0.0
4161;répéter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.406662866630437e-05;0.0;0.0;0.0;0.0;0.0;0.006583433921143216;0.0;0.0;0.0;0.0;0.0;0.0;0.004363638750042437;0.0;0.0
4162;répétition;0.0005586574113948428;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003938741046237167;0.0;0.0;0.0;0.003926044264378002;0.0;0.0;0.0;0.0;0.0;0.0;0.007330779574639122;0.00388518013655334;0.0
4163;rés;0.004591008248687346;0.0;8.474380506601053e-06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4164;réserver;0.0046184504666473055;0.0;0.0;0.0;0.0;0.0;0.0035002409115987877;0.0;0.0;0.0;0.002450500305008401;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026911043270843138;0.012481909397144204;0.00676890152901051;0.0;0.0;0.0;0.0;0.027357708781508387
4165;réservoir;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0069039510963083165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.809400254575211e-05;0.0;0.0;0.0;0.0005206895612234952
4166;résider;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.297101678626044e-05;0.0;0.0;0.0;6.628905697200504e-05;0.0;0.00012918352701847863;6.630834690747551e-05;0.00018967308032987086;7.418434146230491e-06;0.0;7.7654419774139e-05;0.0;0.00046439896288137905;0.0008995668119149477;7.074495420767141e-05
4167;résidu;0.0;0.0;0.0;0.0;0.0;0.0;0.0021135155536188533;0.0;0.0042118855573287295;0.0;0.0;0.0;0.0;0.0;0.02332804981674815;0.0;0.0033961877410517167;0.0;0.0;0.0;0.0;0.011894375160918931;0.0;0.0;0.021628859910890495;0.007974384117824513;0.006365468979874212
4168;résidus;0.004117628344036031;0.0017795004157352735;0.000310805834861926;0.0;0.0;0.0;0.0;0.002316136661102149;0.0;0.0;0.0;0.0;0.00584628011450154;0.0;0.003325550426123728;0.0;0.005041554533422792;0.024614316278153355;0.0;0.008218390278757738;0.0;0.025610999930023484;0.0;0.0;0.00511051964519306;0.0;0.0
4169;résistant;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002242036685465226;0.0;0.008034016591463276;0.0;0.0;0.0;0.0;0.0;0.07988973334419201;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0344396870275151;0.0
4170;résiste;0.006093835671210911;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010889005806980538;0.0;0.0;0.0;0.04996886209983669;0.013208284889511257;0.0;0.0;0.0;0.0;0.0;0.0
4171;résister;0.0062009658871691265;0.012948693676821235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00275045305106007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.189928633024215e-06;0.0006448224762803301;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4172;résolu;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0034228991193175047;0.0;0.0;0.0;0.0;0.0;0.0036033266754318875;0.0;0.005768940657809885;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0012107111628178388;0.0;0.0
4173;résultat;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010679869724715218;0.0;2.355266616712372;0.0
4174;résultats;0.000898013767058062;0.0;0.0024162367619952655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026897112837355264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0022916188992616287;0.0009775547570305084;0.004407177701601793
4175;résulter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023263033308084627;0.0;0.0;0.00032693399132488796;0.0;8.416349117781484e-05;0.0001846317834966795;0.0;0.0;0.0;0.0;0.0;0.00019765411028820507
4176;résumé;9.561940226550554e-05;0.0;0.0;0.0;0.0;0.0;0.024586636735476897;0.0;0.0;0.0;0.0033147707391495444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00026607562449617087;0.008178114202509341;0.0008852539492897282
4177;réticent;0.0;0.0;0.0029855123885364756;0.006622198957078045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4178;réunion;0.0;0.00408965685235806;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005305426121176434;0.007864325113992621;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006895629771775589;0.0;0.0;0.0;0.0031253547037677003;0.0;0.0
4179;réussi;0.0;0.0;0.0;0.0;0.0;0.0;0.0020616337856640358;0.0032843350452798057;0.004975283117055677;0.0;0.0;0.0;0.004395981804958679;0.003142231482221989;0.0;0.0;0.0005528472294236195;0.00024408385448748655;0.0;0.010188561313815597;0.013896009711014571;0.0;0.0;0.0;0.0;0.02371040004245648;0.0
4180;réussite;0.0;0.0051183106786478;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002212270364940124;0.0;0.0;0.0;0.0;0.00021952442841938476;0.012758231738612798;0.0;0.007650088990738245
4181;réutiliser;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00021319929032784124;0.0;0.0;0.008660503758234177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4182;réutiliserai;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00027544695667991274;2.4886011177474435e-05;0.0;0.0;0.0;2.1768907047197638e-05;0.0;0.0006140715326790751;0.0;0.00045182730893253724;0.0;0.0;0.0001471395037366661;0.0;0.0;0.0;0.00028605638654919643;0.001170027098415468;0.0
4183;réveil;0.0;0.0;0.0;0.019140771557519705;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012131260891469198;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
